"assistance_transaction_unique_key","assistance_award_unique_key","award_id_fain","ModificationNumber","award_id_uri","sai_number","federal_action_obligation","total_obligated_amount","total_outlayed_amount_for_overall_award","indirect_cost_federal_share_amount","non_federal_funding_amount","total_non_federal_funding_amount","face_value_of_loan","original_loan_subsidy_cost","total_face_value_of_loan","total_loan_subsidy_cost","disaster_emergency_fund_codes_for_overall_award","outlayed_amount_from_COVID.19_supplementals_for_overall_award","obligated_amount_from_COVID.19_supplementals_for_overall_award","outlayed_amount_from_IIJA_supplemental_for_overall_award","obligated_amount_from_IIJA_supplemental_for_overall_award","action_date","Fiscal_Year","period_of_performance_start_date","period_of_performance_current_end_date","awarding_agency_code","awarding_agency_name","awarding_sub_agency_code","awarding_sub_agency_name","awarding_office_code","awarding_office_name","funding_agency_code","Funding_Agency_Name","funding_sub_agency_code","funding_sub_agency_name","funding_office_code","funding_office_name","treasury_accounts_funding_this_award","federal_accounts_funding_this_award","object_classes_funding_this_award","program_activities_funding_this_award","recipient_uei","recipient_duns","recipient_name","recipient_name_raw","recipient_parent_uei","recipient_parent_duns","recipient_parent_name","recipient_parent_name_raw","recipient_country_code","recipient_country_name","recipient_address_line_1","recipient_address_line_2","recipient_city_code","recipient_city_name","prime_award_transaction_recipient_county_fips_code","recipient_county_name","prime_award_transaction_recipient_state_fips_code","recipient_state_code","recipient_state_name","recipient_zip_code","recipient_zip_last_4_code","prime_award_transaction_recipient_cd_original","prime_award_transaction_recipient_cd_current","recipient_foreign_city_name","recipient_foreign_province_name","recipient_foreign_postal_code","primary_place_of_performance_scope","primary_place_of_performance_country_code","primary_place_of_performance_country_name","primary_place_of_performance_code","primary_place_of_performance_city_name","prime_award_transaction_place_of_performance_county_fips_code","primary_place_of_performance_county_name","prime_award_transaction_place_of_performance_state_fips_code","primary_place_of_performance_state_name","primary_place_of_performance_zip_4","prime_award_transaction_place_of_performance_cd_original","prime_award_transaction_place_of_performance_cd_current","primary_place_of_performance_foreign_location","cfda_number","cfda_title","funding_opportunity_number","funding_opportunity_goals_text","assistance_type_code","transaction_description","prime_award_base_transaction_description","business_funds_indicator_code","business_funds_indicator_description","business_types_code","business_types_description","correction_delete_indicator_code","correction_delete_indicator_description","action_type_code","action_type_description","record_type_code","record_type_description","highly_compensated_officer_1_name","highly_compensated_officer_1_amount","highly_compensated_officer_2_name","highly_compensated_officer_2_amount","highly_compensated_officer_3_name","highly_compensated_officer_3_amount","highly_compensated_officer_4_name","highly_compensated_officer_4_amount","highly_compensated_officer_5_name","highly_compensated_officer_5_amount","usaspending_permalink","last_modified_date","USAspending_file_name","cfda_num","assistance_type_description","dFYear","YTD","AnyTag","DeepTech","HighTech","Biotechnology","Quantum","FutureG","AdvMaterials","TrustedAI","SysOfSys","Microelectronics","Space","Renewable","Computing","HMI","DirectedEnergy","Hypersonics","SensorCyber","ComponentTech"
"8900_DELP0000029_-NONE-_81.126_-NONE-","ASST_NON_DELP0000029_8900","DELP0000029",NA,NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,730855848,162249998,0,0,NA,NA,NA,NA,NA,2011-07-12,2011,"2011-07-12","2016-07-11","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"QCCUQ3YGQ243","142299051","SEVERSTAL DEARBORN LLC","SEVERSTAL DEARBORN LLC","ER3JHDCB9XL7","645166489","SEVERSTAL OAO",NA,NA,NA,"14661 ROTUNDA DR.",NA,"21000","DEARBORN","26163.0","WAYNE","26","MI","MICHIGAN","48120",NA,"MI-14","MI-12",NA,NA,NA,NA,NA,NA,"26**163","DEARBORN","26163",NA,"26","MICHIGAN","48120",NA,NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"SEVERSTAL DEARBORN LLC","TAS::89 0323::TAS  SEVERSTAL DEARBORN LLC LOAN NUMBER A1008","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)","L",NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000029_8900/","2015-02-20","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Direct Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000024_-NONE-_81.126_A000","ASST_NON_DELP0000024_8900","DELP0000024","A000",NA,"SAI NOT AVAILABLE",513775280,0,NA,NA,0,0,0,0,513763552,114261014,NA,NA,NA,NA,NA,2011-04-05,2011,"2011-04-05","2016-04-04","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NB4KAL1D1FF3","798917154","SOLAR PARTNERS I, LLC","SOLAR PARTNERS I, LLC",NA,NA,NA,NA,NA,NA,NA,NA,"92230","OAKLAND (CCD)","061.0","ALAMEDA","06","CA","CALIFORNIA","94612","3520","CA-09","CA-12",NA,NA,NA,"COUNTY-WIDE",NA,NA,"06**001",NA,"06001","ALAMEDA","06","CALIFORNIA",NA,NA,"CA-90",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,11,"TAS::89 4576::TAS  SOLAR PARTNERS I, LLC LOAN 1059","TAS::89 4576::TAS  SOLAR PARTNERS I, LLC LOAN 1059","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)","C",NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000024_8900/","2012-06-22","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Other Financial Assistance",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000025_-NONE-_81.126_-NONE-","ASST_NON_DELP0000025_8900","DELP0000025",NA,NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,0,0,485964370,107009354,NA,NA,NA,NA,NA,2011-04-05,2011,"2011-04-05","2016-04-04","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H7PJP9AK7QP2","966632510","SOLAR PARTNERS II, LLC","SOLAR PARTNERS II, LLC",NA,NA,NA,NA,NA,NA,"1999 HARRISON ST, STE. 2150",NA,"53000","OAKLAND","061.0","ALAMEDA","06","CA","CALIFORNIA","94612","3520","CA-25","CA-12",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"0653000","OAKLAND",NA,NA,"06","CALIFORNIA","94612","CA-25",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"SOLAR PARTNERS II, LLC LOAN 1009","TAS::89 4576::TAS  SOLAR PARTNERS II, LLC LOAN 1009","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)","L",NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000025_8900/","2015-02-18","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000025_-NONE-_81.126_A000","ASST_NON_DELP0000025_8900","DELP0000025","A000",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,0,0,485964370,107009354,NA,NA,NA,NA,NA,2011-04-05,2011,"2011-04-05","2016-04-04","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H7PJP9AK7QP2","966632510","SOLAR PARTNERS II, LLC","SOLAR PARTNERS II, LLC",NA,NA,NA,NA,NA,NA,NA,NA,"53000","OAKLAND","061.0","ALAMEDA","06","CA","CALIFORNIA","94612","3520","CA-09","CA-12",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"0653000","OAKLAND",NA,NA,"06","CALIFORNIA","946010001","CA-09",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"TAS::89 4576::TAS  SOLAR PARTNERS II, LLC LOAN 1009","TAS::89 4576::TAS  SOLAR PARTNERS II, LLC LOAN 1009","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)",NA,NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000025_8900/","2012-06-22","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DECF0000058_-NONE-_81.126_A002","ASST_NON_DECF0000058_8900","DECF0000058","A002",NA,"SAI NOT AVAILABLE",-29958430,0,NA,NA,0,0,0,0,5907041570,3000186413,NA,NA,NA,NA,NA,2011-03-31,2011,"2009-09-10","2009-12-21","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KTKSAXJJUM87","049967672","FORD MOTOR COMPANY","FORD MOTOR COMPANY","JGBRNSWKMB78","001344746","FORD MOTOR CO",NA,NA,NA,"1 AMERICAN RD",NA,"21000","DEARBORN","26163.0","WAYNE","26","MI","MICHIGAN","48124","2053","MI-14","MI-12",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"2621000","DEARBORN",NA,NA,"26","MICHIGAN","481201000","MI-14",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,11,"FORD MOTOR COMPANY","FORD MOTOR COMPANY","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)",NA,NA,"D",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DECF0000058_8900/","2012-06-22","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Other Financial Assistance",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000010_-NONE-_81.126_A000","ASST_NON_DELP0000010_8900","DELP0000010","A000",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,2010-12-10,2011,"2010-12-10","2015-12-08","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LGJJJ28V16E5","829321038","ABOUND SOLAR MANUFACTURING, LLC","ABOUND SOLAR MANUFACTURING, LLC",NA,NA,NA,NA,NA,NA,"2695 ROCKY MOUNTAIN AVE STE 300",NA,"46465","LOVELAND","0869.0","LARIMER","08","CO","COLORADO","80538","9074","CO-04","CO-04",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"0845970","LONGMONT",NA,NA,"08","COLORADO","805041101","CO-04",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"TAS::89 4576::TAS RECOVERY  ABOUND SOLAR MANUFACTURING LLC","TAS::89 4576::TAS RECOVERY  ABOUND SOLAR MANUFACTURING LLC","REC",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)","C",NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000010_8900/","2012-06-22","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000010_-NONE-_81.126_-NONE-","ASST_NON_DELP0000010_8900","DELP0000010",NA,NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,2010-12-10,2011,"2010-12-09","2015-12-08","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LGJJJ28V16E5","829321038","ABOUND SOLAR MANUFACTURING, LLC","ABOUND SOLAR MANUFACTURING, LLC",NA,NA,NA,NA,NA,NA,"2695 ROCKY MOUNTAIN AVENUE",NA,"46465","LOVELAND","0869.0","LARIMER","08","CO","COLORADO","80538","9074","CO-04","CO-04",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"0845970","LONGMONT",NA,NA,"08","COLORADO","80504","CO-04",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"ABOUND SOLAR MANUFACTURING, LLC","TAS::89 4576::TAS RECOVERY  ABOUND SOLAR MANUFACTURING LLC","REC",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)","L",NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000010_8900/","2015-02-18","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000009_-NONE-_81.126_A000","ASST_NON_DELP0000009_8900","DELP0000009","A000",NA,"NO SAI NUMBER AVAIL",0,-477500,NA,NA,0,0,49962446,0,0,0,NA,NA,NA,NA,NA,2010-11-23,2011,"2010-11-23","2015-11-30","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q5KJU3XEC4P4","788877350","VEHICLE PRODUCTION GROUP LLC, THE","VEHICLE PRODUCTION GROUP LLC, THE",NA,NA,NA,NA,NA,NA,"333 REPUBLIC DR",NA,"80680","TROY","26123.0","NEWAYGO","26","MI","MICHIGAN","48083","0000","MI-09","MI-11",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"1849932","MISHAWAKA",NA,NA,"18","INDIANA","465441200","IN-02",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"TAS::89 4579::TAS THE VEHICLE PRODUCTION GROUP, LLC LOAN NUMBER A1007","TAS::89 4579::TAS THE VEHICLE PRODUCTION GROUP, LLC LOAN NUMBER A1007","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)",NA,NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000009_8900/","2014-04-29","FY2011_089_Assistance_Full_20230908_1.csv","81.126","Direct Loan",2011-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000082_-NONE-_81.126_0001","ASST_NON_DELP0000082_8900","DELP0000082","0001",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,2012-07-19,2012,"2012-03-21","2013-03-20","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D2JVJ16N8L11","963189472","STEPHENTOWN REGULATION SERVICES LLC","STEPHENTOWN REGULATION SERVICES LLC",NA,NA,NA,NA,NA,NA,"BEACON POWER CORPORATION",NA,"70955","TYNGSBORO (TOWN NAME","2517.0","MIDDLESEX","25","MA","MASSACHUSETTS","01879","2041","MA-05","MA-03",NA,NA,NA,"COUNTY-WIDE",NA,NA,"25**017",NA,"25017","MIDDLESEX","25","MASSACHUSETTS",NA,"MA-05","MA-90",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"BEACON LOAN NUMBER 1002","BEACON LOAN NUMBER 1002","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)","L",NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000082_8900/","2015-02-20","FY2012_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2012-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000082_-NONE-_81.126_-NONE-","ASST_NON_DELP0000082_8900","DELP0000082",NA,NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,2012-03-21,2012,"2012-03-21","2013-03-20","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D2JVJ16N8L11","963189472","STEPHENTOWN REGULATION SERVICES LLC","STEPHENTOWN REGULATION SERVICES LLC",NA,NA,NA,NA,NA,NA,"BEACON POWER CORPORATION",NA,"70955","TYNGSBORO (TOWN NAME","2517.0","MIDDLESEX","25","MA","MASSACHUSETTS","01879","2041","MA-05","MA-03",NA,NA,NA,"COUNTY-WIDE",NA,NA,"25**017",NA,"25017","MIDDLESEX","25","MASSACHUSETTS",NA,"MA-05","MA-90",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"BEACON LOAN NUMBER 1002","BEACON LOAN NUMBER 1002","REC",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)","L",NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000082_8900/","2015-02-20","FY2012_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2012-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000029_-NONE-_81.126_A002","ASST_NON_DELP0000029_8900","DELP0000029","A002",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,-730855848,-162249998,0,0,NA,NA,NA,NA,NA,2012-02-02,2012,"2011-07-12","2016-07-11","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"QCCUQ3YGQ243","142299051","SEVERSTAL DEARBORN LLC","SEVERSTAL DEARBORN LLC","ER3JHDCB9XL7","645166489","SEVERSTAL OAO",NA,NA,NA,"14661 ROTUNDA DR",NA,"21000","DEARBORN","26163.0","WAYNE","26","MI","MICHIGAN","48120","0000","MI-14","MI-12",NA,NA,NA,"COUNTY-WIDE",NA,NA,"26**163",NA,"26163","WAYNE","26","MICHIGAN",NA,NA,"MI-90",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"TAS::89 0323::TAS  SEVERSTAL DEARBORN LLC LOAN NUMBER A1008","TAS::89 0323::TAS  SEVERSTAL DEARBORN LLC LOAN NUMBER A1008","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)",NA,NA,"C",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000029_8900/","2014-04-29","FY2012_089_Assistance_Full_20230908_1.csv","81.126","Direct Loan",2012-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000046_-NONE-_81.126_A001","ASST_NON_DELP0000046_8900","DELP0000046","A001",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,-270,-39,2248220270,323743641,NA,NA,NA,NA,NA,2011-12-02,2012,"2011-09-12","2016-09-11","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L59KEYPUJ3R3","009497361","MOJAVE SOLAR LLC","MOJAVE SOLAR LLC",NA,NA,NA,NA,NA,NA,NA,NA,"43000","LAKEWOOD","0859.0","JEFFERSON","08","CO","COLORADO","80215","4406","CO-07","CO-07",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"0633924","HINKLEY",NA,NA,"06","CALIFORNIA","923470000","CA-25",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"TAS::89 0208::TAS  MOJAVE SOLAR LLC LOAN NUMBER 1131","TAS::89 0208::TAS  MOJAVE SOLAR LLC LOAN NUMBER 1131","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)",NA,NA,"C",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000046_8900/","2014-04-09","FY2012_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2012-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000044_-NONE-_81.126_A006","ASST_NON_DELP0000044_8900","DELP0000044","A006",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,-4232996,-648072,173267004,26527178,NA,NA,NA,NA,NA,2013-09-26,2013,"2011-09-02","2016-09-01","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R14DT4NGWU54","961536468","KEPCO SOLAR OF ALAMOSA LLC","COGENTRIX OF ALAMOSA, LLC","PF8GK5JFUSX6","059164314","THE GOLDMAN SACHS GROUP INC",NA,NA,NA,NA,NA,"12000","CHARLOTTE","37119.0","MECKLENBURG","37","NC","NORTH CAROLINA","28273","8110","NC-09","NC-14",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"0852130","MOSCA",NA,NA,"08","COLORADO","811460000","CO-03",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"TAS::89 0208::TAS  COGENTRIX OF ALAMOSA, LLC LOAN NUMBER 1232","TAS::89 0208::TAS  COGENTRIX OF ALAMOSA, LLC LOAN NUMBER 1232","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)",NA,NA,"C",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000044_8900/","2014-04-29","FY2013_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2013-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000010_-NONE-_81.126_A002","ASST_NON_DELP0000010_8900","DELP0000010","A002",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,2013-08-22,2013,"2010-12-10","2015-12-08","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LGJJJ28V16E5","829321038","ABOUND SOLAR MANUFACTURING, LLC","ABOUND SOLAR MANUFACTURING, LLC",NA,NA,NA,NA,NA,NA,"2695 ROCKY MOUNTAIN AVE STE 300",NA,"46465","LOVELAND","0869.0","LARIMER","08","CO","COLORADO","80538","9074","CO-04","CO-04",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"0845970","LONGMONT",NA,NA,"08","COLORADO","805041101","CO-04",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"TAS::89 4576::TAS RECOVERY  ABOUND SOLAR MANUFACTURING LLC","TAS::89 4576::TAS RECOVERY  ABOUND SOLAR MANUFACTURING LLC","REC",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)",NA,NA,"C",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000010_8900/","2013-10-08","FY2013_089_Assistance_Full_20230908_1.csv","81.126","Guaranteed/Insured Loan",2013-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000102_-NONE-_81.126_A000","ASST_NON_DELP0000102_8900","DELP0000102","A000",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,2721597857,-86453812,5443195714,0,NA,NA,NA,NA,NA,2014-02-18,2014,"2014-02-18","2019-01-14","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KY6SESB2JY94","073460305","OGLETHORPE POWER CORPORATION","OGLETHORPE POWER CORPORATION","KY6SESB2JY94","073460305","OGLETHORPE POWER CORPORATION","OGLETHORPE POWER CORPORATION",NA,NA,"2100 E EXCHANGE PLACE",NA,"04000","ATLANTA","13121.0","FULTON","13","GA","GEORGIA","30308","0000","GA-05","GA-05",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"1304000","ATLANTA",NA,NA,"13","GEORGIA","303062000","GA-05",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"TAS::89 4455::TAS  OGLETHORPE LOAN 1017","TAS::89 4455::TAS  OGLETHORPE LOAN 1017","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)",NA,NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000102_8900/","2014-04-09","FY2014_089_Assistance_Full_20230909_1.csv","81.126","Guaranteed/Insured Loan",2014-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
