"PlatformPortfolio","Project.Name","ProjectID","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"Ordnance and Missiles","MINUTEMAN III",1795,,,,,,,,,-9997.0996,-9482.3199,-32220.1098,-108106.7201,-23760.5791,-147360.74,687644.64,-119717.9601,-484918.9395,-1524573.0988,-144515.707,-432684.6953,-525621.6215,-1017848.5625,-581.2,
"Ordnance and Missiles","MINUTEMAN III GRP",1311,,,,,,,,,,,,,238425,0,-12916713.59,-3964611,-13142625.25,0,,,0,,,
"Ordnance and Missiles","MINUTEMAN III PRP",657,,,,,,,,,,-19963.77,-2832903.272,-58715.1984,-108873.8896,-30245.9,-47.45,-36165,0,,-6560.7998,,0,,0,
"Ordnance and Missiles","MISCELLANEOUS AMMUNITION",405,,,,,,,,,,,-0.18,-0.8,,,,,,,,,,,,
"Ordnance and Missiles","MK 48 ADCAP",36,,,,,,,,,,,,-14637,,,,,,0,,,0,,,0
"Ordnance and Missiles","MK15 CLOSE IN WPN SYS",894,,,,,,,,,,,-1184426.375,,,,,,,,,,,,,
"Ordnance and Missiles","MK45 MOD-O 5.54 GUN MOUNT",895,,,155298,,,,,,,,-10621714.1837,,,,,,,0,,,,,,
"Ordnance and Missiles","MK46 TORPEDO LT WT ASW",922,,29339,29584,,,,,,,,,,,,,,,,,,,,,
"Ordnance and Missiles","MK48 TORPEDO (ADCAP)",923,692370,1235030,62572,,,,,,,-2618.8701,,-140000,,,,,,,,0,,,,
"Ordnance and Missiles","MK75 76MM GUN MOUNT",903,,40455,,,,,,,,,,,,,,,,,,,,,,
"Ordnance and Missiles","MK86 GUN FIRE CTRL SYS",952,,,348050,,,,,,,,,,,,,,,,,,,,,
"Ordnance and Missiles","MLRS",28,,,,,,,,,,0,541529,739323.2032,9019574.992,218703.62,-2614597.59,-5002.14,-2208.1899,,,,,,273293.75,-480
"Ordnance and Missiles","MLRS - MULTIPLE LNCH ROCK",164,,,,,,,,,,,-6800,-11612,,,,,,,,,,,,
"Ordnance and Missiles","MLRS-TGW",658,,,,,,,,,,,,112305.3984,2580714.75,0,,,,,,,,,,
"Ordnance and Missiles","MQM-74",862,,,,,,,,,,,,,,,,,,,-32690.3496,,,,,
"Ordnance and Missiles","MULT LNCH ROCKET SYS",178,247040,602165,340578,,,,,,,,,-495009.0625,,,,,,,,,,,,
"Ordnance and Missiles","MULTIPLE LAUNCH ROCKET SY",1923,,,,,,,,,,-179017.8281,,,,,,,,,,,,,,
"Ordnance and Missiles","MX-MISSILE",1538,1741089,1647523,96996,,,,,,,,,,,,,,,,,,,,,
"Ordnance and Missiles","Massive Ordnance Penetrator (MOP)",2243,,,,,,,,,,,,,,,,,,,,0,0,0,,
"Ordnance and Missiles","Other UAS",2258,,,,,,,,,,,,,,,-48089.44,,,,,,,,,
"Ordnance and Missiles","PEACEKEEPER MISSILE",1547,,,,,,,,,,-651860.5625,,,,,,,,,,,,,,
"Ordnance and Missiles","RIM-24 TARTER",845,,,39500,,,,,,,,,,,,,,,,,,,,,
"Ordnance and Missiles","RIM-66 STANDARD MISSILE (",1914,,,,,,,,,,-99419.5938,-635416.9375,-1149108,-395778.5313,0,-121659.73,,,,0,,,,,
"Ordnance and Missiles","RIM-66 STANDARD MISSILE(M",841,,,,,,,,,,,-14728.8398,,,,,,,,,,,,,
"Ordnance and Missiles","RIM-67 STANDARD MISSILE(E",842,,,,,,,,,,-465373.3125,,-1072663,,,,,,,,,,,,
"Ordnance and Missiles","SADARM",1855,,,,,,,,,,,,,,,,-6524.8,,-51074.7188,,,,,,
"Ordnance and Missiles","SCY",2008,,,,,,,,,,,,-133476.0156,,,,,,,,,,,,
"Ordnance and Missiles","SDB",1351,,,,,,,,,,,,,,-929.49,0,0,,-276075,0,0,-237175.0082,0,-4084.0801,-183901
"Ordnance and Missiles","SIDWINGER (AIM-9M) (AF)",59,,,,,,,,,,,,,,,-145232.29,,-2060.3799,,,,,,,
"Ordnance and Missiles","SPARROW (AIM-7F) (N)",60,,,,,,,,,,,,,0,-671789.19,-369209.35,-326282.25,,,0,-442.82,-198719.5938,,0,0
"Ordnance and Missiles","SPARROW (AIM-7M) (N)",43,,,,,,,,,,0,31210.5898,,,,,,,,,,,,,
"Ordnance and Missiles","STANDARD MISSILE 2",868,,,,,,,,,,-266244.0938,-299046.7344,-268898,0,,,,,,0,0,,,,
"Ordnance and Missiles","STANDARD MISSILE 2 (SM 2)",645,,,,,,,,,,,,-334372.75,-327291.0781,-248057.01,-44507.13,-1350014.6395,-313925,,0,0,0,,0,0
"Ordnance and Missiles","TACIT RAINBOW (JGL)",1821,,,,,,,,,,,,,,,-4790,,,,,,,,,
"Ordnance and Missiles","TACTICAL TOMAHAWK",694,,,,,,,-5357,,,917.84,-130017.5147,91992.2807,302192.4325,1341886.43,331488.45,5870245.8703,3634515.8229,2992502.5938,4899128.4142,3400354.3067,15991734.6372,8225029.4428,15814819.9343,3538474.632
"Ordnance and Missiles","TOMAHAWK",50,,,,,,,,,,,,14479.9301,29347.9598,679816.53,2612539.88,-878.19,-62082.3594,,,,0,,-1293.98,
"Ordnance and Missiles","TOMAHAWK STRIKE COOR MDLE (TSCM)",2199,,,,,,,,,,,,,,,,,,0,,0,0,,,
"Ordnance and Missiles","TOW",1313,,,,,,,,,,0,54540.9219,,1600,,,0,,,-1798110.0362,-184409.1563,-726906.9824,-992406.625,-103590.3828,7267882.3125
"Ordnance and Missiles","TOW 2",647,,,,,,,,,,,,,13437.5996,19980,,,,,,,,,,
"Ordnance and Missiles","TRIDENT II MISSILE",74,,,,,0,,,,,-1611760.6702,-3408825.9161,-7631476.1007,599630.7526,-3189129.52,21760484.93,5582257.3018,-150602.3757,1352088.2625,372652.7798,-4384160.8797,-5316026.1793,5226494.8315,-3754183.8349,-2126704.15
"Ordnance and Missiles","TRIDENT II SUB",73,,,,,,,,,,,,,,,57000,-312885.0938,-801883,,-2091537.6875,,-649622.25,,,
"Ordnance and Missiles","UGM-96 TRIDENT",1918,,,,,,,,,,-1862357.6993,-297749.6141,-7250.3198,460774.7096,-483795.02,-3228663.09,-593162.553,-47950.2891,-3742459.1408,0,-3758596.1719,0,0,0,
"Ordnance and Missiles","UUM-44 SUBROC",837,,,,,,,,,,,,,,-350,,,,,,,,,,
"Ordnance and Missiles","VOLCANO MINES",379,,,,,,,,,,,,-600,,,,,,,,,,,,
"Ordnance and Missiles","WIDE AREA MUNITION (WAM)",383,,,,,,,,,,,,36881.3711,,,,,,,,,,,,
"Ordnance and Missiles","ZAGM-86",1536,56404,1122883,447397,,,,,,,,-91.71,,,,,,,,,0,0,,,
"Ordnance and Missiles","ZBL",2015,,,,,,,,,,,,,,,,,,,,54260528,48204820,50970156,48680001,49617666
"Ordnance and Missiles",,,34666715,58759402,171900749,164307712,254901608,144815216.6406,237479522.5,196206083.709,215616544.9119,197778832.3043,221195626.3498,242514955.1054,225090702.0781,172347397.2712,158433428.6245,206411439.3019,297453555.9248,307913752.3555,332866451.1527,406002641.7589,324360416.0686,255445842.2836,326557988.8799,633928812.7141
"Other Products","AH-64E New Build",2040,,,,,,,,,,,,,,,,,,,,,,,,742934.5078
"Other Products","Defense Enterprise Office Solution (DEOS)",2251,,,,,,,,,,,,,,,,,,,,111241,,,,
"Other Products","Department of Defense Healthcare Management System Modernization (DHMSM)",2237,,,,,,,,,,,,,,,,,,,,,14000,742633.5,385027.5,
"Other Products",,,6773380434.09,7957929748,10465416940,12963801624.8095,14358260232.5789,21500856743.0072,24779626844.9488,23373436794.8028,26658937162.2451,28474038897.8283,22871610282.9487,23947664766.3479,31105321714.3905,22869651267.3333,20807324692.7423,18643316484.4314,16743274502.7052,19056001872.8315,22391297778.7218,20093101137.3717,20484533337.6311,19700135363.785,26642112488.6458,14639968657.6287
"Other R&D and Knowledge Based","442",2042,,,,,,,,,,,,,,,,,,,,,,,,0
"Other R&D and Knowledge Based","443",2043,,,,,,,,,,,,,,,,,0,,,,-54751.2617,-869977.8125,-463504.8438,
"Other R&D and Knowledge Based","479",2048,,,,,,,,,,,,,,,,,,,-7612.5698,,,,,
"Other R&D and Knowledge Based","586",2249,,,,,,,,,,,,,,,,,,,,,,,0,
"Other R&D and Knowledge Based","AF INT COM CTRL SYS",1728,,,,,,,,,,-165012.0156,-84608.1719,,,,,,,,,,,,,
"Other R&D and Knowledge Based","AH-64E New Build",2040,,,,,,,,,,,,,,,,,,,,,,,388420.4375,419658.7188
"Other R&D and Knowledge Based","AHK",1900,,,,,,,,,,,,,,,-4429.73,,,,,,,,,
"Other R&D and Knowledge Based","APC",2057,,,,,,,,,,,-248831.5156,-62.76,-54495.0391,-135172.69,,,,,,,,,,
"Other R&D and Knowledge Based","ARE",1907,,,,,,,,,,-243727.8204,-92180.0781,,,-146983.24,-3190.69,,,,,,,,,
"Other R&D and Knowledge Based","ATR",1909,,,,,,,,,,,,,,,,-244212.0313,,,,,,,,
"Other R&D and Knowledge Based","AUJ",2059,,,,,,,,,,,,,-88271.9375,,,,,,,,0,,,
"Other R&D and Knowledge Based","BJL",2061,,,,,,,,,,,,-101523.8398,-226061.9297,-38212.51,,,0,,,,,,,
"Other R&D and Knowledge Based","BSM",1972,,,,,,,,,,,,,-37104.0586,0,,-272407.7813,,,,,,,,
"Other R&D and Knowledge Based","BSM ENERGY",1962,,,,,,,,,315406,-315406,,1129240.125,1161216.625,584690.17,,-81509.3281,,,,,,,,
"Other R&D and Knowledge Based","CDL",1341,,,,,,,,,48253,,,,,,,,,,,,,,,
"Other R&D and Knowledge Based","CNA",1915,,,,,,,,,,,,,,,,-160957.36,,,,,,,,
"Other R&D and Knowledge Based","CNR",2068,,,,,,,,,,,,,,,,0,,,,,,,,
"Other R&D and Knowledge Based","CNS",2069,,,,,,-30000,,,,,,,0,,,,,,,,,,,
"Other R&D and Knowledge Based","CNT",1920,,,,,,,,,,,-604.61,-4128.3301,,,-25144.57,,,,,,,,,
"Other R&D and Knowledge Based","CNY",2071,,,,,,,,,,,,,,,,,0,,,,,0,,
"Other R&D and Knowledge Based","DADS",1994,,,,,,,,,,404691,589808,258534,0,51279,,,,,-805.99,,,,,
"Other R&D and Knowledge Based","DMS",1960,,,,,,,,,,,,,,,,,,-41216.1016,-63288.5508,,,,,
"Other R&D and Knowledge Based","Department of Defense Healthcare Management System Modernization (DHMSM)",2237,,,,,,,,,,,,,,,,,,,,10906147.06,16767750.1875,12656351,-265592.3438,15000
"Other R&D and Knowledge Based","EBE",1933,,,,,,,,,,,-33059.7695,-592009.375,-21789.3594,,-35396.41,,,,,,,,,
"Other R&D and Knowledge Based","GBSD",2187,,,,,,,,,,,,,,,,,,,,,,0,,
"Other R&D and Knowledge Based","GYZ",2096,,,,,,,,,,,,,,,-25937.1992,,,,,,,,,
"Other R&D and Knowledge Based","JADC2",2254,,,,,,,,,,,,,,,,,,,,,,0,0,0
"Other R&D and Knowledge Based","JCALS",1954,,,,,,,,,,-21736.6397,,,,,,,,,,,,,,
"Other R&D and Knowledge Based","JSTARS RECAP",2191,,,,,,,,,,,,,,,,,,,,,0,,,
"Other R&D and Knowledge Based","Joint Operational Medicine Information Systems (OMIS)",2241,,,,,,,,,,,,,,,,,,,,4578705,22715338.9844,5578382.5391,8545593,2385374
"Other R&D and Knowledge Based","M89",2098,,,,,,,,,,,,,,,,,,,,,-147414.7812,,,
"Other R&D and Knowledge Based","MSE",662,,,,,,,,,,,,,,,,,,-29243.0605,,,0,,,
"Other R&D and Knowledge Based","NAVY ERP",1987,,,,,,,,,,,,,,,,,-44714.2801,,-73860.6172,,,,,
"Other R&D and Knowledge Based","NSIPS",1965,,,,,,,,,,-3.95,,,,,,,,,,,,,,
"Other R&D and Knowledge Based","Other UAS",2258,,,,,,,,,,,,,,,,,,,,-381226.8906,-58834.7813,,,
"Other R&D and Knowledge Based","PKI",1979,,,,,,,,261480,,,,,,,,,,,-8716,,,,,
"Other R&D and Knowledge Based","SPS",1961,,,,,,,,,,,,-257536.7031,,,-3327.63,,,,,,,,,
"Other R&D and Knowledge Based","ZBL",2015,,,,,,,,,,,,0,2807128,-172072,-5000.1,,-57650.5117,,-120,,,,-305434.4688,
"Other R&D and Knowledge Based",,,1037219874.8661,1093957732.8199,1547837787.0564,1921682458.0322,2113331303.0268,2863445611.5259,3382053377.9641,2370534395.9664,2774887084.1623,3150346895.8266,3552239164.2889,3487652037.1604,3514670261.2254,3830472843.0136,4415228961.1846,4660443921.1275,4781821276.3423,4864390111.1034,5277624757.0579,6303726707.0993,7040905030.0354,7783736522.0185,7825306594.309,5520182778.323
"Other Services","466",2044,,,,,,,,,,,,,,,,,,0,,,0,0,0,0
"Other Services","ACC",1885,,,,,,,,,,-56849.8691,-73214.999,-19697.6697,-8613.4302,-28979.28,-28920.21,,,,,0,,0,,
"Other Services","ATS",2058,,,,,,,,,,,,,,,,-849536.61,,,,,,,,
"Other Services","CBDP",1344,,,,,,,,,,,,-2501078.46,-2461037,-349128.72,-296336.21,-174236.1172,,,,,,,,
"Other Services","DTS",1970,,,180379.4063,,28424.9492,227006.0137,263831.8953,,,,,,-76626.6875,,,,,,,,,,,
"Other Services","MQ-9 Reaper",1805,,,,,,,,,,,,,-21482.8008,-369306.7,-718755.45,,,0,,20185144,0,-2388052.25,,
"Other Services","NAVY ERP",1987,,,,,,,,,,,,,,-127545.6016,-99806.5703,,,,,,,,,
"Other Services","Other UAS",2258,,,,,,,,,,,,,,,,,0,10518985,72660450,43185330,15835046,,,
"Other Services","SPS",1961,,,,,,0,96447.1875,,,,,,,,,,,,,,,,,
"Other Services","ZBL",2015,,,,,,,,,,,,,,,-1616440.53,0,-1188310.875,,,,,0,,
"Other Services",,,1597341411,2537834346,4457348156.4936,6299534532.1022,5574393426.1604,7020373157.267,8598594624.9912,9705054239.5757,13836059071.128,16365500192.6694,15941387054.825,19330421770.2582,19987158796.0273,17807820788.0071,17215858090.9733,15336465700.2294,15319297374.5485,16144802664.8241,17169118658.6047,18236880737.3433,18567923726.1328,18132566602.4213,19916822110.0697,15228871328.3208
"Ships & Submarines","12",2228,,,,,,,,,,,,,,,,,,4641.2002,-4641.2002,,,,,
"Ships & Submarines","2500 LM GAS TURBINE",1148,1575926,4641567,3650050,257190,,,,,,,,,,,,,,,,,0,,,
"Ships & Submarines","AMPHIBIOUS 60 TON LARC",226,60192,,,,,,,,,,,,,,,,,,,,,,,
"Ships & Submarines","ASSAULT SHIP AMPHIBIOUS-L",1215,,,,,,,,,,,-12951.5195,,,,,,,,,0,0,,,
"Ships & Submarines","CG(X)",653,,,,,,,,,,,0,,,,,,,,,,,,,
"Ships & Submarines","CG-47",55,,,,,,,,,750000,,430000,615692.3672,42771.0195,913786,1865161.11,1310074,1495244,216356.88,22450,,0,0,0,
"Ships & Submarines","CNZ",2072,,,,,,,,,,,,,,,,-360020,,,,,,,,
"Ships & Submarines","CVN 21",634,,,,,,,,,,,,-1401.4,,-9314.32,-110355.15,-110229.8906,-1152459.6895,-483118.9375,,0,,,,
"Ships & Submarines","CVN 68",57,,,,,33516,249216,,,,,,,,,222369.5,317164,,,,-386270.6875,-1005902.125,,-108.92,
"Ships & Submarines","DD(X)",86,,,,,,,,,,,0,-37296.1289,,-29714.3008,-95292.27,1549830,5052873.375,15091677.75,15717407.5508,2895254.6875,-1530886.5156,-1583019.585,-477781.9063,0
"Ships & Submarines","DDG 51",76,,,,,,250000,,,30000,301227.0583,-95541.6686,-322757.1157,-1282663.6256,-652671.9786,-207858.73,-164483.33,0,-30262.699,-1673545.2094,-5178389.4004,181406.6875,-2932635.9532,0,
"Ships & Submarines","DESTROYER DDG-47 AEGIS",1186,,,,,,,,,,,,-2168.3799,-977.4,,,,,,,,,,,
"Ships & Submarines","DESTROYER DDG-51",1203,,,,,,,,,,,,,,,,,,,,0,,,,
"Ships & Submarines","FFG-7",26,,,,,,,,,,,,284804,-58645,,5300,,,,,,,,,
"Ships & Submarines","GSS",2094,,,,,,,,,,,,,-269.11,,,,,,,,,,,
"Ships & Submarines","LCS",1368,,,,,0,,,,,,,,-427623.9629,-15067.44,-12659.75,-135011.4004,0,-34619.0117,-7327007.5,0,-343568.3125,-38.84,,0
"Ships & Submarines","LHA ( R )",1332,,,,,31250,42420,,,,,,,-17907.3594,,,,,,,,-7280.4302,,,
"Ships & Submarines","LHD 1",628,,,,,0,,,,,,,,,,-192280.59,,,,0,0,,,,
"Ships & Submarines","LPD 17",1825,,,,,,,,,,-2318600.25,6242476.3593,6653130.6563,3756942.8501,3690519.48,2009186.91,3588557.1953,2421273.0918,4456352.914,3348727.3915,3006460,119581.6953,-426454.5,-168455.7031,
"Ships & Submarines","MINEHUNTER COSTL NON-MAG-",1227,,,,,,,,,,-4884.71,-127945.2891,-28873.1797,,,,,,,,,,,,
"Ships & Submarines","MPF",1334,,,,,0,62250,,,,,,,,,4154,,,,226680.2188,-28195,,,,
"Ships & Submarines","NATO PHM",39,,,,,,,,,,,,817251,305293,61722,,,-178047.25,1343.65,,,-1343.65,,,
"Ships & Submarines","Other UAS",2258,,,,,,,,,,,,,,,23278484.73,,,,44978872,,,,,
"Ships & Submarines","SAFEGUARD",1335,,,,,,,,,,10293,,,,512948.61,4226657.73,0,0,,,,,,,
"Ships & Submarines","SBP",2007,,,,,,,,,,,,,-5783.6201,,,,,,,,,,,
"Ships & Submarines","SCY",2008,,,,,,,,,,2922884,7477846.8125,488873.78,,,-6089.46,-1772366.1563,,,,0,0,,0,
"Ships & Submarines","SFF",2107,,,,,,,,,,,,,,-293988.29,,,,,,,,,,
"Ships & Submarines","SKM",2109,,,,,,,,,,,,,,-5265.82,,,,,,,,,,
"Ships & Submarines","SSC",2144,,,,,,,,,,,,,,,,,439.2,3458,,,,,,
"Ships & Submarines","SSDS",652,,,,,,,,,,,,,,,,-292.14,,,,,,,,
"Ships & Submarines","SSGN",1336,,,,,28337,20019,,,,-6064,-180.9,-322.95,-3.89,,,,,,,,,,,
"Ships & Submarines","SSN 21",665,,,,,,,,,,-233560.7563,-85105.1612,-450198.2427,-510189.3874,-410480.87,-640731.14,,,-1184.71,-4955.8101,-76454.8516,0,-2014.97,,
"Ships & Submarines","SSN 688",45,,,,,,,,,81973.6094,,27879.4199,72000,183116.4179,491960.17,246947.35,-1002.35,-17951.3691,-130865.1797,,0,,,,0
"Ships & Submarines","SSN 774",1813,,,,,,,,,,-4219.1401,-9895.79,,670918.4308,49229.57,2122508.33,1805332.3313,2909699.1704,76274.9219,-881945.3476,-75130.8631,0,-275245.74,-58272.1484,0
"Ships & Submarines","SUBMARINE AUXILARY-AGSS(R",1285,,,,,,,,,,,-6950.27,,,,,,,,,,,,,
"Ships & Submarines","SUBMARINE NUCLEAR - SSN",2010,,,,,,,,,,,,,,,,,0,,,,,,,
"Ships & Submarines","T-AKE",1844,,,,,,,,,,,,,,-17939.15,-63542.08,,,,,,,,,
"Ships & Submarines","TRIDENT",1213,2120234,4697383,3559205,136388,,,,,,,,,,,,,,,,,,,,
"Ships & Submarines","TRIDENT SUB",51,,,,,,170360,,,0,,0,,2268749,3679521.35,1263512.94,428564.0586,,,-67592.7891,-0.98,,,,692595
"Ships & Submarines","TYPE 18 PERISCOPE",1152,35480,29325,,,,,,,,,,,,,,,,,,,,,,
"Ships & Submarines",,,129742330,107787301,137286550,146740345,180186772.9502,247659428.5,324351126.4687,419673689.0822,480143503.756,745812936.7867,1226164791.3467,1349906554.8156,1613424513.2601,1540060981.5246,1599854849.3221,1880176091.4398,2117925354.4813,2721040868.228,4502126753.6882,4977087975.0163,4591895018.913,4102851456.7653,4756645400.2144,2448413808.5192
"Space Systems","470",2046,,,,,,,,,,,,,,,,,0,0,0,,-11606.2197,-459010.4688,,-263513.875
"Space Systems","AEHF",668,,,,,59325,13344,,,,-122257.8281,,-462514.4063,,-331419.83,,,-64466.2109,,-1125970,-4342,-678520.5699,-1256133.4063,-1488326.125,0
"Space Systems","CNQ",1919,,,,,,,,,,,-337573,,-33963,-430052.41,-19417,-1317768.125,,,-9287,-39835,,,,
"Space Systems","DEF METEOR SAT PROG",1517,,,,,,,,,,,,,0,,,,,,,,,,,
"Space Systems","DMSP",617,,,,,,,,,,,-40545,,,,,,,,,-336787.4063,-10864.0195,,,
"Space Systems","DSCS III",19,,,,,,,,,,,,,331905,,,,,,,,,,,
"Space Systems","DSCS-3 DEF STAT COMM SYS",1641,,,,,,,,,,,,,,,,,,,,0,,,,
"Space Systems","DSP",618,,,,,,,,,,,-14444.8698,-2884,-3074.8,,,,,,,,,,,
"Space Systems","EELV",72,,,,,,,,,,0,,3405661.338,125690.2,-1601806.85,-477795.82,-11971975.2439,-17072891.125,-1040000,-5326757.25,0,-474247.4531,-988867.1426,-661910.9399,0
"Space Systems","GAJ",1937,,,,,,,,,,-163767.0313,-1003192.0581,-1825989.625,-626030.7422,-1150000,-1317071,-3450000,,0,-3198208,,,,,
"Space Systems","GBS",648,,,,,,2.4e+07,1900815,2660000,1200000,,,-446869.2137,,,15225,0,0,-16109.21,,,0,-126,-722866.1666,
"Space Systems","GDE",2229,,,,,,,,,,,,,,,,,,0,,,,,,
"Space Systems","GPS III",696,,,,,,,,,,-3.35,,,,,24657897,29665,-26876,0,-168924.7422,0,0,-139370,0,
"Space Systems","H/LGM 25 TITAN",1524,,,,,,,,,,,,,,,,,-3336160.25,,,,,,,
"Space Systems","MILSTAR",1869,,,,,,,,,,,,-143339.0596,-113839.8398,-175718.3991,658867.11,-8255602.5,0,,0,0,,,,
"Space Systems","MUOS",1343,,,,,,,,,,,6596,,-106138.6426,-81118.04,-47900.5,0,0,0,-1047.37,-1710466.5,-20221.9609,0,-32004.4707,0
"Space Systems","NAVSTAR",1613,,,,,,,,,,,,,,,,,,,,0,,,,
"Space Systems","NAVSTAR GPS",62,,,,,,,18050,10300,0,-112798.2503,-2061117.8377,2572062.9035,5016741.5021,5392696.63,1062935,-300621.7465,-3403137.1238,-878232.2501,-962678.8575,-1224298.2188,-1466745.5299,-2075282.0547,-2985836.3906,0
"Space Systems","NESP",1829,,,,,,,,,,,,,-71416.9791,,,,,,,,,,,
"Space Systems","NMT",695,,,,,,,,,,,,,-265883.4063,,,,-540232,,1069649.75,1050556,994871,245418,-962030.7735,
"Space Systems","NPOESS",650,,,,,,,,,,,,,-15312.5195,,,,,,,,,,,
"Space Systems","Other UAS",2258,,,,,,,,,,,,,,,-1216.23,,,,,,,,,
"Space Systems","SATELLITE COMMUNICATIONS",2114,457792,166969,2616567,,,,,,,-58357.8116,-109438.0001,,-2e+05,-22565.68,-110611.33,,0,,,,,,,
"Space Systems","SBIRS HIGH",622,,,,,,,,,,,-192607.35,227383.92,-130727.3218,-136965.25,-960519.37,-5288035.129,-2403050.1152,-597426.7915,-3114906.4394,-686221.02,-248194.2194,-844911.0703,-216943.6527,-36145.0607
"Space Systems","SBR",1354,,,,,,,,,,,,-166451.1194,-101.76,15294,-128856.97,,,,0,0,,,,
"Space Systems","SPACE DEF SYSTEM 64406F",1541,,,,,,,,,,-22525.7305,-188491.1392,,,,,,,,,,,,,
"Space Systems","SPACE SHUTTLE 64411F",1542,,,,,,,,,,,-154.9,-44256.4414,,,,,,,,,,,,
"Space Systems","TELEPORT",1978,,,,,272995.9375,,,51150,0,0,,,,,-4267.15,,,,0,,,,,
"Space Systems","TITAN IV",675,,,,,,,,,,,,,-38309.8789,,,-6931258.05,,,,,,,,
"Space Systems","TITAN IV LAUNCH VEH PROGR",1550,,,,,,,,,,,-7179128.375,-1372634.2539,,,,,,,,,,,,
"Space Systems","WIDEBAND GAPFILLER",1325,,,,,0,,5898600,19273855,11191107.8829,11405162.8282,7603511.8125,7512176.5,3612300.5215,319933.6384,,5652137.5009,263684.084,-58950.9805,-626967.1583,-14353.9404,-235014.8555,-156261.1875,,0
"Space Systems","ZBL",2015,,,,,,,,,,,,,,,,,,,,0,,,,
"Space Systems",,,691368,,,572258,3446008,4852781,2413467.87,1758255.04,3472051,1192960.3852,-5455327.3674,143100249.0135,-27501149.1916,-7848984.6,-1607566.67,-3035512.6948,-5374630.4074,8215014.5092,6569945.0909,4098657.8948,903406.107,-5748876.7054,-748882.1511,-11124.4384
"Unlabeled",,,2213101,626030,3257853.25,310453,1969306.0366,517024.1223,1554169.0395,,-58463.8594,291201.1904,-27082.3394,-27800.39,,,,,-2316.6801,-245,,,0,,75942.4795,308998.4317
