fiscal_year,parentid,ObligatedAmount,NumberOfActions,FreqCount
2015,MCC DEVELOPMEN,5029526.7299999995,1516,33
2015,MCI/WORLDCOM [VERIZON],25844.93,2,1
2015,MCKESSON,4292377224.2739,6279,72551
2015,MCLANE ADVANCED TECHNOLOGIES,47900.18,3,8
2015,MCMUA,9e4,1134,2
2015,MCR FEDERAL,25019170.0647,2730,207
2015,MDA,9208066.87,4473,25
2015,MEDICINE,6376961.71,4729,37
2015,MEDSTAR HEALTHCARE,895268,2885,6
2015,MEDTRONIC,20128561.99,6540,768
2015,MEGGITT CORP USA,149609657.1649,4825,1549
2015,MEI TECHNOLOGIES,12581999.9937,6136,52
2015,MERCK,960848.7002,4520,40
2015,MERCURY AIR GROUP,6973578.27,6994,97
2015,MERLIN PETROLEUM COMPANY,21950435.1627,3198,754
2015,METALCRAFT MARINE,4431427.2,2887,13
2015,"METALMARK CAPITAL, LLC [HUNTER DEFENSE TECHNOLOGIES]",367511.68,3321,15
2015,METLIFE,701412044.9911,68,104
2015,METRO MACHINE [General Dynamics],283137176.11,1977,335
2015,MICHAEL BAKER,42931360.4362,5834,190
2015,MICHEAL BAKER,694577.95,1798,3
2015,MICROCOSM,408935.5,1798,3
2015,MICRON,-613.7999999999993,1800,4
2015,MICROS SYSTEMS,17547.88,2243,6
2015,MICROSEMI,549968.28,3514,10
2015,MICROSOFT,335043575.268,9666,553
2015,MICROTECHNOLOGIES,55631220.795899995,12558,566
2015,MILCOM,69513664.98619999,7311,452
2015,MILITARY PERSONNEL SERVICES CORPORATION,-12910.456499999993,2858,130
2015,MILLINGTON TELEPHONE,551809.53,1958,14
2015,MINE SAFETY APPLIANCES COMPANY,570304.85,8640,75
2015,MISSION ESSENTIAL PERSONNEL,82130203.2688,9202,68
2015,MITA INDUSTRIA,81694.8999,4042,18
2015,MITSUBISHI (EXCLUDING MHI),663717.2893,673,21
2015,MITSUBISHI HEAVY INDUSTRIES,3245889.6459,10855,90
2015,MMI COMPANIES,267958.9031,1134,2
2015,MO state government,8800,2,1
2015,MOBIL OIL,5822378.1006,1590,263
2015,MOFFATT & NICHOL ENGINEERS,3190974.73,4176,31
2015,MOOG CLASS A,141375989.4011,7504,1379
2015,MORAN TOWING,14143923.08,2078,36
2015,MORGAN MEMORIA,2412695.185,3321,19
2015,MOTOR OILCORINTH REFINERIES SA,171959227.2572,1209,25
2015,MOTOROLA,54339977.0602,11954,341
2015,MSE,165900,1798,3
2015,MTA,17884665.9365,2574,53
2015,MTS3,14111478.5845,4607,100
2015,MUSCOGEE NATION BUSINESS ENTER,-3389116.97,1800,4
2015,MWH GLOBAL,4784283.0575,5384,79
2015,MYRIAD GENETICS,673180,1210,25
2015,MYTHICS,114276945.62900001,27750,358
2015,NAME EDGE TECHNOLOGIES,-40067,2,1
2015,NAMMO,70406022.6,13703,162
2015,NAN INC,51945225.3272,3681,101
2015,NANA DEVELOPMENT,94840189.8231,22392,472
2015,NANA REGIONAL,-336850.66,4646,11
2015,NASATKA BARRIER,825675.9299999999,5721,12
2015,NATIONAL ACADEMY OF SCIENCES,16725081.97,8571,77
2015,NATIONAL AIR CARGO,113452718.6441,3399,345
2015,NATIONAL CONTRACT MGMT ASSOC,37555,2243,6
2015,NATIONAL FUEL,130939850.9869,2095,372
2015,NATIONAL INDUSTRIES FOR THE BLIND,105920017.95470001,14715,513
2015,NATIONAL SERVICE INDUSTRIES,3363.99,301,12
2015,NAVIGANT INTERNATIONAL,-649391.99,5,8
2015,Navistar International,536770008.2901,5211,1185
2015,NAVMAR APPLIED SCIENCES,60588447.894999996,3940,122
2015,NCI INFORMATION SYSTEMS,177949104.49859998,12715,427
2015,NCR,27996598.99,2885,10
2015,NCS PEARSON,2481419.04,12178,59
2015,NDI ENGINEERING COMPANY,19731273.0125,1070,178
2015,NEL,150442,1798,3
2015,NESTLE,23116.51,2399,20
2015,NETFIRES,-54644.85,1134,2
2015,NETIQ,5895794.55,6638,17
2015,NETWORK APPLIANCE,0,1798,3
2015,NETWORK IMAGINING,18836580.9553,500,140
2015,NETWORK INNOVATIONS,-10009.08,3796,25
2015,NEW ENGLAND EL,1311074.52,1134,2
2015,NEW TANGRAM,7959.62,2,1
2015,NEXTIRA FEDERAL,11260705.4322,10711,109
2015,NI INDUSTRIES,0,1134,2
2015,NIAGARA MOHAWK POWER,113383,1134,2
2015,NIBS,5603523,5380,98
2015,NIKA TECHNOLOGI,52517264.597,7084,109
2015,NIPPI KOSAN,8824929.07,4375,391
2015,NIPPON SANSO,2653948.4784000004,15771,782
2015,NISHIMATSU CONSTRUCTION,68491492.97,7,20
2015,NMC GROUP,1926381.0899999999,7066,76
2015,NOBLIS,11465459.17,7228,91
2015,NONPUBLIC EDUC,7640050.16,2832,61
2015,NORAM ENERGY,3173341.23,865,18
2015,NORTHROP GRUMMAN,12608937494.962599,39956,13525
2015,NORTHROP GRUMMAN SPACE & MISSION SYSTEMS,162532094.56530002,16377,667
2015,NORTHWESTERN,4892.84,1134,2
2015,NOVA SCIENTIFIC,9968073.3002,3127,42
2015,NOVARTIS DIAGNOSTICS,4372330.63,4159,49
2015,NSTAR,2996212.56,4452,10
2015,NTS TECHNICAL SYSTEMS,1245385.09,5305,36
2015,OAK RIDGE ASSOCIATED UNIVERSITIES,1682309.44,673,19
2015,OBERON ASSOCIATES,16178625.65,3517,108
2015,OCEAN SHIPHOLDINGS,33458364.06,2572,49
2015,OCEANEERING INTERNATIONAL,86690047.67,747,169
2015,OCTAGON SERVICES,15540,1134,2
2015,OERLIKON SPACE AG,235091.08,1798,3
2015,OFFSHORE,3e4,2239,5
2015,OFS/STYLINE IND,343791.18,7767,17
2015,OGE ENERGY,604052.7,3514,10
2015,OHIO STATE UNI,1948208.35,5722,56
2015,OI ANALYTICAL CMS FIELD PROD,2404524.08,2829,19
2015,OKLAHOMA GAS & ELECTRIC,1808187.84,2,1
2015,OKLAND CONSTRUCTION,359951,301,12
2015,OLIN,111762738.19000001,2763,48
2015,OMNICOM,1318673.56,2,1
2015,OMNICOM GROUP,42214751,2162,41
2015,OMV MEDICAL,2974296.0653999997,5940,130
2015,ONYX NORTH AMERICA,617331.8,1798,3
2015,OPEN TEXT,10249111.56,11553,51
2015,OPTICS 1,925007,3535,19
2015,ORACLE,53659010.2038,11161,100
2015,Orbital ATK,1441183239.4104002,19058,1244
2015,OREGON FREEZE DRY,7978105.37,2602,10
2015,OREGON IRON WORKS,60379819.71,5201,64
2015,OSHKOSH,2480650276.2989,11461,8958
2015,OSI,512326.7181,5325,47
2015,OST ENTERPRISES,1876031.8675,1134,2
2015,OUTDOOR VENTURE,2720138.96,3235,18
2015,OVID TECHNOLOGIES,1550687.17,2934,6
2015,OWENS & MINOR,157711128.282,249,115961
2015,OWL COMPANY,30311521.73,3215,81
2015,OYO USA,9790,2,1
2015,P & L POWER SERVICES,0,2,1
2015,P3I,7927974.4188,3094,47
2015,PACIFIC GAS & ELECTRIC COMPANY,2720450.22,2471,21
2015,PACIFIC INSTRUMENTS,10891757.17,4179,23
2015,PACIFIC MARINE,15965556.05,867,18
2015,PACIFIC TELECOM,117823.76,2663,5
2015,PAE AVIATION & TECHNICAL SERVICES,238950921.7175,8949,359
2015,PAE GOVERNMENT SERVICESORP,380438696.06520003,10108,952
2015,PAL TECH,0,1,6
2015,PAR TECHNOLOGY,64347949.9895,7800,171
2015,PARKER HANNIFIN,139793760.1641,9987,2889
2015,PARSONS,379922332.768,16078,663
2015,PATRIOT FORGE,69030,1798,3
2015,PATRIOT HOLDING,196026721.79,3319,80
2015,PATRIOT TEAM,533438913.2048,3110,699
2015,PCCP CONSTRUCTORS JV,34489189,1684,28
2015,PCITEC,9924632.77,12541,117
2015,PE SYSTEMS,1602e3,3121,10
2015,PEARSON ENGINEERING,5601217.26,4513,45
2015,PECKHAM,104191483.79380001,6467,120
2015,PELCO ENTERPRI,921589.7907,3512,11
2015,PENNSYLVANIA STATE UNIVERSITY,171607481.0376,11454,568
2015,PENSKE TRUCK L,43166.38,8103,14
2015,PEOPLESOFT,7194279.89,2,1
2015,PEPCO,473309.44,1572,21
2015,PERKIN ELMER,2282799.29,11454,108
2015,PERSONNEL DECISIONS INTL,771165.63,3123,8
2015,PETROLEUM TRADERS,35196222.791600004,1491,2502
2015,PETROMAX,69007841.73,673,20
2015,PFIZER,511593.81,149,111
2015,PHILIPS,11929433.741700001,7215,2394
2015,PHILLIPS AND JORDAN,-2988713.03,1798,7
2015,Phillips Electronic North America Corporation,24690360.635700002,8817,158
2015,PHONAK,1903.15,4,2
2015,PHOTONICS MANAGEMENT,48207.04,3373,6
2015,PHYSICAL OPTIC,119813.53,2602,6
2015,PHYSICAL SCIENCES,2114e3,675,17
2015,PINE BLUFF HEATING & AIR,4315,2,1
2015,PITNEY BOWES,3381571.7907000002,6091,310
2015,PLACID REFINING,126469784.1669,19,109
2015,PLANNING SYSTEMS,-421272.3497,7024,18
2015,PLATINUM EQUITY HOLDINGS,321598.72,2885,6
2015,PM & AM RESEARCH,399958.04,1139,13
2015,POINT BLANK ENTERPRISES,0,1136,3
2015,POND SECURITY SERVICE GMBH,86135322.53,3602,36
2015,POST BUCKLEY SCHUH & JERNIGA,3106208.1302,5732,52
2015,PPD,2505949.87,1993,42
2015,PRAGMATICS,66363710.769999996,10722,100
2015,PRAXAIR,806427.2298000001,10751,449
2015,PRAXIS INTERNATIONAL,26883634.9765,344,125
2015,PRECISION STANDARD,570500.25,2125,40
2015,PREFERRED SYSTEMS SOLUTIONS,1935033.49,2268,10
2015,PREMIER PROFESSIONAL SYSTEMS I,1448759.7938,1056,27
2015,PRI,13924617.8256,2602,6
2015,PRICEWATERHOUSECOOPERS,37989809.550000004,11382,46
2015,PRIDE INDUSTRIES,167832841.5154,11453,238
2015,PROCTER & GAMBLE,273349.62,2239,8
2015,PROGENY SYSTEMS,92636090.63939999,6441,299
2015,PROLOGIC,-10992.59,1136,3
2015,PROPPER INTERNATIONAL,79128602.64479999,8433,76
2015,PROQUEST COMPAN,1960280,4267,62
2015,PRUDENTIAL,71542.62,5015,20
2015,PSI INDUSTRIES,183651.63,2602,6
2015,PWC,46011327.18,10892,47
2015,QATAR FUEL,29087565.8069,1914,326
2015,QED SYSTEMS,147341169.67810002,4103,579
2015,QINETIQ GROUP,120227336.94690001,8908,528
2015,QIOPTIQ,-123628.9,2239,4
2015,QUALCOMM,322580,1134,2
2015,QUANTA SYSTEMS,2254509.26,160,13
2015,QUANTUM 3D,360030,2399,17
2015,QUANTUM RESEARCH INTERNATIONAL,29816194.9496,3621,117
2015,QUEST DIAGNOSTICS,277017.6504,10091,99
2015,QUINTILES TRANSNATIONAL,170346.96,2,1
2015,QWEST,290416360.5007,10824,3583
2015,Radian International LLC,-534130.04,4086,24
2015,RADIANCE TECHNOLOGIES,83144000.7683,6346,250
2015,RAND,148706851.72,5145,43
2015,RANGE TELEPHONE COOPERATIVE I,3094.36,2239,1
2015,RANGER LAND SYSTEMS,1157808.14,6810,11
2015,RAYMOND HANDLI,58893.69,4400,9
2015,RAYTHEON,15947591988.0549,24263,11684
2015,RB PAMPLIN,5664148.1,1134,2
2015,READYONE INDUSTRIES,34589257.06,3215,74
2015,RED RIVER,110490589.35280001,8345,516
2015,RED STAR ENTERPRISES,352589401.1355,610,157
2015,REDSTONE DEFENSE SYSTEMS,425328152.3,2983,645
2015,Reed,382465.5,2239,7
2015,Reed Elsevier,5339046.0795,23279,179
2015,REFINERY ASSOCIATES OF TEXAS,122088398.6,768,23
2015,REGENTS OF THE UNIVERSITY OF CALIFORNIA,61619.35,1135,20
2015,REGIONAL DISPOSAL COMPANY RDC,250,2,1
2015,REMINGTON ARMS COMPANY,-138544.495,2238,65
2015,REPUBLIC SERVICES,442361.89060000004,7162,44
2015,RESEARCH ANALYSIS,-3145393.14,2483,46
2015,RESEARCH TRIANGLE INSTITUTE,4097880.48,9046,21
2015,RESOURCE MANAGEMENT CONCEPTS,12086679.58,3171,40
2015,RESUN LEASING,394643.71,2399,15
2015,RGB GROUP,1954381.477,2203,54
2015,RGTS,315909157.675,2755,64
2015,RHEINMETALL AG,5221662.35,1134,2
2015,RHODE ISLAND STATE GOVERNMENT,431245.27,6638,35
2015,RICOH,51303011.8458,18186,1143
2015,RLM SERVICES,-316783.81,1134,2
2015,RMA Group,18690004.18,1604,20
2015,RNL FACILITIES,2469082.78,301,13
2015,ROAD AND ROOF CONSTRUCTION COMPANY,2959475.54,1361,28
2015,ROBERTS OXYGEN,207036.93,5992,116
2015,ROBERTSON AND,3759336.69,4579,65
2015,ROBERTSON FUEL SYSTEMS,62226113.21,5716,415
2015,ROCKWELL AUTOMATION,4363339.86,10012,81
2015,ROCKWELL COLLINS,913521412.395,18728,2392
2015,ROE ENTERPRISES,3373880.35,436,13
2015,ROLLS ROYCE,565590726.3285,10977,1850
2015,RONCO,463107,5918,13
2015,ROPER,478117.12,5128,12
2015,ROSOBORONEXPORT FGUP,-14028652,1798,3
2015,ROSSER INTERNATIONAL,247437.41,2,1
2015,ROY ANDERSON HOLDING,77013684.25,5751,13
2015,ROYAL DUTCH SHELL,857764332.1809,2859,624
2015,RQ CONSTRUCTION,64694855.260000005,4718,103
2015,RS MEANS COMPANY,1940700.35,6369,34
2015,RUAG,0,3691,2
2015,RUTTEN,4034007.43,2600,6
2015,S-OIL,355897098.89,3104,77
2015,S&K TECHNOLOGIES,13842896.472399998,8348,113
2015,SAALEX SOLUTIONS,39984680.2044,8111,115
2015,SABRE SYSTEMS,7472786.04,2809,63
2015,SAFARILAND,1822919.38,7533,23
2015,SAFE BOATS INTERNATIONAL,21661184.580000002,5355,27
2015,SAFETY KLEEN,2178790.66,11568,181
2015,SAGE TECHNOLOGIES,149972,1798,3
2015,SAIC,4059756687.3828,26687,78472
2015,SAINT GOBAIN,285260.04000000004,6496,14
2015,SAINT VINCENTS CATHOLIC MEDICAL CENTERS OF NEW YORK,819e5,301,12
2015,SALESFORCE COM,31200,2,1
2015,SALLYPORT GLOBAL HOLDINGS,221244615.42,3123,8
2015,SALTCHUK RESOURCES,3763980.5,3,12
2015,SAMSUNG,364663.8,4839,9
2015,SANOFI,12363522.5795,4078,94
2015,Sauer Holdings Inc,98172369.64999999,3681,71
2015,SBC,157006.27,3,13
2015,SC COMPANIES,9932781.91,3255,62
2015,SCANA,174866.1508,3894,18
2015,SCHAFER,71283710.6851,13078,229
2015,SCHEMMER ASS,1369073,561,18
2015,SCHINDLER ENTERPRISES,206386.5305,1516,32
2015,SCHOTT NORTH AMERICA,21058,4,2
2015,SCI SYSTEMS,10583286.1668,14457,98
2015,SCIENCE & ENGINEERING SERVICES,170810896.37440002,6449,284
2015,SCIENTIFIC RESEARCH,246841908.7719,9921,898
2015,SCOTT CONSTRUCTION,2057134.72,3734,10
2015,SCRA,32698.37,1136,3
2015,SCRIPTPRO,16162017.344099998,10430,201
2015,SCWARTZ ELECTRO OPTICS,2403935.42,5487,12
2015,SDS INTERNATION,3091151.6801,4817,29
2015,SEALIFT HOLDINGS,65677734.21,2762,59
2015,SECURITAS AB,15093805.889999999,3527,29
2015,SECURITY BY KENCO,-282,2,1
2015,SECURITY FORCES,108439.26,1798,3
2015,SEMPRA ENERGY,1258874.1,865,17
2015,SENSOR SYSTEMS,2007369.99,1540,140
2015,SEONG BO CONSTRUCTION IND,1756995.49,2283,46
2015,SERCO GROUP PLC,275441911.3315,9356,1288
2015,SES GLOBAL,82838969.77579999,1634,137
2015,SEVENSON ENVIRONMENTAL SERVICE,64488118.22,2515,51
2015,SGL CARBON,162732.66,160,13
2015,SHAKESPEARE,428439.49,3865,34
2015,SHAMBAUGH & SON,37596,2,1
2015,SHAW GROUP INC,28807426.884999998,5527,108
2015,SHIVE HATTERY,108500,2,1
2015,SHOLDERS & SANFORD,383491,160,11
2015,SIEMENS,116627774.7839,9497,896
2015,SIERRA NEVADA,977505983.4484,14951,807
2015,SIERRACIN,9772321.46,6465,55
2015,SIGNAL TECHNOL,8816298.53,9450,74
2015,SILICON GRAPHICS,68842083.8275,4036,42
2015,SILLIKER BIOMERIEUX,18353.05,1134,2
2015,SILVER LAKE SUMERU,-26570.7,1136,3
2015,SK ENERGY,34840591.2605,3620,104
2015,SK GROUP,127776785.83,865,17
2015,SKANSKA USA,23781521,719,155
2015,SKIDMORE OWINGS & MERRILL,-239181.19,1800,4
2015,SKYLINE INDUSTRIES,30615.78,2239,4
2015,SMARTRONIX,44141434.9797,9912,102
2015,SMC,71663.19,1136,3
2015,SMITHGROUP,700539.26,3514,10
2015,SMITHS GROUP,81333076.0698,7928,116
2015,SNOW PHIPPS GROUP,23560016.29,673,16
2015,SOC,75897688.2,120,110
2015,SODEXHO USA,3284585.48,1684,42
2015,SODEXO,275388525.69,5827,81
2015,SOFTMART,967438.7797999999,11072,70
2015,SOLARS,24232358.6312,6641,75
2015,SOLPAC,205986,2885,6
2015,SOLVERN INNOVATIONS,-2501,2,1
2015,SONATEL,7942.15,1798,3
2015,SOPAKCO,86340520.8955,2708,537
2015,SOURIS RIVER TELECOMMUNICATION,338306.7599,2933,12
2015,SOUTHERN CALIFORNIA EDISON,3866993.5311,7568,15
2015,SOUTHERN COMPANY,51363.310000000005,2241,5
2015,SOUTHERN ELEVATOR GROUP,43644,1798,4
2015,SOUTHERN RESEARCH TECHNOLOGIES,4290995.48,5226,35
2015,SOUTHWEST AIRLINES,25681493.54,2790,285
2015,SOUTHWEST CHARTER LINES,-282996.25,2885,6
2015,SOUTHWEST RESEARCH INSTITUTE,36740179.0537,15326,304
2015,SOUTHWESTERN ELECTRIC,3776339.69,301,12
2015,SPACEX,943948,4646,12
2015,SPARTON,5243408.68,5560,26
2015,SPATIAL INTEGRATED SYSTEMS,3332297.3600000003,5406,55
2015,SPECPRO,88490.48000000001,3596,6
2015,SPECTRUM CONTROL,3550,1134,2
2015,SPECTRUM HEALTHCARE RESOURCES,49879547.2654,3862,44
2015,"SPECTRUM MICROWAVE, INC [SPACE LEVEL POWER PRODUCTS]",515572,3758,24
2015,Spiral Technology,26350,2,1
2015,SPIRENT COMMUNICATIONS,4366883.66,5236,45
2015,SPORTS OFFICIAL,106008,301,15
2015,SPRINT,25035304.0422,15818,662
2015,SRA INTERNATIONAL,208213238.54299998,28421,636
2015,SRC MANAGEMENT,76318766.081,10982,353
2015,SRI INTERNATIONAL,118440790.1715,19541,348
2015,SRS TECHNOLOGIES,39514544.230000004,5415,102
2015,ST ENGINEERING,6647233.03,1960,33
2015,STANDARD AERO,20254446.4175,1647,48
2015,STANFORD UNIVERSITY,11400941.61,6843,48
2015,STANLEY,17585087.7265,5805,195
2015,STAPLES,41644.01,9,14
2015,STARFIRE INDUSTRIES MANAGEMENT,26e5,1134,2
2015,STATE OF MASSACHUSETTS,6280836.22,4800,32
2015,STATE UNIVERSITY OF NEW YORK,3015104,3737,17
2015,STC GROUP,8755760.42,189,119
2015,STEALTH NETWORK COMMUNICATIONS,0,1,6
2015,STEELCASE,14458197.081,8414,409
2015,STEELE & ASSOCIATES,8360,1134,2
2015,STERICYCLE,1418044.93,3898,196
2015,STERISORAT,8921157.3921,10807,684
2015,STERLING COMPUTERS,116772599.065,36665,1105
2015,STERLING MEDICAL,13450686.4211,3099,178
2015,STEVEN WINTERS,0,1134,2
2015,STEWART & STEVENSON,-28685167.4394,4871,709
2015,STEYR MOTORS,373996218,3318,8
2015,STG INTERNATIONAL,59117788.5231,6105,96
2015,STINGER GHAFFARIAN TECHNOLOGIES,8266892.47,2543,52
2015,STRATEGIC STAFFING,0,2,1
2015,STUART C IRBY COMPANY,0,4,3
2015,STV,-48429.12,2885,6
2015,SUMARIA SYSTEMS,30118337.2784,1295,121
2015,SUMITOMO HEAVY INDUSTRIES,87059832.16749999,7384,836
2015,SUNDT COMPANIES,70160335.25,4280,28
2015,SUNPOWER,20102,2,1
2015,SUPPLYCORE,220340739.7501,7105,65948
2015,SUPREME GROUP,14294915.9157,2120,319
2015,SUTRON,576715.71,2637,27
2015,SVT ASSOCIATES,18e3,1134,2
2015,SWORD & SHIELD ENTERPRISE SECURITY,25015530.2499,20924,160
2015,SYBASE,18505586.46,9398,40
2015,Symantec,12797.25,2,1
2015,SYNEXI,-2501,3,2
2015,SYNNEX,3767422.73,8415,110
2015,SYNTHES USA,1189512.27,1993,34
2015,SYSCO,121321254.8614,2551,24150
2015,SYSTEM PLANNING,3751180.09,7146,30
2015,SYSTEM TECHNOLOGIES,5597329.1838,2728,57
2015,SYSTEMS & ELECTRONICS,241824.55000000002,5721,12
2015,SYSTEMS MADE SIMPLE,12802419.74,3734,11
2015,SYSTEMS PLANNING & ANALYSIS,63491033.2891,5543,109
2015,TAMPA ELECTRIC COMPANY,6576012.38,865,17
2015,TANADQUISX,2469168.94,1363,30
2015,TASKS UNLIMITED,852502.3,1800,4
2015,TAT TECHNOLOGIES,2659791.7024,2357,47
2015,TDS,0,2,1
2015,TEBI,769307.5,6276,11
2015,TECH SYM,9535362.08,6258,171
2015,TECHFLOW,22663960.25,8785,103
2015,TECHNOLOGY SERVICESORATIO,96419166.43,9383,88
2015,TECHTREND,23579647.1913,7433,102
2015,TEKTRONIX,4710576.46,9686,94
2015,TELALASKA,26176.14,3468,2
2015,TELECOTE RESEARCH,64237550.4333,9714,318
2015,TELEDYNE TECHNOLOGIES,44647867.603199996,6564,460
2015,TELEPHONE & DATA SYSTEMS,38878466.8789,3785,244
2015,TENNESSEE APPAREL,15867791.3,3886,33
2015,TENNESSEE VALLEY AUTHORITY,0,2885,6
2015,TENNIER INDUSTRIES,35748977.27,1854,49
2015,TERADYNE,87727481.4801,12950,322
2015,TERRACON COMPANIES,158243.47,2661,57
2015,TESORO,51737759.481199995,3193,268
2015,TestAmerica,428508.63,6089,116
2015,TETRA TECH,197580707.41,10729,933
2015,TEXAS A&M,3035674.9975,9953,674
2015,TEXAS RESEARCH,3522380.4,2205,31
2015,TEXTRON,1617921275.1172001,10106,5644
2015,THALES,173762723.33290002,11174,543
2015,THE AEROSPACE,840444751.69,1438,24
2015,THE ALPINE GROUP,1553254.3599999999,4173,34
2015,THE ANALYTIC SCIENCES,587769.6,5314,14
2015,THE ASSOCIATED PRESS,201759.13,1798,3
2015,THE BIOMETOCS,18471682.9201,2984,34
2015,THE BODE TECHNOLOGY GROUP,0,2,1
2015,THE GOODYEAR TIRE & RUBBER COM,10980030.38,770,30
2015,THE HENRY M JACKSON FOUNDATION,83458685.2413,9047,211
2015,THE HERTZ,5581287.79,5894,108
2015,THE HUNT,2065951.92,474,135
2015,THE KIMLEY HORN GROUP,301597.56,2885,8
2015,THE MATHWORKS,10171600.16,8417,503
2015,THE MCCRONE GROUP,9186318.62,5,11
2015,THE MITRE,1061509824.625,4298,260
2015,THE OF MERCER MER,21027224.428799998,6598,55
2015,THE RACAL,52876,1136,3
2015,THE ROSS GROUP,5905502.22,3238,77
2015,THE SERVICE MASTER COMPANY,33685,1134,2
2015,THE STANLEY WOR,863059.61,5119,20
2015,THE WASHINGTON POST,-3522.75,1798,3
2015,THE WHITING TURNER CONTRACTING COMPANY,277992376.98,6004,136
2015,THE WORNICK COMPANY,118916211.6119,3495,893
2015,THEODOR WILLE INTERTRADE GMBH,53286336.9827,1288,22022
2015,THERMACORE,284559.25,2602,6
2015,Thermo Dynamics,31603.5,1134,2
2015,Thermo Fisher Scientific,17829850.0263,6129,19181
2015,THERMO PROCESS,-6800,2,1
2015,Threat Management Group,924216.74,7,16
2015,THUNDERCAT TECHNOLOGY,43436769.95,14206,181
2015,TIME WARNER CABLE,3469618.7948,8854,283
2015,TIMKEN CO,12950590.72,7737,131
2015,TITAN [L3 Communications],126066.09,7910,17
2015,TLM MANUFACTURING,21681547.8255,6790,226
2015,TODD SHIPYARDS,3054177.83,1286,22
2015,TOKYO ELECTRIC POWER,86071189.43,2885,8
2015,TORCH TECHNOLOGIES,413446817.77239996,9186,934
2015,TOSHIBA,23350147.082200002,6639,141
2015,TOTAL SA,253223488.9699,2874,5969
2015,TOTAL SLOPE,178971,2268,4
2015,TOYON RESEARCH,16198264.61,7944,75
2015,TRAK COM,78987,1136,3
2015,TRANSDIGM,15413636.3695,6281,325
2015,TRANSTECHNOLOGY,17353787.7402,12596,84
2015,TRAX International Corporation,149530036.08,2756,59
2015,TRIPLE CANOPY,8332859.7989,3319,17
2015,TRIQUINT SEMICONDUCTOR,1540035,5173,10
2015,TRITON SYSTEMS,12036316.7,6930,58
2015,TRIUMPH GROUP,286103.0102,865,20
2015,TRIWEST HEALTHCARE ALLIANCE,-48812139.13,3516,12
2015,TRUMAN ARNOLD COMPANIES,95820131.2653,2059,3576
2015,TRW [NORTHROP GRUMMAN],99905806.87,7183,124
2015,TSI Holdings,34435323.070199996,1431,254
2015,TUTOR PERINI,24650834.11,7078,17
2015,TWD & ASSOCIATES,15354580.365,3368,24
2015,TX state government,-705,1134,2
2015,TYBRIN,90358035.86,4892,114
2015,UIC,809656.1,561,16
2015,UKPEAGVIK INUPIAT,35708781.2288,2049,150
2015,ULTRA ELECTRONICS,51652492.22,11831,237
2015,UMBC/DEPT OF INFORMATION SYS,4005754,4398,8
2015,UNICOR,204909528.9456,15580,1628
2015,UNIFIRST,983461.24,5350,103
2015,UNION PACIFIC RESOURCES,826234,2239,4
2015,UNISON INDUSTRIES LLC [SLICK AIRCRAFT PRODUCTS],12539261.74,600,168
2015,UNISYS,85549415.11029999,12812,124
2015,UNITED AIR LINES,35910200,1280,225
2015,UNITED LAUNCH ALLIANCE,3435862656.4909997,2248,134
2015,UNITED TECH,6969825214.1378,20638,39619
2015,UnitedHealth Group,2505344546.86,355,124
2015,UNIV FOR ADVANCED INTERNE,56360.44,1798,3
2015,UNIVERSAL DOVE,235754.93,301,14
2015,UNIVERSAL SAFETY RESPONSE,-1407.07,2,1
2015,UNIVERSAL SPACE NETWORK,0,2,1
2015,UNIVERSIDAD PERUANA CAYETANO HEREDIA,1054963.51,1135,20
2015,UNIVERSITY OF,3643440.05,8143,70
2015,UNIVERSITY OF ALABAMA,39229146.0747,9035,260
2015,UNIVERSITY OF ALASKA ANCHORAGE (UAA) - AMERIC,44350,2,1
2015,UNIVERSITY OF ARIZONA,2473308.07,4757,41
2015,UNIVERSITY OF CALIFORNIA,74944587.23,4824,500
2015,"UNIVERSITY OF CHICAGO, THE",47314.88,3121,7
2015,UNIVERSITY OF COLORADO,2608035.75,5133,51
2015,UNIVERSITY OF FLORIDA,12098572.7,5307,91
2015,UNIVERSITY OF GEORGIA,1119198.41,6637,12
2015,UNIVERSITY OF HAWAII SYSTEMS,19895849.22,9111,85
2015,"UNIVERSITY OF IOWA, THE",1735425.37,1907,40
2015,UNIVERSITY OF KENTUCKY RESEARCH FOUNDATION,320511.89,1294,13
2015,UNIVERSITY OF L,1211593,1435,14
2015,UNIVERSITY OF MAINE,1265,2239,4
2015,UNIVERSITY OF MANITOBA,11302.2,2239,4
2015,UNIVERSITY OF MARYLAND,1420735.8798,4734,29
2015,UNIVERSITY OF MIAMI,1886010.11,5981,28
2015,UNIVERSITY OF MICHIGAN,7601207.85,5705,68
2015,UNIVERSITY OF MINNESOTA,2339992.8005,5608,55
2015,UNIVERSITY OF NEBRASKA,730410.55,2914,22
2015,"UNIVERSITY OF NEVADA, RENO",122905.87,3736,8
2015,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,1522335.24,5504,50
2015,UNIVERSITY OF PENNSYLVANIA,10496898.77,9678,43
2015,UNIVERSITY OF SAN DIEGO,572426.34,3,10
2015,UNIVERSITY OF SOUTH ALABAMA (USA),802316.1000000001,2887,7
2015,UNIVERSITY OF TENNESSEE,2992925.5300000003,7551,93
2015,UNIVERSITY OF TEXAS,79959888.64999999,16450,521
