fiscal_year,parentid,ObligatedAmount,NumberOfActions,FreqCount
2014,"ALTUS CAPITAL PARTNERS [GICHNER SYSTEMS GROUP, INC ]",79967.7,1,1
2014,ALVAREZ & ASSOCIATES LLC,15632137.64,72,61
2014,AM GENERAL,10758,5,5
2014,AMERICAN CHEMICAL SOCIETY,127720,2,2
2014,AMERICAN HOSPITAL SERVICE GROUP,-2711463.7938,28,28
2014,AMERICAN MEDICA,285327.06,4,4
2014,American Red Cross,0,0,2
2014,American Science & Engineering,732454.52,16,16
2014,AMERICAN STANDARD,2491046.3,32,31
2014,AMERICAN SYSTEMS,10690569.33,16,21
2014,AMERIDATA TECHNOLOGIES,658732.5,16,16
2014,AMETEK,3393289.93,34,38
2014,AMTEC,0,1,1
2014,ANIXTER,234813.8,33,28
2014,APEX,97832,1,2
2014,APOGEE ENTERPRISES,335637.5,1,1
2014,APPLE COMPUTER,91678,6,5
2014,APPLIED INDUSTRIAL TECHNOLOGIES,286436.56,32,7
2014,APPLIED RESEARCH ASSOCIATES,26290418.1302,97,108
2014,AQUA PRO,22400,2,2
2014,ARAMARK,501170.38,19,21
2014,ARCADIS,27898500,6,7
2014,ARETE ASSOCIATES,797277,5,5
2014,ARINC [Carlyle Group],199071.08,2,3
2014,ARMSTRONG SERVICES,23494.9,2,2
2014,ARTAIS,13080,1,1
2014,ARTIC SLOPE REGIONAL,31664,4,4
2014,ASM RESEARCH,2842065.6,3,6
2014,ASSURANCE TECHNOLOGY TRUST,698839,5,5
2014,ASTRONAUTICS OF AMERICA,4219929.9,12,17
2014,ASTRONICS,18694,1,2
2014,AT&T,29743322.1435,725,207
2014,ATK,90205097.86,163,170
2014,ATLANTIC DIVING SUPPLY,15844661.55,417,314
2014,ATLANTIC MANAGEMENT CENTER,39468,2,2
2014,ATLANTIS,26302.6,2,2
2014,ATLAS COPCO NORTH AMERICA,-4500,1,1
2014,ATMOS ENERGY,490283.29,8,8
2014,AURORA FLIGHT SCIENCES,19885183.82,30,31
2014,AVAYA,35785.8,1,1
2014,AVIALL,35856.6,6,6
2014,AVID TECHNOLOGY,231388,6,6
2014,AVNET,33501.82,3,3
2014,AVOCENT HUNTSVILLE,509105.33,48,25
2014,AVTRON MANUFACTURING,505044.66,12,12
2014,B & H PHOTO VIDEO,1127470.82,83,70
2014,BAE SYSTEMS,811418165.1904,1441,1504
2014,BALL CORP,128872525.9825,247,261
2014,BASIC COMMERCE & INDUSTRIES,144112,1,1
2014,BATTELLE,178798649.96,467,487
2014,BATTLESPACE FLIGHT SERVICES,54031992.07,77,85
2014,BAXTER INTERNATIONAL,53118.28,4,4
2014,BAY STATE GAS,1399e3,9,9
2014,BAYER,8184,2,2
2014,BBA AVIATION PLC,419303.25,13,18
2014,BC Partners,108636,2,3
2014,BEARINGPOINT [NORTH AMERICAN PUBLIC SERVICES],-288293.67,4,4
2014,BECHTEL,119e3,1,1
2014,"BEHRMAN CAPITAL [PELICAN PRODUCTS, INC ]",258426.0996,36,26
2014,BELL BOEING JOINT PROJECT OFFICE [BELL/BOEING],0,2,2
2014,BELLSOUTH,248749.9701,20,20
2014,BERKSHIRE HATHAWAY,144162729.07,141,155
2014,BFM AEROSPACE,134224.86,7,11
2014,BITWISE DESIGNS,381348.47,16,14
2014,BLACK & VEATCH HOLDING,222968.27,6,11
2014,BLACK BOX,480757.49,32,25
2014,BMC SOFTWARE,3971458.35,28,28
2014,BOB CROWE,204097.84,29,29
2014,BOEING,8207923363.4928,2719,2837
2014,BOOZ ALLEN HAMILTON,782544476.8779,1644,1686
2014,BRITISH TELECOMMUNICATIONS,426148.83,5,5
2014,BRTRC,7925538.4576,23,26
2014,BURNS & MCDONNELL,282707.46,4,6
2014,C & D TECHNOLOGIES,36033.88,3,1
2014,CACI,43075002.1871,167,177
2014,CAE,108105831.1088,87,88
2014,CALIBRE SYSTEMS,-1614.81,1,1
2014,CALISTA,-251531.8,1,1
2014,CAMP DRESSER & MCKEE,0,1,2
2014,CANADIAN COMMERCIAL CORPORATION,79432840.46,112,144
2014,CANON,136428.46,22,22
2014,CAPE ENVIRONME,26608216.34,35,38
2014,CARAHSOFT TECHNOLOGY,23510334.5472,355,310
2014,CARDINAL HEALTH,1040033.61,59,60
2014,CARNEGIE MELLON UNIVERSITY,146317264.15,38,38
2014,CARRIER,-102970.16,3,2
2014,CATERPILLAR,34341.08,2,2
2014,CB & I,8303028.46,105,115
2014,CDW,40343653.9013,369,276
2014,CENTECH GROUP,46726741.7903,301,307
2014,CENTERRA GROUP,18192580.4803,28,28
2014,CENTRAL TEXAS,231663.7,9,16
2014,CENTURION GROUP,-22985.41,5,5
2014,CFM INTERNATIONAL,14507.7,10,10
2014,CGI GROUP,-22982.81,1,1
2014,CH2M HILL,52573827.11,129,142
2014,CHARLES BESELER,0,0,4
2014,CHARLES STARK DRAPER LABORATORY,10619876,32,32
2014,CHELTON AVIONICS,407444,3,3
2014,CHEMRING GROUP PLC,1493937.98,6,8
2014,CHENEGA,24965444.445,133,135
2014,CHOCTAW MANAGEMENT,-1983.36,2,2
2014,CHUGACH ALASKA,841781,5,5
2014,CISCO SYSTEMS,-22856.4,1,1
2014,CITRIX SYSTEMS,56693.64,7,7
2014,CLEAN HARBORS,0,1,1
2014,CLEAN VENTURE,0,0,2
2014,COBHAM PLC,16e4,2,2
2014,COLLAZO ENTERPRISES,13562341.45,199,204
2014,COLT INDUSTRIES,-1145.5,2,2
2014,COMCAST CABLE COMMUNICATIONS,251872.15,24,25
2014,COMPUNETICS I,25329.05,6,6
2014,COMPUTER ASSOCIATES,676645.18,9,9
2014,COMPUTER SCIENCES,185290819.0011,228,228
2014,COMPUTER TEMPORARIES,31470,1,1
2014,COMTECH,63457,5,5
2014,COMTEQ FEDERAL,1708473.64,74,43
2014,CONCORD PERSONNEL SERVICES,-8572.26,9,9
2014,CONCURRENT COMPUTER,104091.35,6,6
2014,CONCURRENT TECHNOLOGIES CORPORATION,4614871,17,24
2014,CONFEDERATED SALISH & KOOTENAI,1265494.6499,9,10
2014,CONSTRUCTION PARTNERS,46363.87,5,7
2014,COPPER RIVER INFORMATION TECHNOLOGY,4611099.08,44,44
2014,CORNING,8940,3,3
2014,COUNTERTRADE PRODUCTS,8622959.51,183,137
2014,CPI HOLDING COMPANY,612444,9,11
2014,CRANE COMPANY,652164,9,9
2014,CREATIVE ASSOCIATES INTERNATIONAL,13467.33,3,3
2014,CSC GOVERNMENT SOLUTIONS,26294821.93,39,41
2014,CSX,116078.48,1,1
2014,CUBIC,77213180.31,149,158
2014,CURTISS WRIGHT,45160,2,2
2014,CW GROUP,1009886.4404,14,16
2014,DANAHER,18319.32,2,2
2014,DATALINE,3927.03,1,1
2014,DAVIS BACON,0,1,1
2014,DAYTON POWER & LIGHT,3488347.08,3,3
2014,DBA PESTMASTER SERVICES,4781.88,1,1
2014,DEFENSE SUPPORT SERVICES,-1790185.06,15,21
2014,DELL,20281878.7414,461,286
2014,DELOITTE,-16635.03,24,30
2014,DEWBERRY,797615.64,13,15
2014,DIGITAL MANAGEMENT INC.,8297129.3175,16,21
2014,"Diltex, Inc",0,1,1
2014,DIVERSIFIED DISTRIBUTORS INTL,93879.8,3,3
2014,DLT SOLUTIONS,44373991.7766,323,263
2014,DOCUPAK,28200,1,1
2014,DONALD L MOONEY ENTERPRISES,18031691.8678,315,320
2014,DRS,0,18,19
2014,DTM,-7233.3,1,1
2014,DUKE UNIVERSITY,0,1,1
2014,DUN & BRADSTREET,55060.75,4,4
2014,DYNAMIC SYSTEMS,16955427.71,60,59
2014,DYNAMICS RESEARCH,15000130.7075,80,86
2014,DYNASIL CORPORATION OF AMERICA,2799983.205,4,4
2014,DYNCORP INTERNATIONAL,380750152.55,231,239
2014,DYNETICS,4351598.48,32,34
2014,EADS NV,38985,1,2
2014,EAGLE INDUSTRIES UNLIMITED,184269.03,11,11
2014,EARTH TECH,24474537.51,137,148
2014,EBSCO INDUSTRIES,1486037.62,19,20
2014,EC AMERICA,2425489.75,99,67
2014,EDAC TECHNOLOGIES,0,1,1
2014,EG & G [URS],103347,2,2
2014,ELBIT SYSTEMS,177818.45,4,6
2014,ELM CREEK PARTNERS,57780,1,2
2014,ELMA ELECTRONIC,82335,1,1
2014,ELMHURST REASEARCH,1009146.35,6,7
2014,EMC,4132995.63,29,32
2014,EMR,72629.55,2,2
2014,ENERTEK INTERNATIONAL,459344,4,4
2014,ENGILITY,16189210.85,81,83
2014,ENMRSH,1850956.97,7,7
2014,ENSCO,5013243,30,30
2014,ENVIRONMENTAL CHEMICAL,42891683.05,93,97
2014,ENVIRONMENTAL SYSTEMS RESEARCH,4783469.05,56,46
2014,EOIR TECHNOLOGIES,6092,1,2
2014,EQM,12414368.18,7,11
2014,EQUIFAX,75862.77,4,1
2014,ERDAS,326396.45,13,11
2014,ESCGOV,19171.57,1,1
2014,ESCO ELECTRONICS,63414404.79,59,73
2014,ESSEX INDUSTRIES,1371982.5,7,11
2014,ESTERLINE,0,1,1
2014,EXELIS,287548818.29,243,266
2014,EXIDE ELECTRONICS,6371996.12,204,195
2014,EyakTek,-3733571.62,95,95
2014,FAIRBANKS SCALES,85940,1,1
2014,FATIGUE TECHNOLOGY,2075552.67,34,35
2014,FCN,31910131.3381,237,231
2014,FEDERAL SIGNAL,619063.22,13,13
2014,FEDEX,298026.42,48,10
2014,FERGUSON ENTERPRISES,38460.8,4,2
2014,FIBERTEK,24060869.07,342,270
2014,FINMECCANICA,41652830.88,57,66
2014,FIRST CAPITOL OF CHICAGO,46303.86,3,3
2014,FLIR SYSTEMS,1700354.67,37,32
2014,FLUOR,-83242.31,3,3
2014,FOCUS TECHNOLOGIES,3744.26,1,1
2014,FORCE 3,14181373.68,235,213
2014,Foreign Contractor,41711496.9912,1265,1302
2014,FOUR POINTS TECHNOLOGY,3845248.4792,101,95
2014,FUJI PHOTO FILM USA,11950,3,3
2014,Fujitsu,7831.9,1,1
2014,FURNITURE BRANDS INTERNATIONAL,12523.09,3,2
2014,FUTRON,285046.23,20,20
2014,GARTNER,8021628.75,10,10
2014,GENCORP,36996551.43,52,52
2014,GENERAL,0,2,2
2014,GENERAL ATOMICS,985421732.84,396,402
2014,GENERAL COMMUNICATIONS,208051.7,36,37
2014,GENERAL DYNAMICS,406829830.1475,1241,1274
2014,GENERAL ELECTRIC,1613288584.08,337,366
2014,GEO MARINE,2425575.4,36,41
2014,GEORGE WASHINGTON UNIVERSITY,515204.56,5,9
2014,GEORGIA INSTITUTE OF TECHNOLOGY,142914976.31,265,279
2014,GERBER SCIENTIFIC,318288.1203,30,29
2014,GETINGE,75827.49,5,5
2014,GHM,3e4,1,1
2014,Gilbane,78197443.37,131,141
2014,GILL GROUP,1682467.54,93,46
2014,GLAXOSMITHKLINE,13417.6,1,1
2014,GLOBAL KNOWLEDGE,250877.75,10,8
2014,GLOBAL TECHNOLOGY RESOURCES,9734951.81,86,89
2014,GOLDBELT,17089520.48,31,33
2014,GOODRICH,224601507.5013,253,266
2014,GOODWILL INDUS,421005.01,3,3
2014,GOVERNMENT ACQUISITIONS,20336.93,1,1
2014,GP STRATEGIES,1922806.34,11,11
2014,GPC CONSOLIDATED REPORTING,10817345.34,1245,12
2014,GRANITE CONSTRUCTION COMPANY,327009.81,6,6
2014,GRAYBAR,511106.36,32,18
2014,GREENLAND CONTRACTORS I/S,120655202.94,50,50
2014,GTE [VERIZON],0,1,1
2014,HAMILTON PRODUCTS,388787.58,45,36
2014,HARPER INDUSTRIES,95274,4,4
2014,HARRIS,198220097.5099,451,454
2014,HAWKER BEECHCRAFT,332968504.34,42,50
2014,HAWORTH,704276.11,51,27
2014,HDR,26008917.6717,116,128
2014,HERLEY INDUSTRIES,713200,1,3
2014,HERMAN MILLER,936046.52,70,56
2014,HESCO BASTION,0,1,1
2014,HESS,1793512,6,6
2014,HEWLETT PACKARD,143817778.4952,3736,1333
2014,HEXAGON AB,1083326.5,4,4
2014,HIGHLAND ACQUISITION,76260,2,2
2014,HILLENBRAND IND,23271.98,3,5
2014,HITACHI,57403.97,5,5
2014,HITACHI ZOSEN,1162592.99,4,4
2014,HOFMANN MONDIAL,124561,3,3
2014,HONEYWELL,355848574.4871,537,585
2014,HR STAFF MANAGEMENT,251857.86,10,10
2014,HUGHES,2500581,10,10
2014,HUMANA,-85518.68,4,4
2014,HYDROGEOLOGIC,10170475.36,38,44
2014,HYPERION SOFTWARE,9953822.35,29,30
2014,IAP WORLDWIDE SERVICES,3900921.13,11,11
2014,IBM,7154383.08,50,50
2014,ICF KAISER INTERNATIONAL,53217.71,5,5
2014,"ICON SYSTEMS, INC , SM CONSULTING",1505790.92,19,19
2014,iGOV,2455546.14,19,18
2014,ILC INDUSTRIES,20264.2,1,1
2014,ILLINOIS TOOL WORKS,11517,1,1
2014,IMMIXGROUP,25411259.44,259,250
2014,IN Q TEL,0,1,1
2014,INDYNE,200367488.02,122,122
2014,INFOPRO,823045.37,2,3
2014,INFORMATION HANDLING SERVICES,3676884.18,20,20
2014,INGENESIS,6941701.32,166,172
2014,INSIGHT ENTERPRISES,37426991.0299,383,226
2014,INSTITUTE FOR DEFENSE ANALYSES,1e5,2,2
2014,INSTRUMENTARIUM,41868,2,2
2014,INTEGRA LIFE SC,4489,1,1
2014,INTEGRAL SYSTEMS,996156.4899,84,84
2014,INTEGRATED RESOURCES,531184.36,4,4
2014,INTELLIGENCE ENTERPRISE SOLUTI,246458.84,3,3
2014,INTELLIGENT DECISIONS,85097142.7278,1439,757
2014,INTELLIGENT SOFTWARE,96869048,109,122
2014,INTERFACE,388834.55,6,6
2014,INTERNATIONAL SYSTEMS MARKETING,125923.46,4,4
2014,INTUITIVE,13678217,5,6
2014,IPSEN INTERNATIONAL,5340,2,2
2014,IROBOT,25727.32,2,2
2014,IRON BOW TECHNOLOGIES,66665699,284,252
2014,IRON MOUNTAIN,55278.84,4,4
2014,ISO,48423.83,2,2
2014,ITT,484918413.5461,395,420
2014,JACOBS ENGINEERING GROUP,282663147.68,1015,1041
2014,JAPAN MINISTRY OF DEFENSE,110688710.34,11,11
2014,JAY HENGES ENTERPRISES,622899.46,11,11
2014,JCAHO,3500,1,1
2014,JEOL,323845.78,10,10
2014,JOHNS HOPKINS UNIVERSITY,22943776.76,74,83
2014,JOHNSON & JOHNSON,893043.4,36,36
2014,JOHNSON CONTROLS,158427699.07,126,127
2014,JOINT VENTURE [THALES/RAYTHEON],13742695,26,26
2014,JOINT VENTURE [URS/BERGER],27820949.2,22,26
2014,JONES LANG LASALLE,2074904.51,26,26
2014,JW CHILDS EQUITY PARTNERS,88400,1,3
2014,KAMAN,61898668.94,34,34
2014,KEANE,617844.34,10,10
2014,KELLOGG BROWN & ROOT,0,0,1
2014,KELLY AVIATION CENTER [Joint Venture Lockheed Martin/Rolls Royce],214552015.39,36,40
2014,KIMBALL,334644.01,20,9
2014,KIPPER TOOL COMPANY,588529.8508,31,28
2014,KNOLL,2347922.32,46,35
2014,KOMATSU,135795.87,3,3
2014,KONE HOLDINGS,446477.1901,36,36
2014,KONIAG DEVELOPMENT,5007.78,1,1
2014,KOR ELECTRONICS,204922.1,5,5
2014,KRUEGER INTERNATIONAL,71241.8,3,3
2014,L3 COMMUNICATIONS,2928845088.8998,2045,2154
2014,LABEL MASTER,40625.55,1,1
2014,LAKESHORE TOLTEST,1343768.03,57,58
2014,LB & B ASSOCIATES,-42604.15,3,3
2014,LEARNING TREE INTERNATIONAL,37019,4,4
2014,LEGEND TECHNIC,87808,3,3
2014,LEIDOS,71085390.43,315,345
2014,LEXMARK INTERNATIONAL,7543951.0271,222,162
2014,LJB,0,3,4
2014,LOCKHEED MARTIN,10710218872.423,4104,4242
2014,LOGIS TECH,2016482.36,8,8
2014,LOGISTICS MANAGEMENT INSTITUTE,4413912.7504,20,20
2014,LOYAL SOURCE GOVERNMENT SERVICES,71037916.0831,511,519
2014,LUKE & ASSOCIATES,-1169582.47,54,57
2014,MACAULAY BROWN,83469070.445,314,340
2014,MACTEC,0,0,1
2014,MAIN ELECTRIC,94038,4,4
2014,MANAGEMENT CONCEPTS,99652.08,4,4
2014,"MANAGEMENT CONSULTING, INC.",-73558.12,5,4
2014,Mantech,17258640.02,52,52
2014,MAPCO INC,139050,2,2
2014,MARRIOTT,70459.62,10,4
2014,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,1080334114.3624,92,92
2014,MCC DEVELOPMEN,189334.05,41,42
2014,MCKESSON,810552.2,6,6
2014,MCR FEDERAL,11376606.83,92,95
2014,MDA,5144749.13,8,9
2014,MEDICINE,701400,8,8
2014,MEDTRONIC,2664946.66,124,111
2014,MEGGITT CORP USA,2963989.12,38,41
2014,MEI TECHNOLOGIES,4954118,17,18
2014,MERCK,79457.17,2,2
2014,MERCURY AIR GROUP,5090353.73,18,18
2014,MERLIN PETROLEUM COMPANY,7680,2,2
2014,MICHAEL BAKER,588119.37,9,9
2014,MICROCOSM,699500.43,5,5
2014,MICRON,-1117.2,3,3
2014,MICROS SYSTEMS,24414.16,1,1
2014,MICROSAT SYSTEMS,0,1,1
2014,MICROSEMI,0,1,1
2014,MICROSOFT,17513098.23,15,15
2014,MICROTECHNOLOGIES,5519540.85,127,131
2014,MILCOM,76315.15,5,5
2014,MINE SAFETY APPLIANCES COMPANY,351725.34,36,30
2014,MISSION ESSENTIAL PERSONNEL,2500,1,2
2014,MITA INDUSTRIA,16800,2,2
2014,MITSUBISHI HEAVY INDUSTRIES,236117.33,12,12
2014,MOOG CLASS A,27071342.35,80,97
2014,MORGAN MEMORIA,1521033.55,4,4
2014,MOTOROLA,5193149.68,78,81
2014,MUSCOGEE NATION BUSINESS ENTER,-49860.89,9,9
2014,MWH GLOBAL,1542603.68,19,25
2014,MYRIAD GENETICS,26444,3,5
2014,MYTHICS,4993327.8746,44,44
2014,NAMMO,2233750.86,6,6
2014,NANA DEVELOPMENT,36628485.63,76,70
2014,NANA REGIONAL,-136179.74,1,1
2014,NASATKA BARRIER,235291.99,7,7
2014,NATIONAL ACADEMY OF SCIENCES,8627159,7,9
2014,NATIONAL INDUSTRIES FOR THE BLIND,2703236.4,9,9
2014,NATIONAL SERVICE INDUSTRIES,8241.75,1,1
2014,NCI INFORMATION SYSTEMS,26105137.24,100,104
2014,NETIQ,4196198.48,5,5
2014,NETWORK IMAGINING,24830760.62,141,144
2014,NEXTIRA FEDERAL,0,1,1
2014,NIBS,0,0,4
2014,NIPPI KOSAN,3643792.48,5,6
2014,NIPPON SANSO,8295.03,3,4
2014,NISHIMATSU CONSTRUCTION,239063,19,20
2014,NOBLIS,6507872.11,8,8
2014,NORAM ENERGY,542727,1,1
2014,NORTHROP GRUMMAN,3957925615.9474,3008,3187
2014,NORTHROP GRUMMAN SPACE & MISSION SYSTEMS,56486903.88,96,103
2014,NOVARTIS DIAGNOSTICS,0,0,14
2014,NSTAR,2750346.93,8,8
2014,OFS/STYLINE IND,537904.69,9,8
2014,OGE ENERGY,1531307.15,5,5
2014,OHIO STATE UNI,2066099.4,26,26
2014,OI ANALYTICAL CMS FIELD PROD,42912,2,2
2014,OKLAHOMA GAS & ELECTRIC,1951241.76,7,7
2014,OMNICOM GROUP,87310610.37,56,59
2014,OMV MEDICAL,572661.53,8,8
2014,OPEN TEXT,977135.94,11,11
2014,ORACLE,105900.68,7,7
2014,ORBITAL SCIENCES,4669793.68,45,47
2014,OSHKOSH,1276592.52,27,26
2014,OSI,16493.96,3,3
2014,OVID TECHNOLOGIES,649893,2,2
2014,P3I,-16028.34,3,6
2014,PACIFIC INSTRUMENTS,426936,4,6
2014,PACIFIC MARINE,217e3,1,1
2014,PACIFIC TELECOM,101460.96,7,7
2014,PAE AVIATION & TECHNICAL SERVICES,50758096.69,66,66
2014,PAE GOVERNMENT SERVICESORP,192803408.21,698,701
2014,PAR TECHNOLOGY,8884077.97,54,55
2014,PARAGON DYNAMICS,1315099,14,14
2014,PARKER HANNIFIN,13584183.21,88,106
2014,PARSONS,29011423.83,24,33
2014,PCITEC,114420.48,3,3
2014,PECKHAM,6282,1,1
2014,PENNSYLVANIA STATE UNIVERSITY,1246216,6,6
2014,PEPCO,-100795.19,1,1
2014,PERKIN ELMER,504481.92,12,12
2014,PHILIPS,46759.78,4,3
2014,Phillips Electronic North America Corporation,4280804.64,23,23
2014,PITNEY BOWES,299045.3,64,64
2014,PM & AM RESEARCH,899934,6,6
2014,POND SECURITY SERVICE GMBH,1422509.99,2,2
2014,POST BUCKLEY SCHUH & JERNIGA,5598542.25,16,17
2014,PRAGMATICS,4588237.2,1,1
2014,PRAXAIR,277848.87,6,6
2014,PRI,3539497,2,3
2014,PRICEWATERHOUSECOOPERS,48033079.41,25,28
2014,PRIDE INDUSTRIES,40294859.99,102,114
2014,PROGENY SYSTEMS,149367,1,1
2014,PROPPER INTERNATIONAL,-3834.2,1,1
2014,PROQUEST COMPAN,436817,15,15
2014,PSI INDUSTRIES,64100,3,3
2014,QINETIQ GROUP,7605336.48,20,26
2014,QIOPTIQ,1483250,1,5
2014,QUALCOMM,15057.78,2,2
2014,QUANTUM 3D,122892,9,9
2014,QUANTUM RESEARCH INTERNATIONAL,43823.74,2,2
2014,QUEST DIAGNOSTICS,417785.9704,30,18
2014,QWEST,128408.91,20,20
2014,RADIANCE TECHNOLOGIES,7424463,28,28
2014,RAND,48382499.39,20,20
2014,RAYTHEON,2669216778.2594,2029,2118
2014,RED RIVER,34848642.19,224,204
2014,Reed Elsevier,146574.4,6,6
2014,REPUBLIC SERVICES,94011.35,9,11
2014,RESEARCH TRIANGLE INSTITUTE,683988,3,3
2014,RESUN LEASING,151177.23,15,15
2014,RGB GROUP,290693.59,12,12
2014,RGTS,385129539.02,31,39
2014,RHODE ISLAND STATE GOVERNMENT,21e4,2,2
2014,RICOH,748273.84,20,17
2014,RLM SERVICES,-1239879.38,28,28
2014,RNL FACILITIES,1355254.21,19,20
2014,ROBERTS OXYGEN,15810,2,2
2014,ROBERTSON AND,554695.03,7,7
2014,ROBERTSON FUEL SYSTEMS,88281.52,3,4
2014,ROCKWELL AUTOMATION,24400,6,6
2014,ROCKWELL COLLINS,245176829.185,298,314
2014,ROLLS ROYCE,253798718.5,133,136
2014,ROPER,5800,1,1
2014,RS INFORMATION SYSTEMS,-13455.95,1,1
2014,RS MEANS COMPANY,54893.86,4,3
2014,RUAG,610436,2,3
2014,RUTTEN,10264.41,10,11
2014,S&K TECHNOLOGIES,19026037.64,35,40
2014,SAALEX SOLUTIONS,2803391.43,27,28
2014,SABRELINER,6814016.03,33,36
2014,SAFARILAND,622889,1,1
2014,SAFE BOATS INTERNATIONAL,754421.65,3,3
2014,SAFETY KLEEN,237704.38,34,30
2014,SAGE TECHNOLOGIES,159458,3,3
2014,SAIC,229359497.4066,862,922
2014,SAINT GOBAIN,109320,1,1
2014,SALLYPORT GLOBAL HOLDINGS,124e6,4,4
2014,SANOFI,3706.02,1,1
2014,SC COMPANIES,69337.49,4,5
2014,SCANA,0,1,1
2014,SCHAFER,22158794.86,61,61
2014,SCHINDLER ENTERPRISES,87900,13,13
2014,SCI SYSTEMS,582230.2,12,13
2014,SCIENCE & ENGINEERING SERVICES,3801610.67,9,11
2014,SCIENTIFIC RESEARCH,26395597.85,54,60
2014,SCOTT CONSTRUCTION,1494256.9,5,6
2014,SCRIPTPRO,35643.3597,2,2
2014,SCWARTZ ELECTRO OPTICS,299908,2,2
2014,SDS INTERNATION,1469912.19,11,11
2014,SECURITAS AB,7515269.71,8,8
2014,SEMPRA ENERGY,1666846.12,8,8
2014,SERCO GROUP PLC,46112807.02,258,269
2014,SES GLOBAL,8044294.8,5,6
2014,SHAW GROUP INC,28614310.08,51,59
2014,SIEMENS,13109466.8105,272,252
2014,SIERRA NEVADA,584986611.7,430,447
2014,SIERRACIN,954548.51,3,3
2014,SIGNAL TECHNOL,240856,7,9
2014,SILICON GRAPHICS,28464,7,7
2014,SKIDMORE OWINGS & MERRILL,226133,2,2
2014,SMARTRONIX,292573.02,12,13
2014,SMC,64918.56,1,1
2014,SMITHS GROUP,45498.45,4,4
2014,SODEXHO USA,3252279.35,34,46
2014,SOFTMART,17733.18,5,5
2014,SOLARS,149913,1,2
2014,SOURIS RIVER TELECOMMUNICATION,26886,7,7
2014,SOUTHERN RESEARCH TECHNOLOGIES,850649,1,1
2014,SOUTHWEST CHARTER LINES,-4300,1,1
2014,SOUTHWEST RESEARCH INSTITUTE,8062494.18,47,49
2014,SPACEX,14489390,10,10
2014,SPARTA,9189391.71,31,32
2014,SPECPRO,134143.35,3,3
2014,SPECTRUM HEALTHCARE RESOURCES,1043012.82,16,16
2014,SPENCER REED GROUP,-11014.36,1,1
2014,SPIRENT COMMUNICATIONS,1577037.01,13,13
2014,SPORTS OFFICIAL,56594.92,12,14
2014,SPRINT,1027904.5315,121,33
2014,SRA INTERNATIONAL,11876606.07,76,81
2014,SRC MANAGEMENT,20847098.11,61,64
2014,SRI INTERNATIONAL,54258899,107,112
2014,SRS TECHNOLOGIES,20954679.75,39,40
2014,STANFORD UNIVERSITY,1307692,14,14
2014,STAPLES,72506.05,9,9
2014,STARFIRE INDUSTRIES MANAGEMENT,0,1,1
2014,STATE OF MASSACHUSETTS,-11.71,1,1
2014,STATE UNIVERSITY OF NEW YORK,1270207,2,2
2014,STEELCASE,1534741.1,95,52
2014,STERICYCLE,132660.74,26,24
2014,STERISORAT,219344.73,12,11
2014,STERLING COMPUTERS,65759650.02,406,332
2014,STERLING MEDICAL,9307985.73,105,105
2014,STEWART & STEVENSON,40232,4,4
2014,STG INTERNATIONAL,1658572.63,5,6
2014,STORM PRODUCTS,0,1,1
2014,SUMARIA SYSTEMS,16635600.5,84,87
2014,SUMITOMO HEAVY INDUSTRIES,2999539.7,15,16
2014,SUNPOWER,16100,1,1
2014,SUPPLYCORE,1724142.78,21,17
2014,SWORD & SHIELD ENTERPRISE SECURITY,4923203.62,75,46
2014,SYBASE,209435.06,2,2
2014,SYNNEX,1219203.47,90,52
2014,SYSTEM PLANNING,19159.53,2,2
2014,TANADQUISX,72969.33,2,2
2014,TASKS UNLIMITED,541309.08,1,1
2014,TECH SYM,1214614.18,12,13
2014,TECHFLOW,1301040,12,12
2014,TECHNOLOGY SERVICESORATIO,41951239,29,29
2014,TECHTREND,892342.2,3,3
2014,TEKTRONIX,367935.57,14,15
2014,TELECOTE RESEARCH,35755805.47,212,213
2014,TELEDYNE TECHNOLOGIES,37571107.7,47,60
2014,TENNIER INDUSTRIES,27127.81,1,1
2014,TERADYNE,12152826.84,41,40
2014,TERRACON COMPANIES,6798.4,3,3
2014,TestAmerica,12230.86,4,4
2014,TETRA TECH,10917416.37,102,115
2014,TEXAS A&M,4875,3,3
2014,TEXAS RESEARCH,1149554.84,13,13
2014,TEXTRON,270507562.2702,153,169
2014,THALES,19566452.66,32,40
2014,THE AEROSPACE,729239965.95,20,20
2014,THE ALPINE GROUP,618660,5,7
2014,THE ANALYTIC SCIENCES,5988,1,1
2014,THE BIOMETOCS,30812661.26,62,62
2014,THE HERTZ,19671.48,3,3
2014,THE MATHWORKS,2890113.25,78,78
2014,THE MCCRONE GROUP,10248998.54,10,10
2014,THE MITRE,360044791.64,102,102
2014,THE OF MERCER MER,10035380.4,41,41
2014,THE ROSS GROUP,39209,1,3
2014,THE STANLEY WOR,16152.37,3,3
2014,Thermo Fisher Scientific,1448888.07,68,52
2014,Threat Management Group,2221475.56,8,15
2014,THUNDERCAT TECHNOLOGY,1193374.06,23,17
2014,TIME WARNER CABLE,458477.6299,63,69
2014,TIMKEN CO,556310,2,2
2014,TITAN [L3 Communications],50666.83,6,6
2014,TKO RESEARCH,31e4,2,2
2014,TLM MANUFACTURING,2240901.3904,37,53
2014,TOKYO ELECTRIC POWER,55563109.43,3,9
