fiscal_year,parentid,ObligatedAmount,NumberOfActions,FreqCount
2014,INTELLIGENT SOFTWARE,15718.94,4,4
2014,INTERFACE,103527.51,4,4
2014,INTERNATIONAL PAPER COMPANY,12780,3,3
2014,INTERNATIONAL RELIEF & DEVELOPMENT,5e3,1,8
2014,INTERNATIONAL SYSTEMS MARKETING,203112.37,8,8
2014,INTERNATIONAL TECHNOLOGY,-35e4,1,1
2014,INTERPUBLIC GROUP OF COMPANIES,195432210.38,242,245
2014,INTUIT,215544,1,1
2014,INTUITIVE,409686877.8086,503,514
2014,IOWA STATE UNIVERSITY,457454.57,14,16
2014,IPSEN INTERNATIONAL,95125.15,5,5
2014,IROBOT,6783138.04,28,30
2014,IRON BOW TECHNOLOGIES,139203326.55,1213,1212
2014,IRON MOUNTAIN,53994.75,12,12
2014,ISO,7941415.35,26,22
2014,ISRAEL AIRCRAFT INDUSTRIES,2384,4,4
2014,ISYS,978275.04,4,4
2014,IT RESEARCH INSTITUTE,1412049.21,5,5
2014,ITEL SOLUTIONS,-58216.88,1,1
2014,ITT,1536719360.2608,366,399
2014,J & J WORLDWIDE SERVICES,294044995.5368,480,502
2014,J.E. DUNN CONSTRUCTION GROUP,86686264.22,67,69
2014,JACOBS ENGINEERING GROUP,203507604.2,382,411
2014,JAVELIN [LOCKHEED MARTIN/TEXAS INSTRUMENTS/RAYTHEON],264220139.7,98,98
2014,JAY HENGES ENTERPRISES,515590.72,5,5
2014,JBT HOLDING,1292237,1,2
2014,JCAHO,180021.98,12,12
2014,JEOL,646152.26,25,25
2014,JET INDUSTRIAL ELECTRONICS,135554.75,3,4
2014,JJMA,48197.4,5,7
2014,JOHN MILNER ASSOCIATS,2337867.83,17,21
2014,JOHN Q HAMMONS HOTELS,110109.59,5,5
2014,JOHNS HOPKINS UNIVERSITY,17244179.33,68,70
2014,JOHNSON & JOHNSON,2493144.6025,85,85
2014,JOHNSON CONTROLS,358395571.9085,751,772
2014,JOINT VENTURE [THALES/RAYTHEON],49485563.01,122,124
2014,JONES & STOKES ASSOCIATES,-485,1,1
2014,JONES LANG LASALLE,5298848.34,20,20
2014,JORGE SCIENTIFIC,23694578.23,21,21
2014,JVYS [YULISTA/SES],-19034940.23,57,57
2014,KAISER AEROPSACE & ELECTRONICS,33807,1,1
2014,KAISER HILL,27370,5,5
2014,KAMAN,-154104.66,3,3
2014,KCI HOLDINGS,385147.6,11,11
2014,KCI KONECRANES,-25.77,1,1
2014,KEANE,314689.6016,42,43
2014,KELLOGG BROWN & ROOT,234126154.9675,321,341
2014,KELLY SERVICES,363494.4,1,1
2014,KFORCE,8585589.68,23,25
2014,KIEWET,64099.22,1,1
2014,KIEWIT,143355886.39,198,200
2014,Kiewit & Traylor Bros,2200398.44,18,18
2014,KILOHANA,85086,2,2
2014,KIMBALL,4759125.88,57,61
2014,KIPPER TOOL COMPANY,49253543.9761,131,134
2014,KNOLL,4545168.43,116,116
2014,KNOWLEDGE SHARING SYSTEMS,44177.85,3,3
2014,KONE HOLDINGS,907503.9503,55,60
2014,KONGSBERG GRUPPEN,289260067.38,110,139
2014,KONIAG DEVELOPMENT,16908.44,1,1
2014,KONTRON AG,380027.2,1,1
2014,KOREA ELECTRIC POWER,46303910.27,72,81
2014,KPMG,798875.19,5,6
2014,KRIMA CONSTRUCTION,286392.7201,16,16
2014,KRUEGER INTERNATIONAL,497630.87,6,6
2014,KWAJALEIN RANGE SERVICES [Joint Venture - Bechtel/Lockheed/Chugach],155228181.55,41,41
2014,L3 COMMUNICATIONS,1666246988.074,1215,1303
2014,LAKESHORE TOLTEST,-35269854.31,45,51
2014,LAPI,45e4,1,2
2014,LB & B ASSOCIATES,93238.34,18,24
2014,LB FOSTER COMPANY,373686.32,7,7
2014,LEADING TECHNOLOGY COMPOSITES,416880,9,11
2014,LEARNING TREE INTERNATIONAL,60845,3,3
2014,LECHMOTOREN GMBH,809166.49,20,26
2014,LEIDOS,361454635.2453,451,482
2014,LEXMARK INTERNATIONAL,4954064.4598,100,102
2014,LFC HOLDINGS,10345.79,1,1
2014,LHI,7441208.11,38,42
2014,LIEBERT,5216,2,2
2014,LM&O,61001255.8,15,15
2014,LOCKHEED MARTIN,3421535558.5542,2166,2270
2014,LOGIS TECH,4034968.81,11,15
2014,LOGISTICS MANAGEMENT INSTITUTE,40951119.3525,144,149
2014,LONGBOW [LOCKHEED MARTIN/NORTHROP GRUMMAN],104325249.99,120,120
2014,LOYAL SOURCE GOVERNMENT SERVICES,1484328.88,13,14
2014,LUKE & ASSOCIATES,11591509.99,107,108
2014,M.C. DEAN,967679.3,18,20
2014,MA MORTENSON COMPANY,3144511.44,99,102
2014,MACAULAY BROWN,440751.1701,19,20
2014,MACTEC,1312329.55,29,33
2014,MAGELLAN AEROSPACE,0,4,4
2014,MANAGEMENT CONCEPTS,91869,4,6
2014,"MANAGEMENT CONSULTING, INC.",-21120.66,2,2
2014,MANHATTAN TORCON A JOINT VENTURE,5650988,19,19
2014,MANSON CONSTRUCTION,113513203.21,97,102
2014,Mantech,483466192.5919,282,299
2014,MAPCO INC,43698,5,5
2014,MARRIOTT,1392058.58,78,83
2014,MASON & HANGER,19659826.8495,63,71
2014,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,13785214.32,32,33
2014,MASSEY CONSTRUCTION,11100,1,1
2014,MBB OF AMERICA,6911207.99,25,26
2014,MCKESSON,1091500.62,10,10
2014,MCLANE ADVANCED TECHNOLOGIES,-7838961.96,4,5
2014,MCMUA,9e4,1,1
2014,MCR FEDERAL,3103004.76,16,20
2014,MEDICINE,6306,5,5
2014,MEDTRONIC,17426430.49,379,379
2014,MEGGITT CORP USA,31491658.43,197,208
2014,MEI TECHNOLOGIES,136755.05,5,6
2014,MERCK,48722.78,3,3
2014,"METALMARK CAPITAL, LLC [HUNTER DEFENSE TECHNOLOGIES]",4024776.97,16,16
2014,MICHAEL BAKER,4340933.39,57,66
2014,MICHEAL BAKER,1925954.6,18,18
2014,MICRON,-3483,1,1
2014,MICROS SYSTEMS,209160.35,10,11
2014,MICROSOFT,19077744,36,36
2014,MICROTECHNOLOGIES,18588833.2846,225,231
2014,MID ATLANTIC DOOR GROUP,0,1,1
2014,MIDCO CONSTRUC,-160761.75,2,2
2014,MILCOM,3173062.92,2,3
2014,MILITARY PERSONNEL SERVICES CORPORATION,76435612.5685,364,370
2014,MINE SAFETY APPLIANCES COMPANY,42490.73,7,7
2014,MISSION ESSENTIAL PERSONNEL,256473712.2561,88,99
2014,MITA INDUSTRIA,1751.45,8,8
2014,MITSUBISHI HEAVY INDUSTRIES,544414.41,12,12
2014,MO state government,8710,1,1
2014,MOFFATT & NICHOL ENGINEERS,1700953.83,10,15
2014,MOOG CLASS A,184580.2,32,35
2014,MORGAN MEMORIA,970849.3,12,12
2014,MORRISON KNUDSEN,1622899,7,9
2014,MOTOROLA,11659379.23,102,102
2014,MSE,202297,6,7
2014,MTA,10045353.49,34,35
2014,MUSCOGEE NATION BUSINESS ENTER,235150.4,3,3
2014,MWH GLOBAL,4837668.27,49,55
2014,MYRIAD GENETICS,597228.67,17,18
2014,MYTHICS,67314286.6966,125,128
2014,NAMMO,37750866.88,3,6
2014,NAN INC,4098723.18,67,70
2014,NANA DEVELOPMENT,5623941.77,45,45
2014,NANA REGIONAL,5560683.21,38,38
2014,NASATKA BARRIER,175156.14,6,6
2014,NATIONAL ACADEMY OF SCIENCES,3803705.99,40,43
2014,NATIONAL INDUSTRIES FOR THE BLIND,43658037.71,49,51
2014,NATIONAL SERVICE INDUSTRIES,3919.64,10,10
2014,NAVIGANT INTERNATIONAL,30771.97,5,5
2014,Navistar International,183360036.99,71,74
2014,NAVMAR APPLIED SCIENCES,6442988,3,3
2014,NCI INFORMATION SYSTEMS,157897262.41,326,339
2014,NCS PEARSON,137290.82,5,5
2014,NEL,82770,3,3
2014,NESTLE,6475,1,1
2014,NETFIRES,-1060.33,1,1
2014,NETIQ,0,0,1
2014,NETWORK APPLIANCE,0,2,2
2014,NETWORK INNOVATIONS,2301206.11,37,38
2014,NEXTIRA FEDERAL,30243132.41,123,128
2014,NI INDUSTRIES,8677048.9,46,48
2014,NIAGARA MOHAWK POWER,135481.44,2,2
2014,NIBS,1396826.29,44,44
2014,NICOM COATINGS,7600,2,2
2014,NIKA TECHNOLOGI,53827937.17,69,78
2014,NIPPON SANSO,8050,10,10
2014,NMC GROUP,623355.24,1,2
2014,NOBLIS,4625769.39,56,58
2014,NONPUBLIC EDUC,4514028.75,29,32
2014,NORAM ENERGY,4389171.83,23,24
2014,NORTHROP GRUMMAN,2036811067.602,1639,1726
2014,NORTHROP GRUMMAN SPACE & MISSION SYSTEMS,28873359.77,61,80
2014,NORTHWESTERN,4345.96,1,1
2014,NSTAR,22e5,1,1
2014,NTS TECHNICAL SYSTEMS,86132,6,9
2014,OAK RIDGE ASSOCIATED UNIVERSITIES,0,2,2
2014,OBERON ASSOCIATES,27078207.14,25,26
2014,OCEANEERING INTERNATIONAL,0,2,2
2014,OCTAGON SERVICES,0,1,1
2014,OFS/STYLINE IND,116455.08,5,5
2014,OHIO STATE UNI,361195,6,6
2014,OI ANALYTICAL CMS FIELD PROD,1672495.5,18,18
2014,OKLAND CONSTRUCTION,16336728.35,11,11
2014,OLIN,68917543.02,32,43
2014,OMNI HOTELS MANAGEMENT,20050,1,1
2014,OMNICOM,2637347.12,2,2
2014,OMV MEDICAL,1043825.48,8,8
2014,ONYX NORTH AMERICA,870232.32,2,2
2014,OPEN TEXT,556766.96,18,18
2014,OPTICS 1,569778,5,5
2014,ORACLE,1994830.5875,25,25
2014,OREGON IRON WORKS,269835.2,10,10
2014,OSHKOSH,742374098.8908,445,487
2014,OSI,102625095.81,18,18
2014,OST ENTERPRISES,-57609.13,1,1
2014,OVID TECHNOLOGIES,1117951.53,6,6
2014,OWENS & MINOR,-32330,1,1
2014,PACIFIC GAS & ELECTRIC COMPANY,2816967.1,18,18
2014,PACIFIC INSTRUMENTS,36e3,1,1
2014,PAE AVIATION & TECHNICAL SERVICES,47436993.67,146,149
2014,PAE GOVERNMENT SERVICESORP,807140.01,1,3
2014,PAL TECH,0,0,2
2014,PAR TECHNOLOGY,56076019.31,94,96
2014,PARKER HANNIFIN,2016293.35,18,19
2014,PARSONS,106974073.98,247,267
2014,PATRIOT FORGE,58575,2,2
2014,PCCP CONSTRUCTORS JV,2e6,13,13
2014,PCITEC,338539.18,12,12
2014,PEARSON ENGINEERING,13905496,6,10
2014,PECKHAM,19727032.17,12,15
2014,PELCO ENTERPRI,1277146.22,7,11
2014,PENHALL,83028,1,1
2014,PENNSYLVANIA STATE UNIVERSITY,2355973.99,21,22
2014,PENSKE TRUCK L,16828.01,7,7
2014,PEOPLESOFT,7043216.38,2,2
2014,PEPCO,0,12,14
2014,PERKIN ELMER,2477132.77,88,88
2014,PERSONNEL DECISIONS INTL,863837.67,18,19
2014,PETROLEUM TRADERS,59321.27,5,5
2014,PHILIPS,404126.99,16,16
2014,PHILLIPS AND JORDAN,6881895.61,27,36
2014,Phillips Electronic North America Corporation,2668772.35,40,43
2014,PHOTONICS MANAGEMENT,69577.01,3,3
2014,PHOTRONIX,0,1,1
2014,PINE BLUFF HEATING & AIR,16400,1,1
2014,PITNEY BOWES,1076923.5,129,130
2014,PLANET PACIFIC,0,2,2
2014,PLANNING SYSTEMS,0,1,2
2014,PMC SOLUTIONS,-48821.8,1,1
2014,POND SECURITY SERVICE GMBH,54628602.55,8,10
2014,POST BUCKLEY SCHUH & JERNIGA,13407693.21,61,69
2014,PPD,2347792.67,44,46
2014,PRAGMATICS,37203736.78,17,18
2014,PRAXAIR,308428.51,74,77
2014,PREFERRED SYSTEMS SOLUTIONS,0,1,1
2014,PREMIER PROFESSIONAL SYSTEMS I,2954367.765,19,24
2014,PREMIER TECHNOLOGY GROUP,-5980.32,3,3
2014,PRI,531327,4,5
2014,PRICEWATERHOUSECOOPERS,8074864.05,6,6
2014,PRIDE INDUSTRIES,98032084.37,35,35
2014,PROCTER & GAMBLE,86819,4,9
2014,PROGENY SYSTEMS,2944197.57,8,8
2014,PROPPER INTERNATIONAL,6417.5,10,17
2014,PROQUEST COMPAN,265170,13,13
2014,QINETIQ GROUP,63714344.81,136,148
2014,QPI,232253.42,3,4
2014,QTC MANAGEMENT,-616918.7,2,2
2014,QUALCOMM,28445.04,1,1
2014,QUANTA SERVICES,32658,1,1
2014,QUANTUM 3D,0,0,2
2014,QUANTUM RESEARCH INTERNATIONAL,27317260.6081,79,89
2014,QUEST DIAGNOSTICS,12500269.2103,277,280
2014,QWEST,2814157.28,58,58
2014,Radian International LLC,104678.29,2,2
2014,RADIANCE TECHNOLOGIES,58814941.7125,184,191
2014,RADIANTBLUE TECHNOLOGIES,-50880.98,1,1
2014,RAND,38882365.21,21,21
2014,RANGER LAND SYSTEMS,0,0,3
2014,RAYMOND HANDLI,55054.19,3,3
2014,RAYTHEON,3493734882.0456,2648,2750
2014,RB PAMPLIN,6730401.09,2,3
2014,READYONE INDUSTRIES,57312908.37,38,38
2014,RED RIVER,1299822.66,13,13
2014,REDSTONE DEFENSE SYSTEMS,376625181.81,726,731
2014,Reed Elsevier,998581.11,26,26
2014,REGENTS OF THE UNIVERSITY OF CALIFORNIA,5e4,2,2
2014,REMINGTON ARMS COMPANY,1500180.17,16,17
2014,REPUBLIC SERVICES,413269.5008,37,37
2014,RESEARCH ANALYSIS,-2627117.64,38,38
2014,RESEARCH TRIANGLE INSTITUTE,3887030.23,30,33
2014,RESUN LEASING,578379.13,20,20
2014,RHODE ISLAND STATE GOVERNMENT,65e4,3,3
2014,RICOH,26641076.8313,376,385
2014,RMA Group,9951840.21,4016,28
2014,ROAD AND ROOF CONSTRUCTION COMPANY,1556668.76,15,16
2014,ROBERTS OXYGEN,43112.74,7,7
2014,ROBERTSON AND,3585001.34,75,80
2014,ROBERTSON FUEL SYSTEMS,18993801.29,45,52
2014,ROCKWELL AUTOMATION,140607.52,8,8
2014,ROCKWELL COLLINS,107881695.51,230,239
2014,ROLLS ROYCE,45858785.8395,48,57
2014,RONCO,353533.16,16,16
2014,RONCO CONSULTING,-398540.99,4,4
2014,ROPER,11101.31,3,3
2014,ROSOBORONEXPORT FGUP,-1325e3,13,13
2014,ROY ANDERSON HOLDING,812294.97,8,9
2014,RQ CONSTRUCTION,65559,20,20
2014,RS MEANS COMPANY,892923.19,21,22
2014,S&K TECHNOLOGIES,1696702.92,19,20
2014,SAALEX SOLUTIONS,64473.83,3,3
2014,SABRE SYSTEMS,0,2,2
2014,SABRELINER,444506,4,4
2014,SAFARILAND,2266891,19,25
2014,SAFE BOATS INTERNATIONAL,297267.9,2,2
2014,SAFETY KLEEN,1778031.27,59,65
2014,SAIC,1807315442.3256,2117,2260
2014,SAINT GOBAIN,0,3,3
2014,SALLYPORT GLOBAL HOLDINGS,-113342.9,1,1
2014,SAMSUNG,882742.19,5,5
2014,SANOFI,229017.68,10,11
2014,Sauer Holdings Inc,81583570.02,68,72
2014,SBC,225198.57,17,19
2014,SC COMPANIES,9041526,16,17
2014,SCHAFER,2427321,8,8
2014,SCHEMMER ASS,0,0,1
2014,SCHINDLER ENTERPRISES,917790.54,20,20
2014,SCI SYSTEMS,492796.63,39,40
2014,SCIENCE & ENGINEERING SERVICES,211892633.75,185,190
2014,SCIENTIFIC RESEARCH,57903837.3072,142,159
2014,SCOTT CONSTRUCTION,697060.39,1,3
2014,SCRA,76663.88,3,3
2014,SCRIPTPRO,5307834.2652,112,112
2014,SCWARTZ ELECTRO OPTICS,149991.57,1,1
2014,SDS INTERNATION,1263241.91,16,16
2014,SECURITAS AB,6513358.49,4,5
2014,SENSOR SYSTEMS,1026,2,2
2014,SEONG BO CONSTRUCTION IND,14599945.34,47,52
2014,SERCO GROUP PLC,68956000.18,106,118
2014,SEVENSON ENVIRONMENTAL SERVICE,54967987.5775,52,57
2014,SHAMBAUGH & SON,40792,2,2
2014,SHAW GROUP INC,24164484.22,161,191
2014,SIEMENS,59020472.6455,389,414
2014,SIERRA MONOLITHICS,0,5,5
2014,SIERRA NEVADA,46273177.57,78,89
2014,SILICON GRAPHICS,55318811.91,5,7
2014,SILLIKER BIOMERIEUX,14594.15,3,3
2014,SILVER LAKE SUMERU,0,1,1
2014,SISTERS OF THE PRESENTATION OF,15e3,1,1
2014,SK GROUP,82640433.58,25,25
2014,SKANSKA USA,16646583.04,103,103
2014,SKYLINE INDUSTRIES,0,1,1
2014,SMARTRONIX,18560.11,2,2
2014,SMC,6577.56,1,1
2014,SMITH & WESSON HOLDING,0,1,1
2014,SMITHGROUP,2149842,6,8
2014,SMITHS GROUP,101903979.71,46,47
2014,SNOW PHIPPS GROUP,22679897.8516,23,24
2014,SOC,61997375.8,115,116
2014,SODEXO,8139272.61,7,7
2014,SOFTMART,404235.54,11,11
2014,SOLPAC,748158,9,9
2014,SOUTHERN CALIFORNIA EDISON,9967600,4,4
2014,SOUTHERN COMPANY,2022574,6,6
2014,SOUTHERN ELEVATOR GROUP,85329,4,4
2014,SOUTHERN RESEARCH TECHNOLOGIES,314027,5,5
2014,SOUTHWEST AIRLINES,76100,1,1
2014,SOUTHWEST RESEARCH INSTITUTE,11068450.64,88,91
2014,SOUTHWESTERN ELECTRIC,3954577.31,12,12
2014,SPARTA,5720606.32,16,17
2014,SPATIAL INTEGRATED SYSTEMS,61781,1,1
2014,SPECPRO,0,1,1
2014,SPECTRUM CONTROL,11867.38,3,3
2014,SPECTRUM HEALTHCARE RESOURCES,50509723.1994,90,90
2014,"SPECTRUM MICROWAVE, INC [SPACE LEVEL POWER PRODUCTS]",5488,1,1
2014,Spiral Technology,6240,1,1
2014,SPIRENT COMMUNICATIONS,194600,8,8
2014,SPRINT,13598075.75,281,285
2014,SRA INTERNATIONAL,80277268.7842,164,173
2014,SRC MANAGEMENT,132320136.85,154,164
2014,SRI INTERNATIONAL,30138354.06,58,60
2014,SRS TECHNOLOGIES,278489.16,7,7
2014,STANDARD AERO,307202,4,8
2014,STANFORD UNIVERSITY,7624378,9,9
2014,STAPLES,27454.01,30,30
2014,STARFIRE INDUSTRIES MANAGEMENT,14886.25,2,2
2014,STATE OF MASSACHUSETTS,6192372,23,23
2014,STATE UNIVERSITY OF NEW YORK,1794506.75,10,10
2014,STC GROUP,22701435.11,153,164
2014,STEELCASE,17115203.89,174,174
2014,STERICYCLE,724241.39,75,83
2014,STERISORAT,2300533.28,60,60
2014,STERLING COMPUTERS,4775515.36,26,27
2014,STERLING MEDICAL,12435211.58,81,98
2014,STEVEN WINTERS,485881.99,1,1
2014,STEWART & STEVENSON,-4584624.11,30,30
2014,STEYR MOTORS,805893,2,2
2014,STG INTERNATIONAL,85875091.76,71,72
2014,STUART C IRBY COMPANY,4319.67,1,1
2014,STV,-24958.76,2,3
2014,SUBSURFACE SOLUTIONS,0,1,1
2014,SUMITOMO HEAVY INDUSTRIES,7366573.28,43,48
2014,SUNDT COMPANIES,168706456.05,24,24
2014,SUPPLYCORE,126569.03,6,10
2014,SUPREME GROUP,6721482.71,19,19
2014,SUTRON,583179,24,28
2014,SVERDRUP,-357177.69,25,25
2014,SWORD & SHIELD ENTERPRISE SECURITY,334585.14,9,9
2014,SYBASE,2648166.81,6,7
2014,Symantec,0,2,2
2014,SYNNEX,334971.6,36,36
2014,SYNTHES USA,2758568.61,70,70
2014,SYSCO,3901863.18,203,207
2014,SYSTEM PLANNING,3e4,2,2
2014,SYSTEM TECHNOLOGIES,44721.49,9,16
2014,SYSTEMS PLANNING & ANALYSIS,-942.95,1,1
2014,TASKS UNLIMITED,359316.96,3,3
2014,TAT TECHNOLOGIES,1272592,11,12
2014,TEBI,233301,13,13
2014,TECH SYM,1968326,4,4
2014,TECHFLOW,186689.7,2,2
2014,TECHNOLOGY SERVICESORATIO,2148873.1,11,11
2014,TECHTREND,-1351,2,3
2014,TEKTRONIX,135677.95,5,5
2014,TELECOTE RESEARCH,3991067.25,15,20
2014,TELEDYNE TECHNOLOGIES,3551135.7,34,34
2014,TELOS,246582.8791,4,4
2014,TENNESSEE APPAREL,19792486.044,14,18
2014,TENNESSEE VALLEY AUTHORITY,0,2,2
2014,TERADYNE,17296504.46,100,115
2014,TERRACON COMPANIES,732848.96,32,41
2014,TESORO,1737719.51,3,12
2014,TestAmerica,570555.3,118,120
2014,TETRA TECH,84609172.4126,390,421
2014,TEXAS A&M,320878.79,14,15
2014,TEXAS RESEARCH,149999.91,4,4
2014,TEXTRON,366625215.779,451,466
2014,THALES,5580426.39,73,79
2014,THE ANALYTIC SCIENCES,54706.99,12,12
2014,THE BIOMETOCS,1460117,2,2
2014,THE BODE TECHNOLOGY GROUP,-12095,2,2
2014,THE FORGE COMPANY,2970,2,2
2014,THE GOODYEAR TIRE & RUBBER COM,5537267.92,12,14
2014,THE HENRY M JACKSON FOUNDATION,26230312.07,94,96
2014,THE HERTZ,1692790.78,18,18
2014,THE KIMLEY HORN GROUP,0,0,1
2014,THE MATHWORKS,4225094.77,70,72
2014,THE MITRE,494300825.23,141,141
2014,THE RACAL,1539481,1,1
2014,THE ROSS GROUP,42304933.51,86,88
2014,THE SERVICE MASTER COMPANY,16e3,1,1
2014,THE STANLEY WOR,1084583.8,15,15
2014,THE WASHINGTON POST,21854,5,5
2014,THE WHITING TURNER CONTRACTING COMPANY,61591452.43,23,26
2014,THERMACORE,8e4,1,1
2014,Thermo Fisher Scientific,3250065.47,176,177
2014,THERMO PROCESS,-318272.15,6,7
2014,Threat Management Group,31626.95,1,1
2014,THUNDERCAT TECHNOLOGY,84791.78,6,6
2014,TIME WARNER CABLE,-3992199.19,101,104
2014,TIMKEN CO,641064,16,19
2014,TKO RESEARCH,103600,4,4
2014,TLM MANUFACTURING,47250,1,1
2014,TORCH TECHNOLOGIES,220643686.3623,472,493
2014,TOSHIBA,2118473.78,16,16
2014,TOTAL SLOPE,175765,3,3
2014,TOYON RESEARCH,5190066.57,22,22
2014,TRAK COM,-9936,2,2
2014,TRANSTECHNOLOGY,2074859.4,16,19
2014,TRAX International Corporation,159619530.04,51,51
2014,TRC COMPANIES,0,3,3
2014,TRIPLE CANOPY,35477962.7494,15,15
2014,TRIQUINT SEMICONDUCTOR,0,1,1
2014,TRITON SYSTEMS,1209490.89,14,14
2014,TRIUMPH GROUP,13e4,1,1
2014,TRIWEST HEALTHCARE ALLIANCE,501174,2,4
2014,TRW [NORTHROP GRUMMAN],305547.41,12,13
2014,TUTOR PERINI,-18861263.17,8,13
2014,TX state government,3e3,2,2
2014,TYBRIN,-218744.52,2,3
2014,UKPEAGVIK INUPIAT,21367775.1,77,81
2014,ULTRA ELECTRONICS,7842644.31,26,29
2014,UMBC/DEPT OF INFORMATION SYS,268375,2,2
2014,UNICOM GLOBAL,18034572.8,189,190
2014,UNICOR,20924072.35,390,409
2014,UNIFIRST,322307.48,31,32
2014,UNISYS,6473993.9009,11,11
2014,UNITED TECH,2018281596.6335,729,787
2014,UNIVERSAL SAFETY RESPONSE,-12958,3,3
2014,UNIVERSITY OF,1875197.37,31,32
2014,UNIVERSITY OF ALABAMA,31070696.31,279,285
2014,UNIVERSITY OF ALASKA ANCHORAGE (UAA) - AMERIC,55272.06,3,3
2014,UNIVERSITY OF ARIZONA,1240138.55,15,15
2014,UNIVERSITY OF CALIFORNIA,24598124.77,121,131
2014,UNIVERSITY OF COLORADO,1742984,16,19
2014,UNIVERSITY OF FLORIDA,1023152.99,11,11
2014,UNIVERSITY OF GEORGIA,53932,3,3
2014,UNIVERSITY OF HAWAII SYSTEMS,1771219.24,25,25
2014,"UNIVERSITY OF IOWA, THE",2254860.87,10,10
2014,UNIVERSITY OF KENTUCKY RESEARCH FOUNDATION,96422.91,7,7
2014,UNIVERSITY OF L,53618.24,2,2
2014,UNIVERSITY OF MAINE,-678.1,2,2
2014,UNIVERSITY OF MIAMI,853471.99,10,10
2014,UNIVERSITY OF MICHIGAN,1700380.39,13,13
2014,UNIVERSITY OF MINNESOTA,2136824,5,5
2014,UNIVERSITY OF NEBRASKA,347016.8,5,7
2014,"UNIVERSITY OF NEVADA, RENO",131731,1,1
2014,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,288423,5,6
2014,UNIVERSITY OF PENNSYLVANIA,3353747.26,14,15
2014,UNIVERSITY OF TENNESSEE,609278.74,9,9
2014,UNIVERSITY OF TEXAS,3779791.41,35,35
2014,UNIVERSITY OF UTAH HEALTH SCIE,1299866.1,8,8
2014,UNIVERSITY OF WISCONSIN SYSTEM,2428197,7,7
2014,UPS,23271.85,29,30
2014,URS,493441403.2967,684,749
2014,US FOODS,31172662.09,191,199
2014,US MARINE,192495,6,6
2014,UTAH STATE UNIVERSITY,2501492.47,13,15
2014,VA state government,0,1,2
2014,VAISALA HOLDING,1234973.94,24,27
2014,VAN DYNE CROTTY,51480,2,2
2014,VARIAN MEDICAL SYSTEMS,2845138.92,25,25
2014,VECNA TECHNOLOGIES,947999,8,8
2014,VECTOR ELECTRIC & CONTROLS,5069.51,1,1
2014,VENCO-IMTIAZ CONSTRUCTION COMPANY,81515.53,4,4
2014,VERIZON,80538208.3914,3328,3326
2014,VERSAR,26920236.15,54,65
2014,VERTIGO,0,1,1
2014,VETERANS ENTERPRISE TECHNOLOGY SOLUTIONS,4325825.8,2,2
2014,VF,5167.85,1,1
2014,VFA,35568,1,1
2014,VIASAT,23658463.89,43,50
2014,VION,219755.68,5,5
2014,VIRGINIA COMMONWEALTH UNIV,197933,4,4
2014,VIRGINIA ELECTRIC & POWER,21210659.8656,32,32
2014,VOGEL HOLDING I,5826.41,2,2
2014,VOITH HOLDINGS,73134016.36,25,27
2014,VSE,34904453.165,27,33
2014,VT GRIFFIN SERVICES,4589574.83,35,36
2014,WA state government,5374.18,2,2
2014,WALBRIDGE,2526038,10,13
2014,WALSH GROUP,55514978.82,118,125
2014,WAMAR INTERNATIONAL,-184629,1,1
2014,WARTSILA HOLDING,44336.94,2,3
2014,WASHINGTON GAS LIGHT COMPANY,0,6,6
2014,WASHINGTON GROUP/ALBERICI,136794396.85,66,66
2014,Washington TRU Solutions [Joint Venture - URS/Weston],14918927.74,73,80
2014,WASTE CONNECTIONS,76532.84,11,11
2014,WASTE INDUSTRIES,4023.04,2,2
2014,WASTE MANAGEMENT,1574536.49,102,104
2014,WEBCO,25587.57,2,5
2014,WEEKS MARINE,155331410.39,71,76
2014,WEFA,269222.04,2,2
2014,WELBILTORA,76011.84,2,2
2014,WEST COAST CONTRACTORS OF NEVA,42630.81,6,6
2014,WEST PUBLISHING,2373308.08,42,42
2014,West Valley Environmental Services [URS/Jacobs/Parallax/ECC],67566186.07,11,11
2014,WESTAR AEROSPACE & DEFENSE GRO,-111631.28,1,1
2014,WESTAT,603706,6,7
2014,WESTERN ATLAS,524562.87,27,32
2014,WESTERN DATA SYSTEMS,39527.72,1,1
2014,WESTERN OILFIELDS SUPPLY,56630.11,3,3
2014,WESTERN STATES FIRE PROTECTION,89550,1,1
2014,WESTINGHOUSE,61971.42,3,3
2014,WG YATES & SONS CONSTRUCTIO,8705335,19,20
2014,WGL HOLDINGS,3858103.11,17,17
2014,WILBUR SMITH ASSOCIATES,0,2,2
2014,WILLIAMS SCOTSMAN,256623.72,25,25
2014,WIND RIVER SYSTEMS,383944,5,5
2014,Wireless Facilities,6174395.88,10,10
2014,WOODLAWN MANUFACTURING,0,0,5
2014,WOODWARD GOVERNOR,8891606,3,9
2014,WORLD WIDE TECHNOLOGY,163435772.0187,1318,1314
2014,WORLDWIDE LANGUAGE RESOURCES,12019229.79,15,15
2014,WYLE LABORATORIES,7201363.93,30,34
2014,XCEL ENERGY,15317337.12,76,10
2014,XEROX,12790335.8304,651,660
2014,ZAF Group,33996010.88,10,11
