DoD_Office_Info,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report Filter:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"{Date Signed} (ID) Between 10/1/2019 and 9/30/2029 And {Contracting Department ID} (ID) = ""9700""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiscal Year,Contracting Agency ID,Contracting Agency Name,Contracting Department ID,Contracting Department Name,Contracting Office ID,Contracting Office Name,Contracting Office Region,Country Where Award Was Issued,Major Command Code,Major Command ID,Major Command Name,Organization Code,Organization ID,Parent Macom Code,Sub Command 1 Code,Sub Command 1 ID,Sub Command 1 Name,Sub Command 2 Code,Sub Command 2 ID,Sub Command 2 Name,Sub Command 3 Code,Sub Command 3 ID,Sub Command 3 Name,Sub Command 4 Code,Sub Command 4 ID,Sub Command 4 Name,Dollars Obligated,Number of Records
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE300,DLA TROOP SUPPORT,NO REGION IDENTIFIED,USA,DLA TRP SUPT SUB,ORG-2786,TROOP SUPPORT SUBSISTENCE,~9700~9700~DLA TRP SUPT SUB~~~~~,~ORG-1144~ORG-2116~ORG-2786~~~~~,DSCPP-DSCPT-DSCPSUB,,,,,,,,,,,,,"$1,475,202,249.66 ","222,684 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE302,DLA TROOP SUPPORT INDO-PACIFIC,NO REGION IDENTIFIED,USA,DLA TRP SUPT SUB,ORG-2786,TROOP SUPPORT SUBSISTENCE,~9700~9700~DLA TRP SUPT SUB~~~~~,~ORG-1144~ORG-2116~ORG-2786~~~~~,DSCPP-DSCPT-DSCPSUB,,,,,,,,,,,,,"$19,527,732.68 ","14,884 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE303,DEFENSE LOGISTICS AGENCY E & A TRPSPT,NO REGION IDENTIFIED,USA,DLA TRP SUPT SUB,ORG-2786,TROOP SUPPORT SUBSISTENCE,~9700~9700~DLA TRP SUPT SUB~~~~~,~ORG-1144~ORG-2116~ORG-2786~~~~~,DSCPT-DSCPEUR,,,,,,,,,,,,,"$8,864,288.28 ","3,027 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE3S1,DLA TROOP SUPPORT,NO REGION IDENTIFIED,USA,DLA TRP SUPT SUB,ORG-2786,TROOP SUPPORT SUBSISTENCE,~9700~9700~DLA TRP SUPT SUB~~~~~,~ORG-1144~ORG-2116~ORG-2786~~~~~,,,,,,,,,,,,,,"$537,211,960.32 ","1,880 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE3SE,DLA TROOP SUPPORT,NO REGION IDENTIFIED,USA,DLA TRP SUPT SUB,ORG-2786,TROOP SUPPORT SUBSISTENCE,~9700~9700~DLA TRP SUPT SUB~~~~~,~ORG-1144~ORG-2116~ORG-2786~~~~~,,,,,,,,,,,,,,"$34,468,409.57 ","4,150 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE3SU,DLA TROOP SUPPORT,NO REGION IDENTIFIED,USA,DLA TRP SUPT SUB,ORG-2786,TROOP SUPPORT SUBSISTENCE,~9700~9700~DLA TRP SUPT SUB~~~~~,~ORG-1144~ORG-2116~ORG-2786~~~~~,,,,,,,,,,,,,,"$435,152,066.16 ","591,401 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE4A0,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA AVIATION,ORG-2787,DLA AVIATION,~9700~9700~DLA AVIATION~DLA AV RICHMOND~~~~,~ORG-1144~ORG-2116~ORG-2787~ORG-2808~~~~,,DLA AV RICHMOND,ORG-2808,DLA AV RICHMOND,,,,,,,,,,"$7,241,355.55 ","2,338 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE4A1,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA AVIATION,ORG-2787,DLA AVIATION,~9700~9700~DLA AVIATION~DLA AV RICHMOND~~~~,~ORG-1144~ORG-2116~ORG-2787~ORG-2808~~~~,,DLA AV RICHMOND,ORG-2808,DLA AV RICHMOND,,,,,,,,,,"$38,014,043.21 ","3,290 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE4A2,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA AVIATION,ORG-2787,DLA AVIATION,~9700~9700~DLA AVIATION~DLA AV RICHMOND~~~~,~ORG-1144~ORG-2116~ORG-2787~ORG-2808~~~~,,DLA AV RICHMOND,ORG-2808,DLA AV RICHMOND,,,,,,,,,,"$234,102,016.76 ","7,661 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE4A4,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA AVIATION,ORG-2787,DLA AVIATION,~9700~9700~DLA AVIATION~DLA AV RICHMOND~~~~,~ORG-1144~ORG-2116~ORG-2787~ORG-2808~~~~,,DLA AV RICHMOND,ORG-2808,DLA AV RICHMOND,,,,,,,,,,"$7,156,811.00 ","1,339 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE4A5,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA AVIATION,ORG-2787,DLA AVIATION,~9700~9700~DLA AVIATION~DLA AV RICHMOND~~~~,~ORG-1144~ORG-2116~ORG-2787~ORG-2808~~~~,,DLA AV RICHMOND,ORG-2808,DLA AV RICHMOND,,,,,,,,,,"$551,653,372.48 ","26,820 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE4A6,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA AVIATION,ORG-2787,DLA AVIATION,~9700~9700~DLA AVIATION~DLA AV RICHMOND~~~~,~ORG-1144~ORG-2116~ORG-2787~ORG-2808~~~~,,DLA AV RICHMOND,ORG-2808,DLA AV RICHMOND,,,,,,,,,,"$788,925,393.81 ","195,591 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE4A7,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA AVIATION,ORG-2787,DLA AVIATION,~9700~9700~DLA AVIATION~DLA AV RICHMOND~~~~,~ORG-1144~ORG-2116~ORG-2787~ORG-2808~~~~,,DLA AV RICHMOND,ORG-2808,DLA AV RICHMOND,,,,,,,,,,"$578,183,808.88 ","41,813 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE4A8,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA AVIATION,ORG-2787,DLA AVIATION,~9700~9700~DLA AVIATION~DLA AV RICHMOND~~~~,~ORG-1144~ORG-2116~ORG-2787~ORG-2808~~~~,,DLA AV RICHMOND,ORG-2808,DLA AV RICHMOND,,,,,,,,,,"$62,210,585.93 ",368 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE4A9,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA AVIATION,ORG-2787,DLA AVIATION,~9700~9700~DLA AVIATION~DLA AV RICHMOND~~~~,~ORG-1144~ORG-2116~ORG-2787~ORG-2808~~~~,,DLA AV RICHMOND,ORG-2808,DLA AV RICHMOND,,,,,,,,,,"$219,885.75 ",1 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE4AC,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA AVIATION,ORG-2787,DLA AVIATION,~9700~9700~DLA AVIATION~DLA AV RICHMOND~~~~,~ORG-1144~ORG-2116~ORG-2787~ORG-2808~~~~,,DLA AV RICHMOND,ORG-2808,DLA AV RICHMOND,,,,,,,,,,"$524,383.85 ",161 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE4AK,DEFENSE LOGISTICS AGENCY (DLA),NO REGION IDENTIFIED,USA,DLA AVIATION,ORG-2787,DLA AVIATION,~9700~9700~DLA AVIATION~DLA AV RICHMOND~~~~,~ORG-1144~ORG-2116~ORG-2787~ORG-2808~~~~,,DLA AV RICHMOND,ORG-2808,DLA AV RICHMOND,,,,,,,,,,"$1,170,099.53 ",51 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE4AL,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA AVIATION,ORG-2787,DLA AVIATION,~9700~9700~DLA AVIATION~DLA AV RICHMOND~~~~,~ORG-1144~ORG-2116~ORG-2787~ORG-2808~~~~,,DLA AV RICHMOND,ORG-2808,DLA AV RICHMOND,,,,,,,,,,"$437,700.68 ",382 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE4AN,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA AVIATION,ORG-2787,DLA AVIATION,~9700~9700~DLA AVIATION~DLA AV RICHMOND~~~~,~ORG-1144~ORG-2116~ORG-2787~ORG-2808~~~~,,DLA AV RICHMOND,ORG-2808,DLA AV RICHMOND,,,,,,,,,,"$436,913.62 ",112 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE4AX,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA AVIATION,ORG-2787,DLA AVIATION,~9700~9700~DLA AVIATION~DLA AV RICHMOND~~~~,~ORG-1144~ORG-2116~ORG-2787~ORG-2808~~~~,,DLA AV RICHMOND,ORG-2808,DLA AV RICHMOND,,,,,,,,,,"$553,229,235.05 ","8,050 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE5B1,DLA EUROPE & AFRICA TROOP SUPPORT,NO REGION IDENTIFIED,USA,DLA TRP SUPT SUB,ORG-2786,TROOP SUPPORT SUBSISTENCE,~9700~9700~DLA TRP SUPT SUB~~~~~,~ORG-1144~ORG-2116~ORG-2786~~~~~,,,,,,,,,,,,,,"($67,745.20)",27 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE5E0,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA TRP SUPT IH,ORG-5402,TROOP SUPPORT INDUSTRIAL HARDWARE,~9700~9700~DLA TRP SUPT IH~~~~~,~ORG-1144~ORG-2116~ORG-5402~~~~~,,,,,,,,,,,,,,($913.00),9 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE5E1,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA TRP SUPT IH,ORG-5402,TROOP SUPPORT INDUSTRIAL HARDWARE,~9700~9700~DLA TRP SUPT IH~~~~~,~ORG-1144~ORG-2116~ORG-5402~~~~~,,,,,,,,,,,,,,"($30,815.24)",31 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE5E2,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA TRP SUPT IH,ORG-5402,TROOP SUPPORT INDUSTRIAL HARDWARE,~9700~9700~DLA TRP SUPT IH~~~~~,~ORG-1144~ORG-2116~ORG-5402~~~~~,,,,,,,,,,,,,,"($353,280.40)",183 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE5E3,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA TRP SUPT IH,ORG-5402,TROOP SUPPORT INDUSTRIAL HARDWARE,~9700~9700~DLA TRP SUPT IH~~~~~,~ORG-1144~ORG-2116~ORG-5402~~~~~,,,,,,,,,,,,,,"($107,628.50)",79 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE5E4,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA TRP SUPT IH,ORG-5402,TROOP SUPPORT INDUSTRIAL HARDWARE,~9700~9700~DLA TRP SUPT IH~~~~~,~ORG-1144~ORG-2116~ORG-5402~~~~~,,,,,,,,,,,,,,"($99,294.58)",87 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE5E7,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA TRP SUPT IH,ORG-5402,TROOP SUPPORT INDUSTRIAL HARDWARE,~9700~9700~DLA TRP SUPT IH~~~~~,~ORG-1144~ORG-2116~ORG-5402~~~~~,,,,,,,,,,,,,,"($72,892.02)",81 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE5E8,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA TRP SUPT IH,ORG-5402,TROOP SUPPORT INDUSTRIAL HARDWARE,~9700~9700~DLA TRP SUPT IH~~~~~,~ORG-1144~ORG-2116~ORG-5402~~~~~,,,,,,,,,,,,,,"($314,509.00)",101 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE5E9,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA TRP SUPT IH,ORG-5402,TROOP SUPPORT INDUSTRIAL HARDWARE,~9700~9700~DLA TRP SUPT IH~~~~~,~ORG-1144~ORG-2116~ORG-5402~~~~~,,,,,,,,,,,,,,"($419,859.43)",100 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE5EC,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA TRP SUPT IH,ORG-5402,TROOP SUPPORT INDUSTRIAL HARDWARE,~9700~9700~DLA TRP SUPT IH~~~~~,~ORG-1144~ORG-2116~ORG-5402~~~~~,,,,,,,,,,,,,,"($161,459.10)",57 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE5EJ,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA TRP SUPT IH,ORG-5402,TROOP SUPPORT INDUSTRIAL HARDWARE,~9700~9700~DLA TRP SUPT IH~~~~~,~ORG-1144~ORG-2116~ORG-5402~~~~~,,,,,,,,,,,,,,"($311,577.15)",111 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE5EK,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA TRP SUPT IH,ORG-5402,TROOP SUPPORT INDUSTRIAL HARDWARE,~9700~9700~DLA TRP SUPT IH~~~~~,~ORG-1144~ORG-2116~ORG-5402~~~~~,,,,,,,,,,,,,,"($158,095.98)",248 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE5EM,DLA LAND AND MARITIME,NO REGION IDENTIFIED,USA,DLA TRP SUPT IH,ORG-5402,TROOP SUPPORT INDUSTRIAL HARDWARE,~9700~9700~DLA TRP SUPT IH~~~~~,~ORG-1144~ORG-2116~ORG-5402~~~~~,,,,,,,,,,,,,,"($248,803.28)",106 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE5EN,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA TRP SUPT IH,ORG-5402,TROOP SUPPORT INDUSTRIAL HARDWARE,~9700~9700~DLA TRP SUPT IH~~~~~,~ORG-1144~ORG-2116~ORG-5402~~~~~,,,,,,,,,,,,,,"($40,693.21)",62 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE5EY,DLA AVIATION,NO REGION IDENTIFIED,USA,DLA TRP SUPT IH,ORG-5402,TROOP SUPPORT INDUSTRIAL HARDWARE,~9700~9700~DLA TRP SUPT IH~~~~~,~ORG-1144~ORG-2116~ORG-5402~~~~~,,,,,,,,,,,,,,"($230,163.76)",281 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE600,DLA ENERGY,NO REGION IDENTIFIED,USA,DLA ENERGY,ORG-2775,DLA ENERGY,~9700~9700~DLA ENERGY~~~~~,~ORG-1144~ORG-2116~ORG-2775~~~~~,,,,,,,,,,,,,,"$30,176,924.68 ",103 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE601,DLA ENERGY AEROSPACE ENRGY-DLAE-M,NO REGION IDENTIFIED,USA,DLA ENERGY,ORG-2775,DLA ENERGY,~9700~9700~DLA ENERGY~~~~~,~ORG-1144~ORG-2116~ORG-2775~~~~~,,,,,,,,,,,,,,"$26,503,118.88 ","2,769 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE602,DLA ENERGY,NO REGION IDENTIFIED,USA,DLA ENERGY,ORG-2775,DLA ENERGY,~9700~9700~DLA ENERGY~~~~~,~ORG-1144~ORG-2116~ORG-2775~~~~~,,,,,,,,,,,,,,"$4,903,762,167.59 ","4,446 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE603,DLA ENERGY,NO REGION IDENTIFIED,USA,DLA ENERGY,ORG-2775,DLA ENERGY,~9700~9700~DLA ENERGY~~~~~,~ORG-1144~ORG-2116~ORG-2775~~~~~,,,,,,,,,,,,,,"$116,367,604.72 ",283 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE604,DLA ENERGY,NO REGION IDENTIFIED,USA,DLA ENERGY,ORG-2775,DLA ENERGY,~9700~9700~DLA ENERGY~~~~~,~ORG-1144~ORG-2116~ORG-2775~~~~~,,,,,,,,,,,,,,"$20,633,981.19 ",134 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE605,DLA ENERGY,NO REGION IDENTIFIED,USA,DLA ENERGY,ORG-2775,DLA ENERGY,~9700~9700~DLA ENERGY~~~~~,~ORG-1144~ORG-2116~ORG-2775~~~~~,,,,,,,,,,,,,,"$2,458,065,674.10 ","18,284 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE606,DLA ENERGY,NO REGION IDENTIFIED,USA,DLA ENERGY,ORG-2775,DLA ENERGY,~9700~9700~DLA ENERGY~~~~~,~ORG-1144~ORG-2116~ORG-2775~~~~~,,,,,,,,,,,,,,"$94,813,115.15 ",291 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE607,DLA ENERGY,NO REGION IDENTIFIED,USA,DLA ENERGY,ORG-2775,DLA ENERGY,~9700~9700~DLA ENERGY~~~~~,~ORG-1144~ORG-2116~ORG-2775~~~~~,,,,,,,,,,,,,,"$437,943,077.16 ","146,095 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE608,DLA ENERGY,NO REGION IDENTIFIED,USA,DLA ENERGY,ORG-2775,DLA ENERGY,~9700~9700~DLA ENERGY~~~~~,~ORG-1144~ORG-2116~ORG-2775~~~~~,,,,,,,,,,,,,,"$86,196,131.31 ",606 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE610,DLA ENERGY,NO REGION IDENTIFIED,USA,DLA ENERGY,ORG-2775,DLA ENERGY,~9700~9700~DLA ENERGY~~~~~,~ORG-1144~ORG-2116~ORG-2775~~~~~,,,,,,,,,,,,,,"$1,191,653.01 ",15 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE7L0,DLA LAND AND MARITIME,NO REGION IDENTIFIED,USA,DLA LAND,ORG-2783,DLA LAND,~9700~9700~DLA LAND~DLA LAND COLUMBUS~~~~,~ORG-1144~ORG-2116~ORG-2783~ORG-2802~~~~,,DLA LAND COLUMBUS,ORG-2802,DLA LAND COLUMBUS,,,,,,,,,,"$21,314,590.80 ","5,594 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE7L1,DLA LAND AND MARITIME,NO REGION IDENTIFIED,USA,DLA LAND,ORG-2783,DLA LAND,~9700~9700~DLA LAND~DLA LAND COLUMBUS~~~~,~ORG-1144~ORG-2116~ORG-2783~ORG-2802~~~~,,DLA LAND COLUMBUS,ORG-2802,DLA LAND COLUMBUS,,,,,,,,,,"$365,904,580.92 ","66,647 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE7L2,DLA LAND AND MARITIME,NO REGION IDENTIFIED,USA,DLA LAND,ORG-2783,DLA LAND,~9700~9700~DLA LAND~DLA LAND COLUMBUS~~~~,~ORG-1144~ORG-2116~ORG-2783~ORG-2802~~~~,,DLA LAND COLUMBUS,ORG-2802,DLA LAND COLUMBUS,,,,,,,,,,"$33,635,150.98 ","3,657 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE7L3,DLA LAND AND MARITIME,NO REGION IDENTIFIED,USA,DLA LAND,ORG-2783,DLA LAND,~9700~9700~DLA LAND~DLA LAND COLUMBUS~~~~,~ORG-1144~ORG-2116~ORG-2783~ORG-2802~~~~,,DLA LAND COLUMBUS,ORG-2802,DLA LAND COLUMBUS,,,,,,,,,,"$221,825,864.21 ","30,213 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE7L4,DLA LAND AND MARITIME,NO REGION IDENTIFIED,USA,DLA LAND,ORG-2783,DLA LAND,~9700~9700~DLA LAND~DLA LAND COLUMBUS~~~~,~ORG-1144~ORG-2116~ORG-2783~ORG-2802~~~~,,DLA LAND COLUMBUS,ORG-2802,DLA LAND COLUMBUS,,,,,,,,,,"$59,835,105.05 ","6,178 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE7L5,DLA LAND AND MARITIME,NO REGION IDENTIFIED,USA,DLA LAND,ORG-2783,DLA LAND,~9700~9700~DLA LAND~DLA LAND COLUMBUS~~~~,~ORG-1144~ORG-2116~ORG-2783~ORG-2802~~~~,,DLA LAND COLUMBUS,ORG-2802,DLA LAND COLUMBUS,,,,,,,,,,"$38,925,288.37 ","4,739 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE7L7,DLA LAND AND MARITIME,NO REGION IDENTIFIED,USA,DLA LAND,ORG-2783,DLA LAND,~9700~9700~DLA LAND~DLA LAND COLUMBUS~~~~,~ORG-1144~ORG-2116~ORG-2783~ORG-2802~~~~,,DLA LAND COLUMBUS,ORG-2802,DLA LAND COLUMBUS,,,,,,,,,,"$50,982,857.57 ","3,585 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE7LX,DLA LAND AND MARITIME,NO REGION IDENTIFIED,USA,DLA LAND,ORG-2783,DLA LAND,~9700~9700~DLA LAND~DLA LAND COLUMBUS~~~~,~ORG-1144~ORG-2116~ORG-2783~ORG-2802~~~~,,DLA LAND COLUMBUS,ORG-2802,DLA LAND COLUMBUS,,,,,,,,,,"$289,003,560.87 ","82,879 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE7M0,DLA LAND AND MARITIME,NO REGION IDENTIFIED,USA,DLA MARITIME,ORG-2784,DLA MARITIME,~9700~9700~DLA MARITIME~DLA MARITIME COLUMBS~~~~,~ORG-1144~ORG-2116~ORG-2784~ORG-2805~~~~,,DLA MARITIME COLUMBS,ORG-2805,DLA MARITIME COLUMBUS,,,,,,,,,,"$37,739,204.31 ","8,376 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE7M1,DLA LAND AND MARITIME,NO REGION IDENTIFIED,USA,DLA MARITIME,ORG-2784,DLA MARITIME,~9700~9700~DLA MARITIME~DLA MARITIME COLUMBS~~~~,~ORG-1144~ORG-2116~ORG-2784~ORG-2805~~~~,,DLA MARITIME COLUMBS,ORG-2805,DLA MARITIME COLUMBUS,,,,,,,,,,"$299,929,344.12 ","34,409 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE7M2,DLA LAND AND MARITIME,NO REGION IDENTIFIED,USA,DLA MARITIME,ORG-2784,DLA MARITIME,~9700~9700~DLA MARITIME~DLA MARITIME COLUMBS~~~~,~ORG-1144~ORG-2116~ORG-2784~ORG-2805~~~~,,DLA MARITIME COLUMBS,ORG-2805,DLA MARITIME COLUMBUS,,,,,,,,,,"$107,607,035.18 ","31,582 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE7M3,DLA LAND AND MARITIME,NO REGION IDENTIFIED,USA,DLA MARITIME,ORG-2784,DLA MARITIME,~9700~9700~DLA MARITIME~DLA MARITIME COLUMBS~~~~,~ORG-1144~ORG-2116~ORG-2784~ORG-2805~~~~,,DLA MARITIME COLUMBS,ORG-2805,DLA MARITIME COLUMBUS,,,,,,,,,,"$57,866,050.28 ","7,564 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE7M4,DLA LAND AND MARITIME,NO REGION IDENTIFIED,USA,DLA MARITIME,ORG-2784,DLA MARITIME,~9700~9700~DLA MARITIME~DLA MARITIME COLUMBS~~~~,~ORG-1144~ORG-2116~ORG-2784~ORG-2805~~~~,,DLA MARITIME COLUMBS,ORG-2805,DLA MARITIME COLUMBUS,,,,,,,,,,"$92,974,867.65 ","9,362 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE7M5,DLA LAND AND MARITIME,NO REGION IDENTIFIED,USA,DLA MARITIME,ORG-2784,DLA MARITIME,~9700~9700~DLA MARITIME~DLA MARITIME COLUMBS~~~~,~ORG-1144~ORG-2116~ORG-2784~ORG-2805~~~~,,DLA MARITIME COLUMBS,ORG-2805,DLA MARITIME COLUMBUS,,,,,,,,,,"$167,646,785.16 ","16,823 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE7M7,DLA LAND AND MARITIME,NO REGION IDENTIFIED,USA,DLA MARITIME,ORG-2784,DLA MARITIME,~9700~9700~DLA MARITIME~DLA MARITIME COLUMBS~~~~,~ORG-1144~ORG-2116~ORG-2784~ORG-2805~~~~,,DLA MARITIME COLUMBS,ORG-2805,DLA MARITIME COLUMBUS,,,,,,,,,,"$37,400.00 ",1 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE7M8,DLA LAND AND MARITIME,NO REGION IDENTIFIED,USA,DLA MARITIME,ORG-2784,DLA MARITIME,~9700~9700~DLA MARITIME~DLA MARITIME COLUMBS~~~~,~ORG-1144~ORG-2116~ORG-2784~ORG-2805~~~~,,DLA MARITIME COLUMBS,ORG-2805,DLA MARITIME COLUMBUS,,,,,,,,,,"$62,573,047.22 ","6,070 "
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE7M9,DLA LAND AND MARITIME,NO REGION IDENTIFIED,USA,DLA MARITIME,ORG-2784,DLA MARITIME,~9700~9700~DLA MARITIME~DLA MARITIME COLUMBS~~~~,~ORG-1144~ORG-2116~ORG-2784~ORG-2805~~~~,,DLA MARITIME COLUMBS,ORG-2805,DLA MARITIME COLUMBUS,,,,,,,,,,"$17,048,150.38 ",891 
2022,97AS,DEFENSE LOGISTICS AGENCY,9700,DEPT OF DEFENSE,SPE7MC,DLA LAND AND MARITIME,NO REGION IDENTIFIED,USA,DLA MARITIME,ORG-2784,DLA MARITIME,~9700~9700~DLA MARITIME~DLA MARITIME COLUMBS~~~~,~ORG-1144~ORG-2116~ORG-2784~ORG-2805~~~~,,DLA MARITIME COLUMBS,ORG-2805,DLA MARITIME COLUMBUS,,,,,,,,,,"$152,949,539.02 ","13,531 "
