fiscal_year	Customer	SubCustomer	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	AnyEntityForeignPlaceOfPerformance	IsEntityAbove2016constantOneMillionThreshold	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
2008	Defense	DLA	N	Sometimes Small Vendor	PDuns-3+	1	1	0	0	1	2	3	3	47622.0000
2008	Defense	DLA	N	Sometimes Small Vendor	PID	1	1	1	1	1	133	133	17020	1531916318.6959
2008	Defense	DLA	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	1	1	0	0.0000
2008	Defense	DLA	S	Always Small Vendor	PDuns-1	1	0	1	1	1	773	773	29130	1584147474.4974
2008	Defense	DLA	S	Always Small Vendor	PDuns-1	1	1	1	1	1	30	30	345	34861624.9841
2008	Defense	DLA	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	3	4	0	0.0000
2008	Defense	DLA	S	Always Small Vendor	PDuns-2	1	0	0	0	1	61	62	214	1989574.0704
2008	Defense	DLA	S	Always Small Vendor	PDuns-3+	1	0	0	1	1	33	51	799	13842851.8601
2008	Defense	DLA	S	Always Small Vendor	PDuns-3+	1	0	1	1	1	14	21	886	43914890.8647
2008	Defense	DLA	S	Always Small Vendor	PDuns-3+	1	1	1	1	1	1	1	6	43568.8096
2008	Defense	DLA	S	Always Small Vendor	PID	1	0	0	0	1	3	3	6	98135.0000
2008	Defense	MDA	M	Medium Vendor	Duns	1	0	1	1	1	1	1	5	4105072.0000
2008	Defense	MDA	M	Medium Vendor	PDuns-1	1	0	0	1	1	3	3	10	427125.0000
2008	Defense	MDA	M	Medium Vendor	PDuns-2	1	0	0	0	1	1	1	1	0.0000
2008	Defense	MDA	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	6	6	21	8789492.9600
2008	Defense	MDA	N	Sometimes Small Vendor	PDuns-3+	1	0	0	1	1	1	1	2	10477.0000
2008	Defense	MDA	N	Sometimes Small Vendor	PDuns-3+	1	1	0	1	1	2	2	2	58251.3301
2008	Defense	MDA	N	Sometimes Small Vendor	PID	1	0	0	1	1	1	1	1	0.0000
2008	Defense	MDA	S	Always Small Vendor	PDuns-1	1	0	0	0	0	1	1	1	2400.0000
2008	Defense	MDA	S	Always Small Vendor	PDuns-1	1	0	0	1	1	38	38	51	3834586.9328
2008	Defense	MDA	S	Always Small Vendor	PDuns-1	1	1	0	1	1	1	1	1	37218.0000
2008	Defense	MDA	S	Always Small Vendor	PDuns-2	1	0	1	1	1	5	5	17	5380693.5572
2008	Defense	MilitaryHealth	L	Large Vendor	PID	1	0	1	1	1	5	5	489	5839103923.2593
2008	Defense	MilitaryHealth	L	Large Vendor	PID	1	1	1	1	1	5	5	31	201488901.8423
2008	Defense	MilitaryHealth	M	Medium Vendor	PDuns-2	1	0	1	1	1	1	1	2	0.0000
2008	Defense	MilitaryHealth	M	Medium Vendor	PID	1	0	1	1	1	5	5	157	621123289.8670
2008	Defense	MilitaryHealth	M	Medium Vendor	PID	1	1	1	1	1	1	1	48	6323897.9102
2008	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	5	5	6	117615.9616
2008	Defense	Navy	B	Big Five	PID	1	1	1	1	1	5	5	23788	38070420247.5981
2008	Defense	Navy	M	Medium Vendor	Duns	1	0	1	1	1	8	8	146	17949435.9877
2008	Defense	Navy	M	Medium Vendor	Duns	1	1	1	1	1	5	5	52	490763.1394
2008	Defense	Navy	M	Medium Vendor	PDuns-1	1	0	0	0	0	111	111	156	52226.9902
2008	Defense	Navy	M	Medium Vendor	PDuns-1	1	0	0	1	1	367	367	1731	49033669.5585
2008	Defense	Navy	M	Medium Vendor	PDuns-1	1	1	0	0	0	209	209	596	486852.1418
2008	Defense	Navy	M	Medium Vendor	PDuns-1	1	1	0	1	1	502	502	3498	78957762.7188
2008	Defense	Navy	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	1	1	0	0.0000
2008	Defense	Navy	M	Medium Vendor	PDuns-2	1	0	0	0	0	9	9	11	4511.4000
2008	Defense	Navy	M	Medium Vendor	PDuns-2	1	0	0	1	1	60	62	189	4426994.0572
2008	Defense	Navy	M	Medium Vendor	PDuns-2	1	1	0	0	0	23	23	46	46083.2400
2008	Defense	Navy	M	Medium Vendor	PDuns-2	1	1	0	1	1	83	86	680	16715920.7558
2008	Defense	Navy	M	Medium Vendor	PDuns-3+	1	0	0	1	1	19	29	73	1566529.1494
2008	Defense	Navy	M	Medium Vendor	PDuns-3+	1	0	1	1	1	48	66	368	231439264.6510
2008	Defense	Navy	M	Medium Vendor	PDuns-3+	1	1	0	0	1	6	9	22	111749.5200
2008	Defense	Navy	M	Medium Vendor	PID	1	0	1	1	1	71	71	1694	1380994619.7625
2008	Defense	Navy	M	Medium Vendor	PID	1	1	1	1	1	25	25	3448	447190005.5701
2008	Defense	Navy	N	Sometimes Small Vendor	Duns	1	0	0	0	1	1	2	2	16368.0000
2008	Defense	Navy	N	Sometimes Small Vendor	Duns	1	1	1	1	1	14	13	4493	100121820.4311
2008	Defense	Navy	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	231	277	3814	392060967.3420
2008	Defense	Navy	N	Sometimes Small Vendor	PDuns-2	1	1	0	0	1	26	26	75	570437.3009
2008	Defense	Navy	N	Sometimes Small Vendor	PDuns-3+	1	0	0	0	1	84	125	275	1733708.6181
2008	Defense	Navy	N	Sometimes Small Vendor	PID	1	1	1	1	1	242	242	18756	2790413663.2682
2008	Defense	Navy	S	Always Small Vendor	Duns	1	0	0	0	1	1	1	1	5497.1699
2008	Defense	Navy	S	Always Small Vendor	Duns	1	1	0	1	1	9	9	27	748067.3604
2008	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	4	4	0	0.0000
2008	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	0	0	1	6385	6385	15514	99065497.7329
2008	Defense	Navy	S	Always Small Vendor	PDuns-1	1	1	0	0	1	200	200	478	3306510.3857
2008	Defense	Navy	S	Always Small Vendor	PDuns-2	1	0	0	0	1	252	265	756	4108218.2116
2008	Defense	Navy	S	Always Small Vendor	PDuns-2	1	1	0	0	1	8	8	16	87836.0596
2008	Defense	Navy	S	Always Small Vendor	PDuns-3+	1	0	0	0	1	32	47	130	617264.4398
2008	Defense	Navy	S	Always Small Vendor	PID	1	0	0	0	0	2	2	5	1650.0000
2008	Defense	Navy	S	Always Small Vendor	PID	1	0	0	1	1	36	36	250	4811505.3032
2008	Defense	Other DoD	J	Large: Big 5 JV	PID	1	1	1	1	1	1	1	1	584557.5000
2008	Defense	Other DoD	L	Large Vendor	Duns	1	1	1	1	1	1	1	1	81330.0000
2008	Defense	Other DoD	L	Large Vendor	PID	1	0	0	1	1	3	3	76	973102.6197
2008	Defense	Other DoD	L	Large Vendor	PID	1	1	0	1	1	1	1	4	78307.5996
2008	Defense	Other DoD	M	Medium Vendor	Duns	1	0	1	1	1	2	2	16	6630928.5244
2008	Defense	Other DoD	M	Medium Vendor	Duns	1	1	1	1	1	3	3	16	637614.6001
2008	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	1	1	0	0.0000
2008	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	3	3	0	0.0000
2008	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	0	1	1	1	92	92	437	194731642.0276
2008	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	1	1	1	1	88	88	1850	98804782.5993
2008	Defense	Other DoD	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	2	2	0	0.0000
2008	Defense	Other DoD	M	Medium Vendor	PDuns-2	1	0	0	1	1	12	12	27	1042046.6875
2008	Defense	Other DoD	M	Medium Vendor	PDuns-2	1	1	0	1	1	11	11	41	951148.2388
2008	Defense	Other DoD	M	Medium Vendor	PID	1	0	0	1	1	5	5	52	3527631.7818
2008	Defense	Other DoD	M	Medium Vendor	PID	1	0	1	1	1	23	23	90	231696459.2503
2008	Defense	Other DoD	M	Medium Vendor	PID	1	1	1	1	1	12	12	160	217398829.8379
2008	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	0	2	2	0	0.0000
2008	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	3	3	0	0.0000
2008	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	131	131	226	1595697.1415
2008	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	26	26	41	312730.6905
2008	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	2	2	0	0.0000
2008	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	52	53	491	53706940.7888
2008	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2	1	1	1	1	1	40	47	424	43512342.2550
2008	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	133	187	931	137847515.4769
2008	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	0	0	1	1	17	17	66	1420332.2402
2008	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	0	1	1	1	151	151	2206	851580666.9970
2008	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	1	0	1	1	12	12	176	2728202.3712
2008	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	1	1	1	1	159	159	6076	1051095205.9838
2008	Defense	Other DoD	S	Always Small Vendor	Duns	1	0	1	1	1	10	10	36	13612481.7402
2008	Defense	Other DoD	S	Always Small Vendor	Duns	1	1	0	1	1	2	2	3	86797.8496
2008	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	0	0	0	1	544	544	854	6140904.4586
2008	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	1	0	0	1	19	19	39	283957.2204
2008	Defense	Other DoD	S	Always Small Vendor	PDuns-2	1	0	1	1	1	29	30	106	24944908.5888
2008	Defense	Other DoD	S	Always Small Vendor	PDuns-2	1	1	1	1	1	4	4	8	311647.7002
2008	Defense	Other DoD	S	Always Small Vendor	PID	1	0	1	1	1	14	14	59	16992748.4781
2009	Defense	Air Force	L	Large Vendor	PID	1	1	0	1	1	1	1	1	282762.0000
2009	Defense	Air Force	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	19	19	0	0.0000
2009	Defense	Air Force	M	Medium Vendor	PDuns-1	1	0	0	0	1	368	368	580	4341456.1466
2009	Defense	Air Force	M	Medium Vendor	PDuns-1	1	0	1	1	1	212	212	1761	618344774.9461
2009	Defense	Air Force	M	Medium Vendor	PDuns-1	1	1	1	1	1	171	171	2490	492089813.8672
2009	Defense	Air Force	M	Medium Vendor	PDuns-2	1	0	0	0	1	47	48	77	714556.7708
2009	Defense	Air Force	M	Medium Vendor	PDuns-2	1	1	0	0	0	6	6	7	-13806.2707
2009	Defense	Air Force	M	Medium Vendor	PDuns-2	1	1	1	1	1	40	42	314	149058080.5993
2009	Defense	Air Force	M	Medium Vendor	PDuns-3+	1	1	0	0	1	4	5	19	215862.7410
2009	Defense	Air Force	M	Medium Vendor	PID	1	1	0	0	1	1	1	1	39969.3906
2009	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	0	2	2	4	-4316.0000
2009	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2	1	0	0	1	1	122	131	407	11038339.0096
2009	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2	1	1	0	1	1	46	48	181	3898922.9401
2009	Defense	Air Force	N	Sometimes Small Vendor	PDuns-3+	1	0	0	1	1	128	175	497	10269368.1009
2009	Defense	Air Force	N	Sometimes Small Vendor	PDuns-3+	1	1	0	1	1	75	113	311	5828129.1029
2009	Defense	Air Force	N	Sometimes Small Vendor	PID	1	0	0	1	1	48	48	173	5030362.8169
2009	Defense	Air Force	N	Sometimes Small Vendor	PID	1	1	0	1	1	13	13	109	3001654.8686
2009	Defense	Air Force	S	Always Small Vendor	Duns	1	0	1	1	1	21	21	96	22886232.7025
2009	Defense	Air Force	S	Always Small Vendor	Duns	1	1	1	1	1	7	7	22	293502.6246
2009	Defense	Air Force	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	38	38	0	0.0000
2009	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	0	0	0	1	3144	3144	4945	38719131.8153
2009	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	0	1	1	1	2347	2347	20410	3281530085.5129
2009	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	1	0	0	1	128	128	223	1700027.5631
2009	Defense	Air Force	S	Always Small Vendor	PDuns-1	1	1	1	1	1	204	204	2054	240924868.6949
2009	Defense	Air Force	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	2	2	0	0.0000
2009	Defense	Air Force	S	Always Small Vendor	PDuns-2	1	0	1	1	1	119	135	1166	219643265.0988
2009	Defense	Air Force	S	Always Small Vendor	PDuns-2	1	1	1	1	1	12	12	43	3194251.5675
2009	Defense	Air Force	S	Always Small Vendor	PDuns-3+	1	0	0	0	1	6	6	6	31056.3496
2000	Defense	Navy	M	Medium Vendor	PDuns-1	1	0	1	1	1	365	365	3673	1187592239.6484
2000	Defense	Navy	M	Medium Vendor	PDuns-1	1	1	0	1	1	662	662	1827	154432085.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-2	1	1	0	1	1	42	45	122	12920821.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-2	1	1	1	1	1	25	27	247	106600744.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-3+	1	0	1	1	1	33	53	339	89846848.0000
2000	Defense	Navy	M	Medium Vendor	PDuns-3+	1	1	1	1	1	8	12	142	76158184.0000
2000	Defense	Navy	M	Medium Vendor	PID	1	0	1	1	1	88	88	3633	1684570545.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	14	14	31	431382.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	76	87	1157	223096487.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PDuns-2	1	1	1	1	1	8	10	86	24388892.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	150	332	3557	846681050.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PID	1	0	1	1	1	298	298	9569	2438087833.0000
2000	Defense	Navy	N	Sometimes Small Vendor	PID	1	1	1	1	1	81	81	5449	1250531934.0000
2000	Defense	Navy	S	Always Small Vendor	Duns	1	0	0	1	1	5	5	12	681627.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	10	10	0	0.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	1	1	8182.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	0	0	0	105	105	252	-1988060.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	0	1	1	3695	3695	10552	622588399.9506
2000	Defense	Navy	S	Always Small Vendor	PDuns-1	1	1	0	1	1	13	13	54	4280917.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-2	1	0	0	0	1	30	31	34	847768.0000
2000	Defense	Navy	S	Always Small Vendor	PDuns-3+	1	0	1	1	1	21	36	137	29789356.0000
2000	Defense	Navy	S	Always Small Vendor	PID	1	0	0	1	1	42	42	140	9364688.0000
2000	Defense	Other DoD	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	7	7	127	95054431.0000
2000	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	0	0	0	1	13	13	15	326951.0000
2000	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	1	0	0	1	13	13	14	364762.0000
2000	Defense	Other DoD	M	Medium Vendor	PDuns-3+	1	1	1	1	1	1	1	1	534476.0000
2000	Defense	Other DoD	N	Sometimes Small Vendor	Duns	1	0	1	1	1	1	1	512	149296763.0000
2000	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	11	11	60	13274308.0000
2000	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	22	22	86	25546739.0000
2000	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	0	1	1	1	132	132	1514	427027738.2656
2000	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	1	1	1	1	38	38	380	74795887.5200
2000	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	0	1	1	1	217	217	791	311204273.0000
2000	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	1	0	1	1	5	5	13	944456.0000
2001	Defense	Air Force	L	Large Vendor	PID	1	0	1	1	1	47	47	1207	883184233.0000
2001	Defense	Air Force	L	Large Vendor	PID	1	1	1	1	1	70	70	9009	7483662047.6799
2001	Defense	Air Force	M	Medium Vendor	Duns	1	1	1	1	1	1	1	18	4410570.0000
2001	Defense	Air Force	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	1	1	1	149918.0000
2001	Defense	Air Force	M	Medium Vendor	PDuns-2	1	0	0	1	1	57	58	138	14401866.0000
2001	Defense	Air Force	M	Medium Vendor	PDuns-2	1	1	0	1	1	36	36	78	6888880.0000
2001	Defense	Air Force	M	Medium Vendor	PDuns-3+	1	0	1	1	1	41	58	243	53251975.0000
2001	Defense	Air Force	M	Medium Vendor	PDuns-3+	1	1	0	1	1	7	7	12	1690964.0000
2001	Defense	Air Force	M	Medium Vendor	PID	1	0	0	0	0	1	1	1	-692986.0000
2001	Defense	Air Force	N	Sometimes Small Vendor	Duns	1	0	1	1	1	2	2	1026	1102888293.0000
2001	Defense	Air Force	N	Sometimes Small Vendor	Duns	1	1	1	1	1	3	3	2	301962.0000
2001	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	15	15	27	251154.0000
2001	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2	1	1	0	1	1	7	7	17	1289248.0000
2001	Defense	Air Force	N	Sometimes Small Vendor	PID	1	0	0	0	1	1	1	1	32309.0000
2001	Defense	Air Force	S	Always Small Vendor	PDuns-2	1	0	1	1	1	49	51	338	96455216.2500
2001	Defense	Air Force	S	Always Small Vendor	PDuns-2	1	1	1	1	1	1	1	10	1838603.0000
2001	Defense	Air Force	S	Always Small Vendor	PID	1	0	0	1	1	30	30	64	5199039.0000
2001	Defense	Air Force	S	Always Small Vendor	PID	1	0	1	1	1	110	110	975	232918103.0000
2001	Defense	Air Force	U	Unlabeled Vendor	Duns	NULL	NULL	1	1	1	1	1	13	2395767.0000
2001	Defense	Army	L	Large Vendor	PID	1	0	1	1	1	60	60	2184	1214488479.8516
2001	Defense	Army	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	10	10	19	62630.4606
2001	Defense	Army	M	Medium Vendor	PDuns-1	1	0	0	0	0	42	42	94	-271125.0000
2001	Defense	Army	M	Medium Vendor	PDuns-1	1	0	0	1	1	798	798	1895	152416088.0000
2001	Defense	Army	M	Medium Vendor	PDuns-1	1	1	0	0	0	17	17	21	-628766.0000
2001	Defense	Army	M	Medium Vendor	PDuns-1	1	1	0	1	1	986	986	2955	242306858.3401
2001	Defense	Army	M	Medium Vendor	PDuns-3+	1	0	0	1	1	33	45	102	8638235.0000
2001	Defense	Army	M	Medium Vendor	PID	1	0	0	0	0	2	2	7	-1120631.0000
2001	Defense	Army	M	Medium Vendor	PID	1	0	0	1	1	45	45	148	7725544.0000
2001	Defense	Army	M	Medium Vendor	PID	1	0	1	1	1	117	117	1667	2142278005.9395
2001	Defense	Army	N	Sometimes Small Vendor	PDuns-2	1	0	0	1	1	91	99	287	18617767.0000
2001	Defense	Army	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	95	109	889	273611955.0000
2001	Defense	Army	N	Sometimes Small Vendor	PDuns-2	1	1	0	1	1	13	17	78	4747925.0000
2001	Defense	Army	N	Sometimes Small Vendor	PDuns-2	1	1	1	1	1	19	22	365	127442455.0000
2001	Defense	Army	N	Sometimes Small Vendor	PDuns-3+	1	0	0	1	1	115	195	500	32893894.0000
2001	Defense	Army	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	200	438	2534	723398545.0654
2001	Defense	Army	N	Sometimes Small Vendor	PDuns-3+	1	1	0	1	1	17	43	133	5124805.0000
2001	Defense	Army	N	Sometimes Small Vendor	PDuns-3+	1	1	1	1	1	69	245	1716	694251813.9004
2001	Defense	Army	S	Always Small Vendor	Duns	1	0	0	1	1	2	2	6	228861.0000
2001	Defense	Army	S	Always Small Vendor	Duns	1	0	1	1	1	7	7	53	11642038.0000
2001	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	4	4	4	29628.9400
2001	Defense	Army	S	Always Small Vendor	PDuns-1	1	0	0	1	1	5159	5159	11861	857800633.0403
2001	Defense	Army	S	Always Small Vendor	PDuns-1	1	1	0	0	1	1	1	1	32627.0000
2001	Defense	Army	S	Always Small Vendor	PDuns-2	1	0	1	1	1	78	88	457	258405454.0000
2001	Defense	Army	S	Always Small Vendor	PDuns-2	1	1	1	1	1	1	1	3	245884.0000
2001	Defense	Army	S	Always Small Vendor	PDuns-3+	1	0	1	1	1	30	49	258	80652629.0000
2001	Defense	DLA	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	9	9	63	9062529.0000
2001	Defense	DLA	M	Medium Vendor	PDuns-1	1	0	1	1	1	93	93	1056	516308028.0000
2001	Defense	DLA	M	Medium Vendor	PDuns-1	1	1	0	0	1	8	8	8	220807.0000
2001	Defense	DLA	M	Medium Vendor	PDuns-2	1	0	1	1	1	24	27	262	125639949.0000
2001	Defense	DLA	M	Medium Vendor	PDuns-2	1	1	1	1	1	11	11	48	58163584.0000
2001	Defense	DLA	M	Medium Vendor	PDuns-3+	1	1	1	1	1	4	5	6	18689301.0000
2001	Defense	DLA	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	8	8	14	200694.0000
2001	Defense	DLA	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	20	20	103	8006839.0000
2001	Defense	DLA	N	Sometimes Small Vendor	PDuns-2	1	1	1	1	1	11	11	183	18458809.0000
2001	Defense	DLA	N	Sometimes Small Vendor	PDuns-3+	1	0	0	1	1	59	94	637	40910193.0000
2001	Defense	DLA	S	Always Small Vendor	PDuns-1	1	1	1	1	1	2	2	1	35358.0000
2001	Defense	DLA	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	0	1	1	0	0.0000
2001	Defense	DLA	S	Always Small Vendor	PDuns-3+	1	0	1	1	1	8	12	117	54954650.0000
2001	Defense	DLA	S	Always Small Vendor	PID	1	0	0	1	1	15	15	78	5945358.0000
2001	Defense	MDA	B	Big Five	PID	1	1	1	1	1	3	3	24	1299905076.0000
2001	Defense	MDA	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	4	4	13	5737589.0000
2001	Defense	MDA	S	Always Small Vendor	PDuns-1	1	0	0	1	1	6	6	6	745184.0000
2001	Defense	MDA	S	Always Small Vendor	PDuns-2	1	0	0	1	1	1	1	1	31825.0000
2001	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	1	1	1	49999.0000
2001	Defense	MilitaryHealth	N	Sometimes Small Vendor	PID	1	0	1	1	1	2	2	4	1443135.0000
2001	Defense	MilitaryHealth	S	Always Small Vendor	PDuns-1	1	0	0	1	1	1	1	1	92160.0000
2001	Defense	Navy	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	21	21	563	124278194.0000
2001	Defense	Navy	L	Large Vendor	PID	1	0	0	1	1	7	7	57	989199.0000
2001	Defense	Navy	L	Large Vendor	PID	1	1	0	1	1	5	5	19	2029522.0000
2001	Defense	Navy	M	Medium Vendor	Duns	NULL	NULL	0	0	0	2	2	0	0.0000
2001	Defense	Navy	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	9	9	0	0.0000
2001	Defense	Navy	M	Medium Vendor	PDuns-1	1	0	0	0	1	95	95	149	284141.0000
2001	Defense	Navy	M	Medium Vendor	PDuns-1	1	1	0	0	1	82	82	97	2430311.0000
2001	Defense	Navy	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	1	1	0	0.0000
2001	Defense	Navy	M	Medium Vendor	PDuns-3+	1	1	0	1	1	4	6	23	2823207.0000
2001	Defense	Navy	M	Medium Vendor	PID	1	0	0	0	0	2	2	2	-23954.0000
2001	Defense	Navy	N	Sometimes Small Vendor	PID	1	0	0	1	1	76	76	293	19627424.0000
2001	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	0	0	0	79	79	219	-1065978.0000
2001	Defense	Navy	S	Always Small Vendor	PDuns-1	1	1	1	1	1	7	7	44	3611520.0000
2001	Defense	Navy	S	Always Small Vendor	PDuns-2	1	0	1	1	1	69	76	492	153109310.0000
2001	Defense	Navy	S	Always Small Vendor	PDuns-2	1	1	1	1	1	1	1	2	68775.0000
2001	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	2	2	0	0.0000
2001	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	0	0	0	1	23	23	33	536911.0000
2001	Defense	Other DoD	M	Medium Vendor	PDuns-3+	1	0	0	1	1	5	7	12	716260.0000
2001	Defense	Other DoD	M	Medium Vendor	PDuns-3+	1	0	1	1	1	9	12	71	7186064.0000
2001	Defense	Other DoD	M	Medium Vendor	PDuns-3+	1	1	0	1	1	1	1	1	41472.0000
2001	Defense	Other DoD	M	Medium Vendor	PDuns-3+	1	1	1	1	1	1	1	16	2244367.0000
2001	Defense	Other DoD	M	Medium Vendor	PID	1	0	0	1	1	12	12	95	8948091.0683
2001	Defense	Other DoD	N	Sometimes Small Vendor	Duns	1	0	1	1	1	1	1	456	158396691.0000
2001	Defense	Other DoD	N	Sometimes Small Vendor	Duns	1	1	1	1	1	2	2	2	1743200.0000
2001	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	78	78	179	14612938.0000
2001	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	7	7	11	466485.0000
2001	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2	1	0	0	1	1	15	15	39	1922795.0000
2001	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2	1	1	0	1	1	4	4	4	188739.0000
2001	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-3+	1	1	1	1	1	21	39	159	44647886.0000
2001	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	0	0	0	1	1	1	4	13683.0000
2001	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	1	0	1	1	4	4	7	367167.0000
2001	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	0	0	0	0	5	5	7	-55960.0000
2001	Defense	Other DoD	S	Always Small Vendor	PDuns-2	1	0	0	0	1	1	1	1	28700.0000
2002	Defense	NULL	L	Large Vendor	PID	1	1	1	1	1	1	1	0	0.0000
2002	Defense	NULL	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	1	1	0	0.0000
2002	Defense	Air Force	M	Medium Vendor	Duns	1	0	0	1	1	1	1	1	122318.0000
2002	Defense	Air Force	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	19	19	0	0.0000
2002	Defense	Air Force	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	3	3	1	9072.0000
2002	Defense	Air Force	M	Medium Vendor	PDuns-1	1	0	1	1	1	233	233	1421	652026649.0000
2002	Defense	Air Force	M	Medium Vendor	PDuns-1	1	1	1	1	1	129	129	869	406242143.0000
