prime_award_unique_key,prime_award_piid,prime_award_parent_piid,prime_award_amount,prime_award_disaster_emergency_fund_codes,prime_award_outlayed_amount_funded_by_COVID-19_supplementals,prime_award_obligated_amount_funded_by_COVID-19_supplementals,prime_award_base_action_date,prime_award_base_action_date_fiscal_year,prime_award_latest_action_date,prime_award_latest_action_date_fiscal_year,prime_award_period_of_performance_start_date,prime_award_period_of_performance_current_end_date,prime_award_period_of_performance_potential_end_date,prime_award_awarding_agency_code,prime_award_awarding_agency_name,prime_award_awarding_sub_agency_code,prime_award_awarding_sub_agency_name,prime_award_awarding_office_code,prime_award_awarding_office_name,prime_award_funding_agency_code,prime_award_funding_agency_name,prime_award_funding_sub_agency_code,prime_award_funding_sub_agency_name,prime_award_funding_office_code,prime_award_funding_office_name,prime_award_treasury_accounts_funding_this_award,prime_award_federal_accounts_funding_this_award,prime_award_object_classes_funding_this_award,prime_award_program_activities_funding_this_award,prime_awardee_uei,prime_awardee_duns,prime_awardee_name,prime_awardee_dba_name,prime_awardee_parent_uei,prime_awardee_parent_duns,prime_awardee_parent_name,prime_awardee_country_code,prime_awardee_country_name,prime_awardee_address_line_1,prime_awardee_city_name,prime_awardee_county_name,prime_awardee_state_code,prime_awardee_state_name,prime_awardee_zip_code,prime_awardee_congressional_district,prime_awardee_foreign_postal_code,prime_awardee_business_types,prime_award_primary_place_of_performance_city_name,prime_award_primary_place_of_performance_state_code,prime_award_primary_place_of_performance_state_name,prime_award_primary_place_of_performance_address_zip_code,prime_award_primary_place_of_performance_congressional_district,prime_award_primary_place_of_performance_country_code,prime_award_primary_place_of_performance_country_name,prime_award_base_transaction_description,prime_award_project_title,prime_award_naics_code,prime_award_naics_description,prime_award_national_interest_action_code,prime_award_national_interest_action,subaward_type,subaward_fsrs_report_id,subaward_fsrs_report_year,subaward_fsrs_report_month,subaward_number,subaward_amount,subaward_action_date,subaward_action_date_fiscal_year,subawardee_uei,subawardee_duns,subawardee_name,subawardee_dba_name,subawardee_parent_uei,subawardee_parent_duns,subawardee_parent_name,subawardee_country_code,subawardee_country_name,subawardee_address_line_1,subawardee_city_name,subawardee_state_code,subawardee_state_name,subawardee_zip_code,subawardee_congressional_district,subawardee_foreign_postal_code,subawardee_business_types,subaward_primary_place_of_performance_address_line_1,subaward_primary_place_of_performance_city_name,subaward_primary_place_of_performance_state_code,subaward_primary_place_of_performance_state_name,subaward_primary_place_of_performance_address_zip_code,subaward_primary_place_of_performance_congressional_district,subaward_primary_place_of_performance_country_code,subaward_primary_place_of_performance_country_name,subaward_description,subawardee_highly_compensated_officer_1_name,subawardee_highly_compensated_officer_1_amount,subawardee_highly_compensated_officer_2_name,subawardee_highly_compensated_officer_2_amount,subawardee_highly_compensated_officer_3_name,subawardee_highly_compensated_officer_3_amount,subawardee_highly_compensated_officer_4_name,subawardee_highly_compensated_officer_4_amount,subawardee_highly_compensated_officer_5_name,subawardee_highly_compensated_officer_5_amount,usaspending_permalink,subaward_fsrs_report_last_modified_date
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,1CE91AB1EBC814B9F21A8C8CE9466B01,2011,4,4300382484,27138.63,2011-04-14,2011,N9MKMSBPZQ55,001094929,MAINE MACHINE PRODUCTS COMPANY,,W8DRHSKAEM15,805345217,"GENNX360 CAPITAL PARTNERS, L.P.",USA,UNITED STATES,79 PROSPECT AVE,SOUTH PARIS,ME,MAINE,042811108,02,,"CONTRACTS AND GRANTS,FOR-PROFIT ORGANIZATION,MANUFACTURER OF GOODS",,SOUTH PARIS,ME,MAINE,042811108,02,USA,UNITED STATES,DRIVE FITTING,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 18:00:04+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,8AF2B6B90854612B1344658CBD094A0E,2011,6,4300387097,60286.40,2011-06-03,2011,N9MKMSBPZQ55,001094929,MAINE MACHINE PRODUCTS COMPANY,,W8DRHSKAEM15,805345217,"GENNX360 CAPITAL PARTNERS, L.P.",USA,UNITED STATES,79 PROSPECT AVE,SOUTH PARIS,ME,MAINE,042811108,02,,"CONTRACTS AND GRANTS,FOR-PROFIT ORGANIZATION,MANUFACTURER OF GOODS",,SOUTH PARIS,ME,MAINE,042811108,02,USA,UNITED STATES,HOOK,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 18:12:37+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,4D51C001556E75F1FD2C19BF67ADDDAA,2011,2,4300377088,127160.00,2011-02-24,2011,Z483VF7PJU26,837763606,"KLUNE INDUSTRIES, INC.",,J2RUJ45AEG29,963353227,"KLUNE HOLDINGS, INC.",USA,UNITED STATES,1800 N 300 W,SPANISH FORK,UT,UTAH,846609504,03,,"CONTRACTS AND GRANTS,FOR-PROFIT ORGANIZATION,MANUFACTURER OF GOODS",,SPANISH FORK,UT,UTAH,846609504,03,USA,UNITED STATES,BRACKET,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 16:31:53+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,526861321606F86CC48CD256925A27EA,2011,1,4300373105,36410.00,2011-01-24,2011,K8BGGBWPMR31,197194665,"SEY TEC, INC.",,,,,USA,UNITED STATES,1531 CENTRAL PARK DR,HURST,TX,TEXAS,760537401,26,,"CONTRACTS,FOR-PROFIT ORGANIZATION,WOMAN-OWNED BUSINESS",,HURST,TX,TEXAS,760537401,26,USA,UNITED STATES,BOLT,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 17:41:43+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,526861321606F86CC48CD256925A27EA,2011,1,4300373280,30205.98,2011-01-25,2011,K8BGGBWPMR31,197194665,"SEY TEC, INC.",,,,,USA,UNITED STATES,1531 CENTRAL PARK DR,HURST,TX,TEXAS,760537401,26,,"CONTRACTS,FOR-PROFIT ORGANIZATION,WOMAN-OWNED BUSINESS",,HURST,TX,TEXAS,760537401,26,USA,UNITED STATES,BOLT,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 17:41:43+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,75A152591C9F5CE0CC05ED7F0B8F4218,2011,3,4300380255,50571.00,2011-03-23,2011,XLQ5QC4TAF79,004961678,PEERLESS ELECTRONICS INC.,,XLQ5QC4TAF79,004961678,PEERLESS ELECTRONICS INC.,USA,UNITED STATES,700 HICKSVILLE RD STE 100,BETHPAGE,NY,NEW YORK,117143471,03,,"CONTRACTS,FOR-PROFIT ORGANIZATION",,BETHPAGE,NY,NEW YORK,117143471,03,USA,UNITED STATES,SWITCH,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 17:38:32+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,526861321606F86CC48CD256925A27EA,2011,1,4300372879,286629.20,2011-01-20,2011,JL4GM8EL5JC9,002042547,"LOURDES INDUSTRIES, INC.",,JL4GM8EL5JC9,002042547,"LOURDES INDUSTRIES, INC.",USA,UNITED STATES,65 HOFFMAN AVE,HAUPPAUGE,NY,NEW YORK,117884716,02,,"CONTRACTS,FOR-PROFIT ORGANIZATION,MANUFACTURER OF GOODS",,HAUPPAUGE,NY,NEW YORK,117884716,02,USA,UNITED STATES,HYDRAULIC SWIVEL,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 17:41:43+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,75A152591C9F5CE0CC05ED7F0B8F4218,2011,3,4300380634,34819.34,2011-03-28,2011,R1N8N7BY1JX5,153911714,"POWELL ELECTRONICS, INC.",,M2XAYNY2P889,002811768,"POWELL ELECTRONICS, INC.",USA,UNITED STATES,"4500 FULLER DR, STE 130",IRVING,TX,TEXAS,750386543,24,,"CONTRACTS,FOR-PROFIT ORGANIZATION,MANUFACTURER OF GOODS",,IRIVING,TX,TEXAS,750386543,24,USA,UNITED STATES,SWITH,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 17:38:32+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,526861321606F86CC48CD256925A27EA,2011,1,4300371203,10747851.30,2011-01-06,2011,XEXHK4DWDHJ3,617647029,"L3HARRIS TECHNOLOGIES, INC.",GOVERNMENT COMMUNICATIONS SYSTEMS DIVISION,SJULQDJ8NZU7,004203337,"L3HARRIS TECHNOLOGIES, INC.",USA,UNITED STATES,2400 PALM BAY RD NE,PALM BAY,FL,FLORIDA,329053377,15,,"CONTRACTS,FOR-PROFIT ORGANIZATION",,PALM BAY,FL,FLORIDA,329053377,15,USA,UNITED STATES,UNIVERSAL LAUNCHER,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 17:41:43+00
CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-,W31P4Q11C0101,,139635485.48,,,,2010-12-23,2011,2018-05-02,2018,2010-12-23,2017-04-30,2017-04-30,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31P4Q,W6QK ACC-RSA,097,Department of Defense (DOD),2100,DEPT OF THE ARMY,W31G3H,W0H9 US ARMY AVN &amp; MISSLES CMD,,,,,XFJMYSYFJEK4,794571448,LOCKHEED MARTIN CORPORATION,LOCKHEED MARTIN CORPORATION,ZFN2JJXBLZT3,834951691,LOCKHEED MARTIN CORPORATION,USA,UNITED STATES,1701 W MARSHALL DR,GRAND PRAIRIE,DALLAS,TX,Texas,750512704,24,,"Contracts,For-Profit Organization,Manufacturer of Goods",Grand Prairie,TX,Texas,750512704,24,USA,UNITED STATES,"HIMARS M142A1 LAUNCHERS, FAILURE REPORTING CORRECTIVE ACTION (FRACAS), SYSTEM INTEGRATOR, NET TRAINING-CONUS, SUPPORT EQUIPMENT: LAGS (18)&SLINGS (4)",,336414,GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,NONE,NONE,sub-contract,75A152591C9F5CE0CC05ED7F0B8F4218,2011,3,4300380405,1400000.00,2011-03-24,2011,XEXHK4DWDHJ3,617647029,"L3HARRIS TECHNOLOGIES, INC.",GOVERNMENT COMMUNICATIONS SYSTEMS DIVISION,SJULQDJ8NZU7,004203337,"L3HARRIS TECHNOLOGIES, INC.",USA,UNITED STATES,2400 PALM BAY RD NE,PALM BAY,FL,FLORIDA,329053377,15,,"CONTRACTS,FOR-PROFIT ORGANIZATION",,PALM BAYF,FL,FLORIDA,329053377,15,USA,UNITED STATES,PDDP FUNDING,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_W31P4Q11C0101_9700_-NONE-_-NONE-/,2011-08-22 17:38:32+00
