"NAICS_Code","naics_text","mismatch","exclude","obl","US_rcp","US_pay","EMP","minyear","maxyear","NAICS.display.label"
"56152","Tour Operators",NA,"No",1710416.6023,48846605000,11083030000,289230,2007,2016,"Tour operators"
"56159","Other Travel Arrangement and Reservation Services",NA,"No",49540180.0996,153338875000,51772525000,1067805,2007,2016,"Other travel arrangement and reservation services"
"56161","Investigation, Guard, and Armored Car Services",NA,"No",7282325774.257,275947650000,165541830000,7032185,2007,2016,"Investigation, guard, and armored car services"
"56162","Security Systems Services",NA,"No",2349795859.0895,163304640000,49120790000,1179510,2007,2016,"Security systems services"
"56171","Exterminating and Pest Control Services",NA,"No",129293313.5239,95000345000,36431600000,989500,2007,2016,"Exterminating and pest control services"
"56172","Janitorial Services",NA,"No",7101466075.4699,348509640000,165080520000,9551330,2007,2016,"Janitorial services"
"56173","Landscaping Services",NA,"No",2528637986.1784,529093680000,173215520000,5877595,2007,2016,"Landscaping services"
"56174","Carpet and Upholstery Cleaning Services",NA,"No",17775433.6397,30226350000,10151260000,392710,2007,2016,"Carpet and upholstery cleaning services"
"56179","Other Services to Buildings and Dwellings",NA,"No",536145305.5584,51274590000,16428075000,548555,2007,2016,"Other services to buildings and dwellings"
"56191","Packaging and Labeling Services",NA,"No",118918317.3616,54945830000,13072965000,429350,2007,2016,"Packaging and labeling services"
"56192","Convention and Trade Show Organizers",NA,"No",242963164.3237,116306805000,28731030000,838350,2007,2016,"Convention and trade show organizers"
"56199","All Other Support Services",NA,"No",10287612796.5213,202641385000,59025080000,1717815,2007,2016,"All other support services"
"56211","Waste Collection",NA,"No",1990211134.8733,403799880000,85015015000,1911570,2007,2016,"Waste collection"
"56221","Waste Treatment and Disposal",NA,"No",8021430512.5461,145469795000,31254305000,571470,2007,2016,"Waste treatment and disposal"
"56291","Remediation Services",NA,"No",21503699029.9631,133083560000,38841370000,780125,2007,2016,"Remediation services"
"56292","Materials Recovery Facilities",NA,"No",92036430.9481,48557980000,6633885000,187165,2007,2016,"Materials recovery facilities"
"56299","All Other Waste Management Services",NA,"No",553529093.8887,41023510000,12275420000,322530,2007,2016,"All other waste management services"
"61111","Elementary and Secondary Schools","Not tracked: Schools and Universities","Not in stats",313657220.2453,NA,NA,NA,2007,2016,NA
"61121","Junior Colleges","Not tracked: Schools and Universities","Not in stats",122041531.0884,NA,NA,NA,2007,2016,NA
"61131","Colleges, Universities, and Professional Schools","Not tracked: Schools and Universities","Not in stats",2303186794.4539,NA,NA,NA,2007,2016,NA
"61141","Business and Secretarial Schools",NA,"No",3929422.7117,3369990000,1263605000,42325,2007,2016,"Business and secretarial schools"
"61142","Computer Training",NA,"No",1100908732.7461,22052460000,7513520000,144745,2007,2016,"Computer training"
"61143","Professional and Management Development Training",NA,"No",4254002909.985,74217320000,24265875000,437800,2007,2016,"Professional and management development training"
"61151","Technical and Trade Schools",NA,"No",6305632880.9005,118663080000,38471980000,1101380,2007,2016,"Technical and trade schools"
"61161","Fine Arts Schools",NA,"No",1203644.2293,35481055000,11298415000,794335,2007,2016,"Fine arts schools"
"61162","Sports and Recreation Instruction",NA,"No",38609732.006,44450615000,14036810000,902960,2007,2016,"Sports and recreation instruction"
"61163","Language Schools",NA,"No",498870485.1551,11326570000,3801055000,200620,2007,2016,"Language schools"
"61169","All Other Schools and Instruction",NA,"No",2987155607.078,80064435000,26937090000,1544830,2007,2016,"All other schools and instruction"
"61171","Educational Support Services",NA,"No",2287044684.012,102079280000,30124010000,742430,2007,2016,"Educational support services"
"62111","Offices of Physicians",NA,"No",5817912194.1159,3692485390000,1629365495000,21725845,2007,2016,"Offices of physicians"
"62121","Offices of Dentists",NA,"No",1217721096.1642,994001620000,366737490000,8540775,2007,2016,"Offices of dentists"
"62131","Offices of Chiropractors",NA,"No",15051259.5533,107076750000,33572985000,1260190,2007,2016,"Offices of chiropractors"
"62132","Offices of Optometrists",NA,"No",56106945.8808,112551840000,34716035000,1076385,2007,2016,"Offices of optometrists"
"62133","Offices of Mental Health Practitioners (except Physicians)",NA,"No",254148000.3351,61068005000,27499460000,903555,2007,2016,"Offices of mental health practitioners (except physicians)"
"62134","Offices of Physical, Occupational and Speech Therapists, and Audiologists",NA,"No",348833225.5352,211418215000,103192280000,2756035,2007,2016,"Offices of physical, occupational and speech therapists, and audiologists"
"62139","Offices of All Other Health Practitioners",NA,"No",1665924928.0719,NA,NA,NA,2007,2016,"Offices of all other health practitioners"
"62141","Family Planning Centers",NA,"No",2320586.1711,19671300000,7427275000,211105,2007,2016,"Family planning centers"
"62142","Outpatient Mental Health and Substance Abuse Centers",NA,"No",47434279.4827,132581390000,65459770000,2013075,2007,2016,"Outpatient mental health and substance abuse centers"
"62149","Other Outpatient Care Centers",NA,"No",6845659616.9202,710062195000,248514895000,4997200,2007,2016,"Other outpatient care centers"
"62151","Medical and Diagnostic Laboratories",NA,"No",883932604.7056,431078140000,139410065000,2473740,2007,2016,"Medical and diagnostic laboratories"
"62161","Home Health Care Services",NA,"No",11869152.8606,565321420000,282731230000,11238460,2007,2016,"Home health care services"
"62191","Ambulance Services",NA,"No",386834092.0562,115899650000,47873160000,1532275,2007,2016,"Ambulance services"
"62199","All Other Ambulatory Health Care Services",NA,"No",1061131931.6331,171132635000,54082640000,1283980,2007,2016,"All other ambulatory health care services"
"62211","General Medical and Surgical Hospitals",NA,"No",5265265342.0553,7369665270000,2679829660000,51669280,2007,2016,"General medical and surgical hospitals"
"62221","Psychiatric and Substance Abuse Hospitals",NA,"No",12579181.3517,187637630000,98753270000,2215065,2007,2016,"Psychiatric and substance abuse hospitals"
"62231","Specialty (except Psychiatric and Substance Abuse) Hospitals",NA,"No",3820942.1722,301849385000,117759514000,2246971,2007,2016,"Specialty (except psychiatric and substance abuse) hospitals"
"62311","Nursing Care Facilities (Skilled Nursing Facilities)",NA,"No",3810791.8499,1014339730000,445710500000,16515650,2007,2016,"Nursing care facilities"
"62321","Residential Intellectual and Developmental Disability Facilities",NA,"No",705762.3219,202022005000,103748600000,4844515,2007,2016,"Residential mental retardation facilities"
"62322","Residential Mental Health and Substance Abuse Facilities",NA,"No",6174801.0438,92902285000,41490950000,1480416,2007,2016,"Residential mental health and substance abuse facilities"
"62331","Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly",NA,"No",10150,41237824000,15617813000,732560,2008,2008,"Community care facilities for the elderly"
"62399","Other Residential Care Facilities",NA,"No",37978895.9502,81500695000,38992135000,1428350,2007,2016,"Other residential care facilities"
"62411","Child and Youth Services",NA,"No",75716506.3048,118052410000,44535190000,1618410,2007,2016,"Child and youth services"
"62412","Services for the Elderly and Persons with Disabilities",NA,"No",3721645.4968,296750950000,133815230000,7614520,2007,2016,"Services for the elderly and persons with disabilities"
"62419","Other Individual and Family Services",NA,"No",1204929610.9173,271052715000,101553910000,3891680,2007,2016,"Other individual and family services"
"62421","Community Food Services",NA,"No",8387577.6366,67193915000,8270540000,348575,2007,2016,"Community food services"
"62422","Community Housing Services",NA,"No",361951708.4595,103229375000,31939560000,1133365,2007,2016,"Community housing services"
"62423","Emergency and Other Relief Services",NA,"No",13708522.2326,85653165000,7645855000,219925,2007,2016,"Emergency and other relief services"
"62431","Vocational Rehabilitation Services",NA,"No",150039523.9347,119828150000,54246600000,3081860,2007,2016,"Vocational rehabilitation services"
"62441","Child Day Care Services",NA,"No",48173342.4912,308891175000,148005615000,8658500,2007,2016,"Child day care services"
"71111","Theater Companies and Dinner Theaters",NA,"No",1688891.8997,69542185000,20065775000,675285,2007,2016,"Theater companies and dinner theaters"
"71112","Dance Companies",NA,"No",102781.6295,4914612000,1817504000,69508,2007,2016,"Dance companies"
"71113","Musical Groups and Artists",NA,"No",38292810.6102,50863065000,15026580000,399225,2007,2016,"Musical groups and artists"
"71119","Other Performing Arts Companies",NA,"No",1774574.2123,10606065000,2284805000,73705,2007,2016,"Other performing arts companies"
"71121","Spectator Sports",NA,"No",30323374.7515,318504860000,153947795000,1197920,2007,2016,"Spectator sports"
"71131","Promoters of Performing Arts, Sports, and Similar Events with Facilities",NA,"No",19447232.5604,99297255000,20411710000,1057280,2007,2016,"Promoters of performing arts, sports, and similar events with facilities"
"71132","Promoters of Performing Arts, Sports, and Similar Events without Facilities",NA,"No",11210802.9807,73683800000,10431280000,234295,2007,2016,"Promoters of performing arts, sports, and similar events without facilities"
"71141","Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",NA,"No",3122933.8853,53754595000,17899020000,183120,2007,2016,"Agents and managers for artists, athletes, entertainers, and other public figures"
"71151","Independent Artists, Writers, and Performers",NA,"No",95996799.0284,138572085000,54577670000,447635,2007,2016,"Independent artists, writers, and performers"
"71211","Museums",NA,"No",51777198.1015,91814715000,25865740000,853505,2007,2016,"Museums"
"71212","Historical Sites",NA,"No",27789476.2093,7147620000,2343960000,101600,2007,2016,"Historical sites"
"71213","Zoos and Botanical Gardens",NA,"No",407267.47,29397815000,9188145000,306755,2007,2016,"Zoos and botanical gardens"
"71219","Nature Parks and Other Similar Institutions",NA,"No",14051042.2335,6697245000,1896835000,65235,2007,2016,"Nature parks and other similar institutions"
"71311","Amusement and Theme Parks",NA,"No",161072.5065,97242888000,20770886000,850254,2007,2014,"Amusement and theme parks"
"71312","Amusement Arcades",NA,"No",236850.6106,10026146000,2539634000,212230,2007,2014,"Amusement arcades"
"71321","Casinos (except Casino Hotels)",NA,"No",209642.6697,128980672000,24365004000,834068,2008,2016,"Casinos (except casino hotels)"
"71329","Other Gambling Industries",NA,"No",11085,8696928000,1334259000,51998,2012,2012,"Other gambling industries"
"71391","Golf Courses and Country Clubs",NA,"No",2523301.1942,210039895000,80956205000,3217665,2007,2016,"Golf courses and country clubs"
"71392","Skiing Facilities",NA,"No",400359.59,17927298000,5327273000,595121,2007,2016,"Skiing facilities"
"71393","Marinas",NA,"No",5486668.5579,39665750000,9116115000,283525,2007,2016,"Marinas"
"71394","Fitness and Recreational Sports Centers",NA,"No",47952847.8179,227332630000,75101890000,5946760,2007,2016,"Fitness and recreational sports centers"
"71395","Bowling Centers",NA,"No",834074.975,32429955000,9602760000,762840,2007,2016,"Bowling centers"
"71399","All Other Amusement and Recreation Industries",NA,"No",56290848.8247,78369485000,19184165000,1035335,2007,2016,"All other amusement and recreation industries"
"72111","Hotels (except Casino Hotels) and Motels",NA,"No",1537226866.8241,1282742390000,332316460000,14609790,2007,2016,"Hotels (except casino hotels) and motels"
"72112","Casino Hotels",NA,"No",18238611.5603,524844635000,132703265000,4240130,2007,2016,"Casino hotels"
"72119","Other Traveler Accommodation",NA,"No",15451267.3092,16692855000,4091040000,236265,2007,2016,"Other traveler accommodation"
"72121","RV (Recreational Vehicle) Parks and Recreational Camps",NA,"No",79935038.4044,46175020000,11552030000,402500,2007,2016,"RV (recreational vehicle) parks and recreational camps"
"72131","Rooming and Boarding Houses",NA,"No",33994103.2658,10793065000,1906935000,115025,2007,2016,"Rooming and boarding houses"
"72211",NA,NA,"No",32224034.4648,2082898160000,686729440000,46880205,2007,2016,"Full-service restaurants"
"72221",NA,NA,"No",47623156.4363,2029850230000,502814325000,41755340,2007,2016,"Limited-service eating places"
"72231","Food Service Contractors",NA,"No",8810043770.4168,344828685000,94525120000,4868640,2007,2016,"Food service contractors"
"72232","Caterers",NA,"No",197842365.5085,74473895000,22369995000,1292285,2007,2016,"Caterers"
"72233","Mobile Food Services",NA,"No",26896388.2054,6152830000,1231655000,78490,2007,2016,"Mobile food services"
"72241","Drinking Places (Alcoholic Beverages)",NA,"No",126707.7031,76087954000,17764270000,1425412,2008,2015,"Drinking places (alcoholic beverages)"
"72251","Restaurants and Other Eating Places","New in 2012: Missing from Economy Stats","Not in sample",1772998.6296,NA,NA,NA,2012,2016,NA
"81111","Automotive Mechanical and Electrical Repair and Maintenance",NA,"No",4484704220.0144,444662195000,119327495000,3843970,2007,2016,"Automotive mechanical and electrical repair and maintenance"
"81112","Automotive Body, Paint, Interior, and Glass Repair",NA,"No",194308977.2539,309256240000,91914190000,2507510,2007,2016,"Automotive body, paint, interior, and glass repair"
"81119","Other Automotive Repair and Maintenance",NA,"No",503789519.7119,129541060000,38316065000,2199085,2007,2016,"Other automotive repair and maintenance"
"81121","Electronic and Precision Equipment Repair and Maintenance",NA,"No",12090806801.6724,NA,NA,1139005,2007,2016,"Electronic and precision equipment repair and maintenance"
"81131","Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance",NA,"No",5330344970.1606,285136205000,85759630000,1869910,2007,2016,"Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance"
"81141","Home and Garden Equipment and Appliance Repair and Maintenance",NA,"No",385949428.322,25237265000,7249160000,250105,2007,2016,"Home and garden equipment and appliance repair and maintenance"
"81142","Reupholstery and Furniture Repair",NA,"No",15132256.4105,10643400000,3636995000,144825,2007,2016,"Reupholstery and furniture repair"
"81143","Footwear and Leather Goods Repair",NA,"No",138160.211,1850145000,493455000,23935,2007,2016,"Footwear and leather goods repair"
"81149","Other Personal and Household Goods Repair and Maintenance",NA,"No",111396361.4756,26822680000,8147635000,297680,2007,2016,"Other personal and household goods repair and maintenance"
"81211","Hair, Nail, and Skin Care Services",NA,"No",4800373.5601,218442765000,93603040000,5042175,2007,2016,"Hair, nail, and skin care services"
"81219","Other Personal Care Services",NA,"No",7297804.0729,60745715000,18058120000,1275455,2007,2016,"Other personal care services"
"81221","Funeral Homes and Funeral Services",NA,"No",25059982.717,124736995000,31548740000,1057255,2007,2016,"Funeral homes and funeral services"
"81222","Cemeteries and Crematories",NA,"No",3659267.4497,33236585000,11618750000,338440,2007,2016,"Cemeteries and crematories"
"81231","Coin-Operated Laundries and Drycleaners",NA,"No",3207595.3251,34513770000,6131295000,401860,2007,2016,"Coin-operated laundries and drycleaners"
"81232","Drycleaning and Laundry Services (except Coin-Operated)",NA,"No",364723565.376,78346425000,26400675000,1566150,2007,2016,"Drycleaning and laundry services (except coin-operated)"
"81233","Linen and Uniform Supply",NA,"No",361771920.0441,120108395000,40883875000,1260960,2007,2016,"Linen and uniform supply"
"81291","Pet Care (except Veterinary) Services",NA,"No",89022884.6205,28609125000,10624860000,632470,2007,2016,"Pet care (except veterinary) services"
"81292","Photofinishing",NA,"No",13720463.7909,18187525000,4863970000,139945,2007,2016,"Photofinishing"
"81293","Parking Lots and Garages",NA,"No",20168067.7323,78736595000,21646775000,1288790,2007,2016,"Parking lots and garages"
"81299","All Other Personal Services",NA,"No",61252851.8255,50017355000,11787355000,431050,2007,2016,"All other personal services"
"81311","Religious Organizations","Not tracked: Religious Organizations","Not in stats",116433767.3587,NA,NA,NA,2007,2016,NA
"81321","Grantmaking and Giving Services",NA,"No",3234274.2051,919918005000,NA,1698135,2007,2016,"Grantmaking and giving services"
"81331","Social Advocacy Organizations",NA,"No",63511967.7646,221402165000,56344195000,1411340,2007,2016,"Social advocacy organizations"
"81341","Civic and Social Organizations",NA,"No",6271540.1959,157487580000,44043205000,2432100,2007,2016,"Civic and social organizations"
"81391","Business Associations",NA,"No",16435532.9118,231032145000,69448760000,1144430,2007,2016,"Business associations"
"81392","Professional Organizations",NA,"No",125535366.2679,171252875000,51237010000,801920,2007,2016,"Professional organizations"
"81393","Labor Unions and Similar Labor Organizations","Not tracked: Labor Unions and Political Organizations","Not in stats",932831.1718,NA,NA,NA,2007,2016,NA
"81394","Political Organizations","Not tracked: Labor Unions and Political Organizations","Not in stats",8160,NA,NA,NA,2007,2008,NA
"81399","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",NA,"No",34104855.2394,204733680000,46409105000,1350110,2007,2016,"Other similar organizations (except business, professional, labor, and political organizations)"
"81411",NA,"Not tracked: Private Households","Not in stats",518560.7574,NA,NA,NA,2007,2016,NA
"92111",NA,"Not tracked: Public Administration","No",11349185.7093,NA,NA,NA,2007,2016,NA
"92112",NA,"Not tracked: Public Administration","No",5445882.6286,NA,NA,NA,2007,2016,NA
"92113",NA,"Not tracked: Public Administration","No",127746.412,NA,NA,NA,2007,2015,NA
"92114",NA,"Not tracked: Public Administration","No",624870.2891,NA,NA,NA,2007,2013,NA
"92115",NA,"Not tracked: Public Administration","No",6088875.3268,NA,NA,NA,2007,2016,NA
"92119",NA,"Not tracked: Public Administration","No",5201972961.5166,NA,NA,NA,2007,2016,NA
"92211",NA,"Not tracked: Public Administration","No",339844.8607,NA,NA,NA,2007,2016,NA
"92212",NA,"Not tracked: Public Administration","No",43187941.3912,NA,NA,NA,2007,2016,NA
"92213",NA,"Not tracked: Public Administration","No",5433682.9352,NA,NA,NA,2007,2016,NA
"92214",NA,"Not tracked: Public Administration","No",13752548.919,NA,NA,NA,2007,2016,NA
"92215",NA,"Not tracked: Public Administration","No",12368,NA,NA,NA,2014,2015,NA
"92216",NA,"Not tracked: Public Administration","No",168189514.2547,NA,NA,NA,2007,2016,NA
"92219",NA,"Not tracked: Public Administration","No",11712603.7011,NA,NA,NA,2007,2016,NA
"92311",NA,"Not tracked: Public Administration","No",165436333.127,NA,NA,NA,2007,2016,NA
"92312",NA,"Not tracked: Public Administration","No",32047158.9927,NA,NA,NA,2007,2016,NA
"92313",NA,"Not tracked: Public Administration","No",11974725.6593,NA,NA,NA,2007,2016,NA
"92314",NA,"Not tracked: Public Administration","No",163625,NA,NA,NA,2007,2016,NA
"92411",NA,"Not tracked: Public Administration","No",914702667.8763,NA,NA,NA,2007,2016,NA
"92412",NA,"Not tracked: Public Administration","No",92329163.342,NA,NA,NA,2007,2016,NA
"92511",NA,"Not tracked: Public Administration","No",42459115.7341,NA,NA,NA,2007,2016,NA
"92512",NA,"Not tracked: Public Administration","No",478250.2471,NA,NA,NA,2007,2015,NA
"92611",NA,"Not tracked: Public Administration","No",952398.4103,NA,NA,NA,2007,2016,NA
"92612",NA,"Not tracked: Public Administration","No",2267871.2063,NA,NA,NA,2007,2016,NA
"92613",NA,"Not tracked: Public Administration","No",1171805690.9254,NA,NA,NA,2007,2016,NA
"92614",NA,"Not tracked: Public Administration","No",2117234.5959,NA,NA,NA,2007,2016,NA
"92615",NA,"Not tracked: Public Administration","No",15334010.6661,NA,NA,NA,2007,2016,NA
"92711",NA,"Not tracked: Public Administration","No",4340397872.416,NA,NA,NA,2007,2016,NA
"92811",NA,"Not tracked: Public Administration","No",1471650226.8468,NA,NA,NA,2007,2016,NA
"92812",NA,"Not tracked: Public Administration","No",68385256.2579,NA,NA,NA,2007,2016,NA
"99999",NA,"Not tracked: Industries not classified","Not in stats",14236.8701,NA,NA,NA,2008,2008,NA
NA,NA,NA,"Not in stats",13039212289.3119,NA,NA,NA,2007,2016,NA
