"principalnaicscode","StartCY","def6_HHI_lag1","def6_obl_lag1","def6_ratio_lag1","US6_avg_sal_lag1","annual_action_obligation","annual_count","naics_action_obligation","naics_count","naics_dollar_rank","naics_count_rank","principalnaicscodeText","principalNAICS2DigitCode","principalNAICS3DigitCode","principalNAICS4DigitCode","NAICS_shorthand","CY"
"324121",2014,1761.36640063366,11839239.82,0.000285933824945099,51777.3225940842,12681465.8739,85,74156674.3555,749,457,501,"Asphalt Paving Mixture and Block Manufacturing",32,324,3241,"NA",2013
"324121",2015,1273.18410601987,11947321.6102,0.000285933824945099,51777.3225940842,11691742.1063,101,74156674.3555,749,457,501,"Asphalt Paving Mixture and Block Manufacturing",32,324,3241,"NA",2014
"324122",2008,9506.86825272733,9015505.8594,0.0010452176306669,53419.6406184705,6804048.3689,20,27156916.8399,138,605,804,"Asphalt Shingle and Coating Materials Manufacturing",32,324,3241,"NA",2007
"324122",2009,9365.85412184672,6932105.1687,0.0010452176306669,53419.6406184705,8139302.4391,12,27156916.8399,138,605,804,"Asphalt Shingle and Coating Materials Manufacturing",32,324,3241,"NA",2008
"324122",2010,9015.57096321467,8151844.979,0.0010452176306669,53419.6406184705,8382977.4608,20,27156916.8399,138,605,804,"Asphalt Shingle and Coating Materials Manufacturing",32,324,3241,"NA",2009
"324122",2011,8147.49509767217,8372171.661,0.0010452176306669,53419.6406184705,1318603.2661,24,27156916.8399,138,605,804,"Asphalt Shingle and Coating Materials Manufacturing",32,324,3241,"NA",2010
"324122",2012,2260.51043191056,1369022.5266,0.0010452176306669,53419.6406184705,582002.9527,17,27156916.8399,138,605,804,"Asphalt Shingle and Coating Materials Manufacturing",32,324,3241,"NA",2011
"324122",2013,1516.07551213498,592450.0523,5.50597894986692e-05,63735.6498790411,274416.31,12,27156916.8399,138,605,804,"Asphalt Shingle and Coating Materials Manufacturing",32,324,3241,"NA",2012
"324122",2014,5075.55698361138,274416.31,5.50597894986692e-05,63735.6498790411,941611.5898,24,27156916.8399,138,605,804,"Asphalt Shingle and Coating Materials Manufacturing",32,324,3241,"NA",2013
"324122",2015,2866.93761633959,941611.5898,5.50597894986692e-05,63735.6498790411,713954.4525,9,27156916.8399,138,605,804,"Asphalt Shingle and Coating Materials Manufacturing",32,324,3241,"NA",2014
"324191",2008,1064.55748597085,134910641.6407,0.0118156281753704,58620.268375726,41501089.6404,766,188956589.7926,3082,333,273,"Petroleum Lubricating Oil and Grease Manufacturing",32,324,3241,"NA",2007
"324191",2009,1706.46998084082,44363273.9118,0.0118156281753704,58620.268375726,16710770.7105,308,188956589.7926,3082,333,273,"Petroleum Lubricating Oil and Grease Manufacturing",32,324,3241,"NA",2008
"324191",2010,5852.95586423601,15548024.5555,0.0118156281753704,58620.268375726,19827899.5788,260,188956589.7926,3082,333,273,"Petroleum Lubricating Oil and Grease Manufacturing",32,324,3241,"NA",2009
"324191",2011,6293.37110619725,17289732.9446,0.0118156281753704,58620.268375726,26465736.2202,197,188956589.7926,3082,333,273,"Petroleum Lubricating Oil and Grease Manufacturing",32,324,3241,"NA",2010
"324191",2012,5790.05172916741,16378484.9825,0.0118156281753704,58620.268375726,32369348.265,442,188956589.7926,3082,333,273,"Petroleum Lubricating Oil and Grease Manufacturing",32,324,3241,"NA",2011
"324191",2013,4522.11953473247,45631511.601,0.0022968787645064,69516.3498098859,18788165.2902,461,188956589.7926,3082,333,273,"Petroleum Lubricating Oil and Grease Manufacturing",32,324,3241,"NA",2012
"324191",2014,5839.87648158536,19367183.0102,0.0022968787645064,69516.3498098859,25203789.0298,244,188956589.7926,3082,333,273,"Petroleum Lubricating Oil and Grease Manufacturing",32,324,3241,"NA",2013
"324191",2015,7488.97826021432,19469082.62,0.0022968787645064,69516.3498098859,8089791.0577,404,188956589.7926,3082,333,273,"Petroleum Lubricating Oil and Grease Manufacturing",32,324,3241,"NA",2014
"324199",2008,3154.1323880253,2580339.7187,0.000846587591808211,57113.2386926378,951595.4014,48,6887956.6747,217,810,729,"All Other Petroleum and Coal Products Manufacturing",32,324,3241,"NA",2007
"324199",2009,1471.46467105985,1031035.1994,0.000846587591808211,57113.2386926378,364478.6704,21,6887956.6747,217,810,729,"All Other Petroleum and Coal Products Manufacturing",32,324,3241,"NA",2008
"324199",2010,1913.30752522118,286223.4524,0.000846587591808211,57113.2386926378,382868.0788,18,6887956.6747,217,810,729,"All Other Petroleum and Coal Products Manufacturing",32,324,3241,"NA",2009
"324199",2011,2488.81853721569,345280.1994,0.000846587591808211,57113.2386926378,537992.7685,23,6887956.6747,217,810,729,"All Other Petroleum and Coal Products Manufacturing",32,324,3241,"NA",2010
"324199",2012,2190.02071599129,634644.6771,0.000846587591808211,57113.2386926378,410286.9294,21,6887956.6747,217,810,729,"All Other Petroleum and Coal Products Manufacturing",32,324,3241,"NA",2011
"324199",2013,1492.47124051041,411671.9394,7.73299057025535e-05,63495.9544501049,433670.14,12,6887956.6747,217,810,729,"All Other Petroleum and Coal Products Manufacturing",32,324,3241,"NA",2012
"324199",2014,1914.87079013704,460740.03,7.73299057025535e-05,63495.9544501049,1577177.14,49,6887956.6747,217,810,729,"All Other Petroleum and Coal Products Manufacturing",32,324,3241,"NA",2013
"324199",2015,2484.31600668704,1493607.68,7.73299057025535e-05,63495.9544501049,2229887.5462,25,6887956.6747,217,810,729,"All Other Petroleum and Coal Products Manufacturing",32,324,3241,"NA",2014
"325110",2008,1045.65180450918,653104.6296,8.38741725269867e-06,90257.1242821541,535985.0505,18,3779326.6181,160,888,783,"Petrochemical Manufacturing",32,325,3251,"325110
Petrochemical
Manufacturing",2007
"325110",2009,3350.68663149168,578847.8305,8.38741725269867e-06,90257.1242821541,303594.2907,17,3779326.6181,160,888,783,"Petrochemical Manufacturing",32,325,3251,"325110
Petrochemical
Manufacturing",2008
"325110",2010,2310.69712140017,293222.6904,8.38741725269867e-06,90257.1242821541,619573.198,29,3779326.6181,160,888,783,"Petrochemical Manufacturing",32,325,3251,"325110
Petrochemical
Manufacturing",2009
"325110",2011,1944.53806540968,518263.1177,8.38741725269867e-06,90257.1242821541,621509.8989,29,3779326.6181,160,888,783,"Petrochemical Manufacturing",32,325,3251,"325110
Petrochemical
Manufacturing",2010
"325110",2012,3560.26538931796,675501.5493,8.38741725269867e-06,90257.1242821541,578755.63,23,3779326.6181,160,888,783,"Petrochemical Manufacturing",32,325,3251,"325110
Petrochemical
Manufacturing",2011
"325110",2013,2191.0672740717,578604.29,7.02442295813036e-06,113249.825215567,455800.16,17,3779326.6181,160,888,783,"Petrochemical Manufacturing",32,325,3251,"325110
Petrochemical
Manufacturing",2012
"325110",2014,1359.8619202931,494385.44,7.02442295813036e-06,113249.825215567,527429.53,10,3779326.6181,160,888,783,"Petrochemical Manufacturing",32,325,3251,"325110
Petrochemical
Manufacturing",2013
"325110",2015,2969.21377332796,509833.09,7.02442295813036e-06,113249.825215567,136678.86,17,3779326.6181,160,888,783,"Petrochemical Manufacturing",32,325,3251,"325110
Petrochemical
Manufacturing",2014
"325120",2008,2195.46907730366,76868949.5119,0.00826080531345655,63343.1461080007,64107793.1635,1282,429066511.803,15993,237,95,"Industrial Gas Manufacturing",32,325,3251,"NA",2007
"325120",2009,1805.36936347857,61804383.5977,0.00826080531345655,63343.1461080007,66459187.5179,1296,429066511.803,15993,237,95,"Industrial Gas Manufacturing",32,325,3251,"NA",2008
"325120",2010,812.229077043399,53554919.9009,0.00826080531345655,63343.1461080007,75410634.4971,1079,429066511.803,15993,237,95,"Industrial Gas Manufacturing",32,325,3251,"NA",2009
"325120",2011,1013.88989961332,76363042.9277,0.00826080531345655,63343.1461080007,33321900.6732,1354,429066511.803,15993,237,95,"Industrial Gas Manufacturing",32,325,3251,"NA",2010
"325120",2012,712.366029113859,59047778.4035,0.00826080531345655,63343.1461080007,54635435.2935,2270,429066511.803,15993,237,95,"Industrial Gas Manufacturing",32,325,3251,"NA",2011
"325120",2013,859.256220334615,69005279.0795,0.00936141820869536,70597.0379512496,38214209.5667,2938,429066511.803,15993,237,95,"Industrial Gas Manufacturing",32,325,3251,"NA",2012
"325120",2014,829.22628038431,33101446.0699,0.00936141820869536,70597.0379512496,53488860.9685,2835,429066511.803,15993,237,95,"Industrial Gas Manufacturing",32,325,3251,"NA",2013
"325120",2015,787.335112847259,59381185.6431,0.00936141820869536,70597.0379512496,43428490.1226,2939,429066511.803,15993,237,95,"Industrial Gas Manufacturing",32,325,3251,"NA",2014
"325130",2012,NA,NA,NA,NA,25475.7098,3,2615364.8776,56,927,921,"Synthetic Dye and Pigment Manufacturing",32,325,3251,"NA",2011
"325130",2013,NA,NA,NA,NA,291883.5398,13,2615364.8776,56,927,921,"Synthetic Dye and Pigment Manufacturing",32,325,3251,"NA",2012
"325130",2014,NA,NA,NA,NA,583500.228,15,2615364.8776,56,927,921,"Synthetic Dye and Pigment Manufacturing",32,325,3251,"NA",2013
"325130",2015,NA,NA,NA,NA,1714505.4,25,2615364.8776,56,927,921,"Synthetic Dye and Pigment Manufacturing",32,325,3251,"NA",2014
"325131",2008,4201.3326929667,18165,3.28723721329872e-06,64162.1146565711,112451.0101,9,1164541.8896,27,1006,1012.5,"Inorganic Dye and Pigment Manufacturing",32,325,3251,"NA",2007
"325131",2009,3981.94314305004,276619.1201,3.28723721329872e-06,64162.1146565711,17823.3693,4,1164541.8896,27,1006,1012.5,"Inorganic Dye and Pigment Manufacturing",32,325,3251,"NA",2008
"325131",2010,3754.52130596021,17823.3693,3.28723721329872e-06,64162.1146565711,52815.4502,5,1164541.8896,27,1006,1012.5,"Inorganic Dye and Pigment Manufacturing",32,325,3251,"NA",2009
"325131",2011,3933.515583119,51817.3402,3.28723721329872e-06,64162.1146565711,9199.9004,1,1164541.8896,27,1006,1012.5,"Inorganic Dye and Pigment Manufacturing",32,325,3251,"NA",2010
"325131",2012,10000,9199.9004,3.28723721329872e-06,64162.1146565711,336252.1596,6,1164541.8896,27,1006,1012.5,"Inorganic Dye and Pigment Manufacturing",32,325,3251,"NA",2011
"325131",2013,8962.26449789798,336252.1596,4.95672178898991e-05,75047.6626947754,318000,1,1164541.8896,27,1006,1012.5,"Inorganic Dye and Pigment Manufacturing",32,325,3251,"NA",2012
"325131",2014,10000,318000,4.95672178898991e-05,75047.6626947754,318000,1,1164541.8896,27,1006,1012.5,"Inorganic Dye and Pigment Manufacturing",32,325,3251,"NA",2013
"325132",2008,9566.41337877201,3252497.8,0.00132320191891869,58308.0324244657,5085734.3024,10,17080755.7408,53,676,932.5,"Synthetic Organic Dye and Pigment Manufacturing",32,325,3251,"NA",2007
"325132",2009,9805.16963284874,5119908.5324,0.00132320191891869,58308.0324244657,3325073.1992,9,17080755.7408,53,676,932.5,"Synthetic Organic Dye and Pigment Manufacturing",32,325,3251,"NA",2008
"325132",2010,9543.74341714812,3341933.6692,0.00132320191891869,58308.0324244657,502470.3494,10,17080755.7408,53,676,932.5,"Synthetic Organic Dye and Pigment Manufacturing",32,325,3251,"NA",2009
"325132",2011,9036.40059951535,482620.4395,0.00132320191891869,58308.0324244657,3009997.7098,13,17080755.7408,53,676,932.5,"Synthetic Organic Dye and Pigment Manufacturing",32,325,3251,"NA",2010
"325132",2012,9791.35382363875,3008862.5098,0.00132320191891869,58308.0324244657,2083351.31,8,17080755.7408,53,676,932.5,"Synthetic Organic Dye and Pigment Manufacturing",32,325,3251,"NA",2011
"325132",2013,9720.53800140187,2075788.7099,0.000896717795396207,67135.8093126386,1135949.67,1,17080755.7408,53,676,932.5,"Synthetic Organic Dye and Pigment Manufacturing",32,325,3251,"NA",2012
"325132",2014,10000,1134865.67,0.000896717795396207,67135.8093126386,1938179.2,2,17080755.7408,53,676,932.5,"Synthetic Organic Dye and Pigment Manufacturing",32,325,3251,"NA",2013
"325180",2012,NA,NA,NA,NA,1333566.8366,12,46766346.0495,693,534,518,"Other Basic Inorganic Chemical Manufacturing",32,325,3251,"NA",2011
"325180",2013,NA,NA,NA,NA,13767532.2384,184,46766346.0495,693,534,518,"Other Basic Inorganic Chemical Manufacturing",32,325,3251,"NA",2012
"325180",2014,NA,NA,NA,NA,10593852.4891,246,46766346.0495,693,534,518,"Other Basic Inorganic Chemical Manufacturing",32,325,3251,"NA",2013
"325180",2015,NA,NA,NA,NA,21071394.4854,251,46766346.0495,693,534,518,"Other Basic Inorganic Chemical Manufacturing",32,325,3251,"NA",2014
"325181",2008,2932.93972822211,438680,6.76457317714429e-05,78119.2478970807,1021485.9101,102,9620484.4086,492,763,584.5,"Alkalies and Chlorine Manufacturing",32,325,3251,"NA",2007
"325181",2009,4647.96730121249,1126871.4303,6.76457317714429e-05,78119.2478970807,1896109.465,124,9620484.4086,492,763,584.5,"Alkalies and Chlorine Manufacturing",32,325,3251,"NA",2008
"325181",2010,2386.19307379098,1938022.715,6.76457317714429e-05,78119.2478970807,2405767.4655,97,9620484.4086,492,763,584.5,"Alkalies and Chlorine Manufacturing",32,325,3251,"NA",2009
"325181",2011,1728.37457631827,2540365.9371,6.76457317714429e-05,78119.2478970807,2875070.1957,103,9620484.4086,492,763,584.5,"Alkalies and Chlorine Manufacturing",32,325,3251,"NA",2010
"325181",2012,3617.08712007695,3228078.6126,6.76457317714429e-05,78119.2478970807,1275590.4323,43,9620484.4086,492,763,584.5,"Alkalies and Chlorine Manufacturing",32,325,3251,"NA",2011
"325181",2013,5752.65620677908,984623.7249,0.000121756210628965,87426.8062218346,56150.66,12,9620484.4086,492,763,584.5,"Alkalies and Chlorine Manufacturing",32,325,3251,"NA",2012
"325181",2014,3505.63858737472,-1535.89,0.000121756210628965,87426.8062218346,40679.2,7,9620484.4086,492,763,584.5,"Alkalies and Chlorine Manufacturing",32,325,3251,"NA",2013
"325181",2015,7173.67474875911,27219.6,0.000121756210628965,87426.8062218346,49631.08,4,9620484.4086,492,763,584.5,"Alkalies and Chlorine Manufacturing",32,325,3251,"NA",2014
"325182",2008,9881.81483727998,16822,1.12404973295299e-05,66285.4534388314,5016.8999,1,76278.8301,7,1176,1134.5,"Carbon Black Manufacturing",32,325,3251,"NA",2007
"325182",2009,10000,5016.8999,1.12404973295299e-05,66285.4534388314,30909.0601,2,76278.8301,7,1176,1134.5,"Carbon Black Manufacturing",32,325,3251,"NA",2008
"325182",2010,9121.00207851126,30868.0601,1.12404973295299e-05,66285.4534388314,33627.8701,2,76278.8301,7,1176,1134.5,"Carbon Black Manufacturing",32,325,3251,"NA",2009
"325182",2011,5591.08096104343,33627.8701,1.12404973295299e-05,66285.4534388314,2900,1,76278.8301,7,1176,1134.5,"Carbon Black Manufacturing",32,325,3251,"NA",2010
"325182",2012,10000,2900,1.12404973295299e-05,66285.4534388314,3825,1,76278.8301,7,1176,1134.5,"Carbon Black Manufacturing",32,325,3251,"NA",2011
"325188",2008,433.045526310317,20751751.7075,0.000958490991753516,66536.9897959184,16000660.9561,510,89630989.4369,2444,434,301,"All Other Basic Inorganic Chemical Manufacturing",32,325,3251,"NA",2007
"325188",2009,471.839722609827,15424736.2057,0.000958490991753516,66536.9897959184,16080824.5008,439,89630989.4369,2444,434,301,"All Other Basic Inorganic Chemical Manufacturing",32,325,3251,"NA",2008
"325188",2010,873.825276651868,16951061.9356,0.000958490991753516,66536.9897959184,18580653.3722,550,89630989.4369,2444,434,301,"All Other Basic Inorganic Chemical Manufacturing",32,325,3251,"NA",2009
"325188",2011,589.049590151067,19707611.7239,0.000958490991753516,66536.9897959184,17867597.4786,438,89630989.4369,2444,434,301,"All Other Basic Inorganic Chemical Manufacturing",32,325,3251,"NA",2010
"325188",2012,871.895732551876,18009236.0198,0.000958490991753516,66536.9897959184,15637982.6092,408,89630989.4369,2444,434,301,"All Other Basic Inorganic Chemical Manufacturing",32,325,3251,"NA",2011
"325188",2013,866.604555897555,16629012.9401,0.000686878715921534,75544.8967427509,5006733.22,56,89630989.4369,2444,434,301,"All Other Basic Inorganic Chemical Manufacturing",32,325,3251,"NA",2012
"325188",2014,6651.89017751583,4741582.3103,0.000686878715921534,75544.8967427509,332479.9,32,89630989.4369,2444,434,301,"All Other Basic Inorganic Chemical Manufacturing",32,325,3251,"NA",2013
"325188",2015,3328.91874655437,-269248.14,0.000686878715921534,75544.8967427509,124057.4,11,89630989.4369,2444,434,301,"All Other Basic Inorganic Chemical Manufacturing",32,325,3251,"NA",2014
"325191",2008,4822.99550505379,7071,5.82837332251899e-06,50253.2110091743,17001.68,5,1736480.9632,20,971,1041,"Gum and Wood Chemical Manufacturing",32,325,3251,"NA",2007
"325191",2009,6104.42171635447,17001.68,5.82837332251899e-06,50253.2110091743,32979.1699,5,1736480.9632,20,971,1041,"Gum and Wood Chemical Manufacturing",32,325,3251,"NA",2008
"325191",2010,5099.11106352911,32979.1699,5.82837332251899e-06,50253.2110091743,637384.2031,5,1736480.9632,20,971,1041,"Gum and Wood Chemical Manufacturing",32,325,3251,"NA",2009
"325191",2011,3740.91957216431,637384.2031,5.82837332251899e-06,50253.2110091743,560199.4414,3,1736480.9632,20,971,1041,"Gum and Wood Chemical Manufacturing",32,325,3251,"NA",2010
"325191",2012,8577.15802588284,560199.4414,5.82837332251899e-06,50253.2110091743,488916.4688,2,1736480.9632,20,971,1041,"Gum and Wood Chemical Manufacturing",32,325,3251,"NA",2011
"325192",2008,2888.62840911822,129447,1.90030402633035e-05,91085.1808634772,28495,3,206233.7903,9,1124,1109.5,"Cyclic Crude and Intermediate Manufacturing",32,325,3251,"NA",2007
"325192",2009,5861.69490490062,28495,1.90030402633035e-05,91085.1808634772,80880.97,5,206233.7903,9,1124,1109.5,"Cyclic Crude and Intermediate Manufacturing",32,325,3251,"NA",2008
"325192",2012,NA,NA,NA,NA,96857.8203,1,206233.7903,9,1124,1109.5,"Cyclic Crude and Intermediate Manufacturing",32,325,3251,"NA",2011
"325193",2008,10000,39,2.80677694133426e-09,52104.1352248717,482.4,1,318871.9101,27,1097,1012.5,"Ethyl Alcohol Manufacturing",32,325,3251,"NA",2007
"325193",2009,9910.8457756773,107732.4,2.80677694133426e-09,52104.1352248717,66298.9902,6,318871.9101,27,1097,1012.5,"Ethyl Alcohol Manufacturing",32,325,3251,"NA",2008
"325193",2010,3393.23473867448,17373.9902,2.80677694133426e-09,52104.1352248717,82357,3,318871.9101,27,1097,1012.5,"Ethyl Alcohol Manufacturing",32,325,3251,"NA",2009
"325193",2011,4593.06886660915,147194.5,2.80677694133426e-09,52104.1352248717,93952.5,6,318871.9101,27,1097,1012.5,"Ethyl Alcohol Manufacturing",32,325,3251,"NA",2010
