"","NAICS_Code","NAICS_DESCRIPTION","Mismatch","Action.Obligation","Obligation.2016","RCPTOT","minyear","maxyear","NAICS.display.label"
"667","339113","Surgical Appliance and Supplies Manufacturing",NA,4712946248.2459,4893958723.46362,71231224,2007,2018,"Surgical appliance and supplies manufacturing"
"668","339114","Dental Equipment and Supplies Manufacturing",NA,295903991.4434,313321501.304845,9522705,2007,2018,"Dental equipment and supplies manufacturing"
"669","339115","Ophthalmic Goods Manufacturing",NA,647477928.8737,689440240.632099,12132097,2007,2018,"Ophthalmic goods manufacturing"
"670","339116","Dental Laboratories",NA,19649043.575,20686056.7410214,9258109,2007,2018,"Dental laboratories"
"671","339910","Jewelry and Silverware Manufacturing",NA,20289440.9017,20377535.2989342,0,2013,2018,NA
"672","339911",NA,NA,6081481.9534,6742419.59835876,12804601,2007,2014,"Jewelry (including precious metal) manufacturing"
"673","339912",NA,NA,948361.6564,1020783.97078415,236935,2007,2014,"Silverware and hollowware manufacturing"
"674","339913",NA,NA,55626.3792,62864.9225624937,1212952,2007,2011,"Jewelers' material and lapidary work manufacturing"
"675","339914",NA,NA,7845793.3739,8185202.98356727,1828628,2007,2017,"Costume jewelry and novelty manufacturing"
"676","339920","Sporting and Athletic Goods Manufacturing",NA,769083250.5517,816133261.033671,22801347,2007,2018,"Sporting and athletic goods manufacturing"
"677","339930","Doll, Toy, and Game Manufacturing",NA,6208664.231,6288420.10348886,0,2013,2018,NA
"678","339931",NA,NA,391477.6466,416218.514112872,88693,2008,2013,"Doll and stuffed toy manufacturing"
"679","339932",NA,NA,20156081.296,22009378.6830828,4285096,2007,2017,"Game, toy, and children's vehicle manufacturing"
"680","339940","Office Supplies (except Paper) Manufacturing",NA,58677735.2216,59293570.6960673,0,2013,2018,NA
"681","339941",NA,NA,27167364.7422,29123856.7643322,1551575,2007,2017,"Pen and mechanical pencil manufacturing"
"682","339942",NA,NA,18339876.2266,20314205.7949834,2901758,2007,2016,"Lead pencil and art good manufacturing"
"683","339943",NA,NA,7661488.7623,8397192.53572225,1089272,2007,2014,"Marking device manufacturing"
"684","339944",NA,NA,187255022.0135,201447478.821406,919183,2007,2018,"Carbon paper and inked ribbon manufacturing"
"685","339950","Sign Manufacturing",NA,146084179.9949,155687790.765496,23743538,2007,2018,"Sign manufacturing"
"686","339991","Gasket, Packing, and Sealing Device Manufacturing",NA,1203111708.6372,1284891952.17839,12778964,2007,2018,"Gasket, packing, and sealing device manufacturing"
"687","339992","Musical Instrument Manufacturing",NA,47786476.7566,50449774.6748885,3628637,2007,2018,"Musical instrument manufacturing"
"688","339993","Fastener, Button, Needle, and Pin Manufacturing",NA,30838959.6082,33460768.4503915,1786626,2007,2018,"Fastener, button, needle, and pin manufacturing"
"689","339994","Broom, Brush, and Mop Manufacturing",NA,26892664.6656,27903369.5074211,5146897,2007,2018,"Broom, brush, and mop manufacturing"
"690","339995","Burial Casket Manufacturing",NA,3823637.82,3939152.62875,1548645,2007,2018,"Burial casket manufacturing"
"691","339999","All Other Miscellaneous Manufacturing",NA,9218979262.6434,9943347560.51533,28734693,2007,2018,"All other miscellaneous manufacturing"
"692","421110",NA,"Reassigned in 2002: Warehouse",-4903327.0625,-5626950.11120942,0,2007,2010,NA
"693","421120",NA,"Reassigned in 2002: Warehouse",201338,229487.953650066,0,2007,2009,NA
"694","421210",NA,"Reassigned in 2002: Warehouse",159723.3009,175127.348423389,0,2007,2014,NA
"695","421320",NA,"Reassigned in 2002: Warehouse",-293,-336.240532476475,0,2007,2007,NA
"696","421330",NA,"Reassigned in 2002: Warehouse",1193478,1364048.37027932,0,2007,2008,NA
"697","421390",NA,"Reassigned in 2002: Warehouse",8418,9315.03817638597,0,2009,2009,NA
"698","421410",NA,"Reassigned in 2002: Warehouse",-262187.9375,-288076.066886745,0,2007,2008,NA
"699","421420",NA,"Reassigned in 2002: Warehouse",286117.62,325971.156740826,0,2007,2010,NA
"700","421430",NA,"Reassigned in 2002: Warehouse",70100311.628,78997237.5273359,0,2007,2017,NA
"701","421440",NA,"Reassigned in 2002: Warehouse",12342,13657.1871196193,0,2009,2009,NA
"702","421450",NA,"Reassigned in 2002: Warehouse",569159.241,654456.873999375,0,2007,2013,NA
"703","421490",NA,"Reassigned in 2002: Warehouse",2069.4,2327.3570420949,0,2008,2010,NA
"704","421610",NA,"Reassigned in 2002: Warehouse",196896.43,226000.13151908,0,2007,2010,NA
"705","421620",NA,"Reassigned in 2002: Warehouse",142324.77,163816.919279572,0,2007,2009,NA
"706","421690",NA,"Reassigned in 2002: Warehouse",-234015.1304,-248747.910190227,0,2007,2012,NA
"707","421720",NA,"Reassigned in 2002: Warehouse",87330.0801,96636.1404227067,0,2009,2009,NA
"708","421730",NA,"Reassigned in 2002: Warehouse",51690,57198.1852384641,0,2009,2009,NA
"709","421810",NA,"Reassigned in 2002: Warehouse",2576534,2956775.30410833,0,2007,2007,NA
"710","421830",NA,"Reassigned in 2002: Warehouse",274818.72,305711.450873514,0,2007,2013,NA
"711","421840",NA,"Reassigned in 2002: Warehouse",528613,584974.88016121,0,2008,2009,NA
"712","421850",NA,"Reassigned in 2002: Warehouse",1050000,1204957.53959146,0,2007,2007,NA
"713","421860",NA,"Reassigned in 2002: Warehouse",14448,15987.606506584,0,2009,2009,NA
"714","421910",NA,"Reassigned in 2002: Warehouse",1330256.9105,1521598.01773051,0,2007,2012,NA
"715","421940",NA,"Reassigned in 2002: Warehouse",5578.2698,6355.69335574276,0,2008,2014,NA
"716","421990",NA,"Reassigned in 2002: Warehouse",3025313,3471367.21858933,0,2007,2008,NA
"717","422110",NA,"Reassigned in 2002: Warehouse",13248.4102,14236.9795103459,0,2007,2008,NA
"718","422120",NA,"Reassigned in 2002: Warehouse",29246200.7812,33247816.905734,0,2007,2014,NA
"719","422210",NA,"Reassigned in 2002: Warehouse",21857886,25083642.4145054,0,2007,2007,NA
"720","422410",NA,"Reassigned in 2002: Warehouse",4783127.611,5507568.60170153,0,2007,2012,NA
"721","422690",NA,"Reassigned in 2002: Warehouse",281502.9096,323034.18604488,0,2007,2009,NA
"722","422710",NA,"Reassigned in 2002: Warehouse",16484122.8589,17965713.6572461,0,2007,2017,NA
"723","422920",NA,"Reassigned in 2002: Warehouse",10688418.8332,11629747.7005517,0,2007,2017,NA
"724","422940",NA,"Reassigned in 2002: Warehouse",245107.12,281272.97403388,0,2007,2008,NA
"725","423110","Automobile and Other Motor Vehicle Merchant Wholesalers",NA,1318217306.5437,1427462122.39125,1018296825,2007,2018,"Automobile and other motor vehicle merchant wholesalers"
"726","423120","Motor Vehicle Supplies and New Parts Merchant Wholesalers",NA,342198495.2984,365117134.832706,306222565,2007,2018,"Motor vehicle supplies and new parts merchant wholesalers"
"727","423130","Tire and Tube Merchant Wholesalers",NA,8695874.5677,9481401.91761436,59305366,2007,2016,"Tire and tube merchant wholesalers"
"728","423140","Motor Vehicle Parts (Used) Merchant Wholesalers",NA,6269114.8018,6918422.90204918,8071576,2007,2017,"Motor vehicle parts (used) merchant wholesalers"
"729","423210","Furniture Merchant Wholesalers",NA,431140636.6744,469957561.083511,77727790,2007,2018,"Furniture merchant wholesalers"
"730","423220","Home Furnishing Merchant Wholesalers",NA,22622441.4907,24459457.8536979,101827856,2007,2017,"Home furnishing merchant wholesalers"
"731","423310","Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers",NA,435114858.5692,450351485.665648,163476562,2007,2018,"Lumber, plywood, millwork, and wood panel merchant wholesalers"
"732","423320","Brick, Stone, and Related Construction Material Merchant Wholesalers",NA,297843909.5436,320984703.567327,51059480,2007,2018,"Brick, stone, and related construction material merchant wholesalers"
"733","423330","Roofing, Siding, and Insulation Material Merchant Wholesalers",NA,13471837.0173,14986555.7752463,55378586,2007,2017,"Roofing, siding, and insulation material merchant wholesalers"
"734","423390","Other Construction Material Merchant Wholesalers",NA,1461555770.5539,1570057538.44443,37134915,2007,2018,"Other construction material merchant wholesalers"
"735","423410","Photographic Equipment and Supplies Merchant Wholesalers",NA,328385650.8397,360473861.57571,32350234,2007,2017,"Photographic equipment and supplies merchant wholesalers"
"736","423420","Office Equipment Merchant Wholesalers",NA,135647336.2617,146921934.893431,76866746,2007,2018,"Office equipment merchant wholesalers"
"737","423430","Computer and Computer Peripheral Equipment and Software Merchant Wholesalers",NA,3849175916.2486,4134876490.91956,485995559,2007,2018,"Computer and computer peripheral equipment and software merchant wholesalers"
"738","423440","Other Commercial Equipment Merchant Wholesalers",NA,189345571.8416,206370207.789344,40885625,2007,2018,"Other commercial equipment merchant wholesalers"
"739","423450","Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",NA,10026338236.0993,10485130274.0011,289723617,2007,2018,"Medical, dental, and hospital equipment and supplies merchant wholesalers"
"740","423460","Ophthalmic Goods Merchant Wholesalers",NA,48350584.4805,53351375.6663121,19211808,2007,2017,"Ophthalmic goods merchant wholesalers"
"741","423490","Other Professional Equipment and Supplies Merchant Wholesalers",NA,476280030.3322,512124651.511618,37943870,2007,2018,"Other professional equipment and supplies merchant wholesalers"
"742","423510","Metal Service Centers and Other Metal Merchant Wholesalers",NA,87309376.848,95591068.2183267,426517828,2007,2018,"Metal service centers and other metal merchant wholesalers"
"743","423520","Coal and Other Mineral and Ore Merchant Wholesalers",NA,320323645.5711,336454913.723493,45008011,2007,2017,"Coal and other mineral and ore merchant wholesalers"
"744","423610","Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",NA,3360566176.6261,3441353481.68176,258984561,2007,2018,"Electrical apparatus and equipment, wiring supplies, and related equipment merchant wholesalers"
"745","423620","Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers",NA,176615499.2814,191986002.854769,178902062,2007,2017,"Electrical and electronic appliance, television, and radio set merchant wholesalers"
"746","423690","Other Electronic Parts and Equipment Merchant Wholesalers",NA,983958748.8517,1079125837.23993,554439667,2007,2018,"Other electronic parts and equipment merchant wholesalers"
"747","423710","Hardware Merchant Wholesalers",NA,146502648.5835,155436676.035803,92871885,2007,2018,"Hardware merchant wholesalers"
"748","423720","Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers",NA,47061273.1864,50513995.8203247,94998118,2007,2018,"Plumbing and heating equipment and supplies (hydronics) merchant wholesalers"
"749","423730","Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers",NA,47495650.5721,50947324.6477195,73303636,2007,2017,"Warm air heating and air-conditioning equipment and supplies merchant wholesalers"
"750","423740","Refrigeration Equipment and Supplies Merchant Wholesalers",NA,70846790.9669,77155508.5376375,12223392,2007,2017,"Refrigeration equipment and supplies merchant wholesalers"
"751","423810","Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers",NA,116935807.8172,127077290.974998,152927297,2007,2017,"Construction and mining (except oil well) machinery and equipment merchant wholesalers"
"752","423820","Farm and Garden Machinery and Equipment Merchant Wholesalers",NA,17464379.283,19017781.2726749,150141601,2007,2016,"Farm and garden machinery and equipment merchant wholesalers"
"753","423830","Industrial Machinery and Equipment Merchant Wholesalers",NA,641636628.5261,690631721.496813,396507479,2007,2018,"Industrial machinery and equipment merchant wholesalers"
"754","423840","Industrial Supplies Merchant Wholesalers",NA,354445294.7421,388831743.911913,128077222,2007,2018,"Industrial supplies merchant wholesalers"
"755","423850","Service Establishment Equipment and Supplies Merchant Wholesalers",NA,7920842128.2959,8087690799.19124,38935251,2007,2018,"Service establishment equipment and supplies merchant wholesalers"
"756","423860","Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers",NA,215142524.303,231110433.879308,84244947,2007,2018,"Transportation equipment and supplies (except motor vehicle) merchant wholesalers"
"757","423910","Sporting and Recreational Goods and Supplies Merchant Wholesalers",NA,339807369.7193,373415302.773513,71005195,2007,2018,"Sporting and recreational goods and supplies merchant wholesalers"
"758","423920","Toy and Hobby Goods and Supplies Merchant Wholesalers",NA,2261054.562,2443079.55070266,52057267,2007,2017,"Toy and hobby goods and supplies merchant wholesalers"
"759","423930","Recyclable Material Merchant Wholesalers",NA,17981856.3782,19540896.8789396,175915170,2007,2018,"Recyclable material merchant wholesalers"
"760","423940","Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",NA,18547420.8964,20244935.3339559,105752859,2007,2017,"Jewelry, watch, precious stone, and precious metal merchant wholesalers"
"761","423990","Other Miscellaneous Durable Goods Merchant Wholesalers",NA,5241695292.9074,5693129182.99153,95939378,2007,2018,"Other miscellaneous durable goods merchant wholesalers"
"762","424110","Printing and Writing Paper Merchant Wholesalers",NA,11260174.844,12301627.0892631,58750455,2007,2017,"Printing and writing paper merchant wholesalers"
"763","424120","Stationery and Office Supplies Merchant Wholesalers",NA,195029521.6004,208625203.419147,81450976,2007,2018,"Stationery and office supplies merchant wholesalers"
"764","424130","Industrial and Personal Service Paper Merchant Wholesalers",NA,14411943.7065,15082754.9309842,137161311,2007,2018,"Industrial and personal service paper merchant wholesalers"
"765","424210","Drugs and Druggists' Sundries Merchant Wholesalers",NA,26105695785.9518,27739086270.8375,1246882513,2007,2018,"Drugs and druggists' sundries merchant wholesalers"
"766","424310","Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers",NA,4951281.0705,5524705.76106102,30964965,2007,2018,"Piece goods, notions, and other dry goods merchant wholesalers"
"767","424320","Men's and Boys' Clothing and Furnishings Merchant Wholesalers",NA,106474582.4308,118042081.371379,84985087,2007,2018,"Men's and boys' clothing and furnishings merchant wholesalers"
"768","424330","Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers",NA,811040.3698,895574.513877098,126181329,2007,2016,"Women's, children's, and infants' clothing and accessories merchant wholesalers"
"769","424340","Footwear Merchant Wholesalers",NA,12097700.0622,12919996.0634911,59767443,2007,2018,"Footwear merchant wholesalers"
"770","424410","General Line Grocery Merchant Wholesalers",NA,7694130460.7684,7874086881.20059,283969587,2007,2018,"General line grocery merchant wholesalers"
"771","424420","Packaged Frozen Food Merchant Wholesalers",NA,2045065.2284,2276250.65911886,182476647,2007,2016,"Packaged frozen food merchant wholesalers"
"772","424430","Dairy Product (except Dried or Canned) Merchant Wholesalers",NA,3892272.2237,4318662.38439472,120064022,2007,2017,"Dairy product (except dried or canned) merchant wholesalers"
"773","424440","Poultry and Poultry Product Merchant Wholesalers",NA,3603014.0763,4034801.85421357,29992888,2007,2015,"Poultry and poultry product merchant wholesalers"
"774","424450","Confectionery Merchant Wholesalers",NA,5971284.2384,6572886.51576581,81446786,2007,2017,"Confectionery merchant wholesalers"
"775","424460","Fish and Seafood Merchant Wholesalers",NA,407871.6603,427973.447683901,26971436,2007,2017,"Fish and seafood merchant wholesalers"
"776","424470","Meat and Meat Product Merchant Wholesalers",NA,668802.6428,716349.479634155,93184389,2007,2014,"Meat and meat product merchant wholesalers"
"777","424480","Fresh Fruit and Vegetable Merchant Wholesalers",NA,871069627.2497,925909922.418203,137869683,2007,2018,"Fresh fruit and vegetable merchant wholesalers"
"778","424490","Other Grocery and Related Products Merchant Wholesalers",NA,19380510812.9063,21155131486.7604,518794028,2007,2018,"Other grocery and related products merchant wholesalers"
"779","424510","Grain and Field Bean Merchant Wholesalers",NA,127890.5593,137966.45814453,231414789,2008,2016,"Grain and field bean merchant wholesalers"
"780","424520","Livestock Merchant Wholesalers",NA,1548691.2508,1626474.64785352,14702445,2007,2017,"Livestock merchant wholesalers"
"781","424590","Other Farm Product Raw Material Merchant Wholesalers",NA,151560.3006,167099.459121911,28497630,2007,2012,"Other farm product raw material merchant wholesalers"
"782","424610","Plastics Materials and Basic Forms and Shapes Merchant Wholesalers",NA,11996498.6413,13187517.9906912,91008695,2007,2017,"Plastics materials and basic forms and shapes merchant wholesalers"
"783","424690","Other Chemical and Allied Products Merchant Wholesalers",NA,221851976.6492,237991533.879619,304828700,2007,2018,"Other chemical and allied products merchant wholesalers"
"784","424710","Petroleum Bulk Stations and Terminals",NA,406056371.4545,433157935.754048,872619055,2007,2018,"Petroleum bulk stations and terminals"
"785","424720","Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)",NA,23397700439.6292,25260900880.7713,512892145,2007,2018,"Petroleum and petroleum products merchant wholesalers (except bulk stations and terminals)"
"786","424810","Beer and Ale Merchant Wholesalers",NA,497149.2089,553685.286634681,52188111,2007,2017,"Beer and ale merchant wholesalers"
"787","424820","Wine and Distilled Alcoholic Beverage Merchant Wholesalers",NA,954083.2211,1032844.62440776,142119365,2007,2015,"Wine and distilled alcoholic beverage merchant wholesalers"
"788","424910","Farm Supplies Merchant Wholesalers",NA,5407665.7359,5858091.17439447,208544366,2007,2016,"Farm supplies merchant wholesalers"
"789","424920","Book, Periodical, and Newspaper Merchant Wholesalers",NA,77979739.1165,82488401.0423131,53038222,2007,2018,"Book, periodical, and newspaper merchant wholesalers"
"790","424930","Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers",NA,1541478.8559,1667300.3642383,21508175,2007,2017,"Flower, nursery stock, and florists' supplies merchant wholesalers"
"791","424940","Tobacco and Tobacco Product Merchant Wholesalers",NA,50059.0098,51430.9048470875,213084982,2007,2017,"Tobacco and tobacco product merchant wholesalers"
"792","424950","Paint, Varnish, and Supplies Merchant Wholesalers",NA,122739643.699,127883423.097145,26843738,2007,2018,"Paint, varnish, and supplies merchant wholesalers"
"793","424990","Other Miscellaneous Nondurable Goods Merchant Wholesalers",NA,140033158.8094,156569440.19022,77256484,2007,2018,"Other miscellaneous nondurable goods merchant wholesalers"
"794","425110","Business to Business Electronic Markets",NA,11910949.6303,13209271.8581543,3095370,2007,2018,"Business to business electronic markets"
"795","425120","Wholesale Trade Agents and Brokers",NA,41434416.4507,45454848.3832768,1258124361,2007,2018,"Wholesale trade agents and brokers"
"796","441110","New Car Dealers",NA,24263444.1386,26190898.1706492,1360257134,2007,2017,"New car dealers"
"797","441120","Used Car Dealers",NA,9233868.4946,9402379.28430277,133256381,2007,2017,"Used car dealers"
"798","441210","Recreational Vehicle Dealers",NA,55058754.1947,60395281.3098117,33301678,2007,2017,"Recreational vehicle dealers"
"799","441221",NA,NA,17494305.7276,18915475.0111913,41095673,2007,2017,"Motorcycle, ATV, and personal watercraft dealers"
"800","441222","Boat Dealers",NA,79025648.4922,83899247.7384221,26641724,2007,2018,"Boat dealers"
"801","441228","Motorcycle, ATV, and All Other Motor Vehicle Dealers",NA,8267789.1536,8379513.53476881,0,2013,2018,NA
"802","441229",NA,NA,102988308.9135,112877088.346688,11136722,2007,2016,"All other motor vehicle dealers"
"803","441310","Automotive Parts and Accessories Stores",NA,334791136.6968,369538795.291293,91224879,2007,2018,"Automotive parts and accessories stores"
"804","441320","Tire Dealers",NA,5393241.9598,5851017.96489099,62927827,2007,2018,"Tire dealers"
"805","442110","Furniture Stores",NA,402170503.5827,422253057.765711,106956468,2007,2018,"Furniture stores"
"806","442210","Floor Covering Stores",NA,33468601.5924,36162585.9636338,35917804,2007,2017,"Floor covering stores"
"807","442291","Window Treatment Stores",NA,2289093.8406,2508984.4775322,2518907,2007,2017,"Window treatment stores"
"808","442299","All Other Home Furnishings Stores",NA,48011236.8762,52928926.9660385,51884415,2007,2017,"All other home furnishings stores"
"809","443111",NA,NA,71362906.9074,78607735.8148482,33669625,2007,2015,"Household appliance stores"
"810","443112",NA,NA,91681642.2575,100769289.156126,55778938,2007,2017,"Radio, television, and other electronics stores"
"811","443120",NA,NA,6296009304.8539,6747283860.68325,46157805,2007,2018,"Computer and software stores"
"812","443130",NA,NA,20079871.8936,21995734.1355681,6610942,2007,2017,"Camera and photographic supplies stores"
"813","443141","Household Appliance Stores",NA,1996815.2497,2007326.63976953,0,2013,2017,NA
"814","443142","Electronics Stores",NA,5762770.5898,5828380.19625476,0,2013,2018,NA
"815","444110","Home Centers",NA,75259937.9242,78001994.4097899,134821247,2007,2018,"Home centers"
"816","444120","Paint and Wallpaper Stores",NA,33026791.1523,35062816.3232157,10052960,2007,2013,"Paint and wallpaper stores"
"817","444130","Hardware Stores",NA,850306640.0595,910810254.763873,40550954,2007,2018,"Hardware stores"
"818","444190","Other Building Material Dealers",NA,194600064.1626,204495827.897651,196504518,2007,2018,"Other building material dealers"
"819","444210","Outdoor Power Equipment Stores",NA,7588090.7117,8293535.7568047,11487101,2007,2018,"Outdoor power equipment stores"
"820","444220","Nursery, Garden Center, and Farm Supply Stores",NA,3673407.0593,4011452.95291862,63747162,2007,2018,"Nursery, garden center, and farm supply stores"
"821","445110","Supermarkets and Other Grocery (except Convenience) Stores",NA,28821403.703,30418511.5827056,1003548128,2007,2018,"Supermarkets and other grocery (except convenience) stores"
"822","445120","Convenience Stores",NA,40522.75,43931.9210352174,43397196,2007,2015,"Convenience stores"
"823","445210","Meat Markets",NA,39241.1201,43524.4365083074,5705273,2007,2010,"Meat markets"
"824","445220","Fish and Seafood Markets",NA,653171,722774.150713732,0,2009,2009,NA
"825","445230","Fruit and Vegetable Markets",NA,1057311.6301,1189063.47754494,6952573,2007,2014,"Fruit and vegetable markets"
"826","445291","Baked Goods Stores",NA,96063.6004,102038.928547356,1536363,2009,2014,"Baked goods stores"
"827","445292","Confectionery and Nut Stores",NA,1235981.5793,1412503.1201006,1454332,2007,2008,"Confectionery and nut stores"
"828","445299","All Other Specialty Food Stores",NA,2708677.534,2953120.41780428,4845320,2007,2017,"All other specialty food stores"
"829","445310","Beer, Wine, and Liquor Stores",NA,72917.6895,80563.6589535648,78939756,2007,2014,"Beer, wine, and liquor stores"
"830","446110","Pharmacies and Drug Stores",NA,3425887061.4249,3610735105.5792,431681105,2007,2018,"Pharmacies and drug stores"
"831","446120","Cosmetics, Beauty Supplies, and Perfume Stores",NA,-4333138.2758,-4499683.3715185,25019839,2007,2016,"Cosmetics, beauty supplies, and perfume stores"
"832","446130","Optical Goods Stores",NA,49300756.3907,55547013.6083373,17776738,2007,2017,"Optical goods stores"
"833","446191","Food (Health) Supplement Stores",NA,2024207.2845,2144298.77699968,10660249,2007,2015,"Food (health) supplement stores"
"834","446199","All Other Health and Personal Care Stores",NA,22350681.0295,23136208.9227207,10558150,2007,2018,"All other health and personal care stores"
"835","447110","Gasoline Stations with Convenience Stores",NA,4393723.766,4763005.05714146,763365508,2007,2016,"Gasoline stations with convenience stores"
"836","447190","Other Gasoline Stations",NA,12905088.9327,13913134.0121418,241303827,2007,2017,"Other gasoline stations"
"837","448110","Men's Clothing Stores",NA,46668256.1102,51834999.3532253,16578492,2007,2017,"Men's clothing stores"
"838","448120","Women's Clothing Stores",NA,54665.2002,59570.2424849901,39463349,2007,2011,"Women's clothing stores"
"839","448130","Children's and Infants' Clothing Stores",NA,31769.73,34988.5786830941,0,2008,2010,NA
"840","448140","Family Clothing Stores",NA,759773.7951,837075.773417144,176188573,2007,2013,"Family clothing stores"
"841","448150","Clothing Accessories Stores",NA,8036492.8061,8852976.3571531,14735998,2007,2018,"Clothing accessories stores"
"842","448190","Other Clothing Stores",NA,27361999.2129,29864740.2153577,23776368,2007,2017,"Other clothing stores"
"843","448210","Shoe Stores",NA,33270359.9955,33018697.0879572,57268238,2007,2018,"Shoe stores"
"844","448310","Jewelry Stores",NA,187312.4593,199087.49616837,57526656,2007,2017,"Jewelry stores"
"845","448320","Luggage and Leather Goods Stores",NA,13122524.7017,14230787.0835197,4231334,2007,2016,"Luggage and leather goods stores"
"846","451110","Sporting Goods Stores",NA,642212584.8711,718025100.407056,75147480,2007,2017,"Sporting goods stores"
"847","451120","Hobby, Toy, and Game Stores",NA,2362776.8241,2460936.12006205,31521081,2007,2018,"Hobby, toy, and game stores"
"848","451130","Sewing, Needlework, and Piece Goods Stores",NA,2471027.9594,2678048.92717291,7938839,2007,2017,"Sewing, needlework, and piece goods stores"
"849","451140","Musical Instrument and Supplies Stores",NA,34004274.4153,36519854.6927701,9980151,2007,2017,"Musical instrument and supplies stores"
"850","451211","Book Stores",NA,6104696.2923,6686687.93707104,28644610,2007,2017,"Book stores"
"851","451212","News Dealers and Newsstands",NA,364245.6366,396735.406424177,1958373,2007,2017,"News dealers and newsstands"
"852","451220",NA,NA,446887.5917,491990.97479102,5294338,2007,2013,"Prerecorded tape, compact disc, and record stores"
"853","452111","Department Stores (except Discount Department Stores)",NA,68597.4501,76405.0808363734,76886578,2007,2013,"Department stores (except discount department stores)"
"854","452112","Discount Department Stores",NA,753704.2609,841142.516929567,132504850,2007,2016,"Discount department stores"
"855","452910","Warehouse Clubs and Supercenters",NA,1526496.7446,1708850.54788227,324963224,2007,2014,"Warehouse clubs and supercenters"
"856","452990","All Other General Merchandise Stores",NA,154051199.8131,163802443.670679,99748561,2007,2018,"All other general merchandise stores"
"857","453110","Florists",NA,4793146.8687,5386484.20619252,10988641,2007,2016,"Florists"
"858","453210","Office Supplies and Stationery Stores",NA,233882556.2943,255947447.498404,39904142,2007,2018,"Office supplies and stationery stores"
"859","453220","Gift, Novelty, and Souvenir Stores",NA,7291775.1795,7863628.16575895,30627908,2007,2018,"Gift, novelty, and souvenir stores"
"860","453310","Used Merchandise Stores",NA,585415.1248,633839.137527624,22336060,2007,2016,"Used merchandise stores"
"861","453910","Pet and Pet Supplies Stores",NA,2590972.388,2844484.18939975,26132584,2007,2016,"Pet and pet supplies stores"
"862","453920","Art Dealers",NA,3847222.7741,4202295.48921157,15118987,2007,2017,"Art dealers"
"863","453930","Manufactured (Mobile) Home Dealers",NA,2034487.3463,2203753.5995014,11928439,2007,2017,"Manufactured (mobile) home dealers"
"864","453991","Tobacco Stores",NA,12030.2,13393.0298322342,7073689,2007,2008,"Tobacco stores"
"865","453998","All Other Miscellaneous Store Retailers (except Tobacco Stores)",NA,303746626.1479,336011629.342886,28964261,2007,2018,"All other miscellaneous store retailers (except tobacco stores)"
"866","454111","Electronic Shopping",NA,5002464.1778,5430015.70905154,161314843,2007,2017,"Electronic shopping"
"867","454112","Electronic Auctions",NA,5136866.1787,5227221.83569985,4251881,2007,2017,"Electronic auctions"
"868","454113","Mail-Order Houses",NA,2060135.2768,2279542.24713738,294747302,2007,2017,"Mail-order houses"
"869","454210","Vending Machine Operators",NA,60092.29,64754.5665072831,6993135,2007,2015,"Vending machine operators"
"870","454310","Fuel Dealers",NA,194663668.3864,192127739.39054,0,2013,2018,NA
"871","454311",NA,NA,7005751.396,7563093.99011641,43459321,2007,2016,"Heating oil dealers"
"872","454312",NA,NA,93239008.9414,100314931.420254,28804323,2007,2018,"Liquefied petroleum gas (bottled gas) dealers"
"873","454319",NA,NA,23257502.2458,25660362.2344668,201017,2007,2017,"Other fuel dealers"
"874","454390","Other Direct Selling Establishments",NA,18242743.8925,19364375.8556125,46371891,2007,2017,"Other direct selling establishments"
"875","481111","Scheduled Passenger Air Transportation",NA,35495681.6056,37818305.574638,285125416,2007,2018,"Scheduled passenger air transportation"
"876","481112","Scheduled Freight Air Transportation",NA,4033776869.3061,4245415307.05147,11919543,2007,2018,"Scheduled freight air transportation"
"877","481211","Nonscheduled Chartered Passenger Air Transportation",NA,19749348675.5812,20847459832.9132,21837080,2007,2018,"Nonscheduled chartered passenger air transportation"
"878","481212","Nonscheduled Chartered Freight Air Transportation",NA,22362934280.7243,23472231045.6618,5979913,2007,2018,"Nonscheduled chartered freight air transportation"
"879","481219","Other Nonscheduled Air Transportation",NA,858644521.7859,899917046.148434,3023072,2007,2018,"Other nonscheduled air transportation"
"880","482111",NA,"Not tracked: Railroads",6530359.0843,7120158.7522845,0,2007,2017,NA
"881","482112",NA,"Not tracked: Railroads",1118996.581,1199103.13331772,0,2007,2017,NA
"882","483111","Deep Sea Freight Transportation",NA,18652500786.5812,19453649918.2808,16694886,2007,2018,"Deep sea freight transportation"
"883","483112","Deep Sea Passenger Transportation",NA,471248592.8811,505223929.790725,28934228,2007,2018,"Deep sea passenger transportation"
