fiscal_year	contractingofficeagencyid	ContractingOfficeID	ContractingOfficeName	ContractingAgencyText	fundingrequestingagencyid	fundingrequestingofficeid	ProductOrServiceCode	PlatformPortfolio	ProjectID	majorprogramcode	VehicleClassification	CompetitionClassification	ClassifyNumberOfOffers	informationtechnologycommercialitemcategory	commercialitemacquisitionprocedures	commercialitemtestprogram	PricingUCA	VendorSize	fundedbyforeignentity	PlaceISOalpha3	pop_state_code	placeofperformancezipcode	VendorISOalpha3	VendorStateCode	OriginISOalpha3	placeofmanufacture	IsSiliconValley	majorprogramcode	IsZipTraditionalSiliconValley	EntityText	EntityID	vendorname	EntityVendorName	descriptionofcontractrequirement	contract_transaction_unique_key	contract_award_unique_key	obligatedAmount	numberOfActions
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Large	X	USA	VA	201514206	USA	VA	USA	C	NULL		NULL	CACI	684093	CACI, INC. - FEDERAL	CACI	ADVANCED BATTLE MANAGEMENT SYSTEM PREAWARD CONFERENCE	9700_9700_FA861220F0507_0_FA861220D0007_0	CONT_AWD_FA861220F0507_9700_FA861220D0007_9700	3800.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Large	X	USA	VA	201514206	USA	VA	USA	C	NULL		NULL	CACI	684093	CACI, INC. - FEDERAL	CACI	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0507_P00001_FA861220D0007_0	CONT_AWD_FA861220F0507_9700_FA861220D0007_9700	0.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Medium >1B	X	USA	FL	336342411	USA	FL	USA	C	NULL		NULL	CAE	684104	CAE USA MISSION SOLUTIONS INC	CAE	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0532_P00001_FA861220D0032_0	CONT_AWD_FA861220F0532_9700_FA861220D0032_9700	0.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Medium >1B	X	USA	FL	336342411	USA	FL	USA	C	NULL		NULL	CAE	684104	CAE USA MISSION SOLUTIONS INC	CAE	INITIAL ORDER/PROGRAM OVERVIEW	9700_9700_FA861220F0532_0_FA861220D0032_0	CONT_AWD_FA861220F0532_9700_FA861220D0032_9700	3800.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Medium <1B	X	USA	VA	201905230	USA	VA	USA	C	NULL		NULL	CARAHSOFT TECHNOLOGY	684237	CARAHSOFT TECHNOLOGY CORP.	CARAHSOFT TECHNOLOGY	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0578_0_FA861221D0078_0	CONT_AWD_FA861221F0578_9700_FA861221D0078_9700	2500.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Medium <1B	X	NULL			USA	VA	NULL		NULL		NULL	CARAHSOFT TECHNOLOGY	684237	CARAHSOFT TECHNOLOGY CORP.	CARAHSOFT TECHNOLOGY	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0078_0_-NONE-_-NONE-	CONT_IDV_FA861221D0078_9700	0.0000	NULL
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Large	X	USA	TX	786827000	USA	TX	USA	C	NULL		NULL	DELL	685736	DELL FEDERAL SYSTEMS L.P.	DELL	ADVANCED BATTLE MANAGEMENT SYSTEM POST AWARD CONFERENCE	9700_9700_FA861220F0510_0_FA861220D0010_0	CONT_AWD_FA861220F0510_9700_FA861220D0010_9700	3800.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Large	X	USA	TX	786827000	USA	TX	USA	C	NULL		NULL	DELL	685736	DELL FEDERAL SYSTEMS L.P.	DELL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0510_P00001_FA861220D0010_0	CONT_AWD_FA861220F0510_9700_FA861220D0010_9700	0.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Large	X	USA	VA	222091742	USA	VA	USA	C	NULL		NULL	DELOITTE	685746	DELOITTE CONSULTING LLP	DELOITTE	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0644_0_FA861221D0140_0	CONT_AWD_FA861221F0644_9700_FA861221D0140_9700	3358.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Large	X	NULL			USA	VA	NULL		NULL		NULL	DELOITTE	685746	DELOITTE CONSULTING LLP	DELOITTE	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0140_0_-NONE-_-NONE-	CONT_IDV_FA861221D0140_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Medium >1B	X	NULL			USA	TX	NULL		NULL		NULL	ELBIT SYSTEMS	686424	EFW INC.	ELBIT SYSTEMS	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0090_P00001_-NONE-_-NONE-	CONT_IDV_FA861221D0090_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Medium >1B	X	USA	TX	761793598	USA	TX	USA	C	NULL		NULL	ELBIT SYSTEMS	686424	EFW INC.	ELBIT SYSTEMS	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0590_0_FA861221D0090_0	CONT_AWD_FA861221F0590_9700_FA861221D0090_9700	1721.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Medium >1B	X	NULL			USA	TX	NULL		NULL		NULL	ELBIT SYSTEMS	686424	EFW INC.	ELBIT SYSTEMS	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0090_0_-NONE-_-NONE-	CONT_IDV_FA861221D0090_9700	0.0000	NULL
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Medium >1B	X	USA	CA	923738118	USA	CA	USA	C	NULL		NULL	ENVIRONMENTAL SYSTEMS RESEARCH	686708	ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC.	ENVIRONMENTAL SYSTEMS RESEARCH	PROGRAM OVERVIEW	9700_9700_FA861220F0569_0_FA861220D0069_0	CONT_AWD_FA861220F0569_9700_FA861220D0069_9700	3800.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Small	X	USA	DC	200061265	USA	DC	USA	C	NULL		NULL	080051825	773994	ODDBALL, INC.	NULL	PROGRAM OVERVIEW	9700_9700_FA861220F0558_0_FA861220D0058_0	CONT_AWD_FA861220F0558_9700_FA861220D0058_9700	1436.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Medium <1B	X	USA	CA	943012550	USA	CA	USA	C	NULL		NULL	362130952	935462	PALANTIR USG, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0519_P00001_FA861220D0019_0	CONT_AWD_FA861220F0519_9700_FA861220D0019_9700	0.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Medium <1B	X	USA	CA	943012550	USA	CA	USA	C	NULL		NULL	362130952	935462	PALANTIR USG, INC.	NULL	POST AWARD CONFERENCE	9700_9700_FA861220F0519_0_FA861220D0019_0	CONT_AWD_FA861220F0519_9700_FA861220D0019_9700	2500.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Small	X	USA	NV	891203105	USA	NV	USA	C	NULL		NULL	826055472	1086365	GLOBAL C2 INTEGRATION TECHNOLOGIES LLC	NULL	PROGRAM OVERVIEW	9700_9700_FA861220F0570_0_FA861220D0070_0	CONT_AWD_FA861220F0570_9700_FA861220D0070_9700	3800.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	MD	210462181	USA	MD	USA	C	NULL		NULL	967845392	1125406	CLARITY INNOVATIONS LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0643_0_FA861221D0139_0	CONT_AWD_FA861221F0643_9700_FA861221D0139_9700	3635.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	MD	NULL		NULL		NULL	967845392	1125406	CLARITY INNOVATIONS LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0139_0_-NONE-_-NONE-	CONT_IDV_FA861221D0139_9700	0.0000	NULL
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Large	X	USA	VA	222031807	USA	VA	USA	C	NULL		NULL	UNITEDHEALTHCARE	1155422	ACCENTURE FEDERAL SERVICES LLC	NULL	PROGRAM OVERVIEW	9700_9700_FA861220F0529_0_FA861220D0029_0	CONT_AWD_FA861220F0529_9700_FA861220D0029_9700	3800.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Large	X	USA	VA	222031807	USA	VA	USA	C	NULL		NULL	UNITEDHEALTHCARE	1155422	ACCENTURE FEDERAL SERVICES LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0529_P00001_FA861220D0029_0	CONT_AWD_FA861220F0529_9700_FA861220D0029_9700	0.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	AZ	NULL		NULL		NULL	015732075	1158911	AEROVATION, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0103_P00002_-NONE-_-NONE-	CONT_IDV_FA861221D0103_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	AZ	NULL		NULL		NULL	015732075	1158911	AEROVATION, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0103_P00003_-NONE-_-NONE-	CONT_IDV_FA861221D0103_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	AZ	NULL		NULL		NULL	015732075	1158911	AEROVATION, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0103_0_-NONE-_-NONE-	CONT_IDV_FA861221D0103_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	AZ	857566903	USA	AZ	USA	C	NULL		NULL	015732075	1158911	AEROVATION, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0605_0_FA861221D0103_0	CONT_AWD_FA861221F0605_9700_FA861221D0103_9700	3572.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	AZ	NULL		NULL		NULL	015732075	1158911	AEROVATION, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0103_P00001_-NONE-_-NONE-	CONT_IDV_FA861221D0103_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	AZ	857566903	USA	AZ	USA	C	NULL		NULL	015732075	1158911	AEROVATION, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0605_P00001_FA861221D0103_0	CONT_AWD_FA861221F0605_9700_FA861221D0103_9700	0.0000	1
2021	5700	FA8649	FA8649  USAF RESEARCH LAB AFRL SBRK	DEPT OF THE AIR FORCE	5700	F4FBEQ	AC32	Electronics, Comms, & Sensors	2254		PO	Limited Competition with multiple offers	100+ Offers	Z	A	N	FFP	Small	X	USA	TX	787595315	USA	TX	USA	C	NULL		NULL	041702227	1161686	SPARKCOGNITION, INC.	NULL	JOINT ALL DOMAIN OPERATIONS (JADC2) PROGRAM WILL EXPONENTIALLY INCREASE THE AMOUNT OF DATA NEEDED TO ANALYZE, AND SHARE IN REAL-TIME THAT PROVIDES A FULLER PICTURE OF THE OPERATING ENVIRONMENT TO A C2	9700_-NONE-_FA864921P0298_P00001_-NONE-_0	CONT_AWD_FA864921P0298_9700_-NONE-_-NONE-	0.0000	1
2021	5700	FA8649	FA8649  USAF RESEARCH LAB AFRL SBRK	DEPT OF THE AIR FORCE	5700	F4FBEQ	AC32	Electronics, Comms, & Sensors	2254		PO	Limited Competition with multiple offers	100+ Offers	Z	A	N	FFP	Small	X	USA	TX	787595315	USA	TX	USA	C	NULL		NULL	041702227	1161686	SPARKCOGNITION, INC.	NULL	JOINT ALL DOMAIN OPERATIONS (JADC2) PROGRAM WILL EXPONENTIALLY INCREASE THE AMOUNT OF DATA NEEDED TO ANALYZE, AND SHARE IN REAL-TIME THAT PROVIDES A FULLER PICTURE OF THE OPERATING ENVIRONMENT TO A C2	9700_-NONE-_FA864921P0298_0_-NONE-_0	CONT_AWD_FA864921P0298_9700_-NONE-_-NONE-	49158.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Medium <1B	X	NULL			USA	GA	NULL		NULL		NULL	061192099	1163723	ACHIEVEIT ONLINE, LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0101_P00002_-NONE-_-NONE-	CONT_IDV_FA861221D0101_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Medium <1B	X	NULL			USA	GA	NULL		NULL		NULL	061192099	1163723	ACHIEVEIT ONLINE, LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0101_0_-NONE-_-NONE-	CONT_IDV_FA861221D0101_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Medium <1B	X	USA	GA	303051800	USA	GA	USA	C	NULL		NULL	061192099	1163723	ACHIEVEIT ONLINE, LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0603_0_FA861221D0101_0	CONT_AWD_FA861221F0603_9700_FA861221D0101_9700	1000.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Medium <1B	X	NULL			USA	GA	NULL		NULL		NULL	061192099	1163723	ACHIEVEIT ONLINE, LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0101_P00001_-NONE-_-NONE-	CONT_IDV_FA861221D0101_9700	0.0000	NULL
2020	5700	FA7014	FA7014  AFDW PK	DEPT OF THE AIR FORCE	5700	F4FBGL	7630	Facilities and Construction	2254		DCA	Competition with single offer	One Offer	Z	A	0	FFP	Small	X	USA	DC	203301690	USA	CA	USA	D	NULL		NULL	079275791	1166668	TRIFACTA INC.	NULL	PKS-WARREN-PENNO: MODIFICATION TO UPDATE PAY OFFICIAL ADDRESS AND CORRECT ACCPETOR DODAAC.	9700_-NONE-_FA701420C0035_P00001_-NONE-_0	CONT_AWD_FA701420C0035_9700_-NONE-_-NONE-	0.0000	1
2020	5700	FA7014	FA7014  AFDW PK	DEPT OF THE AIR FORCE	5700	F4FBGL	7630	Facilities and Construction	2254		DCA	Competition with single offer	One Offer	Z	A	0	FFP	Small	X	USA	DC	203301690	USA	CA	USA	D	NULL		NULL	079275791	1166668	TRIFACTA INC.	NULL	PKS-WARREN-PENNO: AWARD UNDER CSO PROGRAM FOR JADC2 SUPPORTING AFWERKS AND SAF/CO.	9700_-NONE-_FA701420C0035_0_-NONE-_0	CONT_AWD_FA701420C0035_9700_-NONE-_-NONE-	1389801.5000	1
2021	5700	FA8649	FA8649  USAF RESEARCH LAB AFRL SBRK	DEPT OF THE AIR FORCE	5700	F4FBEQ	AC32	Electronics, Comms, & Sensors	2255		PO	Limited Competition with multiple offers	100+ Offers	Z	A	N	FFP	Small	X	USA	VA	201903336	USA	VA	USA	C	NULL		NULL	080033961	1168332	RAFT LLC	NULL	FX203-CSO1-2407-USING KAFKA AND MESSAGE QUEUING TELEMETRY TRANSPROT BRIDGE IN CONNECTING EDGE SYSTEMS FOR ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA864921P0549_0_-NONE-_0	CONT_AWD_FA864921P0549_9700_-NONE-_-NONE-	49997.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		DCA	Competition with single offer	One Offer	Z	D	N	FFP	Small	X	USA	VA	201903336	USA	VA	USA	C	NULL		NULL	080033961	1168332	RAFT LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM ON-RAMP EXERCISE 4 EFFORT.	9700_-NONE-_FA861221C5010_P00001_-NONE-_0	CONT_AWD_FA861221C5010_9700_-NONE-_-NONE-	1030000.0000	1
2021	5700	FA8649	FA8649  USAF RESEARCH LAB AFRL SBRK	DEPT OF THE AIR FORCE	5700	F4FBEQ	AC32	Electronics, Comms, & Sensors	2255		PO	Limited Competition with multiple offers	100+ Offers	Z	A	N	FFP	Small	X	USA	VA	201903336	USA	VA	USA	C	NULL		NULL	080033961	1168332	RAFT LLC	NULL	DIGITAL TWINNING FOR ADVANCED BATTLE MANAGEMENT SYSTEM VIA SMALL BUSINESS INNOVATION RESEARCH PHASE II	9700_-NONE-_FA864921P0863_0_-NONE-_0	CONT_AWD_FA864921P0863_9700_-NONE-_-NONE-	749947.0000	1
2021	5700	FA8649	FA8649  USAF RESEARCH LAB AFRL SBRK	DEPT OF THE AIR FORCE	5700	F4FBEQ	AC32	Electronics, Comms, & Sensors	2255		PO	Limited Competition with multiple offers	100+ Offers	Z	A	N	FFP	Small	X	USA	VA	201903336	USA	VA	USA	C	NULL		NULL	080033961	1168332	RAFT LLC	NULL	USING KAFKA AND MESSAGE QUEUING TELEMETRY TRANSPORT BRIDGE IN CONNECTING EDGE SYSTEMS FOR ADVANCED BATTLE MANAGEMENT SYSTEM.	9700_-NONE-_FA864921P0549_P00001_-NONE-_0	CONT_AWD_FA864921P0549_9700_-NONE-_-NONE-	0.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		DCA	Competition with single offer	One Offer		D	N	FFP	Small	X	USA	VA	201903336	USA	VA	USA	C	NULL		NULL	080033961	1168332	RAFT LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM PROTOTYPE DEVELOPMENT FOR A LOW-LATENCY DATA PIPELINE IN PLATFORMONE.	9700_-NONE-_FA861221C5010_P00002_-NONE-_0	CONT_AWD_FA861221C5010_9700_-NONE-_-NONE-	85808.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	VA	NULL		NULL		NULL	080033961	1168332	RAFT LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0132_0_-NONE-_-NONE-	CONT_IDV_FA861221D0132_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	VA	201903336	USA	VA	USA	C	NULL		NULL	080033961	1168332	RAFT LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0634_0_FA861221D0132_0	CONT_AWD_FA861221F0634_9700_FA861221D0132_9700	1000.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		DCA	Competition with single offer	One Offer	Z	D	N	FFP	Small	X	USA	VA	201903336	USA	VA	USA	C	NULL		NULL	080033961	1168332	RAFT LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM PROTOTYPE DEVELOPMENT FOR A LOW-LATENCY DATA PIPELINE IN PLATFORMONE.	9700_-NONE-_FA861221C5010_0_-NONE-_0	CONT_AWD_FA861221C5010_9700_-NONE-_-NONE-	200000.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	VA	201475935	USA	VA	USA	C	NULL		NULL	080132615	1168596	DATA MACHINES CORP.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0621_0_FA861221D0119_0	CONT_AWD_FA861221F0621_9700_FA861221D0119_9700	2156.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	VA	NULL		NULL		NULL	080132615	1168596	DATA MACHINES CORP.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0119_P00001_-NONE-_-NONE-	CONT_IDV_FA861221D0119_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	VA	NULL		NULL		NULL	080132615	1168596	DATA MACHINES CORP.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0119_0_-NONE-_-NONE-	CONT_IDV_FA861221D0119_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	VA	NULL		NULL		NULL	080159027	1168699	DIGITAL MOBILIZATIONS, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0089_0_-NONE-_-NONE-	CONT_IDV_FA861221D0089_9700	0.0000	NULL
