Fiscal_year,Vendor,StandardizedTopContractor,ContractorDisplayName,Small,jointventure,warningflag,UnknownCompany,Top100Federal,fundedbyforeignentity,isforeignownedandlocated,isforeigngovernment,isinternationalorganization,organizationaltype,PlaceCountryText,OriginIsUnitedStates,OriginCountryText,VendorIsUnitedStates,VendorCountryText,placeofmanufactureText,vendorcountrycode,SumOfnumberOfActions,SumOfobligatedAmount
2017,532856549,GOLAN INDUSTRIES/MILITARY AIRCRAFT GROUP,All Other,0,NULL,1,NULL,NULL,A,1,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISR: ISRAEL,1,887172
2017,532856549,GOLAN INDUSTRIES/MILITARY AIRCRAFT GROUP,All Other,0,NULL,1,NULL,NULL,X,1,0,1,INTERNATIONAL ORG,,1,,1,ISRAEL,NULL,ISR: ISRAEL,0,0
2017,532856549,GOLAN INDUSTRIES/MILITARY AIRCRAFT GROUP,All Other,0,NULL,1,NULL,NULL,X,1,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - DOMESTIC NONAVAILABILITY,ISR: ISRAEL,1,0
2017,532856549,GOLAN INDUSTRIES/MILITARY AIRCRAFT GROUP,All Other,0,NULL,1,NULL,NULL,X,1,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISR: ISRAEL,14,4133868
2017,532856549,GOLAN INDUSTRIES/MILITARY AIRCRAFT GROUP,All Other,0,NULL,1,NULL,NULL,X,1,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - TRADE AGREEMENTS,ISR: ISRAEL,1,0
2017,63079268,H SQUARED,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,1,18530
2017,600063937,HADASSAH MEDICAL ORGANIZATION,All Other,0,NULL,1,NULL,NULL,X,0,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,1,25000
2017,121995232,HIGH COUNTRY TECHNOLOGY CONSULTANTS,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,1,259513
2017,960137875,HOLLINGSWORTH PACK,All Other,0,NULL,1,NULL,NULL,X,0,0,0,OTHER,ISRAEL,1,ISRAEL,0,UNITED STATES,NOT A MANUFACTURED END PRODUCT,USA: UNITED STATES OF AMERICA,1,83491.5
2017,532271210,IMAGESAT INTERNATIONAL NV,All Other,0,NULL,1,NULL,NULL,X,1,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISR: ISRAEL,1,100000
2017,531952101,IMI SYSTEMS,All Other,0,NULL,1,NULL,NULL,X,1,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISR: ISRAEL,2,1425000
2017,531952101,IMI SYSTEMS,All Other,0,NULL,1,NULL,NULL,X,1,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISR: ISRAEL,2,0
2017,561519815,INCHCAPE SHIPPING SERVICESLLC,All Other,0,NULL,1,NULL,NULL,X,1,0,0,CORPORATE TAX EXEMPT,ISRAEL,1,ISRAEL,1,UNITED ARAB EMIRATES,NOT A MANUFACTURED END PRODUCT,ARE: UNITED ARAB EMIRATES,2,67453.9609
2017,532169513,INSIGHTEC,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,0,UNITED STATES,1,ISRAEL,MFG IN U.S.,ISR: ISRAEL,1,75000
2017,110480956,INTEGRATED PROCUREMENT TECHNOLOGIES,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,5,456545.9688
2017,183217926,INTERNATIONAL PROCUREMENT AGENCYINC,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,USA: UNITED STATES OF AMERICA,1,29887.5
2017,79871777,INTERNATIONAL QUALITY ADVANTAGE,All Other,0,NULL,1,NULL,NULL,X,0,0,0,SOLE PROPRIETORSHIP,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,7,84545.5
2017,514499727,INTU VIEW,All Other,0,NULL,1,NULL,NULL,X,1,0,0,CORPORATE TAX EXEMPT,UNITED STATES,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,1,0
2017,88398891,IOMAX USA,All Other,0,NULL,1,NULL,NULL,X,0,0,0,,GEORGIA,1,ISRAEL,0,UNITED STATES,NULL,USA: UNITED STATES OF AMERICA,1,0
2017,514632624,IPC JERUSALEM,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,,1,,1,ISRAEL,NULL,ISR: ISRAEL,0,-1711621.5
2017,514632624,IPC JERUSALEM,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,2,17753.5996
2017,600053607,ISRAEL AEROSPACE INDUSTRIES LTD BEDEK AVIATION GROUP,All Other,0,NULL,1,NULL,NULL,X,0,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - TRADE AGREEMENTS,ISR: ISRAEL,4,642500
2017,600053607,ISRAEL AEROSPACE INDUSTRIES LTD BEDEK AVIATION GROUP,All Other,0,NULL,1,NULL,NULL,X,0,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,1,1290000
2017,600053607,ISRAEL AEROSPACE INDUSTRIES LTD BEDEK AVIATION GROUP,All Other,0,NULL,1,NULL,NULL,X,1,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - TRADE AGREEMENTS,ISR: ISRAEL,1,78922
2017,600539498,ISRAEL AEROSPACE INDUSTRIES LTD LAHAV DIVISION,All Other,0,NULL,1,NULL,NULL,X,1,0,1,INTERNATIONAL ORG,,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISR: ISRAEL,2,0
2017,600539498,ISRAEL AEROSPACE INDUSTRIES LTD LAHAV DIVISION,All Other,0,NULL,1,NULL,NULL,X,1,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISR: ISRAEL,8,19504750.2
2017,600147524,ISRAEL AEROSPACE INDUSTRIES LTD RAMTA DIVISION,All Other,0,NULL,1,NULL,NULL,X,1,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISR: ISRAEL,4,3785
2017,600026074,ISRAEL AEROSPACE INDUSTRIES LTD SHL AERO ASSEMBLIES DIVISION,All Other,0,NULL,1,NULL,NULL,A,0,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISR: ISRAEL,10,931862
2017,600026074,ISRAEL AEROSPACE INDUSTRIES LTD SHL AERO ASSEMBLIES DIVISION,All Other,0,NULL,1,NULL,NULL,X,0,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISR: ISRAEL,11,8538914
2017,600014914,ISRAEL INSTITUTE FOR BIOLOGICAL RESEARCH,All Other,0,NULL,1,NULL,NULL,X,0,1,0,FOREIGN GOVERNMENT,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,1,-1.33
2017,600065049,ISRAEL MILITARY INDUSTRIES,All Other,0,NULL,1,NULL,NULL,X,1,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISR: ISRAEL,6,2200978.75
2017,531857076,ITAMAR MEDICAL,All Other,0,NULL,1,NULL,NULL,X,0,0,0,,UNITED STATES,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - TRADE AGREEMENTS,ISR: ISRAEL,2,-99999.8281
2017,619851327,ITAMAR MEDICAL,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - TRADE AGREEMENTS,USA: UNITED STATES OF AMERICA,1,25041.1191
2017,600042594,IVERA,All Other,0,NULL,1,NULL,NULL,X,1,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,4,650000
2017,961700569,JBL SYSTEM SOLUTIONS,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,1,57652
2017,85172005,JGB ENTERPRISES,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,32,362794.7378
2017,782053516,JOHNSON & JOHNSON HEALTH CARE SYSTEMS,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,1,8592.46
2017,600030527,JUNGO CONNECTIVITY,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE TAX EXEMPT,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISR: ISRAEL,1,8186
2017,122679228,KAMPI COMPONENTS CO,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,6,30331.1499
2017,122679228,KAMPI COMPONENTS CO,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,1,8050.9302
2017,80187044,KARIBA SYSTEMS,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,USA: UNITED STATES OF AMERICA,1,28062.3008
2017,600179432,KOHAVI DANNY,All Other,0,NULL,1,NULL,NULL,X,0,0,0,SOLE PROPRIETORSHIP,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,1,0
2017,932135148,KOLLSMAN,All Other,0,NULL,1,NULL,NULL,X,1,0,0,CORPORATE TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,1,4899
2017,932135148,KOLLSMAN,All Other,0,NULL,1,NULL,NULL,X,1,0,0,CORPORATE TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,2,430860
2017,78534881,L3 UNMANNED SYSTEMS,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - DOMESTIC NONAVAILABILITY,USA: UNITED STATES OF AMERICA,2,-19479
2017,78534881,L3 UNMANNED SYSTEMS,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,6,2589635
2017,182158873,LIFE TECHNOLOGIES,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,USA: UNITED STATES OF AMERICA,1,-15
2017,532289779,"LIVNAT, MAYER & CO ATTORNEYS AT LAW",All Other,0,NULL,1,NULL,NULL,B,0,0,0,CORPORATE TAX EXEMPT,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,1,43524
2017,832455104,LOGISTICO,All Other,0,NULL,1,NULL,NULL,X,0,0,0,SOLE PROPRIETORSHIP,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,USA: UNITED STATES OF AMERICA,2,25953.1406
2017,783146454,LONGHORN REGIONAL SERVICE CENTER,All Other,0,NULL,1,NULL,NULL,X,0,0,0,OTHER,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,2,24590.8604
2017,117400325,M TRON COMPONENTS,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,4,938.7
2017,621147255,M+W US,All Other,0,NULL,1,NULL,NULL,A,1,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,NOT A MANUFACTURED END PRODUCT,USA: UNITED STATES OF AMERICA,9,632976
2017,788358596,MARSHALL COMMUNICATIONS,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,1,91460.2813
2017,531977148,MASHIK ELEVATORS,All Other,0,NULL,1,NULL,NULL,X,0,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,ISR: ISRAEL,1,5979.7202
2017,514874239,MATAN COMPUTERS OPERATIONS & MANAGEMENT,All Other,0,NULL,1,NULL,NULL,X,1,0,1,INTERNATIONAL ORG,UNITED STATES,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,1,37500
2017,609717462,MAVEN ENGINEERING,All Other,0,NULL,1,NULL,NULL,A,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,1,6002
2017,609717462,MAVEN ENGINEERING,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,8,384033.8516
2017,649745072,ME ROY,All Other,0,NULL,1,NULL,NULL,B,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,1,33076.6016
2017,532040334,MEDIWOUND,All Other,0,NULL,1,NULL,NULL,X,1,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,2,31665598
2017,533243445,MEMED DIAGNOSTICS,All Other,0,NULL,1,NULL,NULL,X,1,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,3,6207514.375
2017,80283642,MIL COMPONENTS,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,3,854.71
2017,534991963,MLS MULTINATIONAL LOGISTIC SERVICES,All Other,0,NULL,1,NULL,NULL,X,1,0,0,CORPORATE TAX EXEMPT,ISRAEL,1,ISRAEL,1,MALTA,NOT A MANUFACTURED END PRODUCT,MLT: MALTA,37,2910684.526
2017,80291061,MUKA MAGIC TRADE,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,USA: UNITED STATES OF AMERICA,1,13784
2017,181082470,MULTISTACK,All Other,0,NULL,1,NULL,NULL,X,0,0,0,PARTNERSHIP,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,USA: UNITED STATES OF AMERICA,1,6084.1899
2017,600001097,MURADECOR,All Other,0,NULL,1,NULL,NULL,X,0,0,0,,ISRAEL,1,ISRAEL,1,ARUBA [NETHERLANDS],MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,ABW: ARUBA,2,6300
2017,532149523,NANONICS IMAGING,All Other,0,NULL,1,NULL,NULL,X,1,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - DOMESTIC NONAVAILABILITY,ISR: ISRAEL,2,0
2017,603669391,NIBOR ENTERPRISES,All Other,0,NULL,1,NULL,NULL,A,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,NOT A MANUFACTURED END PRODUCT,USA: UNITED STATES OF AMERICA,9,11622600
2017,836342006,NICE SYSTEMS,All Other,0,NULL,1,NULL,NULL,X,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NOT A MANUFACTURED END PRODUCT,USA: UNITED STATES OF AMERICA,1,122000
2017,600022065,OCEAN CO,All Other,0,NULL,1,NULL,NULL,X,0,0,0,OTHER,,1,,1,ISRAEL,NULL,ISR: ISRAEL,0,560868
2017,600022065,OCEAN CO,All Other,0,NULL,1,NULL,NULL,X,0,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,ISR: ISRAEL,1,3531.5801
2017,600022065,OCEAN CO,All Other,0,NULL,1,NULL,NULL,X,0,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,21,109964.0599
2017,111727582,OCKMAN & BORDEN ASSOCIATES,All Other,0,NULL,1,NULL,NULL,A,0,0,0,SOLE PROPRIETORSHIP,ISRAEL,1,ISRAEL,0,UNITED STATES,NOT A MANUFACTURED END PRODUCT,USA: UNITED STATES OF AMERICA,1,-88214.8281
2017,962707022,OM PERFORMANCE,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,19,4898.6
2017,533131467,OPENLM,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE TAX EXEMPT,,1,,1,ISRAEL,NULL,ISR: ISRAEL,0,0
2017,79619802,OPTEX SYSTEMS,All Other,0,NULL,1,NULL,NULL,A,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,1,0
2017,79619802,OPTEX SYSTEMS,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,13,113773
2017,532215209,OPTICAL IMAGING,All Other,0,NULL,1,NULL,NULL,X,1,0,0,CORPORATE TAX EXEMPT,UNITED STATES,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - DOMESTIC NONAVAILABILITY,ISR: ISRAEL,1,0
2017,514834824,OPTOACOUSTICS,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE TAX EXEMPT,UNITED STATES,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - TRADE AGREEMENTS,ISR: ISRAEL,1,5408
2017,533247565,ORAN PALMACH TZUBA AGRICULTURAL COOPERATIVE COMMUNITY,All Other,0,NULL,1,NULL,NULL,X,1,0,1,INTERNATIONAL ORG,,1,,1,ISRAEL,NULL,ISR: ISRAEL,0,0
2017,195801808,ORBIT ADVANCED TECHNOLOGIES,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,1,43725
2017,172204195,ORBIT COMMUNICATION SYSTEMS,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - TRADE AGREEMENTS,USA: UNITED STATES OF AMERICA,1,0
2017,532222171,OSAILY TRADING CONTRACTING COMPANY,All Other,0,NULL,1,NULL,NULL,X,0,0,1,INTERNATIONAL ORG,,0,UNITED STATES,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,2,0
2017,828364344,OXFORD CONSTRUCTION OF PENNSYLVANIA,All Other,0,NULL,1,NULL,NULL,A,0,0,0,OTHER,ISRAEL,1,ISRAEL,0,UNITED STATES,NOT A MANUFACTURED END PRODUCT,USA: UNITED STATES OF AMERICA,6,204872
2017,534082698,PALGAG BUILDING TECHNOLOGIES,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,,1,,1,ISRAEL,NULL,ISR: ISRAEL,0,0
2017,534082698,PALGAG BUILDING TECHNOLOGIES,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,1,442206.6563
2017,534082698,PALGAG BUILDING TECHNOLOGIES,All Other,0,NULL,1,NULL,NULL,X,1,0,0,CORPORATE NOT TAX EXEMPT,,1,,1,ISRAEL,NULL,ISR: ISRAEL,0,0
2017,534082698,PALGAG BUILDING TECHNOLOGIES,All Other,0,NULL,1,NULL,NULL,X,1,0,0,CORPORATE NOT TAX EXEMPT,BARBADOS,1,BARBADOS,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,3,0
2017,534082698,PALGAG BUILDING TECHNOLOGIES,All Other,0,NULL,1,NULL,NULL,X,1,0,0,CORPORATE NOT TAX EXEMPT,GUATEMALA,1,GUATEMALA,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,2,0
2017,531829034,PARTNER COMMUNICATIONS COMPANY,All Other,0,NULL,1,NULL,NULL,X,0,0,0,OTHER,,1,,1,ISRAEL,NULL,ISR: ISRAEL,0,0
2017,531829034,PARTNER COMMUNICATIONS COMPANY,All Other,0,NULL,1,NULL,NULL,X,0,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,ISR: ISRAEL,2,36254.8984
2017,531829034,PARTNER COMMUNICATIONS COMPANY,All Other,0,NULL,1,NULL,NULL,X,0,0,0,OTHER,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,1,182268.4219
2017,3799319,PAXTON VAN LINES,All Other,0,NULL,1,NULL,NULL,X,0,0,0,OTHER,ISRAEL,1,ISRAEL,0,UNITED STATES,NOT A MANUFACTURED END PRODUCT,USA: UNITED STATES OF AMERICA,1,62200
2017,787857551,PHOENIX TRADING,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),USA: UNITED STATES OF AMERICA,8,173625
2017,514721211,PLASAN SASA,All Other,0,NULL,1,NULL,NULL,X,1,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,1,0
2017,532912144,PRICE WATERHOUSE COOPERS RAMALLA,All Other,0,NULL,1,NULL,NULL,X,1,0,0,PARTNERSHIP,EGYPT,1,EGYPT,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,1,-18
2017,531909872,PRIZMATIX,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - COMMERCIAL INFORMATION TECHNOLOGY,ISR: ISRAEL,1,19735
2017,649125531,PROF YEHONATAN SHARABI,All Other,0,NULL,1,NULL,NULL,X,0,0,0,OTHER,UNITED STATES,0,UNITED STATES,1,ISRAEL,NOT A MANUFACTURED END PRODUCT,ISR: ISRAEL,2,13385.2002
2017,600006898,PSM TRADING,All Other,0,NULL,1,NULL,NULL,X,0,0,0,,ISRAEL,1,ISRAEL,1,ARUBA [NETHERLANDS],MFG OUTSIDE U.S. - USE OUTSIDE THE UNITED STATES,ABW: ARUBA,1,166920
2017,363569450,PSYCHOLOGY SOFTWARE TOOLS,All Other,0,NULL,1,NULL,NULL,X,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG OUTSIDE U.S. - TRADE AGREEMENTS,USA: UNITED STATES OF AMERICA,1,11720
