CSIStransactionID	CSIScontractID	fiscal_year	Customer	SubCustomer	ServicesCategory	PlatformPortfolio	ProductOrServiceCodeText	VendorSize	CompetitionClassification	ClassifyNumberOfOffers	includesMOSA	projectname	obligatedAmount	numberOfActions
44304965	62233406	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Full Competition (Multiple Offers)	Two Offers	1	LCS 	2036426.0000	1
63037325	62233223	2016	Defense	Navy	Products	Aircraft	DRONES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	BAMS 	13500001.0000	1
59485245	2961315	2016	Defense	Navy	R&D	Aircraft	DEFENSE AIRCRAFT (ENGINEERING)	Large: Big 6	Full Competition (Multiple Offers)	3-4 Offers	1	BAMS 	5000000.0000	1
24778243	3480172	2012	Defense	Navy	Products	Ships & Submarines	FIBER OPTIC CABLES	Medium <1B	Competition with single offer	One Offer	1	SSN 774 	1439.0000	1
77219571	62233406	2019	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Full Competition (Multiple Offers)	Two Offers	1	LCS 	233357.0000	1
41592219	18802144	2015	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Medium >1B	Limited Competition with multiple offers	Two Offers	1	LCS 	277186.0000	1
41591698	18802144	2015	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Medium >1B	Limited Competition with multiple offers	Two Offers	1	LCS 	-103656.0000	1
41591429	18802144	2015	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Medium >1B	Limited Competition with multiple offers	Two Offers	1	LCS 	30622.0000	1
66237332	2961315	2017	Defense	Navy	R&D	Aircraft	DEFENSE AIRCRAFT (ENGINEERING)	Large: Big 6	Full Competition (Multiple Offers)	3-4 Offers	1	BAMS 	2316000.0000	1
64181576	66054976	2016	Defense	Navy	Products	Ships & Submarines	UNDERWATER MINE AND COMPONENTS, INERT	Large	No Competition (Only One Source Exception)	No competition	1	LCS 	43964.9414	1
45249560	2964281	2013	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Small	No Competition (Other Exception)	No competition	1	SSN 774 	954926.0000	1
38626395	2964692	2014	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	490000.0000	1
69231334	2964946	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	14312000.0000	1
36879074	2964441	2014	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	30848.0000	1
66736432	2964947	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	222533.0000	1
38603544	2964441	2014	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	126424.0000	1
38836373	2964441	2014	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
39223471	2964692	2014	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	8355000.0000	1
68255690	2964946	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	1798920.0000	1
67985881	2964947	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
66066830	2964947	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	706011.0000	1
39420943	2964441	2014	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
70971622	69862632	2017	Defense	Navy	Products	Aircraft	ADPE SYSTEM CONFIGURATION	Small	No Competition (Other Exception)	No competition	1	BAMS 	0.0000	1
38232679	2964441	2014	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	1905631.0000	1
36520632	2964441	2014	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	25855.0000	1
37682696	2964441	2014	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
66268444	2964947	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	279641.0000	1
38525110	2964441	2014	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
41554011	2965311	2015	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Small	No Competition (Other Exception)	No competition	1	SSN 774 	0.0000	1
37600598	2964692	2014	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
59313412	25880723	2016	Defense	Navy	R&D	Ships & Submarines	ENGINEERING (ENGINEERING)	Medium >1B	Full Competition (Multiple Offers)	5-9 Offers	1	LCS 	0.0000	1
69871676	64738439	2017	Defense	Navy	ERS	Ships & Submarines	MAINT-REP OF SHIPS-SML CRAFT-DOCKS	Medium <1B	No Competition (Only One Source Exception)	No competition	1	LCS 	0.0000	1
71320635	61173476	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	No Competition (Only One Source Exception)	No competition	1	LCS 	0.0000	1
92609683	2964441	2018	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	12287.0000	1
34302137	2964847	2013	Defense	Navy	PAMS	Ships & Submarines	OTHER MANAGEMENT SUPPORT SERVICES	Large	No Competition (Only One Source Exception)	No competition	1	LCS 	0.0000	1
34368898	2965313	2013	Defense	Navy	PAMS	Ships & Submarines	OTHER MANAGEMENT SUPPORT SERVICES	Large	No Competition (Only One Source Exception)	No competition	1	LCS 	0.0000	1
92609726	2964441	2018	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	11112.0000	1
41447522	2964441	2015	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
41448063	2964692	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
41447980	2964441	2015	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	1606904.0000	1
41448272	2964441	2015	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	1504172.0000	1
41446211	2964441	2015	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
41549620	2964441	2015	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
41448564	2964441	2015	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	90883.0000	1
41448813	2964441	2015	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	131345.0000	1
41448252	2964441	2015	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
41450874	2965194	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
6869983	18802019	2011	Defense	Navy	PAMS	Ships & Submarines	SYSTEMS ENGINEERING SERVICES	Large	Competition with single offer	One Offer	1	SSN 774 	50000.0000	1
28883054	2964441	2012	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
7994672	2964441	2012	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
28728825	2964441	2012	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	528045.0000	1
17227861	2964441	2012	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	-0.0100	1
23226874	2964692	2012	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	24346224.0000	1
31946645	2964441	2012	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
4121671	2964441	2012	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
8073295	2964441	2012	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
7647239	2964441	2012	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	19905.0000	1
25537623	2964441	2012	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
32716473	2964441	2012	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
79610669	77277956	2019	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
87064217	77277977	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	10806.0000	1
89035233	82609902	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Large	Competition with single offer	One Offer	1	LCS 	12918.6299	1
89052193	82621110	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Medium <1B	No Competition (Other Exception)	No competition	1	LCS 	2739.0000	1
89052130	82621101	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	292118.0000	1
77289223	66054845	2019	Defense	Navy	R&D	Ships & Submarines	DEFENSE SHIPS (OPERATIONAL)	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
86666797	69862615	2020	Defense	Navy	Products	Aircraft	DRONES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	BAMS 	865798.0000	1
77100971	2965194	2019	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
77101034	2965194	2019	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	4896884.0000	1
87064177	77277915	2020	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	944804.7500	1
77385848	69863017	2019	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	124828.0000	1
35304230	25855812	2013	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
42002666	27840303	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	822034.0000	1
42003811	27840303	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	112695.0000	1
42004873	27845231	2015	Defense	Navy	ICT	Ships & Submarines	ADP SVCS/TELECOMM & TRANSMISSION	Large	Limited Competition with multiple offers	3-4 Offers	1	SSN 774 	3966.9900	1
61178377	61173472	2016	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	No Competition (Only One Source Exception)	No competition	1	LCS 	0.0000	1
34993216	18687551	2013	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	0.0000	1
42002875	27835995	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	91268.0000	1
60175305	27835995	2016	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	464657.0000	1
42000024	27835995	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	0.0000	1
42202053	60408149	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	2291108.0000	1
42013655	27875422	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	690712.0000	1
92610330	2964947	2018	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	296954.0000	1
92610267	2964946	2018	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	211038.0000	1
92608873	2961315	2018	Defense	Navy	R&D	Aircraft	DEFENSE AIRCRAFT (ENGINEERING)	Large: Big 6	Full Competition (Multiple Offers)	3-4 Offers	1	BAMS 	0.0000	1
70936597	62233406	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Full Competition (Multiple Offers)	Two Offers	1	LCS 	-236291.0000	1
62666918	2964946	2016	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	300000.0000	1
59684632	2964441	2016	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	1617.0000	1
62870467	2964441	2016	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	61207.0000	1
61344674	2964441	2016	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	12457.0000	1
59556460	2965194	2016	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
59858901	2964692	2016	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	96897616.0000	1
65175408	2964441	2016	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
59108844	2965194	2016	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
64695890	25224637	2016	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Large	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
59913757	2964441	2016	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
64443187	2964441	2016	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
59237454	2964441	2016	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	10200000.0000	1
20625028	2964946	2012	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	72439.0000	1
12539044	2965254	2012	Defense	Navy	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Large	No Competition (Only One Source Exception)	No competition	1	SSN 774 	5459511.0000	1
6044406	2964946	2012	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
8338401	2961315	2012	Defense	Navy	R&D	Aircraft	DEFENSE AIRCRAFT (ENGINEERING)	Large: Big 6	Full Competition (Multiple Offers)	3-4 Offers	1	BAMS 	0.0000	1
32140768	2964947	2012	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
70936577	62233406	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Full Competition (Multiple Offers)	Two Offers	1	LCS 	0.0000	1
23173558	3051940	2007	Defense	Navy	Products	Aircraft	OSCILLATORS AND PIEZOELECTRIC CRYSTALS	Medium <1B	No Competition (Only One Source Exception)	No competition	1	BAMS 	475470.0000	1
45304708	2964452	2013	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Other Exception)	No competition	1	LCS 	572979.0000	1
41451581	2964946	2015	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	831978.0000	1
41446483	2961315	2015	Defense	Navy	R&D	Aircraft	DEFENSE AIRCRAFT (ENGINEERING)	Large: Big 6	Full Competition (Multiple Offers)	3-4 Offers	1	BAMS 	0.0000	1
34442151	2964441	2013	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
35641633	2964692	2013	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
33985129	2964441	2013	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
34994381	2964441	2013	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
36049375	2964441	2013	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
35279487	2964947	2013	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	4493161.0000	1
35877396	2964441	2013	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
34370375	2964946	2013	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
36775333	28402082	2014	Defense	Navy	ERS	Ships & Submarines	MAINT-REP OF SHIP & MARINE EQ	Medium <1B	Limited Competition with multiple offers	Two Offers	1	SSN 774 	0.0000	1
69584449	62233406	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Full Competition (Multiple Offers)	Two Offers	1	LCS 	0.0000	1
67901390	62233406	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Full Competition (Multiple Offers)	Two Offers	1	LCS 	883459.0000	1
66334060	62233406	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Full Competition (Multiple Offers)	Two Offers	1	LCS 	0.0000	1
67708601	2965097	2017	Defense	Navy	R&D	Ships & Submarines	OTHER DEFENSE (ENGINEERING)	Small	No Competition (Only One Source Exception)	No competition	1	SSN 774 	165000.0000	1
64394302	2964441	2016	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
59934942	27216970	2016	Defense	Navy	PAMS	Ships & Submarines	ENGINEERING AND TECHNICAL SERVICES	Medium <1B	No Competition (Only One Source Exception)	No competition	1	LCS 	5238558.0000	1
60308804	2964692	2016	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	2589675.0000	1
65654322	2964441	2016	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	62500.0000	1
61568512	2965194	2016	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	104905.0000	1
60176948	2964441	2016	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	23581.0000	1
62745103	2964441	2016	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	-61784.0000	1
64524535	2964441	2016	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
59051635	2963779	2016	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Large	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
16006029	2964947	2012	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	7000000.0000	1
23630766	3479928	2012	Defense	Navy	Products	Ships & Submarines	ARMAMENT TRAINING DEVICES	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
11629557	2964441	2010	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	4774000.0000	1
988425	3478417	2007	Defense	Navy	Products	Ships & Submarines	TEXTILE FABRICS	Small	Competition with single offer	One Offer	1	SSN 774 	6233.0000	1
45290639	2964453	2013	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Other Exception)	No competition	1	LCS 	0.0000	1
67452005	62233435	2017	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Large	Full Competition (Multiple Offers)	Two Offers	1	SSN 774 	2558037.0000	1
35563800	2965094	2013	Defense	Navy	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
34539440	2964692	2013	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	52563.0000	1
35139347	2964441	2013	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	-23630.0000	1
66528409	62233406	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Full Competition (Multiple Offers)	Two Offers	1	LCS 	80111.0000	1
36047689	2964692	2013	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	5413000.0000	1
69605342	2964036	2017	Defense	Other DoD	Products	Ships & Submarines	OPTICAL SIGHTING & RANGING EQUIPMEN	Large	Competition with single offer	One Offer	1	SSN 774 	-4167.4199	1
69633311	62233406	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Full Competition (Multiple Offers)	Two Offers	1	LCS 	1264662.0000	1
68733044	62233406	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Full Competition (Multiple Offers)	Two Offers	1	LCS 	412732.0000	1
70936617	62233406	2017	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	Full Competition (Multiple Offers)	Two Offers	1	LCS 	185208.0000	1
93414410	71248997	2018	Defense	Navy	Products	Ships & Submarines	COMBAT SHIPS AND LANDING VESSELS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	1073902.0000	1
42141827	60357782	2015	Defense	Navy	Products	Ships & Submarines	DEGAUSSING & MINE SWEEPING EQUIPMEN	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	0.0000	1
71351395	69896913	2017	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (EAST)	Large: Big 6	Unlabeled: Competition; Zero Offers	Unlabeled: Competition; Zero Offers	1	LCS 	-353693.0000	1
28987834	18801463	2011	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Large: Big 6	Limited Competition with multiple offers	Two Offers	1	LCS 	719778.0000	1
70199673	63113038	2017	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	5-9 Offers	1	417	0.0000	1
70109958	63101453	2017	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large: Big 6	Full Competition (Multiple Offers)	5-9 Offers	1	417	0.0000	1
36892891	18802144	2014	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Medium >1B	Limited Competition with multiple offers	Two Offers	1	LCS 	120000.0000	1
42000044	27833570	2015	Defense	Other DoD	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
