fiscal_year	Customer	SubCustomer	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	AnyEntityForeignPlaceOfPerformance	IsEntityAbove2016constantOneMillionThreshold	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	IsEntityAbove2018constant10ThousandThreshold	EntityCount	AllContractorCount	numberOfActions	ObligatedAmount
2017	Defense	MilitaryHealth	M	Medium Vendor	PDuns-1	1	0	0	0	0	0	1	1	3	0.0000
2017	Defense	MilitaryHealth	M	Medium Vendor	PDuns-1	1	0	0	0	1	0	3	3	3	15455.0000
2017	Defense	MilitaryHealth	M	Medium Vendor	PDuns-1	1	0	0	0	1	1	6	6	9	108538.8008
2017	Defense	MilitaryHealth	M	Medium Vendor	PDuns-1	1	0	0	1	1	1	26	26	47	2237981.8027
2017	Defense	MilitaryHealth	M	Medium Vendor	PDuns-1	1	0	1	1	1	1	16	16	71	112876847.8289
2017	Defense	MilitaryHealth	M	Medium Vendor	PDuns-1	1	1	0	1	1	1	1	1	2	95865.0000
2017	Defense	MilitaryHealth	M	Medium Vendor	PDuns-1	1	1	1	1	1	1	2	2	7	1165555.2998
2017	Defense	MilitaryHealth	M	Medium Vendor	PDuns-2+	1	0	0	0	1	0	1	1	2	5348.0000
2017	Defense	MilitaryHealth	M	Medium Vendor	PDuns-2+	1	0	0	0	1	1	1	1	1	7000.0000
2017	Defense	MilitaryHealth	M	Medium Vendor	PDuns-2+	1	0	0	1	1	1	10	10	16	279699.6675
2017	Defense	MilitaryHealth	M	Medium Vendor	PDuns-2+	1	0	1	1	1	1	12	14	30	5557670.1558
2017	Defense	MilitaryHealth	M	Medium Vendor	PDuns-2+	1	1	0	0	1	1	1	1	1	7425.0000
2017	Defense	MilitaryHealth	M	Medium Vendor	PDuns-2+	1	1	0	1	1	1	1	1	5	71250.0000
2017	Defense	MilitaryHealth	M	Medium Vendor	PDuns-2+	1	1	1	1	1	1	4	4	10	1153124.6562
2017	Defense	MilitaryHealth	M	Medium Vendor	PID	1	0	0	1	1	1	1	1	2	28715.7998
2017	Defense	MilitaryHealth	M	Medium Vendor	PID	1	0	1	1	1	1	11	11	109	1026162028.5833
2017	Defense	MilitaryHealth	M	Medium Vendor	PID	1	1	0	1	1	1	1	1	9	142978.1197
2017	Defense	MilitaryHealth	M	Medium Vendor	PID	1	1	1	1	1	1	4	4	16	18851266.1457
2017	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	0	4	4	4	18717.0000
2017	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	1	18	18	23	202410.4292
2017	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	1	56	56	106	3524276.0165
2017	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	1	137	137	497	221868981.2822
2017	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	0	1	1	1	5852.7002
2017	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	1	10	10	20	428949.6934
2017	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	1	66	66	205	92654863.6704
2017	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	1	0	1	1	1	8140.0000
2017	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	1	1	4	4	4	53156.2500
2017	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-2+	1	0	0	1	1	1	22	21	55	2924816.9439
2017	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-2+	1	0	1	1	1	1	72	78	273	64164920.7670
2017	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-2+	1	1	0	1	1	1	9	10	15	286591.8790
2017	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-2+	1	1	1	1	1	1	71	128	480	79737527.1259
2017	Defense	MilitaryHealth	N	Sometimes Small Vendor	PID	1	0	0	1	1	1	2	2	6	48539.0000
2017	Defense	MilitaryHealth	N	Sometimes Small Vendor	PID	1	0	1	1	1	1	21	21	116	55346638.8361
2017	Defense	MilitaryHealth	N	Sometimes Small Vendor	PID	1	1	1	1	1	1	39	39	208	53118291.0882
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	1	1	0	0.0000
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	5	5	0	0.0000
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns-1	1	0	0	0	0	0	2	2	3	2500.0000
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns-1	1	0	0	0	1	0	14	14	16	80622.3408
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns-1	1	0	0	0	1	1	39	39	51	673059.8577
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns-1	1	0	0	1	1	1	66	66	170	8230905.9592
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns-1	1	0	1	1	1	1	195	195	650	332587247.3059
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns-1	1	1	0	1	1	1	1	1	3	16009.2002
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns-1	1	1	1	1	1	1	14	14	38	12221386.3164
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	0	2	2	2	-12987.3501
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	1	1	1	1	14833.1602
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns-2+	1	0	0	1	1	1	7	7	9	387455.5820
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns-2+	1	0	1	1	1	1	14	14	39	21497843.1173
2017	Defense	MilitaryHealth	S	Always Small Vendor	PDuns-2+	1	1	0	1	1	1	1	1	1	35894.8789
2017	Defense	MilitaryHealth	S	Always Small Vendor	PID	1	0	1	1	1	1	1	1	5	106562.0410
2017	Defense	Navy	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	44	8729	700243152.3880
2017	Defense	Navy	B	Big Five	PID	1	1	1	1	1	1	5	5	16086	53882337489.0628
2017	Defense	Navy	J	Large: Big 5 JV	PID	1	0	1	1	1	1	1	1	537	2410480036.3589
2017	Defense	Navy	J	Large: Big 5 JV	PID	1	1	1	1	1	1	1	1	48	152124975.1251
2017	Defense	Navy	L	Large Vendor	PID	1	0	0	1	1	1	2	2	7	191092.7618
2017	Defense	Navy	L	Large Vendor	PID	1	0	1	1	1	1	60	60	3799	2219673722.8621
2017	Defense	Navy	L	Large Vendor	PID	1	1	1	1	1	1	98	98	46164	23886136054.1892
2017	Defense	Navy	M	Medium Vendor	Duns	NULL	NULL	0	1	1	1	1	1	0	0.0000
2017	Defense	Navy	M	Medium Vendor	Duns	1	1	0	0	0	0	3	3	5	11394.6603
2017	Defense	Navy	M	Medium Vendor	Duns	1	1	0	0	1	0	7	7	8	38219.5107
2017	Defense	Navy	M	Medium Vendor	Duns	1	1	0	0	1	1	16	16	36	467288.7681
2017	Defense	Navy	M	Medium Vendor	Duns	1	1	0	1	1	1	8	8	28	546613.8444
2017	Defense	Navy	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	0	4	4	0	0.0000
2017	Defense	Navy	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	1	14	14	0	0.0000
2017	Defense	Navy	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	1	35	35	2	30034276.0000
2017	Defense	Navy	M	Medium Vendor	PDuns-1	1	0	0	0	0	0	37	37	67	53791.0300
2017	Defense	Navy	M	Medium Vendor	PDuns-1	1	0	0	0	1	0	96	96	153	534616.6799
2017	Defense	Navy	M	Medium Vendor	PDuns-1	1	0	0	0	1	1	188	188	380	3261202.6130
2017	Defense	Navy	M	Medium Vendor	PDuns-1	1	0	0	1	1	1	305	305	1061	43264236.3246
2017	Defense	Navy	M	Medium Vendor	PDuns-1	1	0	1	1	1	1	323	323	3302	1309185221.3637
2017	Defense	Navy	M	Medium Vendor	PDuns-1	1	1	0	0	0	0	54	54	105	20254.7999
2017	Defense	Navy	M	Medium Vendor	PDuns-1	1	1	0	0	1	0	97	97	256	834717.1971
2017	Defense	Navy	M	Medium Vendor	PDuns-1	1	1	0	0	1	1	281	281	747	6269186.1330
2017	Defense	Navy	M	Medium Vendor	PDuns-1	1	1	0	1	1	1	561	561	3749	92384360.1438
2017	Defense	Navy	M	Medium Vendor	PDuns-1	1	1	1	1	1	1	283	283	6772	804686709.4593
2017	Defense	Navy	M	Medium Vendor	PDuns-2+	NULL	NULL	0	0	0	0	1	1	0	0.0000
2017	Defense	Navy	M	Medium Vendor	PDuns-2+	NULL	NULL	0	1	1	1	1	1	0	0.0000
2017	Defense	Navy	M	Medium Vendor	PDuns-2+	NULL	NULL	1	1	1	1	5	5	0	0.0000
2017	Defense	Navy	M	Medium Vendor	PDuns-2+	1	0	0	0	0	0	10	11	21	9538.6295
2017	Defense	Navy	M	Medium Vendor	PDuns-2+	1	0	0	0	1	0	23	23	26	113832.0310
2017	Defense	Navy	M	Medium Vendor	PDuns-2+	1	0	0	0	1	1	47	46	114	903043.2902
2017	Defense	Navy	M	Medium Vendor	PDuns-2+	1	0	0	1	1	1	112	125	457	12805715.6223
2017	Defense	Navy	M	Medium Vendor	PDuns-2+	1	0	1	1	1	1	217	310	2159	797351020.4254
2017	Defense	Navy	M	Medium Vendor	PDuns-2+	1	1	0	0	0	0	14	14	31	32985.3900
2017	Defense	Navy	M	Medium Vendor	PDuns-2+	1	1	0	0	1	0	24	25	54	191161.3896
2017	Defense	Navy	M	Medium Vendor	PDuns-2+	1	1	0	0	1	1	53	56	150	1461916.1482
2017	Defense	Navy	M	Medium Vendor	PDuns-2+	1	1	0	1	1	1	124	134	842	17165253.8275
2017	Defense	Navy	M	Medium Vendor	PDuns-2+	1	1	1	1	1	1	145	192	6257	528630854.1985
2017	Defense	Navy	M	Medium Vendor	PID	NULL	NULL	1	1	1	1	1	1	0	0.0000
2017	Defense	Navy	M	Medium Vendor	PID	1	0	0	0	1	1	4	4	8	17655.0390
2017	Defense	Navy	M	Medium Vendor	PID	1	0	0	1	1	1	16	16	51	1691839.9788
2017	Defense	Navy	M	Medium Vendor	PID	1	0	1	1	1	1	112	112	2234	1632988656.7275
2017	Defense	Navy	M	Medium Vendor	PID	1	1	0	0	1	1	1	1	2	-138023.6797
2017	Defense	Navy	M	Medium Vendor	PID	1	1	0	1	1	1	4	4	31	533729.9167
2017	Defense	Navy	M	Medium Vendor	PID	1	1	1	1	1	1	53	53	3204	652812261.4830
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	0	0	1	1	0	0.0000
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	1	0	1	1	0	0.0000
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	3	3	0	0.0000
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	5	5	0	0.0000
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	0	11	11	45	-3769.1700
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	0	67	67	140	449110.3287
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	1	323	323	953	6926475.5052
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	1	957	957	4656	95379777.7879
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	1	1393	1393	17256	2473817034.5180
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	0	0	1	1	2	-90000.0000
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	0	8	8	22	141541.9100
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	1	51	51	196	1583902.9303
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	1	261	261	2082	51892011.5917
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	1	555	555	9896	943755206.0627
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	NULL	NULL	1	1	1	1	3	3	0	0.0000
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	0	0	2	2	4	-2499.9900
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	1	0	21	22	66	112532.6606
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	1	1	86	108	384	2188290.7447
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	1	0	0	1	1	1	337	458	2713	53737762.9092
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	1	0	1	1	1	1	609	933	11432	1176049005.6570
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	1	1	0	0	1	1	11	13	26	100798.5308
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	1	1	0	1	1	1	73	100	722	16631875.3791
2017	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	1	1	1	1	1	1	392	1286	23532	2448273150.0079
2017	Defense	Navy	N	Sometimes Small Vendor	PID	1	0	0	0	1	1	6	6	13	93410.8003
2017	Defense	Navy	N	Sometimes Small Vendor	PID	1	0	0	1	1	1	34	34	289	8946367.5071
2017	Defense	Navy	N	Sometimes Small Vendor	PID	1	0	1	1	1	1	197	197	5824	1498637738.2464
2017	Defense	Navy	N	Sometimes Small Vendor	PID	1	1	0	0	1	1	1	1	2	19207.5390
2017	Defense	Navy	N	Sometimes Small Vendor	PID	1	1	0	1	1	1	7	7	42	974562.4743
2017	Defense	Navy	N	Sometimes Small Vendor	PID	1	1	1	1	1	1	171	171	12222	3715929456.6718
2017	Defense	Navy	S	Always Small Vendor	Duns	1	0	0	0	1	0	1	1	1	114.0000
2017	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	0	68	68	0	0.0000
2017	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	1	7	7	0	0.0000
2017	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	42	42	0	0.0000
2017	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	764	764	0	0.0000
2017	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	0	0	0	0	375	375	567	-152728.6374
2017	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	0	0	1	0	957	957	1564	6213191.6443
2017	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	0	0	1	1	2022	2022	4702	39734420.2932
2017	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	0	1	1	1	3100	3100	11341	327442715.3342
2017	Defense	Navy	S	Always Small Vendor	PDuns-1	1	0	1	1	1	1	4024	4024	32705	5971239221.3657
2017	Defense	Navy	S	Always Small Vendor	PDuns-1	1	1	0	0	0	0	3	3	6	70928.0000
2017	Defense	Navy	S	Always Small Vendor	PDuns-1	1	1	0	0	1	0	14	14	15	79010.7110
2017	Defense	Navy	S	Always Small Vendor	PDuns-1	1	1	0	0	1	1	25	25	50	542047.5602
2017	Defense	Navy	S	Always Small Vendor	PDuns-1	1	1	0	1	1	1	124	124	864	15000604.7419
2017	Defense	Navy	S	Always Small Vendor	PDuns-1	1	1	1	1	1	1	200	200	1936	287244236.8801
2017	Defense	Navy	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	1	1	1	8	8	0	0.0000
2017	Defense	Navy	S	Always Small Vendor	PDuns-2+	NULL	NULL	1	1	1	1	15	15	1	0.0000
2017	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	0	0	0	0	0	25	25	30	-29490.5098
2017	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	0	54	54	83	261710.2108
2017	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	1	124	127	224	1834438.3979
2017	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	0	0	1	1	1	162	176	614	11706581.3871
2017	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	0	1	1	1	1	248	290	2516	572446468.1319
2017	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	1	0	0	0	0	1	1	1	2892.1001
2017	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	1	0	0	1	1	2	2	3	26633.7200
2017	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	1	0	1	1	1	13	16	109	1994448.3533
2017	Defense	Navy	S	Always Small Vendor	PDuns-2+	1	1	1	1	1	1	18	26	212	38596570.2169
2017	Defense	Navy	S	Always Small Vendor	PID	NULL	NULL	1	1	1	1	1	1	0	0.0000
2017	Defense	Navy	S	Always Small Vendor	PID	1	0	0	0	0	0	2	2	4	3000.0000
2017	Defense	Navy	S	Always Small Vendor	PID	1	0	0	0	1	0	1	1	1	-71.8300
2017	Defense	Navy	S	Always Small Vendor	PID	1	0	0	0	1	1	7	7	11	107088.5410
2017	Defense	Navy	S	Always Small Vendor	PID	1	0	0	1	1	1	6	6	18	380709.5005
2017	Defense	Navy	S	Always Small Vendor	PID	1	0	1	1	1	1	41	41	711	491557834.4636
2017	Defense	Navy	S	Always Small Vendor	PID	1	1	1	1	1	1	9	9	100	18449442.1924
2017	Defense	Other DoD	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	30	72750	414507222.4794
2017	Defense	Other DoD	B	Big Five	PID	1	1	1	1	1	1	5	5	8309	2011139099.7816
2017	Defense	Other DoD	J	Large: Big 5 JV	PID	1	0	1	1	1	1	4	4	34	-12205528.3642
2017	Defense	Other DoD	L	Large Vendor	PID	1	0	0	1	1	1	1	1	3	-187248.2656
2017	Defense	Other DoD	L	Large Vendor	PID	1	0	1	1	1	1	31	31	796	48935067.3550
2017	Defense	Other DoD	L	Large Vendor	PID	1	1	0	1	1	1	1	1	3	30000.0000
2017	Defense	Other DoD	L	Large Vendor	PID	1	1	1	1	1	1	79	79	9492649	3414484297.0162
2017	Defense	Other DoD	M	Medium Vendor	Duns	1	1	0	0	1	0	1	1	1	1546.2500
2017	Defense	Other DoD	M	Medium Vendor	Duns	1	1	0	0	1	1	2	2	4	6756.6200
2017	Defense	Other DoD	M	Medium Vendor	Duns	1	1	0	1	1	1	2	2	156	48189.3398
2017	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	0	4	4	0	0.0000
2017	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	1	12	12	0	0.0000
2017	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	1	6	6	0	0.0000
2017	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	0	0	0	0	0	3	3	3	-4248.0002
2017	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	0	0	0	1	0	10	10	11	45359.6900
2017	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	0	0	0	1	1	43	43	54	562067.1593
2017	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	0	0	1	1	1	94	94	285	9099820.1678
2017	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	0	1	1	1	1	121	121	850	205174550.3727
2017	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	1	0	0	0	0	2	2	2	4654.8899
2017	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	1	0	0	1	0	4	4	4	-3674.7299
2017	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	1	0	0	1	1	12	12	101	117090.6095
2017	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	1	0	1	1	1	56	56	397	5818745.5267
2017	Defense	Other DoD	M	Medium Vendor	PDuns-1	1	1	1	1	1	1	94	94	1290	118580925.4480
2017	Defense	Other DoD	M	Medium Vendor	PDuns-2+	NULL	NULL	0	0	0	0	1	1	0	0.0000
2017	Defense	Other DoD	M	Medium Vendor	PDuns-2+	NULL	NULL	0	1	1	1	2	2	0	0.0000
2017	Defense	Other DoD	M	Medium Vendor	PDuns-2+	1	0	0	0	0	0	2	2	3	3000.0000
2017	Defense	Other DoD	M	Medium Vendor	PDuns-2+	1	0	0	0	1	0	1	1	1	8923.3301
2017	Defense	Other DoD	M	Medium Vendor	PDuns-2+	1	0	0	0	1	1	6	5	6	7293.8401
2017	Defense	Other DoD	M	Medium Vendor	PDuns-2+	1	0	0	1	1	1	24	24	110	2375982.2795
2017	Defense	Other DoD	M	Medium Vendor	PDuns-2+	1	0	1	1	1	1	70	75	241184	213918517.6689
2017	Defense	Other DoD	M	Medium Vendor	PDuns-2+	1	1	0	1	1	1	19	18	240	2764011.8526
2017	Defense	Other DoD	M	Medium Vendor	PDuns-2+	1	1	1	1	1	1	52	64	841284	114908453.3580
2017	Defense	Other DoD	M	Medium Vendor	PID	1	0	0	1	1	1	2	2	5	239435.7969
2017	Defense	Other DoD	M	Medium Vendor	PID	1	0	1	1	1	1	56	56	657	398759454.7514
2017	Defense	Other DoD	M	Medium Vendor	PID	1	1	0	1	1	1	1	1	2	-80410.0000
2017	Defense	Other DoD	M	Medium Vendor	PID	1	1	1	1	1	1	39	39	17876	252465737.9306
2017	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	0	3	3	3	-2626.0601
2017	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	0	7	7	8	18862.5596
2017	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	1	38	38	50	401418.9074
2017	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	1	217	217	623	11210701.4615
2017	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	1	528	528	2520	553697614.9515
2017	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	1	4	4	7	23919.8799
2017	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	1	62	62	105	4562789.5590
2017	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	1	247	246	7334	292843641.4134
2017	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	1	0	2	2	5	0.0000
2017	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2+	1	0	0	0	1	1	7	7	9	63738.3301
2017	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2+	1	0	0	1	1	1	54	57	104	1169676.3807
2017	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2+	1	0	1	1	1	1	248	307	2572	295156083.3020
2017	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2+	1	1	0	1	1	1	15	17	27	836387.1005
2017	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2+	1	1	1	1	1	1	201	407	36285	426278334.8631
2017	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	0	0	1	1	1	4	4	5	6792.5000
2017	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	0	1	1	1	1	114	114	1160	372409489.7460
2017	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	1	0	0	1	1	1	1	9	0.0000
2017	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	1	0	1	1	1	1	1	1	54510.0000
2017	Defense	Other DoD	N	Sometimes Small Vendor	PID	1	1	1	1	1	1	125	125	9991	1011525304.0044
2017	Defense	Other DoD	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	0	5	5	0	0.0000
2017	Defense	Other DoD	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	3	3	0	0.0000
2017	Defense	Other DoD	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	8	8	0	0.0000
2017	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	0	0	0	0	0	24	24	27	-27598.1908
2017	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	0	0	0	1	0	68	68	83	334454.9105
2017	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	0	0	0	1	1	183	183	287	2220648.9976
2017	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	0	0	1	1	1	567	567	3873	35419537.5947
2017	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	0	1	1	1	1	1081	1081	26796	898469478.3962
2017	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	1	0	0	1	1	4	4	6	17345.7800
2017	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	1	0	1	1	1	25	25	56	2202144.3900
2017	Defense	Other DoD	S	Always Small Vendor	PDuns-1	1	1	1	1	1	1	73	73	529	280442026.9872
2017	Defense	Other DoD	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	1	1	1	1	1	0	0.0000
2017	Defense	Other DoD	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	0	2	2	2	6925.3301
2017	Defense	Other DoD	S	Always Small Vendor	PDuns-2+	1	0	0	0	1	1	12	12	19	101604.0098
2017	Defense	Other DoD	S	Always Small Vendor	PDuns-2+	1	0	0	1	1	1	21	21	61	5553087.4871
2017	Defense	Other DoD	S	Always Small Vendor	PDuns-2+	1	0	1	1	1	1	68	71	398	84423698.4826
2017	Defense	Other DoD	S	Always Small Vendor	PDuns-2+	1	1	0	1	1	1	1	1	1	0.0000
2017	Defense	Other DoD	S	Always Small Vendor	PDuns-2+	1	1	1	1	1	1	8	8	30	1399611.2716
2017	Defense	Other DoD	S	Always Small Vendor	PID	1	0	0	1	1	1	2	2	2	35973.3008
2017	Defense	Other DoD	S	Always Small Vendor	PID	1	0	1	1	1	1	21	21	123	33781797.7559
2017	Defense	Other DoD	S	Always Small Vendor	PID	1	1	1	1	1	1	1	1	6	679216.0860
2018	Defense	Air Force	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	37	3614	1223270301.9898
2018	Defense	Air Force	B	Big Five	PID	1	1	1	1	1	1	5	5	10828	31632108496.3749
2018	Defense	Air Force	J	Large: Big 5 JV	PID	1	0	1	1	1	1	2	2	51	1318763706.8906
2018	Defense	Air Force	L	Large Vendor	Duns	1	1	1	1	1	1	1	1	2	9652.5000
2018	Defense	Air Force	L	Large Vendor	PID	1	0	0	1	1	1	2	2	3	15763.0000
2018	Defense	Air Force	L	Large Vendor	PID	1	0	1	1	1	1	35	35	797	947725926.4542
2018	Defense	Air Force	L	Large Vendor	PID	1	1	0	1	1	1	2	2	24	862160.3798
2018	Defense	Air Force	L	Large Vendor	PID	1	1	1	1	1	1	78	78	13952	11526413408.1511
2018	Defense	Air Force	M	Medium Vendor	Duns	1	1	0	0	0	0	2	2	2	-19139.6499
2018	Defense	Air Force	M	Medium Vendor	Duns	1	1	0	0	1	0	1	1	2	5451.9399
2018	Defense	Air Force	M	Medium Vendor	Duns	1	1	0	0	1	1	4	4	5	78417.3895
2018	Defense	Air Force	M	Medium Vendor	Duns	1	1	0	1	1	1	5	5	6	619225.0987
2018	Defense	Air Force	M	Medium Vendor	Duns	1	1	1	1	1	1	1	1	2	1347455.9453
2018	Defense	Air Force	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	0	1	1	0	0.0000
2018	Defense	Air Force	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	1	2	2	0	0.0000
2018	Defense	Air Force	M	Medium Vendor	PDuns-1	1	0	0	0	0	0	15	15	29	-605501.3621
2018	Defense	Air Force	M	Medium Vendor	PDuns-1	1	0	0	0	1	0	54	54	72	380837.2308
