fiscal_year	Customer	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	AnyEntityForeignPlaceOfPerformance	IsEntityAbove2016constantOneMillionThreshold	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
2012	Other Agencies	M	Medium Vendor	PDuns-2	1	0	1	1	1	267	311	286978	1664018682.2250
2012	Other Agencies	M	Medium Vendor	PDuns-2	1	1	0	0	0	1	1	1	2604.7000
2012	Other Agencies	M	Medium Vendor	PDuns-2	1	1	0	0	1	33	34	1547	718559.7509
2012	Other Agencies	M	Medium Vendor	PDuns-2	1	1	0	1	1	50	49	5318	15958495.3614
2012	Other Agencies	M	Medium Vendor	PDuns-2	1	1	1	1	1	28	30	15766	75150213.9403
2012	Other Agencies	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	1	1	0	0.0000
2012	Other Agencies	M	Medium Vendor	PDuns-3+	1	0	0	0	0	3	7	9	6207.9000
2012	Other Agencies	M	Medium Vendor	PDuns-3+	1	0	0	0	1	47	86	401	1611300.2877
2012	Other Agencies	M	Medium Vendor	PDuns-3+	1	0	0	1	1	98	184	11477	23966735.1969
2012	Other Agencies	M	Medium Vendor	PDuns-3+	1	0	1	1	1	243	907	144042	1280019228.9110
2012	Other Agencies	M	Medium Vendor	PDuns-3+	1	1	0	0	1	10	18	38	223757.0398
2012	Other Agencies	M	Medium Vendor	PDuns-3+	1	1	0	1	1	17	24	49	1674820.3907
2012	Other Agencies	M	Medium Vendor	PDuns-3+	1	1	1	1	1	42	106	4875	74084390.6749
2012	Other Agencies	M	Medium Vendor	PID	NULL	NULL	1	1	1	1	1	0	86925615.0000
2012	Other Agencies	M	Medium Vendor	PID	1	0	0	0	0	7	7	28	8653.1200
2012	Other Agencies	M	Medium Vendor	PID	1	0	0	0	1	17	17	60	347071.1813
2012	Other Agencies	M	Medium Vendor	PID	1	0	0	1	1	51	51	421	8749658.4574
2012	Other Agencies	M	Medium Vendor	PID	1	0	1	1	1	181	181	5223	2453893907.5679
2012	Other Agencies	M	Medium Vendor	PID	1	1	0	0	1	2	2	2	-75398.8096
2012	Other Agencies	M	Medium Vendor	PID	1	1	0	1	1	6	6	19	115004.8284
2012	Other Agencies	M	Medium Vendor	PID	1	1	1	1	1	47	47	3972	425959300.4127
2012	Other Agencies	N	Sometimes Small Vendor	Duns	1	0	0	0	0	1	1	2	5000.0000
2012	Other Agencies	N	Sometimes Small Vendor	Duns	1	1	1	1	1	4	3	3997	75320863.2854
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	0	1	1	0	0.0000
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	1	2	2	0	27131.0000
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	5	5	0	19116.8695
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	5	5	0	1524897.0000
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	157	157	929	499500.0499
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	1651	1651	10523	51485580.9775
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	1937	1937	29269	310609800.4860
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	1831	1831	165239	3630626528.1605
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	0	4	4	20	15826.8000
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	170	170	676	4056128.5924
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	362	362	4774	71908830.0598
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	548	548	26337	680970670.1048
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	1	1	0	0.0000
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	0	13	14	79	40240.8099
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	1	169	195	931	4277718.8011
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-2	1	0	0	1	1	268	320	6788	33180548.9384
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	286	351	22249	565362576.0294
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-2	1	1	0	0	0	1	1	13	9086.8100
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-2	1	1	0	0	1	17	17	39	276559.7707
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-2	1	1	0	1	1	49	55	349	7757460.2068
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-2	1	1	1	1	1	109	131	7397	235624995.1676
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	1	0	0	0	1	76	144	400	1793617.7358
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	1	0	0	1	1	261	549	4511	29791938.5122
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	507	1672	125887	1860445498.8181
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	1	1	0	0	1	9	12	36	238205.6099
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	1	1	0	1	1	50	124	665	8285634.4777
2012	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	1	1	1	1	1	337	1421	85554	1520910407.5802
2012	Other Agencies	N	Sometimes Small Vendor	PID	1	0	0	0	1	14	14	83	272905.4017
2012	Other Agencies	N	Sometimes Small Vendor	PID	1	0	0	1	1	52	52	8009	6121319.1276
2012	Other Agencies	N	Sometimes Small Vendor	PID	1	0	1	1	1	288	288	13727	3127021176.5993
2012	Other Agencies	N	Sometimes Small Vendor	PID	1	1	0	0	1	1	1	3	4710.5000
2012	Other Agencies	N	Sometimes Small Vendor	PID	1	1	0	1	1	11	11	74	529563.8063
2012	Other Agencies	N	Sometimes Small Vendor	PID	1	1	1	1	1	203	203	38883	3827405473.2442
2012	Other Agencies	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	1	1	0	0.0000
2012	Other Agencies	S	Always Small Vendor	Duns	1	0	0	0	0	1	1	1	4104.0000
2012	Other Agencies	S	Always Small Vendor	Duns	1	0	0	0	1	14	14	15	64913.0000
2012	Other Agencies	S	Always Small Vendor	Duns	1	0	0	1	1	10	10	13	151780.2207
2012	Other Agencies	S	Always Small Vendor	Duns	1	0	1	1	1	2	2	26	210965.1254
2012	Other Agencies	S	Always Small Vendor	Duns	1	1	0	0	0	1	1	1	200.0000
2012	Other Agencies	S	Always Small Vendor	Duns	1	1	0	0	1	1	1	1	0.0000
2012	Other Agencies	S	Always Small Vendor	Duns	1	1	0	1	1	1	1	1	0.0000
2012	Other Agencies	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	883	883	0	9257.8500
2012	Other Agencies	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	236	236	0	1791041.5144
2012	Other Agencies	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	323	323	0	15550880.0162
2012	Other Agencies	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	124	124	0	39443544.3191
2012	Other Agencies	S	Always Small Vendor	PDuns-1	1	0	0	0	0	4505	4505	12707	8032313.3039
2012	Other Agencies	S	Always Small Vendor	PDuns-1	1	0	0	0	1	19561	19561	125544	309974910.7843
2012	Other Agencies	S	Always Small Vendor	PDuns-1	1	0	0	1	1	11189	11189	164219	1195574294.7174
2012	Other Agencies	S	Always Small Vendor	PDuns-1	1	0	1	1	1	5224	5224	365559	7529650826.8916
2012	Other Agencies	S	Always Small Vendor	PDuns-1	1	1	0	0	0	11	11	29	19771.9800
2012	Other Agencies	S	Always Small Vendor	PDuns-1	1	1	0	0	1	121	121	582	3510134.4420
2012	Other Agencies	S	Always Small Vendor	PDuns-1	1	1	0	1	1	139	139	800	12475327.6496
2012	Other Agencies	S	Always Small Vendor	PDuns-1	1	1	1	1	1	193	193	2511	295664596.2703
2012	Other Agencies	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	0	6	6	0	0.0000
2012	Other Agencies	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	2	2	0	5760.0000
2012	Other Agencies	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	1	1	0	252895.7329
2012	Other Agencies	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	1	1	0	216189.0156
2012	Other Agencies	S	Always Small Vendor	PDuns-2	1	0	0	0	0	63	64	182	100736.5703
2012	Other Agencies	S	Always Small Vendor	PDuns-2	1	0	0	0	1	368	384	1168	4911116.1564
2012	Other Agencies	S	Always Small Vendor	PDuns-2	1	0	0	1	1	236	255	23527	42057004.3349
2012	Other Agencies	S	Always Small Vendor	PDuns-2	1	0	1	1	1	198	226	20112	316791117.9505
2012	Other Agencies	S	Always Small Vendor	PDuns-2	1	1	0	0	1	5	5	6	55671.5198
2012	Other Agencies	S	Always Small Vendor	PDuns-2	1	1	0	1	1	4	4	3	88200.9902
2012	Other Agencies	S	Always Small Vendor	PDuns-2	1	1	1	1	1	11	12	344	27124949.7779
2012	Other Agencies	S	Always Small Vendor	PDuns-3+	1	0	0	0	1	32	55	156	578998.9902
2012	Other Agencies	S	Always Small Vendor	PDuns-3+	1	0	0	1	1	23	41	4551	5105444.2300
2012	Other Agencies	S	Always Small Vendor	PDuns-3+	1	0	1	1	1	48	73	17637	114135024.7168
2012	Other Agencies	S	Always Small Vendor	PDuns-3+	1	1	0	0	1	1	2	2	39633.5508
2012	Other Agencies	S	Always Small Vendor	PDuns-3+	1	1	0	1	1	2	3	16	198851.2905
2012	Other Agencies	S	Always Small Vendor	PDuns-3+	1	1	1	1	1	5	11	270	11507402.7614
2012	Other Agencies	S	Always Small Vendor	PID	NULL	NULL	0	0	1	1	1	0	-1015.2000
2012	Other Agencies	S	Always Small Vendor	PID	1	0	0	0	0	3	3	4	2760.0000
2012	Other Agencies	S	Always Small Vendor	PID	1	0	0	0	1	12	12	20	118975.1087
2012	Other Agencies	S	Always Small Vendor	PID	1	0	0	1	1	30	30	165	3993368.4262
2012	Other Agencies	S	Always Small Vendor	PID	1	0	1	1	1	56	56	26390	375536361.7285
2012	Other Agencies	S	Always Small Vendor	PID	1	1	0	1	1	1	1	121	2996792.2884
2012	Other Agencies	S	Always Small Vendor	PID	1	1	1	1	1	1	1	3	24202.1499
2012	Other Agencies	U	Unlabeled Vendor	Duns	1	0	1	1	1	1	1	7	-59.7000
2012	State and IAP	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	15	489	58658413.8428
2012	State and IAP	B	Big Five	PID	1	1	1	1	1	5	5	406	711531882.0538
2012	State and IAP	L	Large Vendor	Duns	1	1	1	1	1	1	1	33	353470.3579
2012	State and IAP	L	Large Vendor	PID	1	0	0	1	1	1	1	1	18700.0000
2012	State and IAP	L	Large Vendor	PID	1	0	1	1	1	12	12	245	517370130.0221
2012	State and IAP	L	Large Vendor	PID	1	1	0	1	1	1	1	1	-155.0000
2012	State and IAP	L	Large Vendor	PID	1	1	1	1	1	86	87	4146	2405232404.5268
2012	State and IAP	M	Medium Vendor	Duns	NULL	NULL	0	0	0	1	1	0	0.0000
2012	State and IAP	M	Medium Vendor	Duns	NULL	NULL	0	0	1	1	1	0	10711.2305
2012	State and IAP	M	Medium Vendor	Duns	NULL	NULL	0	1	1	2	2	0	117895.4766
2012	State and IAP	M	Medium Vendor	Duns	NULL	NULL	1	1	1	1	1	0	217242.6563
2012	State and IAP	M	Medium Vendor	Duns	1	1	0	0	1	5	5	10	62742.6713
2012	State and IAP	M	Medium Vendor	Duns	1	1	0	1	1	6	6	11	827539.4558
2012	State and IAP	M	Medium Vendor	Duns	1	1	1	1	1	1	1	1	344923.0625
2012	State and IAP	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	155	155	0	-1407.1500
2012	State and IAP	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	10	10	5	112192.1406
2012	State and IAP	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	51	51	1	1376657.9762
2012	State and IAP	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	21	21	1	18869692.0000
2012	State and IAP	M	Medium Vendor	PDuns-1	1	0	0	0	0	57	57	73	-111360.0724
2012	State and IAP	M	Medium Vendor	PDuns-1	1	0	0	0	1	243	243	364	2673024.9903
2012	State and IAP	M	Medium Vendor	PDuns-1	1	0	0	1	1	134	134	384	10380804.9649
2012	State and IAP	M	Medium Vendor	PDuns-1	1	0	1	1	1	64	64	245	82926297.7835
2012	State and IAP	M	Medium Vendor	PDuns-1	1	1	0	0	0	130	130	195	153716.1296
2012	State and IAP	M	Medium Vendor	PDuns-1	1	1	0	0	1	578	578	1200	10790685.3169
2012	State and IAP	M	Medium Vendor	PDuns-1	1	1	0	1	1	278	278	884	42181182.7203
2012	State and IAP	M	Medium Vendor	PDuns-1	1	1	1	1	1	188	188	1306	638188355.3374
2012	State and IAP	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	1	1	0	0.0000
2012	State and IAP	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	1	1	0	-4186.0000
2012	State and IAP	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	1	1	0	27194.0605
2012	State and IAP	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	1	1	0	25000.0000
2012	State and IAP	M	Medium Vendor	PDuns-2	1	0	0	0	0	4	4	4	-2816.9600
2012	State and IAP	M	Medium Vendor	PDuns-2	1	0	0	0	1	14	14	38	138195.6588
2012	State and IAP	M	Medium Vendor	PDuns-2	1	0	0	1	1	16	16	46	2945919.7437
2012	State and IAP	M	Medium Vendor	PDuns-2	1	0	1	1	1	22	22	65	15391316.0400
2012	State and IAP	M	Medium Vendor	PDuns-2	1	1	0	0	0	4	4	5	-2431.3599
2012	State and IAP	M	Medium Vendor	PDuns-2	1	1	0	0	1	11	11	39	214456.7901
2012	State and IAP	M	Medium Vendor	PDuns-2	1	1	0	1	1	19	20	106	2459115.1099
2012	State and IAP	M	Medium Vendor	PDuns-2	1	1	1	1	1	21	22	294	127356579.3550
2012	State and IAP	M	Medium Vendor	PDuns-3+	1	0	0	0	1	2	3	5	-142788.7537
2012	State and IAP	M	Medium Vendor	PDuns-3+	1	0	0	1	1	2	3	6	39584.7800
2012	State and IAP	M	Medium Vendor	PDuns-3+	1	0	1	1	1	30	34	95	5321871.3848
2012	State and IAP	M	Medium Vendor	PDuns-3+	1	1	0	0	1	3	5	10	70940.3098
2012	State and IAP	M	Medium Vendor	PDuns-3+	1	1	0	1	1	4	4	14	282316.3092
2012	State and IAP	M	Medium Vendor	PDuns-3+	1	1	1	1	1	27	38	153	63741391.6403
2012	State and IAP	M	Medium Vendor	PID	NULL	NULL	0	0	0	2	2	0	60000.0000
2012	State and IAP	M	Medium Vendor	PID	NULL	NULL	0	0	1	2	2	1	29785.0000
2012	State and IAP	M	Medium Vendor	PID	1	0	0	0	1	5	5	8	51758.9500
2012	State and IAP	M	Medium Vendor	PID	1	0	0	1	1	3	3	4	19440.9900
2012	State and IAP	M	Medium Vendor	PID	1	0	1	1	1	36	36	138	19779649.4712
2012	State and IAP	M	Medium Vendor	PID	1	1	0	0	0	8	8	11	57505.6902
2012	State and IAP	M	Medium Vendor	PID	1	1	0	0	1	64	64	114	1233513.6709
2012	State and IAP	M	Medium Vendor	PID	1	1	0	1	1	49	49	118	5017424.8931
2012	State and IAP	M	Medium Vendor	PID	1	1	1	1	1	94	94	1431	4063728483.5726
2012	State and IAP	N	Sometimes Small Vendor	Duns	1	1	1	1	1	4	3	49820	1229620840.6577
2012	State and IAP	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	0	9	9	0	0.0000
2012	State and IAP	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	19	19	0	108172.5400
2012	State and IAP	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	1	4	6349046.8103
2012	State and IAP	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	10	10	36	35616.2999
2012	State and IAP	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	189	189	448	2534432.1184
2012	State and IAP	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	239	239	625	12891383.5785
2012	State and IAP	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	334	334	2316	272988785.9613
2012	State and IAP	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	0	3	3	8	5054.7800
2012	State and IAP	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	226	226	848	4972976.4087
2012	State and IAP	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	361	361	2707	43612320.5872
2012	State and IAP	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	471	471	4973	531187598.1342
2012	State and IAP	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	0	1	2	5	90.2900
2012	State and IAP	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	1	8	8	8	75227.8616
2012	State and IAP	N	Sometimes Small Vendor	PDuns-2	1	0	0	1	1	19	19	56	605144.3182
2012	State and IAP	N	Sometimes Small Vendor	PDuns-2	1	0	1	1	1	44	45	245	44110978.6858
2012	State and IAP	N	Sometimes Small Vendor	PDuns-2	1	1	0	0	1	12	12	59	265403.7897
2012	State and IAP	N	Sometimes Small Vendor	PDuns-2	1	1	0	1	1	22	23	120	3447797.1572
2012	State and IAP	N	Sometimes Small Vendor	PDuns-2	1	1	1	1	1	65	70	494	19721049.7860
2012	State and IAP	N	Sometimes Small Vendor	PDuns-3+	1	0	0	0	1	9	12	83	204898.0483
2012	State and IAP	N	Sometimes Small Vendor	PDuns-3+	1	0	0	1	1	28	35	131	1932413.5186
2012	State and IAP	N	Sometimes Small Vendor	PDuns-3+	1	0	1	1	1	80	109	376	49193325.8135
2012	State and IAP	N	Sometimes Small Vendor	PDuns-3+	1	1	0	0	1	4	5	10	82335.3103
2012	State and IAP	N	Sometimes Small Vendor	PDuns-3+	1	1	0	1	1	29	52	270	3277419.0095
2012	State and IAP	N	Sometimes Small Vendor	PDuns-3+	1	1	1	1	1	201	370	3012	357014591.7711
2012	State and IAP	N	Sometimes Small Vendor	PID	1	0	0	0	1	1	1	4	7730.7001
2012	State and IAP	N	Sometimes Small Vendor	PID	1	0	0	1	1	8	8	23	268635.2220
2012	State and IAP	N	Sometimes Small Vendor	PID	1	0	1	1	1	66	66	518	143413624.1876
2012	State and IAP	N	Sometimes Small Vendor	PID	1	1	0	0	1	5	5	20	161595.4899
2012	State and IAP	N	Sometimes Small Vendor	PID	1	1	0	1	1	10	10	90	1325615.2958
2012	State and IAP	N	Sometimes Small Vendor	PID	1	1	1	1	1	160	160	8083	1944086294.2148
2012	State and IAP	S	Always Small Vendor	Duns	NULL	NULL	0	0	0	1	1	0	0.0000
2012	State and IAP	S	Always Small Vendor	Duns	1	1	0	0	1	1	1	1	4225.0000
2012	State and IAP	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	360	360	0	-3062.0698
2012	State and IAP	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	18	18	1	75621.9491
2012	State and IAP	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	35	35	0	2093170.4056
2012	State and IAP	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	8	8	0	0.0000
2012	State and IAP	S	Always Small Vendor	PDuns-1	1	0	0	0	0	101	101	158	28464.2002
2012	State and IAP	S	Always Small Vendor	PDuns-1	1	0	0	0	1	468	468	1000	3989338.8768
2012	State and IAP	S	Always Small Vendor	PDuns-1	1	0	0	1	1	520	520	1216	23824887.8796
2012	State and IAP	S	Always Small Vendor	PDuns-1	1	0	1	1	1	355	355	2530	392486439.9861
2012	State and IAP	S	Always Small Vendor	PDuns-1	1	1	0	0	0	7	7	9	7486.2498
2012	State and IAP	S	Always Small Vendor	PDuns-1	1	1	0	0	1	53	53	114	690562.2107
2012	State and IAP	S	Always Small Vendor	PDuns-1	1	1	0	1	1	79	79	172	5738139.5880
2012	State and IAP	S	Always Small Vendor	PDuns-1	1	1	1	1	1	131	131	1456	340723470.4111
2012	State and IAP	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	1	1	0	0.0000
2012	State and IAP	S	Always Small Vendor	PDuns-2	1	0	0	0	1	13	14	34	204888.8783
2012	State and IAP	S	Always Small Vendor	PDuns-2	1	0	0	1	1	12	12	18	-72406.9697
2012	State and IAP	S	Always Small Vendor	PDuns-2	1	0	1	1	1	16	17	60	26002315.2457
2012	State and IAP	S	Always Small Vendor	PDuns-2	1	1	0	0	1	2	2	9	30543.2906
2012	State and IAP	S	Always Small Vendor	PDuns-2	1	1	0	1	1	3	3	14	517654.9301
2012	State and IAP	S	Always Small Vendor	PDuns-2	1	1	1	1	1	2	3	4	51390.1208
2012	State and IAP	S	Always Small Vendor	PDuns-3+	1	0	0	0	1	1	1	1	20644.5801
2012	State and IAP	S	Always Small Vendor	PDuns-3+	1	0	1	1	1	4	5	21	4071946.8789
2012	State and IAP	S	Always Small Vendor	PDuns-3+	1	1	1	1	1	1	1	12	154967.8846
2012	State and IAP	S	Always Small Vendor	PID	NULL	NULL	0	0	0	4	4	0	0.0000
2012	State and IAP	S	Always Small Vendor	PID	NULL	NULL	1	1	1	1	1	0	-35159.5898
2012	State and IAP	S	Always Small Vendor	PID	1	0	0	0	0	1	1	1	-1445.0000
2012	State and IAP	S	Always Small Vendor	PID	1	0	0	0	1	1	1	1	9347.8896
2012	State and IAP	S	Always Small Vendor	PID	1	0	0	1	1	2	2	7	374132.8039
2012	State and IAP	S	Always Small Vendor	PID	1	0	1	1	1	4	4	18	2904346.2188
2012	State and IAP	S	Always Small Vendor	PID	1	1	0	0	0	1	1	2	0.0000
2012	State and IAP	S	Always Small Vendor	PID	1	1	0	0	1	2	2	2	43123.0000
2012	State and IAP	S	Always Small Vendor	PID	1	1	0	1	1	2	2	4	158543.0000
2012	State and IAP	S	Always Small Vendor	PID	1	1	1	1	1	5	5	186	19453987.3909
2012	VA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	18	471074	539813475.8295
2012	VA	B	Big Five	PID	1	1	1	1	1	3	3	273	17478235.7105
2012	VA	L	Large Vendor	PID	NULL	NULL	1	1	1	1	1	0	0.0000
2012	VA	L	Large Vendor	PID	1	0	0	1	1	1	1	1	2850.0000
2012	VA	L	Large Vendor	PID	1	0	1	1	1	45	45	1560	1031078540.1491
2012	VA	L	Large Vendor	PID	1	1	1	1	1	76	76	210153	6804894237.7534
2012	VA	M	Medium Vendor	Duns	1	0	0	0	1	3	3	3	28358.5000
2012	VA	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	146	146	0	0.0000
2012	VA	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	9	9	0	0.0000
2012	VA	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	118	118	0	2632821.7247
2012	VA	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	78	78	0	1271137.7422
2012	VA	M	Medium Vendor	PDuns-1	1	0	0	0	0	190	190	285	418406.3844
2012	VA	M	Medium Vendor	PDuns-1	1	0	0	0	1	1246	1246	4414	18733226.2598
2012	VA	M	Medium Vendor	PDuns-1	1	0	0	1	1	1269	1269	20381	198975506.6794
2012	VA	M	Medium Vendor	PDuns-1	1	0	1	1	1	697	697	392720	857507281.8028
2012	VA	M	Medium Vendor	PDuns-1	1	1	0	0	0	1	1	1	1619.0000
2012	VA	M	Medium Vendor	PDuns-1	1	1	0	0	1	16	16	50	451636.8403
2012	VA	M	Medium Vendor	PDuns-1	1	1	0	1	1	12	12	31	963109.0566
2012	VA	M	Medium Vendor	PDuns-1	1	1	1	1	1	17	17	73	8328971.9249
2012	VA	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	17	17	0	0.0000
2012	VA	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	3	3	0	0.0000
2012	VA	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	4	4	0	0.0000
2012	VA	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	11	11	0	0.0000
2012	VA	M	Medium Vendor	PDuns-2	1	0	0	0	0	17	17	23	437896.5902
2012	VA	M	Medium Vendor	PDuns-2	1	0	0	0	1	118	121	540	1806920.9598
2012	VA	M	Medium Vendor	PDuns-2	1	0	0	1	1	175	188	6079	25749542.6773
2012	VA	M	Medium Vendor	PDuns-2	1	0	1	1	1	125	142	1401	213151956.8281
2012	VA	M	Medium Vendor	PDuns-2	1	1	0	0	1	3	3	8	149722.7598
2012	VA	M	Medium Vendor	PDuns-2	1	1	0	1	1	7	7	22	293508.4606
2012	VA	M	Medium Vendor	PDuns-2	1	1	1	1	1	8	8	9	903686.4126
2012	VA	M	Medium Vendor	PDuns-3+	NULL	NULL	0	0	0	2	5	0	0.0000
2012	VA	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	2	4	0	618166.0000
2012	VA	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	1	3	0	0.0000
2012	VA	M	Medium Vendor	PDuns-3+	1	0	0	0	1	14	21	50	381458.9307
2012	VA	M	Medium Vendor	PDuns-3+	1	0	0	1	1	56	105	742	18261428.8260
2012	VA	M	Medium Vendor	PDuns-3+	1	0	1	1	1	171	396	4906	229911423.1537
2012	VA	M	Medium Vendor	PDuns-3+	1	1	0	1	1	6	6	41	377187.5979
2012	VA	M	Medium Vendor	PDuns-3+	1	1	1	1	1	22	40	44042	31715233.0388
2012	VA	M	Medium Vendor	PID	NULL	NULL	1	1	1	2	2	0	0.0000
2012	VA	M	Medium Vendor	PID	1	0	0	0	0	1	1	1	0.0000
2012	VA	M	Medium Vendor	PID	1	0	0	0	1	5	5	7	39397.3401
2012	VA	M	Medium Vendor	PID	1	0	0	1	1	18	18	87	6206497.1576
2012	VA	M	Medium Vendor	PID	1	0	1	1	1	88	88	1637	353803320.9269
2012	VA	M	Medium Vendor	PID	1	1	1	1	1	26	26	385	28079228.0791
2012	VA	N	Sometimes Small Vendor	Duns	1	1	1	1	1	1	1	226	2169025.1119
2012	VA	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	0	2	2	0	0.0000
2012	VA	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	3	3	0	0.0000
2012	VA	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	3	3	0	0.0000
2012	VA	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	0	17	17	65	105370.3600
2012	VA	N	Sometimes Small Vendor	PDuns-1	1	0	0	0	1	870	870	7118	43525119.4924
2012	VA	N	Sometimes Small Vendor	PDuns-1	1	0	0	1	1	959	959	19069	193479470.6574
2012	VA	N	Sometimes Small Vendor	PDuns-1	1	0	1	1	1	833	833	181715	985696753.7640
2012	VA	N	Sometimes Small Vendor	PDuns-1	1	1	0	0	1	46	46	102	626015.7695
2012	VA	N	Sometimes Small Vendor	PDuns-1	1	1	0	1	1	197	197	2825	45829817.0978
2012	VA	N	Sometimes Small Vendor	PDuns-1	1	1	1	1	1	323	323	11669	525911859.6972
2012	VA	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	0	0	1	2	0	0.0000
2012	VA	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	1	1	1	1	0	0.0000
2012	VA	N	Sometimes Small Vendor	PDuns-2	1	0	0	0	0	1	1	16	12100.0000
