announcement date,service,awarding agency,announced amount,contract type,relatedUniqueAwardKey,Parent Award Unique Key,equipment,announcement
6/27/2019,Army,General Atomics Aeronautical Systems Inc.,"$21,954,252 ",modification,CONT_AWD_W58RGZ19C0027_9700_-NONE-_-NONE-,,MQ-1C Gray Eagle Unmanned Aircraft System,"General Atomics Aeronautical Systems Inc., was awarded a $21,954,252 modification (P00007) to contract W58RGZ-19-C-0027 for procurement of performance based logistics support services for the MQ-1C Gray Eagle Unmanned Aircraft System.  Work will be performed in Poway, California, with an estimated completion date of June 30, 2020.  Fiscal 2019 operations and maintenance Army funds in the amount of $9,733,334 were obligated at the time of the award.  U.S. Army Contracting Command, Redstone Arsenal, Alabama, is the contracting activity."
6/27/2019,Air Force,CACI Inc.,"$45,992,341 ",,???,,,
4/29/2019,Army,The Boeing Co.,"$171,887,544 ","hybrid (cost, cost-plus-fixed-fee, and firm-fixed-price)",CONT_AWD_W58RGZ19C0024_9700_-NONE-_-NONE-,,AH-64E Apache attack helicopter fleet,"The Boeing Co., Mesa, Arizona, was awarded a $171,887,544 hybrid (cost, cost-plus-fixed-fee, and firm-fixed-price) contract for performance based logistics service in support of the AH-64E Apache attack helicopter fleet. One bid was solicited with one bid received. Work will be performed in Mesa, Arizona, with an estimated completion date of April 30, 2020. Fiscal 2018 working capital funds in the amount of $63,779,957 were obligated at the time of the award. U.S. Army Contracting Command, Redstone Arsenal, Alabama, is the contracting activity (W58RGZ-19-C-0024). (Awarded April 26, 2019)"
4/19/2019,Army,General Atomics Aeronautical Systems Inc.,"$99,020,937 ",cost-plus-incentive-fee,CONT_AWD_W58RGZ19C0027_9700_-NONE-_-NONE-,,MQ-1C Gray Eagle Unmanned Aircraft System,
3/29/2019,Navy,General Electric,"$77,600,136 ",,CONT_AWD_N0038319F0US0_9700_N0038319DUS01_9700,CONT_IDV_N0038319DUS01_9700,35 family groups of F404 engine components used on the F/A-18 A-D aircrafts,"General Electric, Lynn, Massachusetts, is awarded a not-to-exceed $77,600,136 for an undefinitized contract action, performance-based logistics requirements contract for repair, replacement, and program support of 35 family groups of F404 engine components used on the F/A-18 A-D aircrafts.  This contract includes a one-year base period with one two-year option, and two one-year options, which if exercised, will bring the contract value to $343,488,832.  Work will be performed in Jacksonville, Florida (80 percent); and at various contractor facilities (20 percent).  Work is expected to be completed by March 2020; if all options are exercised, work will be completed by March 2024.  Annual working capital funds (Navy) will be obligated as individual task orders are issued and funds will not expire at the end of the current fiscal year.  One firm was solicited for this non-competitive requirement in accordance with Federal Acquisition Regulation 6.302-1 - with one offer received. Naval Supply Systems Command Weapon Systems Support, Philadelphia, Pennsylvania, is the contracting activity (N00383-19-D-US01)."
,,,,,CONT_AWD_N0038319F0US1_9700_N0038319DUS01_9700,CONT_IDV_N0038319DUS01_9700,,
,,,,,CONT_AWD_N0038320F0US0_9700_N0038319DUS01_9700,CONT_IDV_N0038319DUS01_9700,,
,,,,,CONT_AWD_N0038320F0US1_9700_N0038319DUS01_9700,CONT_IDV_N0038319DUS01_9700,,
,,,,,CONT_AWD_N0038320F0US2_9700_N0038319DUS01_9700,CONT_IDV_N0038319DUS01_9700,,
,,,,,CONT_AWD_N0038320F0US3_9700_N0038319DUS01_9700,CONT_IDV_N0038319DUS01_9700,,
,,,,,CONT_AWD_N0038320F0US4_9700_N0038319DUS01_9700,CONT_IDV_N0038319DUS01_9700,,
,,,,,CONT_AWD_N0038320F0US5_9700_N0038319DUS01_9700,CONT_IDV_N0038319DUS01_9700,,
,,,,,CONT_AWD_N0038321F0US0_9700_N0038319DUS01_9700,CONT_IDV_N0038319DUS01_9700,,
,,,,,CONT_AWD_N0038322F0US0_9700_N0038319DUS01_9700,CONT_IDV_N0038319DUS01_9700,,
,,,,,CONT_AWD_N0038323F0US0_9700_N0038319DUS01_9700,CONT_IDV_N0038319DUS01_9700,,
,,,,,CONT_AWD_N0038324F0US0_9700_N0038319DUS01_9700,CONT_IDV_N0038319DUS01_9700,,
3/22/2019,Air Force,,,,??? transaction ? performance based logistics? ???? ??? ?? ????,,,
2/28/2019,Army,General Dynamics Land Systems,"$1,357,144,255 ",cost-plus-incentive-fee,CONT_AWD_W56HZV19F0280_9700_W56HZV19D0054_9700,CONT_IDV_W56HZV19D0054_9700,"Stryker wholesale supply, performance-based, logistics services","General Dynamics Land Systems, Sterling Heights, Michigan, was awarded a $1,357,144,255 cost-plus-incentive-fee contract for Stryker wholesale supply, performance-based, logistics services. Bids were solicited via the internet with one received. Work locations and funding will be determined with each order, with an estimated completion date of Feb. 28, 2024. U.S. Army Contracting Command, Warren, Michigan, is the contracting activity (W56HZV-19-D-0054)."
,,,,,CONT_AWD_W56HZV19F0604_9700_W56HZV19D0054_9700,CONT_IDV_W56HZV19D0054_9700,,
,,,,,CONT_AWD_W56HZV20F0173_9700_W56HZV19D0054_9700,CONT_IDV_W56HZV19D0054_9700,,
,,,,,CONT_AWD_W56HZV20F0411_9700_W56HZV19D0054_9700,CONT_IDV_W56HZV19D0054_9700,,
,,,,,CONT_AWD_W56HZV21F0036_9700_W56HZV19D0054_9700,CONT_IDV_W56HZV19D0054_9700,,
,,,,,CONT_AWD_W56HZV21F0137_9700_W56HZV19D0054_9700,CONT_IDV_W56HZV19D0054_9700,,
,,,,,CONT_AWD_W56HZV22F0062_9700_W56HZV19D0054_9700,CONT_IDV_W56HZV19D0054_9700,,
,,,,,CONT_AWD_W56HZV22F0080_9700_W56HZV19D0054_9700,CONT_IDV_W56HZV19D0054_9700,,
,,,,,CONT_AWD_W56HZV22F0368_9700_W56HZV19D0054_9700,CONT_IDV_W56HZV19D0054_9700,,
,,,,,CONT_AWD_W56HZV23F0104_9700_W56HZV19D0054_9700,CONT_IDV_W56HZV19D0054_9700,,
,,,,,CONT_AWD_W56HZV23F0110_9700_W56HZV19D0054_9700,CONT_IDV_W56HZV19D0054_9700,,
,,,,,CONT_AWD_W56HZV23F0362_9700_W56HZV19D0054_9700,CONT_IDV_W56HZV19D0054_9700,,
2/21/2019,,,"$16,513,206 ",modification,???? ?? ? ? ??,,"Stryker wholesale supply, performance-based, logistics services","General Dynamics Land Systems Inc., Sterling Heights, Michigan, was awarded a $16,513,206 modification (0005) to contract W56HZV-16-D-0060 for Stryker wholesale supply, performance-based, logistics services. One bid was solicited with one bid received. Work will be performed in Sterling Heights, Michigan, with an estimated completion date of Sept. 30, 2019. Fiscal 2018 and 2019 other procurement Army funds in the amount of $16,513,206 were obligated at the time of the award. U.S. Army Contracting Command, Warren, Michigan, is the contracting activity"
1/18/2019,DLA,Bell Boeing Joint Project Office,"$143,863,184 ",firm-fixed-price,CONT_AWD_SPRPA119FCD01_9700_SPE4AX19D9410_9700,CONT_IDV_SPE4AX19D9410_9700,V-22 platform,"Bell Boeing Joint Project Office, California, Maryland, has been awarded an estimated $143,863,184 firm-fixed-price requirements contract for performance based logistics and engineering support for the V-22 platform. This was a sole-source acquisition using justification 10 U.S. Code 2304 (c)(1), as stated in Federal Acquisition Regulation 6.302-1. This is an 11-month base contract with four one-year option periods. Locations of performance are Texas and Pennsylvania, with a Nov. 30, 2019, performance completion date. Using military services are Navy, Air Force and Marine Corps. Type of appropriation is fiscal 2019 through 2020 various Air Force, SOCOM and Navy appropriated funding. The contracting activity is the Defense Logistics Agency Aviation, Philadelphia, Pennsylvania (SPE4AX-19-D-9410)."
,,,,,CONT_AWD_SPRPA120FCD01_9700_SPE4AX19D9410_9700,CONT_IDV_SPE4AX19D9410_9700,,
,,,,,CONT_AWD_SPRPA121FCD01_9700_SPE4AX19D9410_9700,CONT_IDV_SPE4AX19D9410_9700,,
,,,,,CONT_AWD_SPRPA122FCD01_9700_SPE4AX19D9410_9700,CONT_IDV_SPE4AX19D9410_9700,,
,,,,,CONT_AWD_SPRPA123FCD01_9700_SPE4AX19D9410_9700,CONT_IDV_SPE4AX19D9410_9700,,
12/27/2018,Army,Lockheed Martin Corp.,"$64,381,000 ",modification,CONT_AWD_W58RGZ16C0008_9700_-NONE-_-NONE-,,,"Lockheed Martin Corp., Orlando, Florida, was awarded a $64,381,000 modification (P00025) to contract W58RGZ-16-C-0008 for performance based logistics. Work will be performed in Orlando, Florida, with an estimated completion date of Dec. 31, 2019. Fiscal 2019 Army working capital funds in the amount of $64,381,000 were obligated at the time of the award. U.S. Army Contracting Command, Redstone Arsenal, Alabama, is the contracting activity."
12/20/2018,Navy,Bell Boeing JPO,"$298,053,898 ",,CONT_AWD_N0038319F0U50_9700_N0038319DU501_9700,CONT_IDV_N0038319DU501_9700,"225 MV-22B, CMV-22 (Navy) and CV-22 (Air Force) Osprey components","Bell Boeing JPO, California, Maryland, is awarded $298,053,898 for a performance-based logistics requirements contract for the logistics and repair support of 225 MV-22B, CMV-22 (Navy) and CV-22 (Air Force) Osprey components. This contract includes a one-year base period and two one-year options, which if exercised, will bring the contract value to $1,107,257,308. Work will be performed in Fort Worth, Texas (80 percent), and Ridley Park, Pennsylvania (20 percent). Work is expected to be completed by December 2019; if all options are exercised, work will be completed by December 2021. Working capital funds (Navy) in the amount of $62,094,562 will be issued as an undefinitized contractual action delivery order (N00383-19-F-0U50) that will be awarded concurrently with the contract and funds will not expire at the end of the current fiscal year. One source was solicited for this non-competitive requirement pursuant to the authority set forth in 10 U.S. Code 2304 (c)(1), in accordance with Federal Acquisition Regulation 6.302-1, with one offer received. Naval Supply Systems Command Weapon Systems Support, Philadelphia, Pennsylvania, is the contracting activity."
11/30/2018,Navy,,,,Performance-Based Service Contract? PBL? ? ????,,,
,Navy,"United Technologies Corp., Pratt & Whitney Military Engines","$399,778,883 ","modification, fixed-price-incentive-firm, cost-plus-incentive-fee, cost-plus-fixed-fee contract",CONT_AWD_N0001917C0010_9700_-NONE-_-NONE-,,"F-35 Lightning II F135 propulsion system for the U.S Navy; U.S Air Force; U.S. Marine Corps; Non-U.S. Department of Defense (DOD) participants, and Foreign Military Sales (FMS) customers","United Technologies Corp., Pratt & Whitney Military Engines, East Hartford, Connecticut, is awarded a $399,778,883 modification to a previously awarded fixed-price-incentive-firm, cost-plus-incentive-fee, cost-plus-fixed-fee contract (N00019-17-C-0010).  This modification provides for performance based logistics sustainment in support of the F-35 Lightning II F135 propulsion system for the U.S Navy; U.S Air Force; U.S. Marine Corps; Non-U.S. Department of Defense (DOD) participants, and Foreign Military Sales (FMS) customers.  This modification provides for maintenance of support equipment; common program activities; unique and common base recurring sustainment; repair of repairable; field service representatives; common replenishment spares; conventional take-off and landing/carrier variant F135 unique maintenance services, and short take-off and landing F135 unique services.  Work will be performed in East Hartford, Connecticut (73 percent); Oklahoma City, Oklahoma (18 percent); Camari, Italy (3 percent); Eglin Air Force Base (AFB), Florida (2 percent); Edwards AFB, California (1 percent); Hill AFB, Utah (1 percent); Luke AFB, Arizona (1 percent); and Marine Corps Air Station, Beaufort, South Carolina (1 percent), and is expected to be completed in November 2019.  Fiscal 2019 operations and maintenance (Air Force, Marine Corps, and Navy), Non-U.S. DOD participants and FMS funds in the amount of $399,778,883 are being obligated on this award, $277,624,046, of which will expire at the end of the current fiscal year.  This contract combines purchases for the U.S. Air Force ($142,300,541; 36 percent); U.S. Marine Corps ($109,353,811; 27 percent); U.S. Navy ($25,969,694; 6 percent); non-U.S. DOD participants ($90,987,493; 23 percent); and FMS customers ($31,167,344; 8 percent) under the FMS Program. The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity."
11/28/2018,Navy,Bell-Boeing Joint Project Office,"$20,512,216 ",,CONT_AWD_0001_9700_N0001909D0008_9700,CONT_IDV_N0001909D0008_9700,the Marine Corps MV-22 and the Air Force and Special Forces Operations Command CV-22 aircraft,"Bell-Boeing Joint Project Office, Amarillo, Texas, is awarded $20,512,216 for modification P00056 to increase the ceiling of a previously awarded fixed-price incentive contract (N00019-09-D-0008) for additional Joint Performance Based Logistics support for the Marine Corps MV-22 and the Air Force and Special Forces Operations Command CV-22 aircraft.  Work will be performed in Fort Worth, Texas (46.6 percent); Philadelphia, Pennsylvania (41.4 percent); Fort Walton Beach, Florida 6.1 percent); Oklahoma City, Oklahoma (4.3 percent); and St. Louis, Missouri (1.6 percent), and is expected to be completed in January 2019.  No funding will be obligated at time of award; funds will be obligated on individual orders as they are issued.  The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity."
,,,,,CONT_AWD_0002_9700_N0001909D0008_9700,CONT_IDV_N0001909D0008_9700,,
,,,,,CONT_AWD_0003_9700_N0001909D0008_9700,CONT_IDV_N0001909D0008_9700,,
,,,,,CONT_AWD_0004_9700_N0001909D0008_9700,CONT_IDV_N0001909D0008_9700,,
,,,,,CONT_AWD_0005_9700_N0001909D0008_9700,CONT_IDV_N0001909D0008_9700,,
,,,,,CONT_AWD_0006_9700_N0001909D0008_9700,CONT_IDV_N0001909D0008_9700,,
,,,,,CONT_AWD_0007_9700_N0001909D0008_9700,CONT_IDV_N0001909D0008_9700,,
,,,,,CONT_AWD_0008_9700_N0001909D0008_9700,CONT_IDV_N0001909D0008_9700,,
,,,,,CONT_AWD_0009_9700_N0001909D0008_9700,CONT_IDV_N0001909D0008_9700,,
,,,,,CONT_AWD_0010_9700_N0001909D0008_9700,CONT_IDV_N0001909D0008_9700,,
,,,,,CONT_AWD_0011_9700_N0001909D0008_9700,CONT_IDV_N0001909D0008_9700,,
,,,,,CONT_AWD_0012_9700_N0001909D0008_9700,CONT_IDV_N0001909D0008_9700,,
,,,,,CONT_AWD_0013_9700_N0001909D0008_9700,CONT_IDV_N0001909D0008_9700,,
,,,,,CONT_AWD_N0001918F1658_9700_N0001909D0008_9700,CONT_IDV_N0001909D0008_9700,,
10/24/2018,Navy,Sikorsky Aircraft Corp.,"$717,410,825 ",firm-fixed-priced,CONT_AWD_N0038319F0U00_9700_N0038319DU001_9700,CONT_IDV_N0038319DU001_9700,98 components in support of CH-53 and MH-53 aircraft weapon replaceable assembly components and their related shop replaceable assembly components,"Sikorsky Aircraft Corp., Stratford, Connecticut, is awarded a $717,410,825 firm-fixed-priced, performance-based logistics requirements contract for logistics and repair support for 98 components in support of CH-53 and MH-53 aircraft weapon replaceable assembly components and their related shop replaceable assembly components. This contract includes a 50-month base period with no options. Work will be performed in Stratford, Connecticut (75 percent); and Cherry Point, North Carolina (25 percent). Work is expected to be completed by December 2022. Working capital (Navy) funds in the amount of $142,662,162 will be issued for delivery order (N00383-19-F-0U00) that will be awarded concurrently with the contract. Fiscal 2018-2022 working capital (Navy) funds will be obligated to fund delivery orders as they are issued, and funds will not expire at the end of the current fiscal year. One source was solicited for this non-competitive requirement pursuant to the authority set forth in 10 U.S. Code 2304 (c)(1), in accordance with Federal Acquisition Regulation 6.302-1, with one offer received. Naval Supply Systems Command Weapon Systems Support, Philadelphia, Pennsylvania, is the contracting activity (N00383-19-D-U001)."
10/23/2018,Army,General Atomics Aeronautical Systems Inc.,"$192,660,310 ",modification,CONT_AWD_W58RGZ17C0018_9700_-NONE-_-NONE-,,Gray Eagle performance-based logistics,"General Atomics Aeronautical Systems Inc., Poway, California, was awarded a $192,660,310 modification (P00071) to contract W58RGZ-17-C-0018 for Gray Eagle performance-based logistics. Work will be performed in Poway, California, with an estimated completion date of April 23, 2019. Fiscal 2019 operations and maintenance, Army funds in the amount of $41,825,728 were obligated at the time of the award. U.S. Army Contracting Command, Redstone Arsenal, Alabama, is the contracting activity."
9/28/2018,Navy,General Electric-Aviation,"$84,100,298 ",firm-fixed-priced,CONT_AWD_N0038319F0PT0_9700_N0038318DPT01_9700,CONT_IDV_N0038318DPT01_9700,T700 engine components in support of the Navy’s H-60 Seahawk and the Marine Corps’ AH-1 Cobra helicopters,"General Electric-Aviation, Lynn, Massachusetts, is awarded an $84,100,298 firm-fixed-priced, performance-based logistics requirements contract for logistics and repair support for four T700 engine components in support of the Navy’s H-60 Seahawk and the Marine Corps’ AH-1 Cobra helicopters.  This contract includes a three-year base period with no options. Work will be performed in Winfield, Kansas, and work is expected to be completed by September 2021. Subject to the availability of annual fiscal year funds for 2019-2021, working capital (Navy) funds will be obligated to fund delivery orders as they are issued, and funds will not expire at the end of the current fiscal year. One source was solicited for this non-competitive requirement pursuant to the authority set forth in 10 U.S. Code 2304 (c)(1), in accordance with Federal Acquisition Regulation 6.302-1, with one offer received. Naval Supply Systems Command Weapon Systems Support, Philadelphia, Pennsylvania, is the contracting activity. (N00383-18-D-PT01)"
,,,,,CONT_AWD_N0038319F0PT1_9700_N0038318DPT01_9700,CONT_IDV_N0038318DPT01_9700,,
,,,,,CONT_AWD_N0038319F0PT2_9700_N0038318DPT01_9700,CONT_IDV_N0038318DPT01_9700,,
,,,,,CONT_AWD_N0038319F0PT3_9700_N0038318DPT01_9700,CONT_IDV_N0038318DPT01_9700,,
,,,,,CONT_AWD_N0038320F0PT0_9700_N0038318DPT01_9700,CONT_IDV_N0038318DPT01_9700,,
,,,,,CONT_AWD_N0038321F0PT0_9700_N0038318DPT01_9700,CONT_IDV_N0038318DPT01_9700,,
9/26/2018,Army,The Boeing Co.,"$198,927,812 ",firm-fixed-price,CONT_AWD_W58RGZ18F0178_9700_W58RGZ18D0111_9700,CONT_IDV_W58RGZ18D0111_9700,Chinook H-47 forward and aft rotor blades and associated containers,"The Boeing Co., Ridley Park, Pennsylvania, was awarded a $198,927,812 firm-fixed-price contract for performance-based logistics support of the Chinook H-47 forward and aft rotor blades and associated containers. One bid was solicited with one bid received. Work locations and funding will be determined with each order, with an estimated completion date of Sept. 30, 2023. U.S. Army Contracting Command, Redstone Arsenal, Alabama, is the contracting activity (W58RGZ-18-D-0111)."
,,,,,CONT_AWD_W58RGZ19F0718_9700_W58RGZ18D0111_9700,CONT_IDV_W58RGZ18D0111_9700,,
,,,,,CONT_AWD_W58RGZ20F0405_9700_W58RGZ18D0111_9700,CONT_IDV_W58RGZ18D0111_9700,,
,,,,,CONT_AWD_W58RGZ20F0623_9700_W58RGZ18D0111_9700,CONT_IDV_W58RGZ18D0111_9700,,
,,,,,CONT_AWD_W58RGZ20F0624_9700_W58RGZ18D0111_9700,CONT_IDV_W58RGZ18D0111_9700,,
,,,,,CONT_AWD_W58RGZ20F0625_9700_W58RGZ18D0111_9700,CONT_IDV_W58RGZ18D0111_9700,,
,,,,,CONT_AWD_W58RGZ21F0291_9700_W58RGZ18D0111_9700,CONT_IDV_W58RGZ18D0111_9700,,
,,,,,CONT_AWD_W58RGZ21F0486_9700_W58RGZ18D0111_9700,CONT_IDV_W58RGZ18D0111_9700,,
,,,,,CONT_AWD_W58RGZ22F0466_9700_W58RGZ18D0111_9700,CONT_IDV_W58RGZ18D0111_9700,,
,,,,,CONT_AWD_W58RGZ23F0480_9700_W58RGZ18D0111_9700,CONT_IDV_W58RGZ18D0111_9700,,
,,,,,CONT_AWD_W58RGZ24F0250_9700_W58RGZ18D0111_9700,CONT_IDV_W58RGZ18D0111_9700,,
9/26/2018,DLA,The Boeing Co.,"$69,726,565 ",modification,????,,consumable items supporting various aircraft,"The Boeing Co., St. Louis, Missouri, has been awarded an estimated $69,726,565 performance-based modification (P00086) to a five-year base contract (SPRPA11-14-D-002U) with one five-year option period for consumable items supporting various aircraft. This is a fixed-price incentive contract. This was a sole source acquisition using justification 10 U.S. Code 2304(c)(1) as stated in the Federal Acquisition Regulation 6.302-1. Location of performance is Missouri, with a Sept. 16, 2019, performance completion date. Using customers are Army, Navy, Air Force and various foreign military sales countries. Types of appropriation are fiscal 2019 defense working capital and foreign military sales funds. The contracting activity is the Defense Logistics Agency Aviation, Philadelphia, Pennsylvania."
9/25/2018,Navy,Rockwell Collins Inc.,"$81,433,819 ",firm-fixed-priced,CONT_AWD_N0038318F0PV0_9700_N0038318DPV01_9700,CONT_IDV_N0038318DPV01_9700,"221 components in support of the F/A-18 A-F and E/A-18 G aircrafts as well as two additional components that are common across several aviation platforms including EA6, KC130, S3B, MH60, SH60, V-22, C2A, E2C, TE2C, P-3C, and the EP-3E aircrafts","Rockwell Collins Inc., Cedar Rapids, Iowa, is being awarded a $81,433,819 firm-fixed-priced, performance-based logistics requirements contract for logistics and repair support for 221 components in support of the F/A-18 A-F and E/A-18 G aircrafts as well as two additional components that are common across several aviation platforms including EA6, KC130, S3B, MH60, SH60, V-22, C2A, E2C, TE2C, P-3C, and the EP-3E aircrafts. This contract includes a four-year base period with no options. Work will be performed in College Park, Georgia (34 percent); Jacksonville, Florida (33 percent); and North Island, California (33 percent). Work is expected to be completed by September 2022. No funds will be obligated at the time of award.  Working capital (Navy) funds and Australian funds under the Foreign Military Sales Program will be obligated to fund delivery orders as they are issued.  Funds will not expire at the end of the current fiscal year.  This contract was a sole source pursuant to the authority set forth in 10 U.S. Code 2304 (c)(1), in accordance with Federal Acquisition Regulation 6.302-1, with one offer received. Naval Supply Systems Command Weapon Systems Support, Philadelphia, Pennsylvania, is the contracting activity. (N00383-18-D-PV01) "
,,,,,CONT_AWD_N0038319F0PV0_9700_N0038318DPV01_9700,CONT_IDV_N0038318DPV01_9700,,
,,,,,CONT_AWD_N0038320F0PV0_9700_N0038318DPV01_9700,CONT_IDV_N0038318DPV01_9700,,
,,,,,CONT_AWD_N0038321F0PV0_9700_N0038318DPV01_9700,CONT_IDV_N0038318DPV01_9700,,
8/29/2018,Navy,Raytheon Co.,"$59,717,916 ",,CONT_AWD_N0038318F0PH0_9700_N0038318DPH01_9700,CONT_IDV_N0038318DPH01_9700,CH-53 and V-22 Forward Looking Infrared System,"Raytheon Co., McKinney, Texas, is awarded a five-year performance-based logistics contract (N00383-18-D-PH01) in the amount of $59,717,916 for support of the CH-53 and V-22 Forward Looking Infrared System.  The first delivery order for the first year of the contract will be issued concurrently with the award of the basic contract in the amount of $15,971,160.  Work will be performed by the contractor in McKinney, Texas (50 percent); El Segundo, California (45 percent); and Jacksonville, Florida (5 percent).  Fiscal 2018 Navy working capital funds in the amount of $15,971,160 will be obligated at the time of award. Contract funds will not expire at the end of the contract ordering period.  One firm was solicited for this non-competitive requirement, and one offer was received in accordance with Federal Acquisition Regulation 6-302-1.  The U.S. Naval Supply Systems Command (NAVSUP) Weapon Systems Support, Philadelphia, Pennsylvania, is the contracting activity."
,,,,,CONT_AWD_N0038319F0PH0_9700_N0038318DPH01_9700,CONT_IDV_N0038318DPH01_9700,,
,,,,,CONT_AWD_N0038320F0PH0_9700_N0038318DPH01_9700,CONT_IDV_N0038318DPH01_9700,,
,,,,,CONT_AWD_N0038321F0PH0_9700_N0038318DPH01_9700,CONT_IDV_N0038318DPH01_9700,,
,,,,,CONT_AWD_N0038322F0PH0_9700_N0038318DPH01_9700,CONT_IDV_N0038318DPH01_9700,,
7/31/2018,Navy,General Electric (GE),"$630,500,000 ",firm-fixed-priced,CONT_AWD_N0038318F0P60_9700_N0038318DP601_9700,CONT_IDV_N0038318DP601_9700,"repair, replacement and program support of 773 F414 engine components used on the F/A-18 E/F and EA 18G aircrafts","General Electric (GE), Lynn, Massachusetts, is awarded a $630,500,000 firm-fixed-priced, performance-based logistics requirements type contract for repair, replacement and program support of 773 F414 engine components used on the F/A-18 E/F and EA 18G aircrafts.  Work will be performed in various GE supplier locations (99 percent); and Jacksonville, Florida (1 percent). Work is expected to be completed by April 2022. Annual fiscal year working capital funds (Navy) will be obligated to fund delivery orders as they are issued, and funds will not expire at the end of the contract ordering period. One firm was solicited for this non-competitive requirement, and one offer was received in accordance with Federal Acquisition Regulation 6.302-1. Naval Supply Systems Command Weapon Systems Support, Philadelphia, Pennsylvania, is the contracting activity (N00383-18-D-P601)."
,,,,,CONT_AWD_N0038319F0P60_9700_N0038318DP601_9700,CONT_IDV_N0038318DP601_9700,,
,,,,,CONT_AWD_N0038319F0P61_9700_N0038318DP601_9700,CONT_IDV_N0038318DP601_9700,,
,,,,,CONT_AWD_N0038319F0P62_9700_N0038318DP601_9700,CONT_IDV_N0038318DP601_9700,,
,,,,,CONT_AWD_N0038319F0P63_9700_N0038318DP601_9700,CONT_IDV_N0038318DP601_9700,,
,,,,,CONT_AWD_N0038320F0P60_9700_N0038318DP601_9700,CONT_IDV_N0038318DP601_9700,,
,,,,,CONT_AWD_N0038320F0P61_9700_N0038318DP601_9700,CONT_IDV_N0038318DP601_9700,,
,,,,,CONT_AWD_N0038320F0P62_9700_N0038318DP601_9700,CONT_IDV_N0038318DP601_9700,,
,,,,,CONT_AWD_N0038320F0P63_9700_N0038318DP601_9700,CONT_IDV_N0038318DP601_9700,,
,,,,,CONT_AWD_N0038320F0P64_9700_N0038318DP601_9700,CONT_IDV_N0038318DP601_9700,,
,,,,,CONT_AWD_N0038321F0P60_9700_N0038318DP601_9700,CONT_IDV_N0038318DP601_9700,,
,,,,,CONT_AWD_N0038321F0P61_9700_N0038318DP601_9700,CONT_IDV_N0038318DP601_9700,,
,,,,,CONT_AWD_N0038321F0P62_9700_N0038318DP601_9700,CONT_IDV_N0038318DP601_9700,,
,,,,,CONT_AWD_N0038321F0P63_9700_N0038318DP601_9700,CONT_IDV_N0038318DP601_9700,,
,,,,,CONT_AWD_N0038322F0P60_9700_N0038318DP601_9700,CONT_IDV_N0038318DP601_9700,,
,,,,,CONT_AWD_N0038322F0P61_9700_N0038318DP601_9700,CONT_IDV_N0038318DP601_9700,,
,,,,,CONT_AWD_N0038322F0P62_9700_N0038318DP601_9700,CONT_IDV_N0038318DP601_9700,,
,,,,,CONT_AWD_N0038322F0P63_9700_N0038318DP601_9700,CONT_IDV_N0038318DP601_9700,,
7/9/2018,Navy,Lockheed Martin Missions Systems and Training,"$9,553,302 ",modification,????,," aviation tires supporting the following aircraft P-3C, E-2C/D, C2, AV-8B, CH-46E, F-18AIB/C/D/E/F, EAI8-G, MH-60S/R, SH6OB/F, 5-3, EA-6B, CH-53/E, and V-22.","Lockheed Martin Missions Systems and Training, Baltimore, Maryland, is awarded $9,553,302 for modification P00007 to a previously awarded performance based logistics contract (N00383-l6-D-003P) to exercise an option to extend the period of performance for an additional six-months through August 2019. The contract is for supply chain management of aviation tires supporting the following aircraft P-3C, E-2C/D, C2, AV-8B, CH-46E, F-18AIB/C/D/E/F, EAI8-G, MH-60S/R, SH6OB/F, 5-3, EA-6B, CH-53/E, and V-22. The contractor is responsible for requirements forecasting, inventory management, retrograde management, storage, transportation, and meeting critical supply response time availability metrics. This announcement involves a foreign military sale.  The following countries collectively represent 15 percent of the total dollar value Australia, Bahrain, Brazil, Egypt, France, Greece, Italy, Korea, Spain, Taiwan, Turkey, Japan, and United Kingdom. The contract also includes an unexercised option valued at $13,439,100 for increased quantity for the supply of F-35 tires, which may be exercised during the extended period of performance provided for by the modification. All work will be performed at Lockheed Martin in Baltimore, Maryland, and will be completed by August 2019.  No funds will be obligated at the time of award.  Funding will be obligated as individual orders are issued.  Two companies were solicited for this competitive procurement and two offers were received in response to the solicitation.  The Naval Supply Systems Command Weapon Systems Support, Philadelphia, Pennsylvania, is the contracting activity."
7/2/2018,Navy,General Electric,"$37,025,000 ",modification,CONT_AWD_N0038318F0N91_9700_N0038318DN901_9700,CONT_IDV_N0038318DN901_9700,"773 F414 engine (F/A-18 E, F, and EA-18G aircraft)","General Electric, Lynn, Massachusetts was awarded $37,025,000 for modification P00002 to performance based logistics contract (N00383-18-D-N901) for the repair, replacement, and program support of 773 F414 engine (F/A-18 E, F, and EA-18G aircraft).  Work will be performed at various General Electric locations within the U.S. (99 percent); and the Fleet Readiness Center, Jacksonville, Florida (1 percent).  Work will be completed by Sept. 30, 2018. Fiscal 2018 Navy working capital funds in the amount of $37,025,000 will be obligated at the time of award and will not expire at the end of the end of the fiscal year. One firm was solicited for this non-competitive requirement, and one offer was received in accordance with Federal Acquisition Regulation 6.302-1. Naval Supply Systems Command Weapon Systems Support, Mechanicsburg, Pennsylvania is the contracting activity.  (Awarded June 29, 2018)"
